Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,471.67,221.51,4.636,-0.31328,0.0048,0.0072,0.0024,1244.444,0.000124,0.000124,0.000124
1,182.38,253.27,4.736,-0.31292,0.0279,0.0312,0.0246,1244.444,0.0002606,0.0002606,0.0002606
2,246.82,128.23,4.819,-0.3113,0.0609,0.0694,0.0524,1244.444,0.0002244,0.0002244,0.0002244
3,354.51,210.85,4.747,-0.31115,0.0093,0.0106,0.008,1244.444,0.0001297,0.0001297,0.0001297
4,450.3,211.34,4.788,-0.31095,0.015,0.0126,0.0174,1244.444,0.0001239,0.0001239,0.0001239
5,209.14,182.28,4.851,-0.31057,0.0246,0.0128,0.0364,1244.444,0.0001938,0.0001938,0.0001938
6,264.96,58.78,4.9,-0.30906,0.1009,0.099,0.1028,1244.444,0.0006365,0.0006365,0.0006365
7,280.27,74.22,4.756,-0.311,0.0076,0.011,0.0042,1244.444,0.0006016,0.0006016,0.0006016
8,401.23,55.83,4.813,-0.31335,0.0127,0.0162,0.0092,1244.444,0.0002537,0.0002537,0.0002537
9,503.65,68.68,4.638,-0.3224,0.0516,0.0328,0.0704,1244.444,0.000323,0.000323,0.000323
10,241.52,167.53,4.804,-0.31123,0.008,0.011,0.005,1244.444,0.0001733,0.0001733,0.0001733
11,176.13,76.6,4.743,-0.31179,0.011,0.013,0.009,1244.444,0.0001653,0.0001653,0.0001653
12,352.84,307.39,4.626,-0.31372,0.0128,0.016,0.0096,1244.444,0.0003767,0.0003767,0.0003767
13,436.13,217.31,4.557,-0.31378,0.0454,0.045,0.0458,1244.444,0.0001207,0.0001207,0.0001207
14,360.11,57.27,4.509,-0.31577,0.0136,0.0228,0.0044,1244.444,0.0003582,0.0003582,0.0003582
15,253.21,281.48,4.599,-0.32045,0.0501,0.0516,0.0486,1244.444,0.0003949,0.0003949,0.0003949
16,250.92,20.66,4.937,-0.30883,0.0655,0.0684,0.0626,1244.444,0.00273,0.00273,0.00273
17,315.61,93.56,4.753,-0.31153,0.0072,0.0108,0.0036,1244.444,0.0003858,0.0003858,0.0003858
18,297.51,59.58,4.659,-0.28926,0.0266,0.0228,0.0304,1244.444,0.0001953,0.0001953,0.0001953
19,286.07,47.28,4.821,-0.31198,0.038,0.0358,0.0402,1244.444,0.0003697,0.0003697,0.0003697
20,421.65,64.47,4.738,-0.31197,0.0338,0.036,0.0316,1244.444,0.0001845,0.0001845,0.0001845
21,271.59,22.49,4.774,-0.31143,0.0335,0.0314,0.0356,1244.444,0.0002237,0.0002237,0.0002237
22,349.35,181.21,4.668,-0.31332,0.0094,0.0124,0.0064,1244.444,0.0001504,0.0001504,0.0001504
23,394.75,85.11,4.758,-0.31174,0.0111,0.0118,0.0104,1244.444,0.0001401,0.0001401,0.0001401
24,339.05,25.27,4.611,-0.31355,0.024,0.021,0.027,1244.444,0.0002444,0.0002444,0.0002444
25,312.0,373.9,4.732,-0.31226,0.0229,0.0196,0.0262,1244.444,0.0001655,0.0001655,0.0001655
26,214.57,149.97,4.777,-0.31228,0.0057,0.007,0.0044,1244.444,0.0002403,0.0002403,0.0002403
27,468.78,143.87,4.68,-0.31283,0.0077,0.0074,0.008,1244.444,0.0001491,0.0001491,0.0001491
28,208.95,65.47,4.744,-0.27186,0.0351,0.0318,0.0384,1244.444,0.0003437,0.0003437,0.0003437
29,374.44,160.76,4.792,-0.32426,0.0172,0.0198,0.0146,1244.444,0.0004599,0.0004599,0.0004599
30,493.2,330.47,4.693,-0.31268,0.015,0.0078,0.0222,1244.444,0.0001018,0.0001018,0.0001018
31,248.8,31.45,5.058,-0.30701,0.0134,0.0152,0.0116,1244.444,0.0004293,0.0004293,0.0004293
32,258.08,160.79,4.93,-0.30828,0.0288,0.0292,0.0284,1244.444,0.0002601,0.0002601,0.0002601
33,309.35,387.84,4.677,-0.31373,0.0134,0.0188,0.008,1244.444,0.0001143,0.0001143,0.0001143
34,260.22,114.15,4.71,-0.2877,0.0789,0.0574,0.1004,1244.444,0.0002801,0.0002801,0.0002801
35,491.77,60.94,4.915,-0.3092,0.0193,0.0254,0.0132,1244.444,0.0006869,0.0006869,0.0006869
36,228.06,47.56,4.854,-0.31028,0.0083,0.0114,0.0052,1244.444,0.0002958,0.0002958,0.0002958
37,364.19,323.23,4.594,-0.31539,0.0128,0.017,0.0086,1244.444,0.000309,0.000309,0.000309
38,483.55,105.06,4.486,-0.31594,0.0093,0.008,0.0106,1244.444,0.0001656,0.0001656,0.0001656
39,426.42,202.96,4.574,-0.31403,0.0077,0.0094,0.006,1244.444,0.0001362,0.0001362,0.0001362
40,267.45,183.14,4.706,-0.31264,0.0113,0.0138,0.0088,1244.444,0.0002968,0.0002968,0.0002968
41,239.69,230.28,4.815,-0.31264,0.0055,0.0062,0.0048,1244.444,0.0001653,0.0001653,0.0001653
42,357.79,304.77,4.655,-0.31429,0.0323,0.0334,0.0312,1244.444,8.782e-05,8.782e-05,8.782e-05
43,465.35,247.84,4.755,-0.31328,0.0083,0.0082,0.0084,1244.444,0.0001758,0.0001758,0.0001758
44,260.78,196.75,4.868,-0.3105,0.0041,0.0044,0.0038,1244.444,0.0001488,0.0001488,0.0001488
45,357.1,341.64,4.763,-0.31105,0.0065,0.006,0.007,1244.444,0.000245,0.000245,0.000245
46,496.2,434.43,4.674,-0.31335,0.0055,0.0072,0.0038,1244.444,0.0001754,0.0001754,0.0001754
47,162.85,99.12,4.795,-0.31225,0.0085,0.0086,0.0084,1244.444,9.342e-05,9.342e-05,9.342e-05
48,347.25,313.0,4.707,-0.31165,0.0126,0.0166,0.0086,1244.444,0.0001254,0.0001254,0.0001254
49,196.85,144.15,4.811,-0.31113,0.0039,0.0054,0.0024,1244.444,0.0001535,0.0001535,0.0001535
50,268.06,163.23,4.879,-0.30969,0.0131,0.0102,0.016,1244.444,0.0002038,0.0002038,0.0002038
51,513.28,373.87,4.767,-0.31094,0.0123,0.0144,0.0102,1244.444,0.0001019,0.0001019,0.0001019
52,300.97,92.8,4.855,-0.3096,0.0105,0.0086,0.0124,1244.444,0.000213,0.000213,0.000213
53,375.78,244.62,4.768,-0.31056,0.0122,0.011,0.0134,1244.444,0.0001048,0.0001048,0.0001048
54,399.05,60.98,4.822,-0.31041,0.0113,0.0144,0.0082,1244.444,0.0001887,0.0001887,0.0001887
55,290.46,209.15,4.907,-0.30999,0.0064,0.0074,0.0054,1244.444,0.0001332,0.0001332,0.0001332
56,387.18,17.46,4.455,-0.31804,0.0125,0.0108,0.0142,1244.444,0.0002871,0.0002871,0.0002871
57,361.65,73.45,4.835,-0.31002,0.0175,0.0144,0.0206,1244.444,0.0003601,0.0003601,0.0003601
58,416.56,295.6,4.709,-0.31367,0.0263,0.015,0.0376,1244.444,0.0001394,0.0001394,0.0001394
59,479.58,277.77,4.811,-0.31024,0.0045,0.0062,0.0028,1244.444,0.0004398,0.0004398,0.0004398
60,298.58,260.2,4.672,-0.31324,0.0081,0.0096,0.0066,1244.444,0.0001418,0.0001418,0.0001418
61,274.66,216.01,4.902,-0.30996,0.006,0.0062,0.0058,1244.444,0.0002028,0.0002028,0.0002028
62,47.44,302.09,4.771,-0.31099,0.0283,0.0326,0.024,1244.444,0.0003211,0.0003211,0.0003211
63,387.57,279.18,4.995,-0.30845,0.0059,0.0056,0.0062,1244.444,0.0002285,0.0002285,0.0002285
64,117.43,144.38,4.879,-0.31051,0.006,0.0082,0.0038,1244.444,0.0002038,0.0002038,0.0002038
65,279.7,286.26,4.758,-0.31052,0.0216,0.024,0.0192,1244.444,0.0001697,0.0001697,0.0001697
66,374.22,329.77,4.81,-0.31092,0.0058,0.0062,0.0054,1244.444,0.0001363,0.0001363,0.0001363
67,192.73,189.71,4.893,-0.31039,0.0054,0.0038,0.007,1244.444,0.0003485,0.0003485,0.0003485
68,320.02,85.18,4.741,-0.3118,0.007,0.0076,0.0064,1244.444,0.0002346,0.0002346,0.0002346
69,290.9,19.48,4.837,-0.30965,0.0108,0.0114,0.0102,1244.444,0.0002689,0.0002689,0.0002689
70,60.6,219.94,4.709,-0.31145,0.0094,0.0148,0.004,1244.444,0.0002874,0.0002874,0.0002874
71,338.29,117.74,4.846,-0.31011,0.0388,0.0438,0.0338,1244.444,0.0002382,0.0002382,0.0002382
72,327.52,194.57,4.875,-0.3092,0.0611,0.0598,0.0624,1244.444,0.0001416,0.0001416,0.0001416
73,222.04,130.38,4.875,-0.31024,0.0203,0.0222,0.0184,1244.444,0.0004609,0.0004609,0.0004609
74,90.08,169.46,4.814,-0.3113,0.0043,0.0072,0.0014,1244.444,0.0004782,0.0004782,0.0004782
75,389.37,155.08,4.769,-0.31043,0.0453,0.045,0.0456,1244.444,0.0001653,0.0001653,0.0001653
76,462.9,21.69,4.702,-0.31292,0.018,0.0172,0.0188,1244.444,0.0001679,0.0001679,0.0001679
77,491.8,124.31,4.807,-0.31079,0.009,0.0108,0.0072,1244.444,0.000157,0.000157,0.000157
78,333.66,312.52,4.861,-0.30955,0.0198,0.0212,0.0184,1244.444,0.0001772,0.0001772,0.0001772
79,113.49,26.08,4.786,-0.31151,0.0067,0.0088,0.0046,1244.444,0.0001818,0.0001818,0.0001818
80,166.2,185.03,5.043,-0.30792,0.0091,0.0094,0.0088,1244.444,0.000357,0.000357,0.000357
81,282.37,149.46,4.961,-0.30881,0.0025,0.0032,0.0018,1244.444,0.0002119,0.0002119,0.0002119
82,362.07,160.87,4.815,-0.31103,0.0034,0.0048,0.002,1244.444,0.0002034,0.0002034,0.0002034
83,402.73,57.3,4.738,-0.3138,0.0401,0.0586,0.0216,1244.444,0.001,0.001,0.001
84,218.4,226.85,4.666,-0.31335,0.0054,0.006,0.0048,1244.444,0.0001551,0.0001551,0.0001551
85,219.39,108.18,4.745,-0.31197,0.0166,0.0204,0.0128,1244.444,0.0003205,0.0003205,0.0003205
86,105.13,100.14,4.89,-0.30914,0.0049,0.006,0.0038,1244.444,0.0003058,0.0003058,0.0003058
87,258.71,300.73,4.824,-0.30996,0.0082,0.0066,0.0098,1244.444,0.0001249,0.0001249,0.0001249
88,321.67,132.1,4.69,-0.31918,0.0039,0.0048,0.003,1244.444,0.0001203,0.0001203,0.0001203
89,241.75,222.63,4.948,-0.30883,0.0124,0.0152,0.0096,1244.444,0.0003295,0.0003295,0.0003295
90,287.3,228.76,4.803,-0.31023,0.0076,0.0062,0.009,1244.444,0.0004297,0.0004297,0.0004297
91,327.92,340.14,4.893,-0.30983,0.0041,0.0044,0.0038,1244.444,0.0002264,0.0002264,0.0002264
92,267.68,172.59,4.828,-0.31037,0.012,0.0154,0.0086,1244.444,0.0004371,0.0004371,0.0004371
93,113.53,35.66,4.91,-0.30922,0.0136,0.011,0.0162,1244.444,0.0001558,0.0001558,0.0001558
94,323.11,228.81,4.72,-0.31212,0.0033,0.0038,0.0028,1244.444,0.0001429,0.0001429,0.0001429
95,241.89,97.47,4.802,-0.31134,0.0122,0.014,0.0104,1244.444,0.0005504,0.0005504,0.0005504
96,305.91,174.06,4.853,-0.3072,0.0123,0.0134,0.0112,1244.444,0.000303,0.000303,0.000303
97,244.87,237.34,4.95,-0.30871,0.0088,0.0052,0.0124,1244.444,0.0001193,0.0001193,0.0001193
98,390.83,285.63,4.775,-0.31129,0.0169,0.0164,0.0174,1244.444,0.0002724,0.0002724,0.0002724
99,401.1,212.24,4.832,-0.31021,0.0121,0.0152,0.009,1244.444,0.0002345,0.0002345,0.0002345
100,350.61,307.22,4.649,-0.31432,0.015,0.0174,0.0126,1244.444,0.0001673,0.0001673,0.0001673
101,212.5,70.59,4.844,-0.31062,0.0047,0.005,0.0044,1244.444,0.0001842,0.0001842,0.0001842
102,209.36,143.56,4.787,-0.31093,0.0128,0.0164,0.0092,1244.444,0.0003974,0.0003974,0.0003974
103,367.79,160.52,4.695,-0.31226,0.0058,0.0082,0.0034,1244.444,0.000193,0.000193,0.000193
104,223.83,221.58,4.784,-0.31223,0.0035,0.0042,0.0028,1244.444,0.0002882,0.0002882,0.0002882
105,261.91,54.86,4.883,-0.30992,0.0121,0.0172,0.007,1244.444,0.0001471,0.0001471,0.0001471
106,356.11,250.88,4.775,-0.31271,0.0069,0.009,0.0048,1244.444,0.0002052,0.0002052,0.0002052
107,292.68,192.75,4.986,-0.30744,0.0069,0.0066,0.0072,1244.444,0.0001383,0.0001383,0.0001383
108,48.61,157.15,4.858,-0.30937,0.0081,0.0098,0.0064,1244.444,0.0004729,0.0004729,0.0004729
109,282.48,175.66,4.794,-0.30982,0.0283,0.0342,0.0224,1244.444,0.0004116,0.0004116,0.0004116
110,353.89,98.89,4.835,-0.30954,0.005,0.0052,0.0048,1244.444,0.0005222,0.0005222,0.0005222
111,209.36,256.92,4.9,-0.30966,0.0048,0.006,0.0036,1244.444,0.0002467,0.0002467,0.0002467
112,304.03,34.31,4.931,-0.30828,0.0078,0.0072,0.0084,1244.444,0.000548,0.000548,0.000548
113,276.47,44.66,4.964,-0.30844,0.0062,0.0046,0.0078,1244.444,0.0001634,0.0001634,0.0001634
114,263.35,368.41,4.885,-0.30934,0.0106,0.0124,0.0088,1244.444,0.0001581,0.0001581,0.0001581
115,97.3,89.16,4.743,-0.31098,0.0063,0.0104,0.0022,1244.444,0.0003026,0.0003026,0.0003026
116,255.37,193.39,4.931,-0.30852,0.0173,0.0158,0.0188,1244.444,0.00106,0.00106,0.00106
117,259.29,119.87,4.793,-0.31084,0.0071,0.0094,0.0048,1244.444,0.0004376,0.0004376,0.0004376
118,230.12,218.99,4.737,-0.31214,0.0045,0.006,0.003,1244.444,0.0001717,0.0001717,0.0001717
119,271.8,172.76,4.793,-0.3115,0.0052,0.0054,0.005,1244.444,0.000472,0.000472,0.000472
120,213.11,157.72,4.888,-0.30955,0.008,0.0078,0.0082,1244.444,0.0002023,0.0002023,0.0002023
121,212.99,28.65,4.848,-0.31085,0.0118,0.0078,0.0158,1244.444,0.0002444,0.0002444,0.0002444
122,290.41,263.18,4.732,-0.3116,0.0048,0.0062,0.0034,1244.444,0.0001291,0.0001291,0.0001291
123,192.14,246.15,4.821,-0.31031,0.0049,0.0064,0.0034,1244.444,0.000118,0.000118,0.000118
124,188.25,172.18,4.881,-0.30921,0.0073,0.0098,0.0048,1244.444,0.0002524,0.0002524,0.0002524
125,99.35,53.5,4.977,-0.30776,0.0066,0.006,0.0072,1244.444,0.0003374,0.0003374,0.0003374
126,259.69,73.17,4.831,-0.3093,0.0067,0.007,0.0064,1244.444,0.0001402,0.0001402,0.0001402
