Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,454.69,280.01,4.636,-0.31328,0.0088,0.0032,0.0144,1244.444,7.414e-05,7.414e-05,7.414e-05
1,474.74,50.68,4.736,-0.31292,0.02,0.0254,0.0146,1244.444,0.0001604,0.0001604,0.0001604
2,276.92,147.41,4.819,-0.3113,0.0298,0.0272,0.0324,1244.444,0.0005309,0.0005309,0.0005309
3,529.3,271.42,4.747,-0.31115,0.0068,0.006,0.0076,1244.444,0.0001435,0.0001435,0.0001435
4,387.53,212.72,4.788,-0.31095,0.0202,0.0174,0.023,1244.444,0.0001699,0.0001699,0.0001699
5,183.91,203.96,4.851,-0.31057,0.0395,0.027,0.052,1244.444,0.0002235,0.0002235,0.0002235
6,225.17,88.12,4.9,-0.30906,0.1006,0.0876,0.1136,1244.444,0.0002401,0.0002401,0.0002401
7,160.3,46.56,4.756,-0.311,0.0086,0.0132,0.004,1244.444,0.0003338,0.0003338,0.0003338
8,276.17,38.83,4.813,-0.31335,0.0125,0.014,0.011,1244.444,0.0003644,0.0003644,0.0003644
9,392.73,76.3,4.638,-0.3224,0.0341,0.0346,0.0336,1244.444,0.0001647,0.0001647,0.0001647
10,273.29,130.56,4.804,-0.31123,0.0066,0.006,0.0072,1244.444,0.0001416,0.0001416,0.0001416
11,207.73,12.65,4.743,-0.31179,0.0357,0.0602,0.0112,1244.444,0.00332,0.00332,0.00332
12,398.33,213.5,4.626,-0.31372,0.0134,0.0144,0.0124,1244.444,0.000145,0.000145,0.000145
13,373.21,217.31,4.557,-0.31378,0.0507,0.0514,0.05,1244.444,0.0001285,0.0001285,0.0001285
14,360.11,38.62,4.509,-0.31577,0.014,0.0234,0.0046,1244.444,0.0003757,0.0003757,0.0003757
15,436.62,141.95,4.599,-0.32045,0.0361,0.0492,0.023,1244.444,0.00221,0.00221,0.00221
16,212.51,27.07,4.937,-0.30883,0.0717,0.0656,0.0778,1244.444,0.00175,0.00175,0.00175
17,46.65,93.56,4.753,-0.31153,0.0083,0.0118,0.0048,1244.444,0.0005838,0.0005838,0.0005838
18,262.25,72.38,4.659,-0.28926,0.0342,0.0326,0.0358,1244.444,0.0001841,0.0001841,0.0001841
19,295.57,20.79,4.821,-0.31198,0.0405,0.0476,0.0334,1244.444,0.0002166,0.0002166,0.0002166
20,438.11,64.47,4.738,-0.31197,0.0308,0.0322,0.0294,1244.444,0.0001577,0.0001577,0.0001577
21,253.9,26.87,4.774,-0.31143,0.0323,0.0298,0.0348,1244.444,0.000204,0.000204,0.000204
22,306.01,171.36,4.668,-0.31332,0.0083,0.012,0.0046,1244.444,0.0006195,0.0006195,0.0006195
