Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,431.55,249.7,4.636,-0.31328,0.0033,0.0034,0.0032,1244.444,0.0001494,0.0001494,0.0001494
1,248.37,253.13,4.736,-0.31292,0.0193,0.0252,0.0134,1244.444,0.0001608,0.0001608,0.0001608
2,249.98,205.56,4.819,-0.3113,0.0346,0.0376,0.0316,1244.444,0.0002018,0.0002018,0.0002018
3,369.35,223.24,4.747,-0.31115,0.0072,0.0078,0.0066,1244.444,0.0001886,0.0001886,0.0001886
4,422.23,267.5,4.788,-0.31095,0.0154,0.0118,0.019,1244.444,0.0001826,0.0001826,0.0001826
5,236.38,210.65,4.851,-0.31057,0.0388,0.0152,0.0624,1244.444,0.0002011,0.0002011,0.0002011
6,243.15,82.0,4.9,-0.30906,0.1036,0.0996,0.1076,1244.444,0.0002165,0.0002165,0.0002165
7,136.81,40.3,4.756,-0.311,0.0156,0.0242,0.007,1244.444,0.0004763,0.0004763,0.0004763
8,328.26,33.97,4.813,-0.31335,0.0121,0.0164,0.0078,1244.444,0.000312,0.000312,0.000312
9,193.97,71.51,4.638,-0.3224,0.0242,0.0282,0.0202,1244.444,0.0006172,0.0006172,0.0006172
10,318.17,212.48,4.804,-0.31123,0.008,0.009,0.007,1244.444,0.0002058,0.0002058,0.0002058
11,306.56,88.48,4.743,-0.31179,0.0098,0.0104,0.0092,1244.444,0.0001456,0.0001456,0.0001456
12,403.72,280.36,4.626,-0.31372,0.0318,0.0276,0.036,1244.444,0.0001991,0.0001991,0.0001991
13,345.4,260.27,4.557,-0.31378,0.0424,0.048,0.0368,1244.444,0.000117,0.000117,0.000117
14,383.6,44.85,4.509,-0.31577,0.0136,0.0218,0.0054,1244.444,0.0002947,0.0002947,0.0002947
15,340.51,259.25,4.599,-0.32045,0.0448,0.0514,0.0382,1244.444,0.0003748,0.0003748,0.0003748
16,350.59,27.42,4.937,-0.30883,0.0655,0.0668,0.0642,1244.444,0.00118,0.00118,0.00118
17,401.67,72.72,4.753,-0.31153,0.0063,0.008,0.0046,1244.444,0.0006656,0.0006656,0.0006656
18,442.73,53.17,4.659,-0.28926,0.0611,0.0472,0.075,1244.444,0.0002766,0.0002766,0.0002766
19,398.16,30.04,4.821,-0.31198,0.0403,0.0392,0.0414,1244.444,0.0002404,0.0002404,0.0002404
20,366.9,53.62,4.738,-0.31197,0.0341,0.0388,0.0294,1244.444,0.0002064,0.0002064,0.0002064
21,405.67,28.13,4.774,-0.31143,0.0356,0.0436,0.0276,1244.444,0.0003353,0.0003353,0.0003353
22,361.28,217.48,4.668,-0.31332,0.0128,0.0186,0.007,1244.444,0.000262,0.000262,0.000262
23,108.59,48.17,4.758,-0.31174,0.0168,0.0166,0.017,1244.444,0.0001777,0.0001777,0.0001777
24,241.03,17.57,4.611,-0.31355,0.0329,0.0228,0.043,1244.444,0.0003126,0.0003126,0.0003126
25,267.62,346.74,4.732,-0.31226,0.0259,0.02,0.0318,1244.444,0.0001798,0.0001798,0.0001798
26,276.18,118.65,4.777,-0.31228,0.0052,0.0064,0.004,1244.444,0.0001874,0.0001874,0.0001874
27,445.18,135.68,4.68,-0.31283,0.0066,0.0082,0.005,1244.444,0.0001259,0.0001259,0.0001259
28,210.1,62.2,4.744,-0.27186,0.0492,0.0382,0.0602,1244.444,0.0003677,0.0003677,0.0003677
29,352.53,152.89,4.792,-0.32426,0.0125,0.016,0.009,1244.444,0.000159,0.000159,0.000159
30,241.85,228.56,4.693,-0.31268,0.0064,0.0088,0.004,1244.444,8.858e-05,8.858e-05,8.858e-05
31,239.42,32.19,5.058,-0.30701,0.0129,0.0138,0.012,1244.444,0.0005369,0.0005369,0.0005369
32,197.34,155.15,4.93,-0.30828,0.0278,0.0292,0.0264,1244.444,0.0003627,0.0003627,0.0003627
33,342.02,363.48,4.677,-0.31373,0.0079,0.0096,0.0062,1244.444,0.0001618,0.0001618,0.0001618
34,285.44,77.71,4.71,-0.2877,0.0498,0.0374,0.0622,1244.444,0.0004048,0.0004048,0.0004048
35,291.36,68.56,4.915,-0.3092,0.0098,0.0106,0.009,1244.444,0.0002052,0.0002052,0.0002052
36,248.85,54.72,4.854,-0.31028,0.0059,0.0064,0.0054,1244.444,0.0001502,0.0001502,0.0001502
37,360.27,345.65,4.594,-0.31539,0.0113,0.0148,0.0078,1244.444,0.0001175,0.0001175,0.0001175
38,360.29,147.86,4.486,-0.31594,0.0456,0.0802,0.011,1244.444,0.0001631,0.0001631,0.0001631
39,568.5,167.9,4.574,-0.31403,0.0092,0.0078,0.0106,1244.444,0.000305,0.000305,0.000305
40,331.0,120.11,4.706,-0.31264,0.0094,0.0102,0.0086,1244.444,0.0004652,0.0004652,0.0004652
41,238.26,317.7,4.815,-0.31264,0.005,0.0078,0.0022,1244.444,0.0001742,0.0001742,0.0001742
42,544.5,331.26,4.655,-0.31429,0.0308,0.0302,0.0314,1244.444,0.0001361,0.0001361,0.0001361
43,523.91,143.43,4.755,-0.31328,0.0124,0.0202,0.0046,1244.444,0.0001923,0.0001923,0.0001923
44,314.09,218.11,4.868,-0.3105,0.0036,0.0036,0.0036,1244.444,0.0001563,0.0001563,0.0001563
45,373.09,354.16,4.763,-0.31105,0.0138,0.008,0.0196,1244.444,0.0001877,0.0001877,0.0001877
46,344.93,434.43,4.674,-0.31335,0.0063,0.0078,0.0048,1244.444,0.0002215,0.0002215,0.0002215
47,320.37,123.56,4.795,-0.31225,0.0126,0.0136,0.0116,1244.444,0.0001244,0.0001244,0.0001244
48,364.26,294.1,4.707,-0.31165,0.0121,0.016,0.0082,1244.444,0.0006573,0.0006573,0.0006573
49,258.47,187.69,4.811,-0.31113,0.004,0.0052,0.0028,1244.444,0.0001881,0.0001881,0.0001881
50,224.29,131.11,4.879,-0.30969,0.0122,0.0106,0.0138,1244.444,0.0003787,0.0003787,0.0003787
51,214.28,351.07,4.767,-0.31094,0.012,0.0156,0.0084,1244.444,0.0001308,0.0001308,0.0001308
52,299.92,78.82,4.855,-0.3096,0.0112,0.0096,0.0128,1244.444,0.0001568,0.0001568,0.0001568
53,295.39,330.35,4.768,-0.31056,0.0119,0.011,0.0128,1244.444,8.789e-05,8.789e-05,8.789e-05
54,353.48,70.94,4.822,-0.31041,0.0119,0.0164,0.0074,1244.444,0.0002031,0.0002031,0.0002031
55,186.25,313.79,4.907,-0.30999,0.0055,0.0074,0.0036,1244.444,0.00016,0.00016,0.00016
56,366.89,19.45,4.455,-0.31804,0.0124,0.0116,0.0132,1244.444,0.0002667,0.0002667,0.0002667
57,352.98,87.32,4.835,-0.31002,0.025,0.018,0.032,1244.444,0.0003076,0.0003076,0.0003076
58,417.96,250.21,4.709,-0.31367,0.161,0.0212,0.3008,1244.444,7.105e-05,7.105e-05,7.105e-05
59,177.7,199.3,4.811,-0.31024,0.0136,0.0172,0.01,1244.444,0.0001391,0.0001391,0.0001391
60,315.91,289.03,4.672,-0.31324,0.0205,0.0342,0.0068,1244.444,0.00185,0.00185,0.00185
61,222.5,136.15,4.902,-0.30996,0.0053,0.0072,0.0034,1244.444,0.0001704,0.0001704,0.0001704
62,347.55,277.62,4.771,-0.31099,0.0235,0.022,0.025,1244.444,0.0001542,0.0001542,0.0001542
63,209.26,180.07,4.995,-0.30845,0.0054,0.0074,0.0034,1244.444,0.0005818,0.0005818,0.0005818
64,213.4,162.27,4.879,-0.31051,0.0061,0.008,0.0042,1244.444,0.000167,0.000167,0.000167
65,388.85,230.96,4.758,-0.31052,0.0208,0.0216,0.02,1244.444,0.0003052,0.0003052,0.0003052
66,382.71,299.95,4.81,-0.31092,0.0046,0.0042,0.005,1244.444,0.0001417,0.0001417,0.0001417
67,152.27,223.37,4.893,-0.31039,0.009,0.0114,0.0066,1244.444,0.0003224,0.0003224,0.0003224
68,316.35,98.47,4.741,-0.3118,0.0058,0.007,0.0046,1244.444,0.0002156,0.0002156,0.0002156
69,294.21,20.94,4.837,-0.30965,0.0086,0.0062,0.011,1244.444,0.0002449,0.0002449,0.0002449
70,276.01,343.59,4.709,-0.31145,0.0059,0.0088,0.003,1244.444,0.0001394,0.0001394,0.0001394
71,326.59,125.41,4.846,-0.31011,0.0417,0.0404,0.043,1244.444,0.0003577,0.0003577,0.0003577
72,291.54,298.59,4.875,-0.3092,0.0502,0.0604,0.04,1244.444,8.902e-05,8.902e-05,8.902e-05
73,236.3,185.7,4.875,-0.31024,0.0175,0.0164,0.0186,1244.444,0.0001434,0.0001434,0.0001434
74,312.67,246.51,4.814,-0.3113,0.0026,0.004,0.0012,1244.444,0.0003445,0.0003445,0.0003445
75,360.68,154.16,4.769,-0.31043,0.0404,0.0398,0.041,1244.444,0.0002073,0.0002073,0.0002073
76,512.18,23.01,4.702,-0.31292,0.0178,0.0182,0.0174,1244.444,0.0001337,0.0001337,0.0001337
77,322.21,162.51,4.807,-0.31079,0.0061,0.006,0.0062,1244.444,0.0001639,0.0001639,0.0001639
78,337.45,353.08,4.861,-0.30955,0.0192,0.0186,0.0198,1244.444,0.0001652,0.0001652,0.0001652
79,368.68,26.63,4.786,-0.31151,0.0095,0.0136,0.0054,1244.444,0.0004377,0.0004377,0.0004377
80,144.29,189.35,5.043,-0.30792,0.0129,0.011,0.0148,1244.444,0.0002092,0.0002092,0.0002092
81,138.86,178.75,4.961,-0.30881,0.0038,0.0044,0.0032,1244.444,0.00092,0.00092,0.00092
82,415.53,266.0,4.815,-0.31103,0.0047,0.0056,0.0038,1244.444,0.0001693,0.0001693,0.0001693
83,450.84,57.14,4.738,-0.3138,0.0222,0.013,0.0314,1244.444,0.0001877,0.0001877,0.0001877
84,335.5,315.21,4.666,-0.31335,0.0059,0.006,0.0058,1244.444,0.0001259,0.0001259,0.0001259
