Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,593.71,224.91,4.636,-0.31328,0.0054,0.007,0.0038,1244.444,0.0001316,0.0001316,0.0001316
1,353.38,325.06,4.736,-0.31292,0.0231,0.0274,0.0188,1244.444,0.0004419,0.0004419,0.0004419
2,241.45,179.43,4.819,-0.3113,0.035,0.0346,0.0354,1244.444,0.0002014,0.0002014,0.0002014
3,367.34,145.07,4.747,-0.31115,0.0065,0.0084,0.0046,1244.444,0.0001693,0.0001693,0.0001693
4,458.85,184.51,4.788,-0.31095,0.013,0.0122,0.0138,1244.444,0.0002419,0.0002419,0.0002419
5,257.94,160.35,4.851,-0.31057,0.0336,0.0204,0.0468,1244.444,0.0001819,0.0001819,0.0001819
6,366.03,90.51,4.9,-0.30906,0.1079,0.1152,0.1006,1244.444,0.0001613,0.0001613,0.0001613
7,162.06,41.07,4.755,-0.311,0.0076,0.0122,0.003,1244.444,0.00415,0.00415,0.00415
8,268.63,47.54,4.813,-0.31335,0.0151,0.017,0.0132,1244.444,0.0003475,0.0003475,0.0003475
9,383.63,62.94,4.638,-0.3224,0.0279,0.029,0.0268,1244.444,0.0001907,0.0001907,0.0001907
10,243.07,183.88,4.804,-0.31123,0.0069,0.0082,0.0056,1244.444,0.0003117,0.0003117,0.0003117
11,318.78,74.45,4.743,-0.31179,0.0098,0.0124,0.0072,1244.444,0.0002716,0.0002716,0.0002716
12,453.24,318.82,4.626,-0.31372,0.0147,0.0202,0.0092,1244.444,0.000743,0.000743,0.000743
13,513.0,178.58,4.557,-0.31378,0.0411,0.043,0.0392,1244.444,0.0001335,0.0001335,0.0001335
14,308.14,72.08,4.509,-0.31577,0.0153,0.0238,0.0068,1244.444,0.0002762,0.0002762,0.0002762
15,461.37,212.59,4.599,-0.32045,0.0263,0.034,0.0186,1244.444,0.0006037,0.0006037,0.0006037
16,123.18,25.76,4.937,-0.30883,0.0873,0.076,0.0986,1244.444,0.000894,0.000894,0.000894
17,417.26,82.28,4.753,-0.31153,0.0089,0.0136,0.0042,1244.444,0.0004038,0.0004038,0.0004038
18,320.97,58.31,4.659,-0.28926,0.0265,0.029,0.024,1244.444,0.0002089,0.0002089,0.0002089
19,243.6,62.59,4.821,-0.31198,0.0426,0.0454,0.0398,1244.444,0.0001869,0.0001869,0.0001869
20,449.58,63.91,4.738,-0.31197,0.0297,0.0222,0.0372,1244.444,0.0001742,0.0001742,0.0001742
21,303.59,25.81,4.774,-0.31143,0.0333,0.0308,0.0358,1244.444,0.0002499,0.0002499,0.0002499
22,370.13,172.62,4.668,-0.31332,0.0095,0.0102,0.0088,1244.444,0.0002582,0.0002582,0.0002582
23,426.76,50.73,4.758,-0.31174,0.0175,0.017,0.018,1244.444,0.0002166,0.0002166,0.0002166
24,360.75,21.09,4.611,-0.31355,0.0302,0.0218,0.0386,1244.444,0.0002364,0.0002364,0.0002364
25,290.01,241.82,4.732,-0.31226,0.0238,0.0192,0.0284,1244.444,0.0001712,0.0001712,0.0001712
26,260.83,123.67,4.777,-0.31228,0.0057,0.0062,0.0052,1244.444,0.0001528,0.0001528,0.0001528
27,482.16,132.14,4.68,-0.31283,0.0065,0.0084,0.0046,1244.444,0.0001495,0.0001495,0.0001495
28,192.27,63.04,4.744,-0.27186,0.0538,0.0372,0.0704,1244.444,0.000254,0.000254,0.000254
29,220.14,163.84,4.792,-0.32426,0.0133,0.0186,0.008,1244.444,0.0005702,0.0005702,0.0005702
30,470.85,357.17,4.693,-0.31268,0.0096,0.015,0.0042,1244.444,0.0001352,0.0001352,0.0001352
31,335.22,27.5,5.058,-0.30701,0.0173,0.0194,0.0152,1244.444,0.000416,0.000416,0.000416
32,322.44,376.65,4.93,-0.30828,0.028,0.0246,0.0314,1244.444,0.000158,0.000158,0.000158
33,425.31,387.84,4.677,-0.31373,0.0159,0.025,0.0068,1244.444,0.0001064,0.0001064,0.0001064
34,241.12,93.69,4.71,-0.2877,0.0507,0.0394,0.062,1244.444,0.0003769,0.0003769,0.0003769
35,269.78,57.75,4.915,-0.3092,0.0153,0.0198,0.0108,1244.444,0.0003986,0.0003986,0.0003986
36,215.37,53.14,4.854,-0.31028,0.0061,0.0076,0.0046,1244.444,0.000161,0.000161,0.000161
37,386.13,248.93,4.594,-0.31539,0.0108,0.0122,0.0094,1244.444,0.0001321,0.0001321,0.0001321
38,462.75,110.1,4.486,-0.31594,0.0129,0.0144,0.0114,1244.444,0.0001889,0.0001889,0.0001889
39,508.04,181.86,4.574,-0.31403,0.0073,0.0098,0.0048,1244.444,0.0002219,0.0002219,0.0002219
40,303.41,292.57,4.706,-0.31264,0.0416,0.0644,0.0188,1244.444,0.0001085,0.0001085,0.0001085
41,202.24,331.11,4.815,-0.31264,0.0081,0.0088,0.0074,1244.444,0.0001457,0.0001457,0.0001457
42,403.25,304.77,4.655,-0.31429,0.0317,0.0372,0.0262,1244.444,0.0001331,0.0001331,0.0001331
43,423.91,226.09,4.755,-0.31328,0.0063,0.0074,0.0052,1244.444,0.0001533,0.0001533,0.0001533
44,354.57,343.87,4.868,-0.3105,0.0063,0.0044,0.0082,1244.444,0.0001793,0.0001793,0.0001793
45,33.15,78.67,4.763,-0.31105,0.0147,0.0098,0.0196,1244.444,0.0004311,0.0004311,0.0004311
46,460.04,434.43,4.674,-0.31335,0.0049,0.0072,0.0026,1244.444,0.0001385,0.0001385,0.0001385
47,487.34,143.86,4.795,-0.31225,0.0106,0.0114,0.0098,1244.444,0.0001234,0.0001234,0.0001234
48,428.12,264.25,4.707,-0.31165,0.0116,0.0104,0.0128,1244.444,0.0001198,0.0001198,0.0001198
49,258.3,154.4,4.811,-0.31113,0.0041,0.0046,0.0036,1244.444,0.0001634,0.0001634,0.0001634
50,346.07,193.74,4.879,-0.30969,0.0128,0.0094,0.0162,1244.444,0.000173,0.000173,0.000173
51,575.87,355.28,4.767,-0.31094,0.0123,0.0132,0.0114,1244.444,0.0001246,0.0001246,0.0001246
52,272.9,77.31,4.855,-0.3096,0.0124,0.0082,0.0166,1244.444,0.0002193,0.0002193,0.0002193
53,321.15,315.83,4.768,-0.31056,0.0116,0.0128,0.0104,1244.444,0.0001053,0.0001053,0.0001053
54,352.73,55.73,4.822,-0.31041,0.0143,0.0224,0.0062,1244.444,0.00182,0.00182,0.00182
55,354.97,388.66,4.907,-0.30999,0.0053,0.0062,0.0044,1244.444,0.0001281,0.0001281,0.0001281
56,391.73,17.2,4.455,-0.31804,0.0115,0.0106,0.0124,1244.444,0.0002786,0.0002786,0.0002786
57,463.74,64.37,4.835,-0.31002,0.0159,0.0158,0.016,1244.444,0.0003874,0.0003874,0.0003874
58,402.8,269.87,4.709,-0.31367,0.0111,0.0088,0.0134,1244.444,0.0001066,0.0001066,0.0001066
59,424.02,338.38,4.811,-0.31024,0.0036,0.0044,0.0028,1244.444,0.000126,0.000126,0.000126
60,256.55,301.18,4.672,-0.31324,0.0055,0.0066,0.0044,1244.444,0.0001091,0.0001091,0.0001091
61,94.42,260.83,4.902,-0.30996,0.0073,0.0056,0.009,1244.444,0.0002428,0.0002428,0.0002428
62,322.81,163.83,4.771,-0.31099,0.0304,0.0402,0.0206,1244.444,0.0008116,0.0008116,0.0008116
63,330.36,232.33,4.995,-0.30845,0.0062,0.0062,0.0062,1244.444,0.000194,0.000194,0.000194
64,144.99,203.67,4.879,-0.31051,0.005,0.0058,0.0042,1244.444,0.0001831,0.0001831,0.0001831
65,293.78,270.3,4.758,-0.31052,0.0211,0.0202,0.022,1244.444,0.000159,0.000159,0.000159
66,347.71,257.23,4.81,-0.31092,0.0058,0.006,0.0056,1244.444,0.0001655,0.0001655,0.0001655
67,190.86,118.34,4.893,-0.31039,0.004,0.0044,0.0036,1244.444,0.0002426,0.0002426,0.0002426
68,277.97,98.49,4.741,-0.3118,0.0076,0.0088,0.0064,1244.444,0.0002403,0.0002403,0.0002403
69,350.05,20.76,4.837,-0.30965,0.0166,0.0208,0.0124,1244.444,0.0003541,0.0003541,0.0003541
70,137.68,52.87,4.709,-0.31145,0.0066,0.0108,0.0024,1244.444,0.0004958,0.0004958,0.0004958
71,188.87,153.69,4.846,-0.31011,0.0365,0.0378,0.0352,1244.444,0.0002606,0.0002606,0.0002606
72,222.56,278.53,4.875,-0.3092,0.0501,0.0534,0.0468,1244.444,0.000128,0.000128,0.000128
73,166.15,185.49,4.875,-0.31024,0.0149,0.0154,0.0144,1244.444,0.0006174,0.0006174,0.0006174
74,88.11,181.26,4.814,-0.3113,0.0077,0.0094,0.006,1244.444,0.0008071,0.0008071,0.0008071
75,432.64,210.32,4.769,-0.31043,0.0381,0.0324,0.0438,1244.444,0.0001611,0.0001611,0.0001611
76,497.33,23.15,4.702,-0.31292,0.0183,0.0176,0.019,1244.444,0.0001086,0.0001086,0.0001086
77,503.86,199.72,4.807,-0.31079,0.007,0.0076,0.0064,1244.444,0.0002322,0.0002322,0.0002322
78,307.91,309.24,4.861,-0.30955,0.0194,0.0178,0.021,1244.444,0.000145,0.000145,0.000145
79,469.2,28.06,4.786,-0.31151,0.0058,0.0082,0.0034,1244.444,0.0001535,0.0001535,0.0001535
80,145.41,194.57,5.043,-0.30792,0.0082,0.0072,0.0092,1244.444,0.0001959,0.0001959,0.0001959
81,243.57,62.95,4.961,-0.30881,0.0059,0.0062,0.0056,1244.444,0.0004671,0.0004671,0.0004671
82,405.76,236.63,4.815,-0.31103,0.0041,0.0066,0.0016,1244.444,0.0002386,0.0002386,0.0002386
83,222.92,59.06,4.738,-0.3138,0.0242,0.018,0.0304,1244.444,0.0003527,0.0003527,0.0003527
84,400.01,279.17,4.666,-0.31335,0.0059,0.0064,0.0054,1244.444,0.0001827,0.0001827,0.0001827
85,396.6,162.55,4.745,-0.31197,0.0243,0.0314,0.0172,1244.444,0.0004263,0.0004263,0.0004263
86,158.49,150.73,4.89,-0.30914,0.0068,0.0078,0.0058,1244.444,0.0002435,0.0002435,0.0002435
87,336.8,265.51,4.824,-0.30996,0.0098,0.0074,0.0122,1244.444,0.000135,0.000135,0.000135
88,258.07,147.71,4.69,-0.31918,0.0043,0.0074,0.0012,1244.444,0.0004549,0.0004549,0.0004549
89,229.29,262.05,4.948,-0.30883,0.0134,0.0174,0.0094,1244.444,0.0003541,0.0003541,0.0003541
90,391.27,238.79,4.803,-0.31023,0.0089,0.0122,0.0056,1244.444,0.0004001,0.0004001,0.0004001
91,290.6,374.64,4.893,-0.30983,0.0035,0.006,0.001,1244.444,0.0001247,0.0001247,0.0001247
