Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,354.05,221.51,4.636,-0.31328,0.0048,0.0072,0.0024,1244.444,0.000124,0.000124,0.000124
1,182.38,253.27,4.736,-0.31292,0.0279,0.0312,0.0246,1244.444,0.0002606,0.0002606,0.0002606
2,248.63,128.23,4.819,-0.3113,0.0609,0.0694,0.0524,1244.444,0.0002244,0.0002244,0.0002244
3,342.66,210.85,4.747,-0.31115,0.0093,0.0106,0.008,1244.444,0.0001297,0.0001297,0.0001297
4,393.92,211.34,4.788,-0.31095,0.015,0.0126,0.0174,1244.444,0.0001239,0.0001239,0.0001239
5,247.09,182.28,4.851,-0.31057,0.0246,0.0128,0.0364,1244.444,0.0001938,0.0001938,0.0001938
6,63.29,58.78,4.9,-0.30906,0.1009,0.099,0.1028,1244.444,0.0006365,0.0006365,0.0006365
7,150.77,74.22,4.756,-0.311,0.0076,0.011,0.0042,1244.444,0.0006016,0.0006016,0.0006016
8,340.8,55.83,4.813,-0.31335,0.0127,0.0162,0.0092,1244.444,0.0002537,0.0002537,0.0002537
9,414.15,68.68,4.638,-0.3224,0.0516,0.0328,0.0704,1244.444,0.000323,0.000323,0.000323
10,156.09,167.53,4.804,-0.31123,0.008,0.011,0.005,1244.444,0.0001733,0.0001733,0.0001733
11,206.46,76.6,4.743,-0.31179,0.011,0.013,0.009,1244.444,0.0001653,0.0001653,0.0001653
12,393.25,307.39,4.626,-0.31372,0.0128,0.016,0.0096,1244.444,0.0003767,0.0003767,0.0003767
13,402.31,217.31,4.557,-0.31378,0.0454,0.045,0.0458,1244.444,0.0001207,0.0001207,0.0001207
14,289.12,57.27,4.509,-0.31577,0.0136,0.0228,0.0044,1244.444,0.0003582,0.0003582,0.0003582
15,475.39,281.48,4.599,-0.32045,0.0501,0.0516,0.0486,1244.444,0.0003949,0.0003949,0.0003949
16,284.49,20.66,4.937,-0.30883,0.0655,0.0684,0.0626,1244.444,0.00273,0.00273,0.00273
17,351.96,93.56,4.753,-0.31153,0.0072,0.0108,0.0036,1244.444,0.0003858,0.0003858,0.0003858
18,368.52,59.58,4.659,-0.28926,0.0266,0.0228,0.0304,1244.444,0.0001953,0.0001953,0.0001953
19,367.78,47.28,4.821,-0.31198,0.038,0.0358,0.0402,1244.444,0.0003697,0.0003697,0.0003697
20,367.59,64.47,4.738,-0.31197,0.0338,0.036,0.0316,1244.444,0.0001845,0.0001845,0.0001845
21,266.01,22.49,4.774,-0.31143,0.0335,0.0314,0.0356,1244.444,0.0002237,0.0002237,0.0002237
22,340.19,181.21,4.668,-0.31332,0.0094,0.0124,0.0064,1244.444,0.0001504,0.0001504,0.0001504
23,379.4,85.11,4.758,-0.31174,0.0111,0.0118,0.0104,1244.444,0.0001401,0.0001401,0.0001401
24,317.29,25.27,4.611,-0.31355,0.024,0.021,0.027,1244.444,0.0002444,0.0002444,0.0002444
25,235.29,373.9,4.732,-0.31226,0.0229,0.0196,0.0262,1244.444,0.0001655,0.0001655,0.0001655
26,258.14,149.97,4.777,-0.31228,0.0057,0.007,0.0044,1244.444,0.0002403,0.0002403,0.0002403
27,432.0,143.87,4.68,-0.31283,0.0077,0.0074,0.008,1244.444,0.0001491,0.0001491,0.0001491
28,208.95,65.47,4.744,-0.27186,0.0351,0.0318,0.0384,1244.444,0.0003437,0.0003437,0.0003437
29,394.77,160.76,4.792,-0.32426,0.0172,0.0198,0.0146,1244.444,0.0004599,0.0004599,0.0004599
30,400.47,330.47,4.693,-0.31268,0.015,0.0078,0.0222,1244.444,0.0001018,0.0001018,0.0001018
31,236.04,31.45,5.058,-0.30701,0.0134,0.0152,0.0116,1244.444,0.0004293,0.0004293,0.0004293
32,290.27,160.79,4.93,-0.30828,0.0288,0.0292,0.0284,1244.444,0.0002601,0.0002601,0.0002601
33,383.46,387.84,4.677,-0.31373,0.0134,0.0188,0.008,1244.444,0.0001143,0.0001143,0.0001143
34,303.4,114.15,4.71,-0.2877,0.0789,0.0574,0.1004,1244.444,0.0002801,0.0002801,0.0002801
35,302.63,60.94,4.915,-0.3092,0.0193,0.0254,0.0132,1244.444,0.0006869,0.0006869,0.0006869
36,191.66,47.56,4.854,-0.31028,0.0083,0.0114,0.0052,1244.444,0.0002958,0.0002958,0.0002958
37,400.08,323.23,4.594,-0.31539,0.0128,0.017,0.0086,1244.444,0.000309,0.000309,0.000309
38,330.49,105.06,4.486,-0.31594,0.0093,0.008,0.0106,1244.444,0.0001656,0.0001656,0.0001656
39,537.69,202.96,4.574,-0.31403,0.0077,0.0094,0.006,1244.444,0.0001362,0.0001362,0.0001362
40,236.8,183.14,4.706,-0.31264,0.0113,0.0138,0.0088,1244.444,0.0002968,0.0002968,0.0002968
41,160.59,230.28,4.815,-0.31264,0.0055,0.0062,0.0048,1244.444,0.0001653,0.0001653,0.0001653
42,359.31,304.77,4.655,-0.31429,0.0323,0.0334,0.0312,1244.444,8.782e-05,8.782e-05,8.782e-05
43,424.75,247.84,4.755,-0.31328,0.0083,0.0082,0.0084,1244.444,0.0001758,0.0001758,0.0001758
44,317.12,196.75,4.868,-0.3105,0.0041,0.0044,0.0038,1244.444,0.0001488,0.0001488,0.0001488
45,293.66,341.64,4.763,-0.31105,0.0065,0.006,0.007,1244.444,0.000245,0.000245,0.000245
46,416.39,434.43,4.674,-0.31335,0.0055,0.0072,0.0038,1244.444,0.0001754,0.0001754,0.0001754
47,366.28,99.12,4.795,-0.31225,0.0085,0.0086,0.0084,1244.444,9.342e-05,9.342e-05,9.342e-05
48,231.69,313.0,4.707,-0.31165,0.0126,0.0166,0.0086,1244.444,0.0001254,0.0001254,0.0001254
49,161.77,144.15,4.811,-0.31113,0.0039,0.0054,0.0024,1244.444,0.0001535,0.0001535,0.0001535
50,287.78,163.23,4.879,-0.30969,0.0131,0.0102,0.016,1244.444,0.0002038,0.0002038,0.0002038
51,541.13,373.87,4.767,-0.31094,0.0123,0.0144,0.0102,1244.444,0.0001019,0.0001019,0.0001019
52,272.55,92.8,4.855,-0.3096,0.0105,0.0086,0.0124,1244.444,0.000213,0.000213,0.000213
53,387.53,244.62,4.768,-0.31056,0.0122,0.011,0.0134,1244.444,0.0001048,0.0001048,0.0001048
54,314.94,60.98,4.822,-0.31041,0.0113,0.0144,0.0082,1244.444,0.0001887,0.0001887,0.0001887
55,331.39,209.15,4.907,-0.30999,0.0064,0.0074,0.0054,1244.444,0.0001332,0.0001332,0.0001332
56,412.95,17.46,4.455,-0.31804,0.0125,0.0108,0.0142,1244.444,0.0002871,0.0002871,0.0002871
57,387.18,73.45,4.835,-0.31002,0.0175,0.0144,0.0206,1244.444,0.0003601,0.0003601,0.0003601
58,349.75,295.6,4.709,-0.31367,0.0263,0.015,0.0376,1244.444,0.0001394,0.0001394,0.0001394
59,353.16,277.77,4.811,-0.31024,0.0045,0.0062,0.0028,1244.444,0.0004398,0.0004398,0.0004398
60,214.84,260.2,4.672,-0.31324,0.0081,0.0096,0.0066,1244.444,0.0001418,0.0001418,0.0001418
61,252.6,216.01,4.902,-0.30996,0.006,0.0062,0.0058,1244.444,0.0002028,0.0002028,0.0002028
62,253.94,302.09,4.771,-0.31099,0.0283,0.0326,0.024,1244.444,0.0003211,0.0003211,0.0003211
63,296.69,279.18,4.995,-0.30845,0.0059,0.0056,0.0062,1244.444,0.0002285,0.0002285,0.0002285
64,156.12,144.38,4.879,-0.31051,0.006,0.0082,0.0038,1244.444,0.0002038,0.0002038,0.0002038
65,268.3,286.26,4.758,-0.31052,0.0216,0.024,0.0192,1244.444,0.0001697,0.0001697,0.0001697
66,406.32,329.77,4.81,-0.31092,0.0058,0.0062,0.0054,1244.444,0.0001363,0.0001363,0.0001363
67,168.32,189.71,4.893,-0.31039,0.0054,0.0038,0.007,1244.444,0.0003485,0.0003485,0.0003485
68,195.48,85.18,4.741,-0.3118,0.007,0.0076,0.0064,1244.444,0.0002346,0.0002346,0.0002346
69,243.4,19.48,4.837,-0.30965,0.0108,0.0114,0.0102,1244.444,0.0002689,0.0002689,0.0002689
70,222.29,219.94,4.709,-0.31145,0.0094,0.0148,0.004,1244.444,0.0002874,0.0002874,0.0002874
71,193.33,117.74,4.846,-0.31011,0.0388,0.0438,0.0338,1244.444,0.0002382,0.0002382,0.0002382
72,167.56,194.57,4.875,-0.3092,0.0611,0.0598,0.0624,1244.444,0.0001416,0.0001416,0.0001416
73,215.22,130.38,4.875,-0.31024,0.0203,0.0222,0.0184,1244.444,0.0004609,0.0004609,0.0004609
74,305.38,169.46,4.814,-0.3113,0.0043,0.0072,0.0014,1244.444,0.0004782,0.0004782,0.0004782
75,404.11,155.08,4.769,-0.31043,0.0453,0.045,0.0456,1244.444,0.0001653,0.0001653,0.0001653
76,478.91,21.69,4.702,-0.31292,0.018,0.0172,0.0188,1244.444,0.0001679,0.0001679,0.0001679
77,478.17,124.31,4.807,-0.31079,0.009,0.0108,0.0072,1244.444,0.000157,0.000157,0.000157
78,316.21,312.52,4.861,-0.30955,0.0198,0.0212,0.0184,1244.444,0.0001772,0.0001772,0.0001772
79,330.52,26.08,4.786,-0.31151,0.0067,0.0088,0.0046,1244.444,0.0001818,0.0001818,0.0001818
80,159.34,185.03,5.043,-0.30792,0.0091,0.0094,0.0088,1244.444,0.000357,0.000357,0.000357
81,270.7,149.46,4.961,-0.30881,0.0025,0.0032,0.0018,1244.444,0.0002119,0.0002119,0.0002119
82,417.25,160.87,4.815,-0.31103,0.0034,0.0048,0.002,1244.444,0.0002034,0.0002034,0.0002034
83,319.03,57.3,4.738,-0.3138,0.0401,0.0586,0.0216,1244.444,0.001,0.001,0.001
84,286.58,226.85,4.666,-0.31335,0.0054,0.006,0.0048,1244.444,0.0001551,0.0001551,0.0001551
85,444.05,108.18,4.745,-0.31197,0.0166,0.0204,0.0128,1244.444,0.0003205,0.0003205,0.0003205
86,105.13,100.14,4.89,-0.30914,0.0049,0.006,0.0038,1244.444,0.0003058,0.0003058,0.0003058
87,317.35,300.73,4.824,-0.30996,0.0082,0.0066,0.0098,1244.444,0.0001249,0.0001249,0.0001249
88,279.11,132.1,4.69,-0.31918,0.0039,0.0048,0.003,1244.444,0.0001203,0.0001203,0.0001203
89,263.08,222.63,4.948,-0.30883,0.0124,0.0152,0.0096,1244.444,0.0003295,0.0003295,0.0003295
90,357.09,228.76,4.803,-0.31023,0.0076,0.0062,0.009,1244.444,0.0004297,0.0004297,0.0004297
91,297.75,340.14,4.893,-0.30983,0.0041,0.0044,0.0038,1244.444,0.0002264,0.0002264,0.0002264
92,264.16,172.59,4.828,-0.31037,0.012,0.0154,0.0086,1244.444,0.0004371,0.0004371,0.0004371
93,231.4,35.66,4.91,-0.30922,0.0136,0.011,0.0162,1244.444,0.0001558,0.0001558,0.0001558
94,303.22,228.81,4.72,-0.31212,0.0033,0.0038,0.0028,1244.444,0.0001429,0.0001429,0.0001429
95,177.75,97.47,4.802,-0.31134,0.0122,0.014,0.0104,1244.444,0.0005504,0.0005504,0.0005504
96,317.83,174.06,4.853,-0.3072,0.0123,0.0134,0.0112,1244.444,0.000303,0.000303,0.000303
97,225.4,237.34,4.95,-0.30871,0.0088,0.0052,0.0124,1244.444,0.0001193,0.0001193,0.0001193
98,389.13,285.63,4.775,-0.31129,0.0169,0.0164,0.0174,1244.444,0.0002724,0.0002724,0.0002724
99,363.98,212.24,4.832,-0.31021,0.0121,0.0152,0.009,1244.444,0.0002345,0.0002345,0.0002345
100,352.97,307.22,4.649,-0.31432,0.015,0.0174,0.0126,1244.444,0.0001673,0.0001673,0.0001673
101,268.15,70.59,4.844,-0.31062,0.0047,0.005,0.0044,1244.444,0.0001842,0.0001842,0.0001842
102,227.26,143.56,4.787,-0.31093,0.0128,0.0164,0.0092,1244.444,0.0003974,0.0003974,0.0003974
103,298.94,160.52,4.695,-0.31226,0.0058,0.0082,0.0034,1244.444,0.000193,0.000193,0.000193
104,144.44,221.58,4.784,-0.31223,0.0035,0.0042,0.0028,1244.444,0.0002882,0.0002882,0.0002882
105,274.69,54.86,4.883,-0.30992,0.0121,0.0172,0.007,1244.444,0.0001471,0.0001471,0.0001471
106,276.78,250.88,4.775,-0.31271,0.0069,0.009,0.0048,1244.444,0.0002052,0.0002052,0.0002052
107,283.69,192.75,4.986,-0.30744,0.0069,0.0066,0.0072,1244.444,0.0001383,0.0001383,0.0001383
108,66.41,157.15,4.858,-0.30937,0.0081,0.0098,0.0064,1244.444,0.0004729,0.0004729,0.0004729
