Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,216.3,224.91,4.636,-0.31328,0.0084,0.0056,0.0112,1244.444,7.202e-05,7.202e-05,7.202e-05
1,390.92,346.62,4.736,-0.31292,0.0224,0.0254,0.0194,1244.444,0.0001276,0.0001276,0.0001276
2,278.98,156.86,4.819,-0.3113,0.0466,0.039,0.0542,1244.444,0.0002023,0.0002023,0.0002023
3,353.45,195.72,4.747,-0.31115,0.0091,0.0108,0.0074,1244.444,0.0001485,0.0001485,0.0001485
4,359.69,270.29,4.788,-0.31095,0.0159,0.014,0.0178,1244.444,0.0001309,0.0001309,0.0001309
5,279.9,172.67,4.851,-0.31057,0.0251,0.014,0.0362,1244.444,0.0002137,0.0002137,0.0002137
6,292.13,84.28,4.9,-0.30906,0.1015,0.1036,0.0994,1244.444,0.0002072,0.0002072,0.0002072
7,200.49,61.99,4.756,-0.311,0.0073,0.0098,0.0048,1244.444,0.0008263,0.0008263,0.0008263
8,318.46,49.26,4.813,-0.31335,0.0352,0.0438,0.0266,1244.444,0.0002433,0.0002433,0.0002433
9,449.16,63.45,4.638,-0.3224,0.0339,0.0388,0.029,1244.444,0.0004305,0.0004305,0.0004305
10,214.43,147.69,4.804,-0.31123,0.0082,0.008,0.0084,1244.444,0.0002555,0.0002555,0.0002555
11,245.64,78.01,4.743,-0.31179,0.0089,0.0124,0.0054,1244.444,0.0001712,0.0001712,0.0001712
12,380.51,280.36,4.626,-0.31372,0.0147,0.013,0.0164,1244.444,0.000269,0.000269,0.000269
13,431.21,278.56,4.557,-0.31378,0.0445,0.0456,0.0434,1244.444,0.0001225,0.0001225,0.0001225
14,383.6,48.47,4.509,-0.31577,0.0175,0.0284,0.0066,1244.444,0.00124,0.00124,0.00124
15,428.12,259.25,4.599,-0.32045,0.0307,0.038,0.0234,1244.444,0.0006677,0.0006677,0.0006677
16,306.96,30.81,4.937,-0.30883,0.0572,0.0592,0.0552,1244.444,0.0008024,0.0008024,0.0008024
17,252.73,72.69,4.753,-0.31153,0.0101,0.015,0.0052,1244.444,0.0004858,0.0004858,0.0004858
18,185.1,58.91,4.659,-0.28926,0.0258,0.0228,0.0288,1244.444,0.0001874,0.0001874,0.0001874
19,370.59,49.14,4.821,-0.31198,0.0341,0.0306,0.0376,1244.444,0.0002927,0.0002927,0.0002927
20,449.11,69.22,4.738,-0.31197,0.0372,0.0378,0.0366,1244.444,0.0001924,0.0001924,0.0001924
21,259.22,24.44,4.774,-0.31143,0.0366,0.0332,0.04,1244.444,0.0002876,0.0002876,0.0002876
22,379.88,257.38,4.668,-0.31332,0.0091,0.012,0.0062,1244.444,0.0002609,0.0002609,0.0002609
23,343.99,68.93,4.758,-0.31174,0.0125,0.015,0.01,1244.444,0.0001695,0.0001695,0.0001695
24,332.71,24.0,4.611,-0.31355,0.0289,0.0224,0.0354,1244.444,0.0002395,0.0002395,0.0002395
25,298.02,289.58,4.732,-0.31226,0.0212,0.0248,0.0176,1244.444,0.0001803,0.0001803,0.0001803
26,214.79,124.8,4.777,-0.31228,0.0076,0.0126,0.0026,1244.444,0.0001819,0.0001819,0.0001819
27,503.84,144.6,4.68,-0.31283,0.006,0.008,0.004,1244.444,0.0001735,0.0001735,0.0001735
28,210.1,63.11,4.744,-0.27186,0.0414,0.0342,0.0486,1244.444,0.0005324,0.0005324,0.0005324
29,215.41,123.43,4.792,-0.32426,0.0128,0.0146,0.011,1244.444,0.00093,0.00093,0.00093
30,363.58,231.47,4.693,-0.31268,0.0148,0.0134,0.0162,1244.444,0.0001523,0.0001523,0.0001523
31,243.92,30.9,5.058,-0.30701,0.0145,0.0164,0.0126,1244.444,0.000533,0.000533,0.000533
32,194.21,233.37,4.93,-0.30828,0.0329,0.0332,0.0326,1244.444,0.0004612,0.0004612,0.0004612
33,468.24,387.84,4.677,-0.31373,0.0065,0.009,0.004,1244.444,0.0002429,0.0002429,0.0002429
34,267.22,92.85,4.71,-0.2877,0.053,0.0422,0.0638,1244.444,0.0003217,0.0003217,0.0003217
35,359.7,61.52,4.915,-0.3092,0.0116,0.0118,0.0114,1244.444,0.0002639,0.0002639,0.0002639
36,202.44,53.19,4.854,-0.31028,0.0058,0.007,0.0046,1244.444,0.0001524,0.0001524,0.0001524
37,404.57,263.7,4.594,-0.31539,0.0127,0.0144,0.011,1244.444,0.0001697,0.0001697,0.0001697
38,300.64,182.15,4.486,-0.31594,0.0106,0.0096,0.0116,1244.444,0.0001448,0.0001448,0.0001448
39,378.61,206.59,4.574,-0.31403,0.0065,0.0046,0.0084,1244.444,0.0001663,0.0001663,0.0001663
40,324.03,174.04,4.706,-0.31264,0.0111,0.0168,0.0054,1244.444,0.0001112,0.0001112,0.0001112
41,244.84,307.99,4.815,-0.31264,0.0054,0.0072,0.0036,1244.444,0.0001326,0.0001326,0.0001326
42,390.59,304.77,4.655,-0.31429,0.0331,0.0352,0.031,1244.444,0.000197,0.000197,0.000197
43,409.54,242.8,4.755,-0.31328,0.0111,0.018,0.0042,1244.444,0.0002462,0.0002462,0.0002462
44,285.4,250.95,4.868,-0.3105,0.0043,0.0056,0.003,1244.444,0.0001282,0.0001282,0.0001282
45,109.95,397.11,4.763,-0.31105,0.0086,0.0094,0.0078,1244.444,8.719e-05,8.719e-05,8.719e-05
46,374.57,434.43,4.674,-0.31335,0.0052,0.0078,0.0026,1244.444,9.957e-05,9.957e-05,9.957e-05
47,451.75,117.12,4.795,-0.31225,0.0103,0.0132,0.0074,1244.444,0.0001276,0.0001276,0.0001276
48,342.98,150.78,4.707,-0.31165,0.0116,0.0138,0.0094,1244.444,0.0001616,0.0001616,0.0001616
49,295.52,162.06,4.811,-0.31113,0.0026,0.0028,0.0024,1244.444,0.0001553,0.0001553,0.0001553
50,247.81,166.59,4.879,-0.30969,0.0133,0.01,0.0166,1244.444,0.0001903,0.0001903,0.0001903
51,421.93,366.15,4.767,-0.31094,0.0113,0.0136,0.009,1244.444,8.882e-05,8.882e-05,8.882e-05
52,302.56,87.02,4.855,-0.3096,0.0101,0.0074,0.0128,1244.444,0.0001422,0.0001422,0.0001422
53,139.25,258.06,4.768,-0.31056,0.0355,0.0528,0.0182,1244.444,0.0002544,0.0002544,0.0002544
54,143.09,63.84,4.822,-0.31041,0.0086,0.0134,0.0038,1244.444,0.000762,0.000762,0.000762
55,295.6,227.4,4.907,-0.30999,0.0062,0.0062,0.0062,1244.444,0.000133,0.000133,0.000133
56,233.01,16.59,4.455,-0.31804,0.0167,0.014,0.0194,1244.444,0.0003157,0.0003157,0.0003157
57,389.48,92.91,4.835,-0.31002,0.0213,0.0202,0.0224,1244.444,0.0003433,0.0003433,0.0003433
58,365.61,345.82,4.709,-0.31367,0.1331,0.0366,0.2296,1244.444,9.817e-05,9.817e-05,9.817e-05
59,500.14,199.3,4.811,-0.31024,0.0098,0.0134,0.0062,1244.444,0.0001408,0.0001408,0.0001408
60,237.44,321.37,4.672,-0.31324,0.0065,0.0072,0.0058,1244.444,9.357e-05,9.357e-05,9.357e-05
61,241.34,284.09,4.902,-0.30996,0.0053,0.0056,0.005,1244.444,0.0002528,0.0002528,0.0002528
62,256.05,257.34,4.771,-0.31099,0.0267,0.0324,0.021,1244.444,0.0003563,0.0003563,0.0003563
63,255.67,132.68,4.995,-0.30845,0.0061,0.0056,0.0066,1244.444,0.0001824,0.0001824,0.0001824
64,177.3,230.37,4.879,-0.31051,0.0058,0.006,0.0056,1244.444,0.0002317,0.0002317,0.0002317
65,440.55,289.4,4.758,-0.31052,0.0433,0.0636,0.023,1244.444,0.0001038,0.0001038,0.0001038
66,357.51,320.71,4.81,-0.31092,0.0056,0.006,0.0052,1244.444,0.0001472,0.0001472,0.0001472
67,130.5,142.22,4.893,-0.31039,0.0096,0.0122,0.007,1244.444,0.0005858,0.0005858,0.0005858
68,210.94,50.63,4.741,-0.3118,0.0084,0.0082,0.0086,1244.444,0.000655,0.000655,0.000655
69,212.75,21.09,4.837,-0.30965,0.0096,0.0074,0.0118,1244.444,0.0001928,0.0001928,0.0001928
70,230.62,284.94,4.709,-0.31145,0.0105,0.0158,0.0052,1244.444,0.000273,0.000273,0.000273
71,410.75,105.11,4.846,-0.31011,0.0388,0.0404,0.0372,1244.444,0.0005231,0.0005231,0.0005231
72,299.0,209.81,4.875,-0.3092,0.0652,0.0574,0.073,1244.444,0.0001268,0.0001268,0.0001268
73,190.39,163.32,4.875,-0.31024,0.0168,0.0196,0.014,1244.444,0.0003258,0.0003258,0.0003258
74,176.78,414.21,4.814,-0.3113,0.0043,0.0064,0.0022,1244.444,0.000319,0.000319,0.000319
75,395.38,159.59,4.769,-0.31043,0.0431,0.0416,0.0446,1244.444,0.0002555,0.0002555,0.0002555
76,449.85,22.03,4.702,-0.31292,0.019,0.0144,0.0236,1244.444,0.000146,0.000146,0.000146
77,387.79,231.64,4.807,-0.31079,0.0062,0.0068,0.0056,1244.444,0.0001424,0.0001424,0.0001424
78,279.26,427.9,4.861,-0.30955,0.017,0.018,0.016,1244.444,0.0001596,0.0001596,0.0001596
79,385.25,27.16,4.786,-0.31151,0.0054,0.0076,0.0032,1244.444,0.0002157,0.0002157,0.0002157
80,176.21,170.75,5.043,-0.30792,0.0086,0.0062,0.011,1244.444,0.0001781,0.0001781,0.0001781
81,209.48,170.78,4.961,-0.30881,0.0046,0.006,0.0032,1244.444,0.0001433,0.0001433,0.0001433
82,413.01,219.3,4.815,-0.31103,0.0026,0.0034,0.0018,1244.444,0.0001659,0.0001659,0.0001659
83,408.14,59.79,4.738,-0.3138,0.013,0.0096,0.0164,1244.444,0.0001796,0.0001796,0.0001796
84,400.87,275.39,4.666,-0.31335,0.0053,0.0068,0.0038,1244.444,9.18e-05,9.18e-05,9.18e-05
85,367.67,151.97,4.745,-0.31197,0.0192,0.0182,0.0202,1244.444,0.0003617,0.0003617,0.0003617
86,149.7,112.01,4.89,-0.30914,0.0136,0.0076,0.0196,1244.444,0.000223,0.000223,0.000223
87,375.51,286.31,4.824,-0.30996,0.008,0.0074,0.0086,1244.444,0.0001323,0.0001323,0.0001323
88,233.58,116.94,4.69,-0.31918,0.0054,0.0056,0.0052,1244.444,0.0001508,0.0001508,0.0001508
89,263.08,173.0,4.948,-0.30883,0.0125,0.0156,0.0094,1244.444,0.0004284,0.0004284,0.0004284
90,265.23,238.22,4.803,-0.31023,0.0095,0.0106,0.0084,1244.444,0.0003983,0.0003983,0.0003983
91,235.38,105.4,4.893,-0.30983,0.0034,0.0054,0.0014,1244.444,0.000136,0.000136,0.000136
92,284.36,92.69,4.828,-0.31037,0.0224,0.0308,0.014,1244.444,0.0008235,0.0008235,0.0008235
93,277.52,40.72,4.91,-0.30922,0.014,0.0144,0.0136,1244.444,0.0002105,0.0002105,0.0002105
94,369.76,415.35,4.72,-0.31212,0.0064,0.0088,0.004,1244.444,0.0001256,0.0001256,0.0001256
95,303.34,185.35,4.802,-0.31134,0.0118,0.0124,0.0112,1244.444,0.0004951,0.0004951,0.0004951
96,271.14,172.83,4.853,-0.3072,0.1128,0.043,0.1826,1244.444,0.0001356,0.0001356,0.0001356
97,304.67,308.22,4.95,-0.30871,0.0202,0.0114,0.029,1244.444,0.000215,0.000215,0.000215
98,289.44,225.34,4.775,-0.31129,0.0124,0.0132,0.0116,1244.444,0.0001937,0.0001937,0.0001937
99,362.54,294.39,4.832,-0.31021,0.0135,0.0126,0.0144,1244.444,0.0002147,0.0002147,0.0002147
100,341.59,411.91,4.649,-0.31432,0.0098,0.0114,0.0082,1244.444,0.0001083,0.0001083,0.0001083
101,161.05,69.34,4.844,-0.31062,0.005,0.0062,0.0038,1244.444,0.0003017,0.0003017,0.0003017
102,308.6,215.98,4.787,-0.31093,0.0144,0.0172,0.0116,1244.444,0.0002905,0.0002905,0.0002905
103,300.66,133.97,4.695,-0.31226,0.0079,0.0108,0.005,1244.444,0.0001543,0.0001543,0.0001543
104,226.66,223.94,4.784,-0.31223,0.0101,0.0182,0.002,1244.444,0.0002404,0.0002404,0.0002404
105,326.17,55.55,4.883,-0.30992,0.0142,0.018,0.0104,1244.444,0.0001531,0.0001531,0.0001531
106,377.2,207.83,4.775,-0.31271,0.0073,0.0092,0.0054,1244.444,0.0001861,0.0001861,0.0001861
107,188.86,202.57,4.986,-0.30744,0.0299,0.0496,0.0102,1244.444,0.00167,0.00167,0.00167
108,198.17,217.94,4.858,-0.30937,0.0058,0.006,0.0056,1244.444,0.0003044,0.0003044,0.0003044
