Qubit,T1 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
26,165.29,4.649,-0.3113,0.0174,0.0278,0.007,1244.444,0.00125,0.00125,0.00125
27,323.95,4.604,0.0,0.0357,0.0264,0.045,1244.444,0.0002564,0.0002564,0.0002564
28,175.51,4.517,-0.31294,0.0107,0.0082,0.0132,1244.444,0.0002038,0.0002038,0.0002038
29,489.94,4.46,0.0,0.0103,0.0104,0.0102,1244.444,0.0001989,0.0001989,0.0001989
30,422.3,4.645,0.0,0.0372,0.0376,0.0368,1244.444,0.0007935,0.0007935,0.0007935
31,192.1,4.613,-0.3168,0.026,0.0384,0.0136,1244.444,0.0003881,0.0003881,0.0003881
32,216.43,4.499,-0.31188,0.0095,0.0094,0.0096,1244.444,0.0002866,0.0002866,0.0002866
33,485.68,4.597,0.0,0.0024,0.0036,0.0012,1244.444,0.0001225,0.0001225,0.0001225
34,519.34,4.562,0.0,0.0031,0.003,0.0032,1244.444,0.0001939,0.0001939,0.0001939
35,367.51,4.722,0.0,0.0025,0.0032,0.0018,1244.444,0.0002611,0.0002611,0.0002611
36,363.1,4.608,0.0,0.0095,0.0138,0.0052,1244.444,0.0001873,0.0001873,0.0001873
37,490.53,4.498,-0.31322,0.0115,0.0126,0.0104,1244.444,0.0002664,0.0002664,0.0002664
38,336.89,4.458,0.0,0.1525,0.1486,0.1564,1244.444,0.0006705,0.0006705,0.0006705
39,187.36,4.504,-0.31442,0.008,0.0098,0.0062,1244.444,0.000381,0.000381,0.000381
40,243.44,4.464,-0.31843,0.0082,0.0112,0.0052,1244.444,0.0003986,0.0003986,0.0003986
41,287.49,4.576,-0.31168,0.0011,0.0022,0.0,1244.444,0.0001257,0.0001257,0.0001257
42,294.25,4.641,0.0,0.0044,0.0014,0.0074,1244.444,0.0001319,0.0001319,0.0001319
43,451.99,4.523,-0.32382,0.0022,0.0034,0.001,1244.444,0.0001259,0.0001259,0.0001259
44,350.55,4.595,-0.31574,0.0276,0.0306,0.0246,1244.444,0.0004116,0.0004116,0.0004116
45,396.83,4.63,-0.35528,0.0038,0.0058,0.0018,1244.444,0.0001614,0.0001614,0.0001614
46,268.2,4.71,0.0,0.0053,0.0086,0.002,1244.444,0.0003329,0.0003329,0.0003329
47,359.19,4.676,0.0,0.0455,0.0372,0.0538,1244.444,0.0003148,0.0003148,0.0003148
48,200.59,4.625,0.0,0.0033,0.0058,0.0008,1244.444,0.0003389,0.0003389,0.0003389
49,234.56,4.582,-0.32008,0.025,0.013,0.037,1244.444,0.0001822,0.0001822,0.0001822
50,387.49,4.457,0.0,0.0042,0.0062,0.0022,1244.444,0.00711,0.00711,0.00711
51,371.87,4.565,-0.29895,0.0305,0.0234,0.0376,1244.444,0.0002378,0.0002378,0.0002378
52,279.38,4.444,0.0,0.0272,0.0186,0.0358,1244.444,0.0006412,0.0006412,0.0006412
53,297.02,4.622,0.0,0.0048,0.0052,0.0044,1244.444,0.0001895,0.0001895,0.0001895
54,356.21,4.501,0.0,0.0106,0.0112,0.01,1244.444,0.0002964,0.0002964,0.0002964
55,335.84,4.686,0.0,0.0275,0.027,0.028,1244.444,0.00718,0.00718,0.00718
56,294.03,4.554,-0.31304,0.0053,0.0084,0.0022,1244.444,0.0005065,0.0005065,0.0005065
57,351.84,4.64,0.0,0.0027,0.005,0.0004,1244.444,0.0004978,0.0004978,0.0004978
58,213.64,4.609,-0.31283,0.0077,0.0094,0.006,1244.444,0.0007503,0.0007503,0.0007503
59,285.01,4.77,0.0,0.0016,0.0026,0.0006,1244.444,0.0002011,0.0002011,0.0002011
60,405.31,4.518,-0.3137,0.1783,0.1894,0.1672,1244.444,0.0001503,0.0001503,0.0001503
61,137.92,4.701,0.0,0.2115,0.2102,0.2128,1244.444,0.000405,0.000405,0.000405
62,272.23,4.667,-0.29109,0.0114,0.015,0.0078,1244.444,0.000274,0.000274,0.000274
63,250.61,4.507,0.0,0.0029,0.0048,0.001,1244.444,0.000323,0.000323,0.000323
64,315.48,4.463,-0.313,0.0041,0.0048,0.0034,1244.444,0.0002096,0.0002096,0.0002096
65,161.87,4.615,0.0,0.0034,0.0064,0.0004,1244.444,0.0005165,0.0005165,0.0005165
66,318.46,4.651,0.0,0.0227,0.019,0.0264,1244.444,0.00473,0.00473,0.00473
67,298.64,4.714,0.0,0.0026,0.0036,0.0016,1244.444,0.0001636,0.0001636,0.0001636
68,350.94,4.613,-0.31209,0.0062,0.0082,0.0042,1244.444,0.0001645,0.0001645,0.0001645
69,187.53,4.552,0.0,0.0024,0.0036,0.0012,1244.444,0.0001862,0.0001862,0.0001862
70,302.48,4.712,-0.31002,0.002,0.003,0.001,1244.444,0.0001811,0.0001811,0.0001811
71,351.12,4.543,0.0,0.0305,0.031,0.03,1244.444,0.0003217,0.0003217,0.0003217
72,116.32,4.577,0.0,0.0043,0.007,0.0016,1244.444,0.0002962,0.0002962,0.0002962
73,274.22,4.822,0.0,0.0041,0.0048,0.0034,1244.444,0.0001645,0.0001645,0.0001645
74,395.35,4.61,0.0,0.0034,0.0038,0.003,1244.444,0.0002443,0.0002443,0.0002443
75,260.49,4.787,-0.3086,0.0031,0.0036,0.0026,1244.444,0.0001819,0.0001819,0.0001819
76,86.34,4.683,0.0,0.0073,0.0138,0.0008,1244.444,0.00108,0.00108,0.00108
77,451.68,4.577,-0.31325,0.0027,0.0042,0.0012,1244.444,0.0004896,0.0004896,0.0004896
78,402.57,4.483,0.0,0.0033,0.0032,0.0034,1244.444,0.0001182,0.0001182,0.0001182
79,209.74,4.565,-0.28001,0.0246,0.018,0.0312,1244.444,0.000349,0.000349,0.000349
80,244.38,4.6,0.0,0.0144,0.015,0.0138,1244.444,0.000328,0.000328,0.000328
81,295.8,4.499,-0.31479,0.0036,0.005,0.0022,1244.444,0.0001754,0.0001754,0.0001754
82,324.92,4.602,-0.3276,0.0018,0.0024,0.0012,1244.444,0.0003549,0.0003549,0.0003549
83,320.84,4.636,-0.31169,0.0071,0.0086,0.0056,1244.444,0.000306,0.000306,0.000306
84,297.97,4.723,0.0,0.0172,0.0128,0.0216,1244.444,0.0002331,0.0002331,0.0002331
85,302.58,4.587,-0.31183,0.0064,0.0088,0.004,1244.444,0.0001448,0.0001448,0.0001448
86,81.02,4.757,0.0,0.0145,0.014,0.015,1244.444,0.0006146,0.0006146,0.0006146
87,231.19,4.725,-0.30958,0.0028,0.0054,0.0002,1244.444,0.0005314,0.0005314,0.0005314
88,256.41,4.566,-0.36821,0.024,0.0476,0.0004,1244.444,0.0002005,0.0002005,0.0002005
89,290.27,4.797,-0.30874,0.0037,0.0032,0.0042,1244.444,0.0001069,0.0001069,0.0001069
90,301.97,4.704,0.0,0.002,0.0032,0.0008,1244.444,0.0001319,0.0001319,0.0001319
91,212.8,4.709,0.0,0.0016,0.0022,0.001,1244.444,0.000193,0.000193,0.000193
92,245.65,4.729,0.0,0.0019,0.0024,0.0014,1244.444,0.0002704,0.0002704,0.0002704
93,298.89,4.678,0.0,0.0045,0.008,0.001,1244.444,0.0003135,0.0003135,0.0003135
94,192.15,4.876,-0.30795,0.0079,0.0092,0.0066,1244.444,0.0001771,0.0001771,0.0001771
95,256.03,4.597,-0.31185,0.0095,0.014,0.005,1244.444,0.0002446,0.0002446,0.0002446
96,264.94,4.733,-0.30895,0.0024,0.0032,0.0016,1244.444,0.000107,0.000107,0.000107
97,196.33,4.807,0.0,0.0016,0.0028,0.0004,1244.444,0.000153,0.000153,0.000153
98,265.55,4.609,-0.31259,0.0076,0.0102,0.005,1244.444,0.000683,0.000683,0.000683
99,264.45,4.574,0.0,0.0052,0.007,0.0034,1244.444,0.0002536,0.0002536,0.0002536
100,333.17,4.647,-0.3109,0.0014,0.0028,0.0,1244.444,0.0001727,0.0001727,0.0001727
101,319.04,4.724,0.0,0.0027,0.0038,0.0016,1244.444,0.0001374,0.0001374,0.0001374
102,149.44,4.604,-0.31233,0.0182,0.0308,0.0056,1244.444,0.0001651,0.0001651,0.0001651
103,143.31,4.664,0.0,0.0022,0.0034,0.001,1244.444,0.000192,0.000192,0.000192
104,257.88,4.802,-0.30894,0.0146,0.0138,0.0154,1244.444,0.0004697,0.0004697,0.0004697
105,197.12,4.749,0.0,0.042,0.0438,0.0402,1244.444,0.00127,0.00127,0.00127
106,197.6,4.719,-0.29787,0.01,0.0102,0.0098,1244.444,0.0006152,0.0006152,0.0006152
107,302.56,4.615,0.0,0.0022,0.0022,0.0022,1244.444,0.0001337,0.0001337,0.0001337
108,276.3,4.546,-0.31218,0.0024,0.0036,0.0012,1244.444,0.000197,0.000197,0.000197
109,72.78,4.875,0.0,0.019,0.0176,0.0204,1244.444,0.00098,0.00098,0.00098
110,320.07,4.806,0.0,0.0027,0.0026,0.0028,1244.444,0.0001658,0.0001658,0.0001658
111,183.65,4.769,0.0,0.0056,0.0082,0.003,1244.444,0.0002703,0.0002703,0.0002703
112,294.92,4.584,0.0,0.0025,0.0044,0.0006,1244.444,0.0001709,0.0001709,0.0001709
113,229.87,4.656,-0.31079,0.0037,0.0034,0.004,1244.444,0.0001844,0.0001844,0.0001844
114,288.04,4.782,0.0,0.0104,0.0028,0.018,1244.444,0.0001954,0.0001954,0.0001954
115,271.58,4.709,-0.30971,0.014,0.0258,0.0022,1244.444,0.0002918,0.0002918,0.0002918
116,239.95,4.959,0.0,0.0037,0.0066,0.0008,1244.444,0.0001736,0.0001736,0.0001736
117,244.23,4.832,-0.30822,0.012,0.0116,0.0124,1244.444,0.0001389,0.0001389,0.0001389
118,165.72,4.749,0.0,0.0045,0.0082,0.0008,1244.444,0.000165,0.000165,0.000165
119,135.32,4.611,-0.31637,0.032,0.054,0.01,1244.444,0.0001619,0.0001619,0.0001619
120,205.9,4.5,0.0,0.0024,0.0044,0.0004,1244.444,0.0001291,0.0001291,0.0001291
121,280.32,4.621,-0.31075,0.0018,0.0024,0.0012,1244.444,8.766e-05,8.766e-05,8.766e-05
122,286.72,4.688,0.0,0.0026,0.0038,0.0014,1244.444,0.0001452,0.0001452,0.0001452
123,186.64,4.731,-0.30912,0.0033,0.0056,0.001,1244.444,0.0001925,0.0001925,0.0001925
124,226.47,4.635,0.0,0.0017,0.0026,0.0008,1244.444,0.00091,0.00091,0.00091
125,204.6,4.737,-0.30847,0.0034,0.0044,0.0024,1244.444,0.0005045,0.0005045,0.0005045
126,163.67,4.703,0.0,0.0049,0.009,0.0008,1244.444,0.0006593,0.0006593,0.0006593
