Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,82.25,11.66,5.088,-0.30783,0.0057,0.006,0.0054,864.0,0.0002502,0.0002502,0.0002502
1,130.88,58.69,4.981,-0.30902,0.0202,0.0114,0.029,864.0,0.0001696,0.0001696,0.0001696
2,60.71,13.94,4.892,-0.3104,0.0248,0.0284,0.0212,864.0,0.0003067,0.0003067,0.0003067
3,97.95,31.45,4.944,-0.27711,0.0975,0.1092,0.0858,864.0,0.0004742,0.0004742,0.0004742
4,88.69,74.07,4.987,-0.32195,0.2983,0.3188,0.2778,864.0,0.00137,0.00137,0.00137
5,119.66,176.28,4.882,-0.31039,0.094,0.1034,0.0846,864.0,0.0005858,0.0005858,0.0005858
6,111.84,181.58,4.969,-0.30806,0.0653,0.0728,0.0578,864.0,0.0003468,0.0003468,0.0003468
7,105.17,56.88,5.015,-0.30824,0.0207,0.0066,0.0348,864.0,0.0003219,0.0003219,0.0003219
8,86.59,109.4,5.111,-0.3073,0.0109,0.0126,0.0092,864.0,0.0002823,0.0002823,0.0002823
9,137.63,15.17,4.972,-0.30941,0.3264,0.313,0.3398,864.0,0.00666,0.00666,0.00666
10,145.73,18.52,4.876,-0.31036,0.1428,0.153,0.1326,864.0,0.00419,0.00419,0.00419
11,146.73,30.39,5.132,-0.30673,0.2949,0.2734,0.3164,864.0,0.00621,0.00621,0.00621
12,155.36,28.49,4.831,-0.31113,0.4764,0.4096,0.5432,864.0,0.0008333,0.0008333,0.0008333
13,110.7,10.38,4.95,-0.30876,0.0625,0.0312,0.0938,864.0,0.000309,0.000309,0.000309
14,106.47,5.63,4.995,-0.30886,0.0103,0.013,0.0076,864.0,0.0006103,0.0006103,0.0006103
15,62.29,42.53,5.118,-0.30738,0.0133,0.0202,0.0064,864.0,0.00195,0.00195,0.00195
16,148.11,147.93,4.918,-0.3091,0.0055,0.008,0.003,864.0,0.0001568,0.0001568,0.0001568
17,26.6,16.74,5.003,-0.30763,0.0419,0.0468,0.037,864.0,0.0003734,0.0003734,0.0003734
18,95.55,95.38,4.865,-0.31125,0.0454,0.0506,0.0402,864.0,0.0002141,0.0002141,0.0002141
19,36.24,64.47,5.104,-0.30768,0.0094,0.0182,0.0006,864.0,0.00223,0.00223,0.00223
20,122.14,201.02,4.902,-0.30965,0.0178,0.0176,0.018,864.0,0.0002628,0.0002628,0.0002628
21,102.29,110.37,5.04,-0.30739,0.0076,0.0138,0.0014,864.0,0.0003214,0.0003214,0.0003214
22,75.97,49.03,4.979,-0.30076,0.0155,0.0182,0.0128,864.0,0.0002708,0.0002708,0.0002708
23,109.74,119.54,5.033,-0.30851,0.0129,0.0208,0.005,864.0,0.0003653,0.0003653,0.0003653
24,66.65,88.85,4.766,-0.30398,0.0441,0.0516,0.0366,864.0,0.00219,0.00219,0.00219
25,118.66,189.48,4.87,-0.31089,0.0073,0.0072,0.0074,864.0,0.0002322,0.0002322,0.0002322
26,105.7,192.6,4.999,-0.30886,0.003,0.0044,0.0016,864.0,0.0001551,0.0001551,0.0001551
27,88.18,22.38,5.077,-0.30693,0.1077,0.116,0.0994,864.0,0.0003831,0.0003831,0.0003831
28,108.08,72.53,5.198,-0.30578,0.0095,0.0116,0.0074,864.0,0.0002164,0.0002164,0.0002164
29,106.47,15.75,4.994,-0.30757,0.0948,0.0916,0.098,864.0,0.000364,0.000364,0.000364
30,114.59,87.9,5.083,-0.30708,0.0044,0.0068,0.002,864.0,0.0002752,0.0002752,0.0002752
31,79.09,62.4,5.129,-0.30656,0.0034,0.005,0.0018,864.0,0.0002897,0.0002897,0.0002897
32,121.53,30.75,5.204,-0.30413,0.0049,0.0066,0.0032,864.0,0.0002411,0.0002411,0.0002411
33,112.11,50.61,4.953,-0.30938,0.1032,0.1466,0.0598,864.0,0.0007397,0.0007397,0.0007397
34,99.69,111.15,4.937,-0.30923,0.0152,0.0214,0.009,864.0,0.0002292,0.0002292,0.0002292
