Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,235.48,269.82,4.656,-0.31111,0.0021,0.002,0.0022,1244.444,0.0001173,0.0001173,0.0001173
1,313.56,239.52,4.535,0.0,0.0017,0.0026,0.0008,1244.444,0.0002004,0.0002004,0.0002004
2,301.96,110.03,4.68,-0.31073,0.0041,0.0048,0.0034,1244.444,0.0001723,0.0001723,0.0001723
3,402.64,116.43,4.607,0.0,0.0078,0.0096,0.006,1244.444,0.0001338,0.0001338,0.0001338
4,405.63,57.39,4.462,-0.32295,0.0116,0.0172,0.006,1244.444,0.0003911,0.0003911,0.0003911
5,397.24,418.02,4.427,0.0,0.0045,0.0046,0.0044,1244.444,0.0001438,0.0001438,0.0001438
6,482.63,187.48,4.64,-0.31059,0.0016,0.0014,0.0018,1244.444,9.728e-05,9.728e-05,9.728e-05
7,487.27,547.21,4.476,0.0,0.0158,0.0082,0.0234,1244.444,0.000101,0.000101,0.000101
8,432.33,264.6,4.402,-0.31475,0.0029,0.004,0.0018,1244.444,0.0003339,0.0003339,0.0003339
9,505.3,351.82,4.519,0.0,0.0089,0.0078,0.01,1244.444,0.0001137,0.0001137,0.0001137
10,276.44,54.14,4.628,-0.31213,0.0065,0.008,0.005,1244.444,0.0001375,0.0001375,0.0001375
11,326.45,304.1,4.572,0.0,0.035,0.0328,0.0372,1244.444,0.0001381,0.0001381,0.0001381
12,311.11,329.14,4.464,-0.31549,0.0171,0.0128,0.0214,1244.444,0.000116,0.000116,0.000116
13,297.19,87.93,4.573,0.0,0.0159,0.0214,0.0104,1244.444,0.000271,0.000271,0.000271
14,349.16,175.19,4.604,0.0,0.0148,0.0138,0.0158,1244.444,0.0004601,0.0004601,0.0004601
15,354.03,56.08,4.497,0.0,0.0141,0.0136,0.0146,1244.444,0.0007583,0.0007583,0.0007583
16,426.92,87.4,4.513,0.0,0.0195,0.018,0.021,1244.444,0.0002433,0.0002433,0.0002433
17,225.53,40.45,4.676,0.0,0.0244,0.0238,0.025,1244.444,0.000552,0.000552,0.000552
18,339.89,56.06,4.515,-0.31437,0.0021,0.0028,0.0014,1244.444,0.0001036,0.0001036,0.0001036
19,254.79,244.58,4.444,0.0,0.0003,0.0006,0.0,1244.444,0.0001302,0.0001302,0.0001302
20,414.46,352.86,4.341,-0.31506,0.023,0.0194,0.0266,1244.444,0.0001946,0.0001946,0.0001946
21,425.75,184.01,4.485,0.0,0.017,0.0142,0.0198,1244.444,0.0001335,0.0001335,0.0001335
22,469.72,363.12,4.383,-0.3144,0.0037,0.0044,0.003,1244.444,0.0002378,0.0002378,0.0002378
23,18.33,31.05,4.532,0.0,0.0094,0.0184,0.0004,1244.444,0.00236,0.00236,0.00236
24,297.68,91.19,4.646,-0.31097,0.0027,0.0042,0.0012,1244.444,0.0004197,0.0004197,0.0004197
25,303.58,267.61,4.702,0.0,0.0081,0.0098,0.0064,1244.444,0.0001259,0.0001259,0.0001259
26,222.29,102.28,4.649,-0.3113,0.0075,0.0116,0.0034,1244.444,0.0003992,0.0003992,0.0003992
27,181.15,50.82,4.604,0.0,0.0649,0.0448,0.085,1244.444,0.0002464,0.0002464,0.0002464
28,192.92,0.0,4.517,-0.31294,0.0082,0.008,0.0084,1244.444,0.0002028,0.0002028,0.0002028
29,463.52,219.16,4.46,0.0,0.026,0.0266,0.0254,1244.444,0.0001297,0.0001297,0.0001297
30,347.19,44.46,4.646,0.0,0.0492,0.0478,0.0506,1244.444,0.0007023,0.0007023,0.0007023
31,431.63,274.4,4.613,-0.3168,0.0152,0.0154,0.015,1244.444,0.0002817,0.0002817,0.0002817
32,165.24,75.56,4.499,-0.31188,0.0094,0.0136,0.0052,1244.444,0.0004415,0.0004415,0.0004415
33,322.42,212.57,4.597,0.0,0.0072,0.0132,0.0012,1244.444,0.000439,0.000439,0.000439
34,99.13,14.24,4.562,0.0,0.012,0.021,0.003,1244.444,0.00145,0.00145,0.00145
35,357.07,281.28,4.722,0.0,0.0051,0.0058,0.0044,1244.444,0.0002895,0.0002895,0.0002895
36,330.12,359.65,4.608,0.0,0.0084,0.012,0.0048,1244.444,0.0002462,0.0002462,0.0002462
37,469.13,250.44,4.498,-0.31322,0.0086,0.0082,0.009,1244.444,0.0002594,0.0002594,0.0002594
38,181.8,123.49,4.458,0.0,0.0097,0.0106,0.0088,1244.444,0.000512,0.000512,0.000512
39,170.22,54.29,4.504,-0.31442,0.0055,0.0088,0.0022,1244.444,0.0003646,0.0003646,0.0003646
40,286.45,27.66,4.464,-0.31843,0.0091,0.0146,0.0036,1244.444,0.0005542,0.0005542,0.0005542
41,138.26,169.08,4.576,-0.31168,0.0013,0.0022,0.0004,1244.444,0.0001401,0.0001401,0.0001401
42,276.15,85.58,4.641,0.0,0.0015,0.002,0.001,1244.444,0.0001374,0.0001374,0.0001374
43,421.76,184.29,4.523,-0.32382,0.0026,0.003,0.0022,1244.444,0.0001127,0.0001127,0.0001127
44,434.32,249.47,4.595,-0.31574,0.0211,0.022,0.0202,1244.444,0.00038,0.00038,0.00038
45,117.71,103.52,4.63,-0.35528,0.0029,0.004,0.0018,1244.444,0.0002224,0.0002224,0.0002224
46,263.99,40.65,4.71,0.0,0.0039,0.0052,0.0026,1244.444,0.0004499,0.0004499,0.0004499
47,228.38,83.33,4.676,0.0,0.1215,0.0404,0.2026,1244.444,0.0004747,0.0004747,0.0004747
48,304.27,47.53,4.625,0.0,0.0025,0.0032,0.0018,1244.444,0.0002097,0.0002097,0.0002097
49,304.99,102.08,4.582,-0.32008,0.0185,0.0226,0.0144,1244.444,0.0001586,0.0001586,0.0001586
50,439.26,113.01,4.458,0.0,0.0053,0.0094,0.0012,1244.444,0.0004711,0.0004711,0.0004711
