Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,555.87,217.55,4.636,-0.31328,0.0031,0.004,0.0022,1244.444,0.0003912,0.0003912,0.0003912
1,299.06,218.71,4.736,-0.31292,0.0184,0.0164,0.0204,1244.444,0.0001489,0.0001489,0.0001489
2,226.58,189.69,4.819,-0.3113,0.0241,0.0244,0.0238,1244.444,0.000208,0.000208,0.000208
3,391.32,268.13,4.747,-0.31115,0.0061,0.0074,0.0048,1244.444,0.0001386,0.0001386,0.0001386
4,359.36,236.92,4.788,-0.31095,0.0174,0.0132,0.0216,1244.444,0.0002924,0.0002924,0.0002924
5,261.44,155.13,4.851,-0.31057,0.0432,0.0144,0.072,1244.444,0.0001768,0.0001768,0.0001768
6,250.58,42.58,4.9,-0.30906,0.0973,0.076,0.1186,1244.444,0.0004704,0.0004704,0.0004704
7,279.88,47.22,4.756,-0.311,0.0064,0.0088,0.004,1244.444,0.0003336,0.0003336,0.0003336
8,379.33,28.74,4.813,-0.31335,0.015,0.0132,0.0168,1244.444,0.0004293,0.0004293,0.0004293
9,284.74,59.58,4.638,-0.3224,0.0561,0.028,0.0842,1244.444,0.0007216,0.0007216,0.0007216
10,289.73,215.27,4.804,-0.31123,0.0076,0.01,0.0052,1244.444,0.0001408,0.0001408,0.0001408
11,398.62,92.06,4.743,-0.31179,0.0077,0.0072,0.0082,1244.444,0.0001374,0.0001374,0.0001374
12,68.94,152.68,4.626,-0.31372,0.0101,0.0134,0.0068,1244.444,0.0002211,0.0002211,0.0002211
13,462.36,183.13,4.557,-0.31378,0.0404,0.031,0.0498,1244.444,0.0001821,0.0001821,0.0001821
14,250.56,52.67,4.509,-0.31577,0.0292,0.0326,0.0258,1244.444,0.0003184,0.0003184,0.0003184
15,333.6,245.48,4.599,-0.32045,0.0283,0.0304,0.0262,1244.444,0.0004821,0.0004821,0.0004821
16,260.39,27.26,4.937,-0.30883,0.0877,0.0592,0.1162,1244.444,0.00101,0.00101,0.00101
17,325.53,79.29,4.753,-0.31153,0.0103,0.013,0.0076,1244.444,0.0005069,0.0005069,0.0005069
18,469.3,61.41,4.659,-0.28926,0.0397,0.0354,0.044,1244.444,0.0001603,0.0001603,0.0001603
19,411.58,36.95,4.821,-0.31198,0.0457,0.049,0.0424,1244.444,0.0002176,0.0002176,0.0002176
20,281.68,50.97,4.738,-0.31197,0.0261,0.026,0.0262,1244.444,0.0002016,0.0002016,0.0002016
21,368.98,25.06,4.774,-0.31143,0.0319,0.0352,0.0286,1244.444,0.0003282,0.0003282,0.0003282
22,394.73,214.43,4.668,-0.31332,0.0062,0.0056,0.0068,1244.444,0.0001459,0.0001459,0.0001459
23,333.77,71.2,4.758,-0.31174,0.0238,0.0216,0.026,1244.444,0.0002037,0.0002037,0.0002037
24,258.7,14.76,4.611,-0.31355,0.0332,0.0224,0.044,1244.444,0.0003114,0.0003114,0.0003114
25,318.87,229.33,4.732,-0.31226,0.0227,0.025,0.0204,1244.444,0.0001687,0.0001687,0.0001687
26,253.31,114.69,4.777,-0.31228,0.0042,0.0068,0.0016,1244.444,0.0001889,0.0001889,0.0001889
27,577.92,133.83,4.68,-0.31283,0.0176,0.0274,0.0078,1244.444,0.0001185,0.0001185,0.0001185
28,192.47,82.89,4.743,-0.27186,0.0538,0.033,0.0746,1244.444,0.0003229,0.0003229,0.0003229
29,339.92,115.86,4.792,-0.32426,0.0152,0.0212,0.0092,1244.444,0.0003,0.0003,0.0003
30,302.73,274.16,4.693,-0.31268,0.0059,0.0084,0.0034,1244.444,0.0002305,0.0002305,0.0002305
31,326.3,30.35,5.058,-0.30701,0.014,0.0122,0.0158,1244.444,0.0005051,0.0005051,0.0005051
32,204.55,274.13,4.93,-0.30828,0.0351,0.0402,0.03,1244.444,0.0007965,0.0007965,0.0007965
33,435.45,176.47,4.677,-0.31373,0.0093,0.0092,0.0094,1244.444,0.0002112,0.0002112,0.0002112
34,294.16,58.9,4.71,-0.2877,0.046,0.0344,0.0576,1244.444,0.0004253,0.0004253,0.0004253
35,220.55,56.91,4.915,-0.3092,0.0128,0.0148,0.0108,1244.444,0.0001687,0.0001687,0.0001687
36,410.98,65.43,4.854,-0.31028,0.014,0.022,0.006,1244.444,0.0001757,0.0001757,0.0001757
37,436.5,327.34,4.594,-0.31539,0.0212,0.025,0.0174,1244.444,0.0001301,0.0001301,0.0001301
38,453.21,143.1,4.486,-0.31594,0.0233,0.025,0.0216,1244.444,0.0002752,0.0002752,0.0002752
39,329.31,249.22,4.574,-0.31403,0.009,0.0086,0.0094,1244.444,0.0001316,0.0001316,0.0001316
40,126.33,105.53,4.705,-0.31264,0.0081,0.0114,0.0048,1244.444,0.000462,0.000462,0.000462
41,99.83,66.13,4.815,-0.31264,0.1337,0.2006,0.0668,1244.444,0.0128,0.0128,0.0128
42,390.91,351.33,4.655,-0.31429,0.0366,0.0402,0.033,1244.444,0.0001219,0.0001219,0.0001219
43,391.73,219.21,4.755,-0.31328,0.0133,0.0174,0.0092,1244.444,0.000294,0.000294,0.000294
44,289.55,191.04,4.868,-0.3105,0.005,0.0068,0.0032,1244.444,0.0001519,0.0001519,0.0001519
45,350.56,327.48,4.763,-0.31105,0.0236,0.0146,0.0326,1244.444,0.0003209,0.0003209,0.0003209
46,408.57,377.66,4.674,-0.31335,0.0072,0.0108,0.0036,1244.444,8.976e-05,8.976e-05,8.976e-05
47,245.25,100.88,4.795,-0.31225,0.0101,0.0114,0.0088,1244.444,0.0001986,0.0001986,0.0001986
48,398.63,344.48,4.707,-0.31165,0.0148,0.0166,0.013,1244.444,0.0001521,0.0001521,0.0001521
49,249.9,181.25,4.811,-0.31113,0.0054,0.004,0.0068,1244.444,0.0001586,0.0001586,0.0001586
50,348.07,224.72,4.879,-0.30969,0.013,0.0056,0.0204,1244.444,0.0001691,0.0001691,0.0001691
51,353.11,306.42,4.767,-0.31094,0.0125,0.011,0.014,1244.444,0.0001115,0.0001115,0.0001115
52,144.21,74.7,4.855,-0.3096,0.0141,0.012,0.0162,1244.444,0.0002421,0.0002421,0.0002421
53,201.17,261.93,4.768,-0.31056,0.0416,0.0632,0.02,1244.444,0.0002026,0.0002026,0.0002026
54,318.73,60.26,4.822,-0.31041,0.0059,0.0062,0.0056,1244.444,0.0002115,0.0002115,0.0002115
55,259.56,71.98,4.907,-0.30999,0.0123,0.0152,0.0094,1244.444,0.0002445,0.0002445,0.0002445
56,468.76,15.86,4.455,-0.31804,0.0142,0.0094,0.019,1244.444,0.0004068,0.0004068,0.0004068
57,325.32,63.27,4.835,-0.31002,0.0207,0.013,0.0284,1244.444,0.0003113,0.0003113,0.0003113
58,543.47,307.8,4.709,-0.31367,0.0038,0.0046,0.003,1244.444,8.57e-05,8.57e-05,8.57e-05
59,424.86,374.05,4.811,-0.31024,0.0047,0.0062,0.0032,1244.444,9.273e-05,9.273e-05,9.273e-05
60,368.2,184.65,4.672,-0.31324,0.0061,0.007,0.0052,1244.444,0.0001875,0.0001875,0.0001875
61,269.91,272.95,4.902,-0.30996,0.0057,0.0052,0.0062,1244.444,0.0001943,0.0001943,0.0001943
62,472.75,326.06,4.771,-0.31099,0.0224,0.0236,0.0212,1244.444,0.0001361,0.0001361,0.0001361
63,339.87,213.15,4.995,-0.30845,0.0051,0.006,0.0042,1244.444,0.0002393,0.0002393,0.0002393
64,234.94,157.7,4.879,-0.31051,0.0063,0.0082,0.0044,1244.444,0.0002366,0.0002366,0.0002366
65,276.19,320.71,4.758,-0.31052,0.0189,0.0162,0.0216,1244.444,0.0001106,0.0001106,0.0001106
66,338.06,323.01,4.81,-0.31092,0.0052,0.0058,0.0046,1244.444,0.0001479,0.0001479,0.0001479
67,320.96,190.77,4.893,-0.31039,0.0061,0.0072,0.005,1244.444,0.0001274,0.0001274,0.0001274
68,306.2,90.17,4.741,-0.3118,0.0071,0.0094,0.0048,1244.444,0.000181,0.000181,0.000181
69,387.38,19.01,4.837,-0.30965,0.01,0.009,0.011,1244.444,0.0002685,0.0002685,0.0002685
70,389.99,451.95,4.709,-0.31145,0.0066,0.0094,0.0038,1244.444,0.0001447,0.0001447,0.0001447
71,248.43,134.16,4.846,-0.31011,0.0328,0.0326,0.033,1244.444,0.0001787,0.0001787,0.0001787
72,295.0,193.03,4.875,-0.3092,0.0498,0.0634,0.0362,1244.444,0.0002032,0.0002032,0.0002032
73,232.16,292.17,4.875,-0.31024,0.0161,0.0158,0.0164,1244.444,0.0001267,0.0001267,0.0001267
74,229.36,194.32,4.814,-0.3113,0.0052,0.0076,0.0028,1244.444,0.0004543,0.0004543,0.0004543
75,33.76,34.53,4.769,-0.31043,0.0481,0.0482,0.048,1244.444,0.00091,0.00091,0.00091
76,441.94,22.07,4.702,-0.31292,0.021,0.024,0.018,1244.444,0.0001548,0.0001548,0.0001548
77,105.23,97.76,4.807,-0.31079,0.0077,0.009,0.0064,1244.444,0.000291,0.000291,0.000291
78,304.31,296.37,4.861,-0.30955,0.0156,0.0142,0.017,1244.444,0.0001712,0.0001712,0.0001712
79,338.42,23.24,4.786,-0.31151,0.0052,0.0074,0.003,1244.444,0.0001594,0.0001594,0.0001594
80,107.68,155.68,5.043,-0.30792,0.0098,0.0078,0.0118,1244.444,0.0002107,0.0002107,0.0002107
81,274.61,201.18,4.961,-0.30881,0.004,0.0048,0.0032,1244.444,0.00315,0.00315,0.00315
82,361.69,176.4,4.815,-0.31103,0.0037,0.0038,0.0036,1244.444,0.0001342,0.0001342,0.0001342
83,340.05,48.27,4.738,-0.3138,0.0185,0.0106,0.0264,1244.444,0.0002254,0.0002254,0.0002254
84,246.37,242.41,4.666,-0.31335,0.0067,0.0082,0.0052,1244.444,0.0001434,0.0001434,0.0001434
85,415.87,183.55,4.745,-0.31197,0.0153,0.0164,0.0142,1244.444,0.0002564,0.0002564,0.0002564
86,62.44,85.24,4.89,-0.30914,0.0059,0.006,0.0058,1244.444,0.0003918,0.0003918,0.0003918
87,371.57,145.76,4.824,-0.30996,0.0058,0.0058,0.0058,1244.444,0.0001239,0.0001239,0.0001239
88,236.85,113.55,4.69,-0.31918,0.0063,0.0074,0.0052,1244.444,0.0001681,0.0001681,0.0001681
