Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,87.42,12.97,5.088,-0.30783,0.0068,0.0032,0.0104,864.0,0.0002526,0.0002526,0.0002526
1,85.51,88.85,4.981,-0.30902,0.0222,0.007,0.0374,864.0,0.0001998,0.0001998,0.0001998
2,96.37,17.88,4.892,-0.3104,0.0232,0.0338,0.0126,864.0,0.0003995,0.0003995,0.0003995
3,51.01,24.8,4.944,-0.27711,0.0929,0.0948,0.091,864.0,0.0008621,0.0008621,0.0008621
4,113.58,108.19,4.987,-0.32195,0.3537,0.3292,0.3782,864.0,0.00135,0.00135,0.00135
5,116.17,147.49,4.882,-0.31039,0.0821,0.0804,0.0838,864.0,0.0006247,0.0006247,0.0006247
6,107.23,148.21,4.969,-0.30806,0.0867,0.052,0.1214,864.0,0.0003158,0.0003158,0.0003158
7,86.02,44.96,5.015,-0.30824,0.0073,0.0106,0.004,864.0,0.0004291,0.0004291,0.0004291
8,100.24,113.93,5.111,-0.3073,0.0209,0.0234,0.0184,864.0,0.0003042,0.0003042,0.0003042
9,59.8,100.65,4.972,-0.30941,0.2182,0.2206,0.2158,864.0,0.00283,0.00283,0.00283
10,149.74,126.24,4.876,-0.31036,0.0409,0.0474,0.0344,864.0,0.00729,0.00729,0.00729
11,141.68,43.93,5.132,-0.30673,0.0295,0.0322,0.0268,864.0,0.00565,0.00565,0.00565
12,177.39,138.08,4.83,-0.31113,0.4019,0.3934,0.4104,864.0,0.00144,0.00144,0.00144
13,110.27,13.82,4.95,-0.30876,0.0021,0.0042,0.0,864.0,0.0002293,0.0002293,0.0002293
14,93.91,102.39,4.995,-0.30886,0.012,0.0108,0.0132,864.0,0.0002738,0.0002738,0.0002738
15,72.4,68.91,5.118,-0.30738,0.0065,0.008,0.005,864.0,0.00177,0.00177,0.00177
16,135.47,176.39,4.918,-0.3091,0.0074,0.0072,0.0076,864.0,0.0001921,0.0001921,0.0001921
17,169.25,165.0,5.003,-0.30763,0.0288,0.0376,0.02,864.0,0.0003209,0.0003209,0.0003209
18,130.36,179.01,4.865,-0.31125,0.05,0.0592,0.0408,864.0,0.0001597,0.0001597,0.0001597
19,75.67,79.21,5.104,-0.30768,0.0027,0.005,0.0004,864.0,0.000278,0.000278,0.000278
20,94.61,175.56,4.902,-0.30965,0.0064,0.0122,0.0006,864.0,0.0006187,0.0006187,0.0006187
21,76.45,77.67,5.04,-0.30739,0.0037,0.007,0.0004,864.0,0.0002781,0.0002781,0.0002781
22,96.67,54.14,4.979,-0.30076,0.0527,0.0294,0.076,864.0,0.0002862,0.0002862,0.0002862
23,99.19,135.49,5.033,-0.30851,0.0353,0.0364,0.0342,864.0,0.0005991,0.0005991,0.0005991
24,91.98,98.73,4.766,-0.30398,0.0501,0.0612,0.039,864.0,0.00222,0.00222,0.00222
25,98.03,175.98,4.87,-0.31089,0.012,0.0124,0.0116,864.0,0.0001837,0.0001837,0.0001837
26,102.25,110.98,4.999,-0.30886,0.0044,0.0066,0.0022,864.0,0.000293,0.000293,0.000293
27,88.95,43.89,5.077,-0.30693,0.0481,0.0442,0.052,864.0,0.0002617,0.0002617,0.0002617
28,127.64,82.02,5.198,-0.30578,0.002,0.0028,0.0012,864.0,0.0001947,0.0001947,0.0001947
29,139.28,20.9,4.994,-0.30757,0.0034,0.0048,0.002,864.0,0.0002172,0.0002172,0.0002172
30,99.16,117.83,5.083,-0.30708,0.0045,0.0074,0.0016,864.0,0.0005344,0.0005344,0.0005344
31,120.35,62.47,5.129,-0.30656,0.0028,0.0054,0.0002,864.0,0.000306,0.000306,0.000306
32,112.38,39.14,5.204,-0.30413,0.0038,0.0064,0.0012,864.0,0.0002193,0.0002193,0.0002193
33,55.11,40.57,4.952,-0.30938,0.0456,0.0702,0.021,864.0,0.01534,0.01534,0.01534
34,47.68,60.25,4.937,-0.30923,0.0098,0.0122,0.0074,864.0,0.0002732,0.0002732,0.0002732
35,108.43,34.2,5.074,-0.30721,0.0056,0.0088,0.0024,864.0,0.0002307,0.0002307,0.0002307
36,99.52,94.34,5.102,-0.30593,0.0188,0.0176,0.02,864.0,0.00029,0.00029,0.00029
37,90.42,82.54,5.168,-0.30222,0.0351,0.036,0.0342,864.0,0.00195,0.00195,0.00195
38,79.41,94.56,5.106,-0.30753,0.0085,0.0104,0.0066,864.0,0.0002859,0.0002859,0.0002859
39,50.26,101.56,5.018,-0.30838,0.0208,0.0202,0.0214,864.0,0.0003345,0.0003345,0.0003345
40,88.41,15.25,5.163,-0.30613,0.0107,0.0098,0.0116,864.0,0.0002292,0.0002292,0.0002292
41,85.09,38.5,5.093,-0.30775,0.0182,0.0164,0.02,864.0,0.0003527,0.0003527,0.0003527
42,107.46,182.91,4.925,-0.30938,0.0193,0.0262,0.0124,864.0,0.0003068,0.0003068,0.0003068
43,99.55,147.2,5.033,-0.30812,0.0407,0.0058,0.0756,864.0,0.0002396,0.0002396,0.0002396
44,93.8,142.12,5.116,-0.30753,0.0249,0.0456,0.0042,864.0,0.00154,0.00154,0.00154
45,112.11,162.63,4.88,-0.30948,0.0536,0.0652,0.042,864.0,0.000282,0.000282,0.000282
46,81.52,37.93,5.145,-0.30658,0.0208,0.0412,0.0004,864.0,0.00129,0.00129,0.00129
47,132.55,23.73,5.001,-0.30885,0.0068,0.0106,0.003,864.0,0.0001876,0.0001876,0.0001876
48,124.12,164.75,4.934,-0.309,0.0333,0.026,0.0406,864.0,0.0001874,0.0001874,0.0001874
49,102.02,106.05,5.116,-0.30701,0.0029,0.0046,0.0012,864.0,0.0002059,0.0002059,0.0002059
50,140.65,187.29,5.017,-0.30795,0.0248,0.0054,0.0442,864.0,0.0003229,0.0003229,0.0003229
51,113.97,68.37,5.209,-0.30446,0.0039,0.006,0.0018,864.0,0.0002592,0.0002592,0.0002592
52,68.88,68.01,5.016,-0.30785,0.0489,0.036,0.0618,864.0,0.0002385,0.0002385,0.0002385
53,71.55,17.04,5.048,-0.30705,0.0158,0.0168,0.0148,864.0,0.00132,0.00132,0.00132
54,105.8,105.04,5.024,-0.30335,0.0221,0.0254,0.0188,864.0,0.0003016,0.0003016,0.0003016
55,67.65,107.77,5.197,-0.30556,0.0023,0.0038,0.0008,864.0,0.0002744,0.0002744,0.0002744
56,39.49,89.21,5.188,-0.30564,0.0054,0.0092,0.0016,864.0,0.0003514,0.0003514,0.0003514
57,110.07,58.87,5.093,-0.30621,0.0076,0.0124,0.0028,864.0,0.0002587,0.0002587,0.0002587
58,119.22,21.65,4.965,-0.30941,0.007,0.009,0.005,864.0,0.000332,0.000332,0.000332
59,66.46,62.23,5.019,-0.30794,0.0054,0.0076,0.0032,864.0,0.0004001,0.0004001,0.0004001
60,75.51,57.63,5.141,-0.30605,0.014,0.0214,0.0066,864.0,0.00272,0.00272,0.00272
61,143.22,197.04,4.875,-0.3101,0.0142,0.0192,0.0092,864.0,0.000163,0.000163,0.000163
62,136.95,139.74,4.961,-0.30931,0.0052,0.0068,0.0036,864.0,0.0003728,0.0003728,0.0003728
63,128.3,136.46,5.045,-0.30798,0.0099,0.007,0.0128,864.0,0.0002254,0.0002254,0.0002254
64,105.75,101.65,5.258,-0.30505,0.0275,0.0264,0.0286,864.0,0.0002822,0.0002822,0.0002822
65,95.62,123.96,5.101,-0.30611,0.0027,0.005,0.0004,864.0,0.0002934,0.0002934,0.0002934
66,76.43,75.76,5.234,-0.29458,0.0186,0.0226,0.0146,864.0,0.00194,0.00194,0.00194
67,151.51,111.18,4.912,-0.30058,0.0867,0.102,0.0714,864.0,0.0003108,0.0003108,0.0003108
68,90.97,71.59,5.136,-0.30448,0.0059,0.0062,0.0056,864.0,0.0002062,0.0002062,0.0002062
69,137.45,181.19,4.944,-0.30828,0.0052,0.0086,0.0018,864.0,0.0002094,0.0002094,0.0002094
70,114.8,80.89,5.155,-0.30506,0.0067,0.0084,0.005,864.0,0.0002343,0.0002343,0.0002343
71,116.83,125.45,5.119,-0.31568,0.0827,0.0848,0.0806,864.0,0.0008667,0.0008667,0.0008667
72,76.85,133.0,5.145,-0.3059,0.0094,0.0096,0.0092,864.0,0.0002167,0.0002167,0.0002167
73,128.59,154.72,5.019,-0.30805,0.0246,0.012,0.0372,864.0,0.0001612,0.0001612,0.0001612
74,97.07,33.74,4.874,-0.32062,0.0861,0.0794,0.0928,864.0,0.0002478,0.0002478,0.0002478
75,97.92,122.85,5.008,-0.30781,0.0074,0.011,0.0038,864.0,0.0002519,0.0002519,0.0002519
76,92.23,171.4,4.904,-0.31017,0.0049,0.0094,0.0004,864.0,0.000279,0.000279,0.000279
77,63.95,92.46,5.071,-0.30801,0.0786,0.0708,0.0864,864.0,0.0003064,0.0003064,0.0003064
78,91.13,17.77,5.277,-0.3036,0.0022,0.0036,0.0008,864.0,0.0003444,0.0003444,0.0003444
79,120.07,24.63,5.017,-0.30802,0.0249,0.0206,0.0292,864.0,0.0004487,0.0004487,0.0004487
80,126.62,163.03,5.081,-0.30759,0.1181,0.1174,0.1188,864.0,0.0002296,0.0002296,0.0002296
81,122.56,141.08,4.945,-0.3096,0.0861,0.0326,0.1396,864.0,0.0001567,0.0001567,0.0001567
82,92.37,34.38,5.08,-0.30778,0.0453,0.0442,0.0464,864.0,0.001,0.001,0.001
83,95.82,175.42,5.052,-0.30815,0.026,0.0302,0.0218,864.0,0.0006641,0.0006641,0.0006641
84,132.26,13.62,4.909,-0.30897,0.0024,0.0048,0.0,864.0,0.0003064,0.0003064,0.0003064
85,83.05,72.01,5.092,-0.30693,0.0024,0.0044,0.0004,864.0,0.0002772,0.0002772,0.0002772
86,124.59,184.49,4.931,-0.30902,0.0088,0.015,0.0026,864.0,0.0002905,0.0002905,0.0002905
87,102.01,72.53,5.195,-0.30516,0.0137,0.0182,0.0092,864.0,0.0002335,0.0002335,0.0002335
88,99.45,109.18,5.097,-0.30661,0.0314,0.0334,0.0294,864.0,0.000178,0.000178,0.000178
89,73.65,35.88,4.958,-0.30863,0.0073,0.0124,0.0022,864.0,0.0003661,0.0003661,0.0003661
90,77.62,97.25,5.256,-0.3033,0.0043,0.007,0.0016,864.0,0.000259,0.000259,0.000259
91,15.96,44.98,5.059,-0.30788,0.252,0.3286,0.1754,864.0,0.0005367,0.0005367,0.0005367
92,83.74,106.88,5.124,-0.30626,0.0042,0.007,0.0014,864.0,0.0002362,0.0002362,0.0002362
93,89.17,112.04,5.14,-0.30575,0.0079,0.007,0.0088,864.0,0.0002588,0.0002588,0.0002588
94,119.43,79.83,5.176,-0.30523,0.0044,0.0068,0.002,864.0,0.0002879,0.0002879,0.0002879
95,47.72,10.67,5.221,-0.30548,0.0791,0.1314,0.0268,864.0,0.00423,0.00423,0.00423
