Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,583.31,144.24,4.636,-0.31328,0.0173,0.0246,0.01,1244.444,0.0008126,0.0008126,0.0008126
1,380.98,311.03,4.736,-0.31292,0.0182,0.0198,0.0166,1244.444,0.0001153,0.0001153,0.0001153
2,237.49,155.22,4.819,-0.3113,0.0381,0.0382,0.038,1244.444,0.0003588,0.0003588,0.0003588
3,420.15,231.5,4.747,-0.31115,0.0126,0.0138,0.0114,1244.444,0.0001867,0.0001867,0.0001867
4,402.17,275.68,4.788,-0.31095,0.019,0.0216,0.0164,1244.444,0.00023,0.00023,0.00023
5,281.31,126.76,4.851,-0.31057,0.0303,0.0194,0.0412,1244.444,0.0002161,0.0002161,0.0002161
6,246.14,94.74,4.9,-0.30906,0.1009,0.0784,0.1234,1244.444,0.0003951,0.0003951,0.0003951
7,215.75,60.21,4.756,-0.311,0.0064,0.0084,0.0044,1244.444,0.00125,0.00125,0.00125
8,443.08,24.76,4.813,-0.31335,0.0145,0.0122,0.0168,1244.444,0.0005258,0.0005258,0.0005258
9,512.5,62.45,4.638,-0.3224,0.0225,0.0216,0.0234,1244.444,0.0002657,0.0002657,0.0002657
10,229.83,160.76,4.805,-0.31123,0.0137,0.0206,0.0068,1244.444,0.00111,0.00111,0.00111
11,452.67,85.29,4.743,-0.31179,0.0082,0.0104,0.006,1244.444,0.0001596,0.0001596,0.0001596
12,295.92,260.07,4.626,-0.31372,0.0128,0.012,0.0136,1244.444,0.000235,0.000235,0.000235
13,171.21,292.62,4.557,-0.31378,0.0421,0.0388,0.0454,1244.444,0.000107,0.000107,0.000107
14,398.42,31.65,4.509,-0.31577,0.0158,0.0238,0.0078,1244.444,0.000341,0.000341,0.000341
15,403.72,78.13,4.599,-0.32045,0.0631,0.0562,0.07,1244.444,0.00182,0.00182,0.00182
16,276.93,36.54,4.937,-0.30883,0.0758,0.0478,0.1038,1244.444,0.0008378,0.0008378,0.0008378
17,276.85,71.77,4.753,-0.31153,0.0121,0.0208,0.0034,1244.444,0.0005499,0.0005499,0.0005499
18,399.94,72.51,4.659,-0.28926,0.0422,0.0378,0.0466,1244.444,0.000193,0.000193,0.000193
19,370.2,35.12,4.821,-0.31198,0.0384,0.0316,0.0452,1244.444,0.0001941,0.0001941,0.0001941
20,423.31,59.98,4.738,-0.31197,0.0308,0.0316,0.03,1244.444,0.0002029,0.0002029,0.0002029
21,313.79,22.54,4.774,-0.31143,0.0392,0.0414,0.037,1244.444,0.0006313,0.0006313,0.0006313
22,265.85,212.71,4.668,-0.31332,0.0051,0.0056,0.0046,1244.444,0.0001962,0.0001962,0.0001962
23,441.44,73.27,4.758,-0.31174,0.0232,0.0292,0.0172,1244.444,0.0001664,0.0001664,0.0001664
24,277.2,22.58,4.611,-0.31355,0.0267,0.0216,0.0318,1244.444,0.0002794,0.0002794,0.0002794
25,292.47,214.64,4.732,-0.31226,0.0232,0.029,0.0174,1244.444,0.0002201,0.0002201,0.0002201
26,364.54,136.02,4.777,-0.31228,0.0047,0.0056,0.0038,1244.444,0.0001267,0.0001267,0.0001267
27,346.74,143.69,4.68,-0.31283,0.0088,0.0092,0.0084,1244.444,0.0001409,0.0001409,0.0001409
28,207.11,57.31,4.743,-0.27186,0.0967,0.0702,0.1232,1244.444,0.0003326,0.0003326,0.0003326
29,323.77,186.9,4.792,-0.32426,0.0108,0.0124,0.0092,1244.444,0.0001871,0.0001871,0.0001871
30,309.32,264.59,4.693,-0.31268,0.0104,0.0102,0.0106,1244.444,0.0001792,0.0001792,0.0001792
31,305.66,30.3,5.058,-0.30701,0.0141,0.015,0.0132,1244.444,0.0004447,0.0004447,0.0004447
32,284.81,265.18,4.93,-0.30828,0.0303,0.026,0.0346,1244.444,0.0002129,0.0002129,0.0002129
33,455.51,335.56,4.677,-0.31373,0.0075,0.0104,0.0046,1244.444,0.0002184,0.0002184,0.0002184
34,303.43,95.82,4.71,-0.2877,0.0518,0.0396,0.064,1244.444,0.0003805,0.0003805,0.0003805
35,379.07,58.86,4.915,-0.3092,0.0082,0.008,0.0084,1244.444,0.0001773,0.0001773,0.0001773
36,399.27,49.74,4.854,-0.31028,0.0061,0.0072,0.005,1244.444,0.0001242,0.0001242,0.0001242
37,254.23,325.36,4.594,-0.31539,0.0208,0.0248,0.0168,1244.444,0.0003064,0.0003064,0.0003064
38,328.72,182.34,4.486,-0.31594,0.0243,0.0298,0.0188,1244.444,0.0003,0.0003,0.0003
39,496.72,192.39,4.574,-0.31403,0.0057,0.0056,0.0058,1244.444,0.0001005,0.0001005,0.0001005
40,115.26,71.89,4.705,-0.31264,0.0094,0.0146,0.0042,1244.444,0.0006598,0.0006598,0.0006598
41,360.08,329.99,4.815,-0.31264,0.0043,0.0064,0.0022,1244.444,0.0001282,0.0001282,0.0001282
42,348.52,287.3,4.655,-0.31429,0.0325,0.0358,0.0292,1244.444,0.0003343,0.0003343,0.0003343
43,427.64,166.6,4.755,-0.31328,0.012,0.0176,0.0064,1244.444,0.0002138,0.0002138,0.0002138
44,280.4,286.54,4.868,-0.3105,0.0038,0.0038,0.0038,1244.444,0.0001156,0.0001156,0.0001156
45,459.55,332.51,4.763,-0.31105,0.0059,0.0054,0.0064,1244.444,0.0001417,0.0001417,0.0001417
46,485.73,458.81,4.674,-0.31335,0.0076,0.0086,0.0066,1244.444,0.0001767,0.0001767,0.0001767
47,478.38,123.78,4.795,-0.31225,0.009,0.0102,0.0078,1244.444,0.0001196,0.0001196,0.0001196
48,385.45,191.07,4.707,-0.31165,0.0139,0.012,0.0158,1244.444,0.0001642,0.0001642,0.0001642
49,160.07,142.76,4.811,-0.31113,0.0036,0.0054,0.0018,1244.444,0.0001513,0.0001513,0.0001513
50,357.57,162.72,4.879,-0.30969,0.0105,0.007,0.014,1244.444,0.0001781,0.0001781,0.0001781
51,422.34,322.92,4.767,-0.31094,0.0126,0.0122,0.013,1244.444,9.735e-05,9.735e-05,9.735e-05
52,211.66,76.07,4.855,-0.3096,0.014,0.0136,0.0144,1244.444,0.0001767,0.0001767,0.0001767
53,366.81,367.32,4.768,-0.31056,0.0096,0.0104,0.0088,1244.444,0.000419,0.000419,0.000419
54,357.05,58.86,4.822,-0.31041,0.0057,0.0056,0.0058,1244.444,0.0002007,0.0002007,0.0002007
55,283.97,388.53,4.907,-0.30999,0.0053,0.0058,0.0048,1244.444,0.0001527,0.0001527,0.0001527
56,477.97,17.21,4.455,-0.31804,0.0158,0.012,0.0196,1244.444,0.0002567,0.0002567,0.0002567
57,251.15,43.58,4.835,-0.31002,0.0222,0.0192,0.0252,1244.444,0.0003542,0.0003542,0.0003542
58,374.19,164.23,4.709,-0.31367,0.0072,0.0062,0.0082,1244.444,0.0001276,0.0001276,0.0001276
59,479.84,380.47,4.811,-0.31024,0.0081,0.0098,0.0064,1244.444,0.0001229,0.0001229,0.0001229
60,340.23,373.45,4.672,-0.31324,0.0053,0.0064,0.0042,1244.444,0.0001197,0.0001197,0.0001197
61,326.62,287.67,4.902,-0.30996,0.0047,0.0048,0.0046,1244.444,0.000171,0.000171,0.000171
62,408.52,268.22,4.771,-0.31099,0.0217,0.0234,0.02,1244.444,0.0001368,0.0001368,0.0001368
63,236.32,267.77,4.995,-0.30845,0.0077,0.0076,0.0078,1244.444,0.0003339,0.0003339,0.0003339
64,177.75,36.82,4.879,-0.31051,0.0046,0.0046,0.0046,1244.444,0.0002909,0.0002909,0.0002909
65,301.31,278.37,4.758,-0.31052,0.0186,0.019,0.0182,1244.444,0.0001262,0.0001262,0.0001262
66,359.33,306.0,4.81,-0.31092,0.004,0.003,0.005,1244.444,0.0001873,0.0001873,0.0001873
67,208.77,175.69,4.893,-0.31039,0.0043,0.0046,0.004,1244.444,0.0002572,0.0002572,0.0002572
68,148.68,94.46,4.741,-0.3118,0.0393,0.0544,0.0242,1244.444,0.0002891,0.0002891,0.0002891
69,312.76,18.64,4.837,-0.30965,0.0101,0.0098,0.0104,1244.444,0.0002508,0.0002508,0.0002508
70,330.39,347.1,4.709,-0.31145,0.005,0.0066,0.0034,1244.444,0.0001726,0.0001726,0.0001726
71,323.93,149.55,4.846,-0.31011,0.0328,0.0342,0.0314,1244.444,0.0002743,0.0002743,0.0002743
72,263.56,197.2,4.875,-0.3092,0.0494,0.0518,0.047,1244.444,0.0001272,0.0001272,0.0001272
73,241.5,225.07,4.875,-0.31024,0.015,0.016,0.014,1244.444,0.0001207,0.0001207,0.0001207
74,255.01,172.34,4.814,-0.3113,0.0019,0.0024,0.0014,1244.444,0.0001523,0.0001523,0.0001523
75,299.55,151.58,4.769,-0.31043,0.0429,0.041,0.0448,1244.444,0.0002211,0.0002211,0.0002211
76,231.48,16.65,4.702,-0.31292,0.0178,0.0208,0.0148,1244.444,0.0002122,0.0002122,0.0002122
77,421.29,233.51,4.807,-0.31079,0.0066,0.0056,0.0076,1244.444,0.00102,0.00102,0.00102
78,357.78,304.76,4.861,-0.30955,0.0188,0.0168,0.0208,1244.444,0.0001455,0.0001455,0.0001455
