Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,99.86,10.97,5.088,-0.30783,0.0178,0.013,0.0226,864.0,0.0002387,0.0002387,0.0002387
1,110.17,75.35,4.981,-0.30902,0.0029,0.003,0.0028,864.0,0.0002619,0.0002619,0.0002619
2,69.96,15.48,4.892,-0.3104,0.025,0.0274,0.0226,864.0,0.0002336,0.0002336,0.0002336
3,123.82,28.61,4.944,-0.27711,0.1076,0.1122,0.103,864.0,0.0011,0.0011,0.0011
4,134.69,83.22,4.987,-0.32195,0.3178,0.3262,0.3094,864.0,0.0012,0.0012,0.0012
5,63.37,158.1,4.882,-0.31039,0.0929,0.092,0.0938,864.0,0.0005504,0.0005504,0.0005504
6,98.16,164.59,4.969,-0.30806,0.0509,0.06,0.0418,864.0,0.0002938,0.0002938,0.0002938
7,95.52,65.01,5.015,-0.30824,0.0058,0.0048,0.0068,864.0,0.0003216,0.0003216,0.0003216
8,116.1,127.67,5.111,-0.3073,0.0083,0.0112,0.0054,864.0,0.0002818,0.0002818,0.0002818
9,95.19,10.95,4.972,-0.30941,0.3417,0.3008,0.3826,864.0,0.02176,0.02176,0.02176
10,128.39,17.2,4.876,-0.31036,0.1398,0.1554,0.1242,864.0,0.00899,0.00899,0.00899
11,101.65,11.49,5.132,-0.30673,0.2936,0.289,0.2982,864.0,0.0047,0.0047,0.0047
12,96.27,25.59,4.831,-0.31113,0.4862,0.4668,0.5056,864.0,0.00366,0.00366,0.00366
13,97.27,9.5,4.95,-0.30876,0.0265,0.0192,0.0338,864.0,0.0003092,0.0003092,0.0003092
14,101.83,99.42,4.995,-0.30886,0.0653,0.0282,0.1024,864.0,0.0004417,0.0004417,0.0004417
15,100.38,71.67,5.118,-0.30738,0.0072,0.0098,0.0046,864.0,0.00133,0.00133,0.00133
16,127.87,216.65,4.918,-0.3091,0.0072,0.0114,0.003,864.0,0.0001686,0.0001686,0.0001686
17,154.49,18.66,5.003,-0.30763,0.0527,0.0572,0.0482,864.0,0.0003584,0.0003584,0.0003584
18,105.9,140.06,4.865,-0.31125,0.0521,0.05,0.0542,864.0,0.0001786,0.0001786,0.0001786
19,41.08,113.79,5.104,-0.30768,0.0086,0.0156,0.0016,864.0,0.00116,0.00116,0.00116
20,108.63,153.58,4.902,-0.30965,0.0091,0.0126,0.0056,864.0,0.0002575,0.0002575,0.0002575
21,61.64,154.97,5.04,-0.30739,0.0099,0.0176,0.0022,864.0,0.0002912,0.0002912,0.0002912
22,113.89,51.68,4.979,-0.30076,0.0425,0.0196,0.0654,864.0,0.0004039,0.0004039,0.0004039
23,100.32,121.05,5.033,-0.30851,0.017,0.021,0.013,864.0,0.0002887,0.0002887,0.0002887
24,145.47,190.87,4.766,-0.30398,0.0405,0.0472,0.0338,864.0,0.00157,0.00157,0.00157
25,144.67,177.05,4.87,-0.31089,0.0126,0.0162,0.009,864.0,0.0002418,0.0002418,0.0002418
26,128.76,167.27,4.999,-0.30886,0.0026,0.004,0.0012,864.0,0.0001801,0.0001801,0.0001801
27,75.88,23.26,5.077,-0.30693,0.1041,0.0868,0.1214,864.0,0.0003282,0.0003282,0.0003282
28,107.7,80.84,5.198,-0.30578,0.0053,0.0062,0.0044,864.0,0.0002126,0.0002126,0.0002126
29,85.67,15.46,4.994,-0.30757,0.0862,0.0782,0.0942,864.0,0.0004279,0.0004279,0.0004279
30,167.91,130.36,5.083,-0.30708,0.003,0.0026,0.0034,864.0,0.0001817,0.0001817,0.0001817
31,114.04,58.83,5.129,-0.30656,0.0034,0.0036,0.0032,864.0,0.0002957,0.0002957,0.0002957
32,104.97,32.15,5.204,-0.30413,0.0041,0.0064,0.0018,864.0,0.0002084,0.0002084,0.0002084
33,94.1,63.85,4.953,-0.30938,0.0969,0.1394,0.0544,864.0,0.0008723,0.0008723,0.0008723
34,77.61,153.79,4.937,-0.30923,0.0073,0.0112,0.0034,864.0,0.0003121,0.0003121,0.0003121
35,16.49,14.73,5.074,-0.30721,0.0078,0.0126,0.003,864.0,0.00099,0.00099,0.00099
36,116.79,132.14,5.102,-0.30593,0.0193,0.0176,0.021,864.0,0.0003347,0.0003347,0.0003347
37,76.59,61.43,5.168,-0.30222,0.0326,0.0376,0.0276,864.0,0.00126,0.00126,0.00126
38,82.37,118.65,5.106,-0.30753,0.0083,0.013,0.0036,864.0,0.0003312,0.0003312,0.0003312
39,104.74,135.84,5.018,-0.30838,0.0581,0.039,0.0772,864.0,0.0004851,0.0004851,0.0004851
40,61.84,15.38,5.163,-0.30613,0.0643,0.0712,0.0574,864.0,0.0002455,0.0002455,0.0002455
41,89.42,42.56,5.093,-0.30775,0.0801,0.0948,0.0654,864.0,0.0003128,0.0003128,0.0003128
42,143.9,260.15,4.925,-0.30938,0.0165,0.0176,0.0154,864.0,0.0002194,0.0002194,0.0002194
43,137.98,165.19,5.033,-0.30812,0.0075,0.0076,0.0074,864.0,0.000224,0.000224,0.000224
44,85.94,145.23,5.116,-0.30753,0.0126,0.0236,0.0016,864.0,0.0003186,0.0003186,0.0003186
45,107.68,149.51,4.88,-0.30948,0.0564,0.0662,0.0466,864.0,0.0002102,0.0002102,0.0002102
46,66.92,33.76,5.145,-0.30658,0.0028,0.0056,0.0,864.0,0.0002982,0.0002982,0.0002982
47,98.4,23.18,5.001,-0.30885,0.0168,0.0214,0.0122,864.0,0.0002861,0.0002861,0.0002861
48,145.67,136.75,4.934,-0.309,0.0928,0.0328,0.1528,864.0,0.0001554,0.0001554,0.0001554
49,118.74,88.09,5.116,-0.30701,0.0039,0.0056,0.0022,864.0,0.0002664,0.0002664,0.0002664
50,152.59,104.62,5.017,-0.30795,0.0091,0.0056,0.0126,864.0,0.000249,0.000249,0.000249
51,126.2,76.34,5.209,-0.30446,0.0062,0.008,0.0044,864.0,0.0002303,0.0002303,0.0002303
52,84.3,61.83,5.016,-0.30785,0.0087,0.0096,0.0078,864.0,0.0003473,0.0003473,0.0003473
53,65.69,15.31,5.048,-0.30705,0.0559,0.0596,0.0522,864.0,0.00118,0.00118,0.00118
54,103.7,109.45,5.024,-0.30335,0.0165,0.021,0.012,864.0,0.0001804,0.0001804,0.0001804
55,59.06,116.94,5.197,-0.30556,0.0016,0.0024,0.0008,864.0,0.0002585,0.0002585,0.0002585
56,56.58,69.21,5.188,-0.30564,0.0046,0.0072,0.002,864.0,0.0002783,0.0002783,0.0002783
57,67.83,46.61,5.093,-0.30621,0.0111,0.0152,0.007,864.0,0.0002693,0.0002693,0.0002693
