Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,248.58,242.71,4.656,-0.31111,0.0055,0.0102,0.0008,1244.444,0.0003114,0.0003114,0.0003114
1,524.44,324.24,4.535,0.0,0.0011,0.0014,0.0008,1244.444,0.0001129,0.0001129,0.0001129
2,177.6,110.98,4.68,-0.31073,0.0045,0.0064,0.0026,1244.444,0.0001123,0.0001123,0.0001123
3,449.75,200.77,4.607,0.0,0.0078,0.0102,0.0054,1244.444,0.0001285,0.0001285,0.0001285
4,454.19,132.79,4.462,-0.32295,0.0084,0.0082,0.0086,1244.444,0.0003511,0.0003511,0.0003511
5,116.21,165.19,4.427,0.0,0.0194,0.0246,0.0142,1244.444,0.0002592,0.0002592,0.0002592
6,406.16,153.39,4.64,-0.31059,0.0013,0.0022,0.0004,1244.444,0.000111,0.000111,0.000111
7,526.56,435.67,4.476,0.0,0.0028,0.004,0.0016,1244.444,0.00016,0.00016,0.00016
8,450.95,276.98,4.402,-0.31475,0.0021,0.0026,0.0016,1244.444,0.0002847,0.0002847,0.0002847
9,386.14,402.93,4.519,0.0,0.0032,0.0026,0.0038,1244.444,0.0001033,0.0001033,0.0001033
10,329.58,61.08,4.628,-0.31213,0.033,0.018,0.048,1244.444,0.0002155,0.0002155,0.0002155
11,60.97,96.33,4.572,0.0,0.086,0.168,0.004,1244.444,0.01104,0.01104,0.01104
12,282.99,262.39,4.464,-0.31549,0.0075,0.0026,0.0124,1244.444,0.0006315,0.0006315,0.0006315
13,368.2,90.93,4.573,0.0,0.0039,0.0042,0.0036,1244.444,0.0001502,0.0001502,0.0001502
14,273.21,439.46,4.604,0.0,0.012,0.0146,0.0094,1244.444,0.0005859,0.0005859,0.0005859
15,213.97,40.21,4.497,0.0,0.0181,0.019,0.0172,1244.444,0.0008191,0.0008191,0.0008191
16,190.92,156.66,4.513,0.0,0.0054,0.0056,0.0052,1244.444,0.0001191,0.0001191,0.0001191
17,305.99,43.16,4.676,0.0,0.0054,0.0062,0.0046,1244.444,0.0007769,0.0007769,0.0007769
18,446.88,57.03,4.515,-0.31437,0.0013,0.0016,0.001,1244.444,0.0001172,0.0001172,0.0001172
19,374.28,273.66,4.444,0.0,0.0566,0.034,0.0792,1244.444,0.0002401,0.0002401,0.0002401
20,515.67,459.84,4.341,-0.31506,0.0251,0.0196,0.0306,1244.444,0.0002609,0.0002609,0.0002609
21,348.46,163.31,4.485,0.0,0.0299,0.0396,0.0202,1244.444,0.0007481,0.0007481,0.0007481
22,406.81,224.25,4.383,-0.3144,0.0161,0.0134,0.0188,1244.444,0.0002609,0.0002609,0.0002609
23,110.21,71.79,4.532,0.0,0.045,0.0878,0.0022,1244.444,0.0001968,0.0001968,0.0001968
24,264.09,88.14,4.646,-0.31097,0.0021,0.0032,0.001,1244.444,0.0004352,0.0004352,0.0004352
25,207.63,242.99,4.702,0.0,0.0086,0.0094,0.0078,1244.444,0.0001379,0.0001379,0.0001379
26,251.46,116.85,4.649,-0.3113,0.0086,0.0084,0.0088,1244.444,0.0002787,0.0002787,0.0002787
27,425.6,33.04,4.604,0.0,0.042,0.0194,0.0646,1244.444,0.000171,0.000171,0.000171
28,174.24,14.43,4.517,-0.31294,0.0104,0.011,0.0098,1244.444,0.000188,0.000188,0.000188
29,378.13,241.52,4.46,0.0,0.0108,0.011,0.0106,1244.444,0.0001972,0.0001972,0.0001972
30,351.24,108.74,4.646,0.0,0.0432,0.0426,0.0438,1244.444,0.0005671,0.0005671,0.0005671
31,297.05,310.28,4.613,-0.3168,0.0156,0.0164,0.0148,1244.444,0.0003261,0.0003261,0.0003261
32,296.93,84.14,4.499,-0.31188,0.0149,0.0216,0.0082,1244.444,0.0001543,0.0001543,0.0001543
33,143.46,144.57,4.597,0.0,0.0048,0.008,0.0016,1244.444,0.0002307,0.0002307,0.0002307
34,482.24,33.5,4.562,0.0,0.0043,0.0042,0.0044,1244.444,0.0001925,0.0001925,0.0001925
35,233.87,308.09,4.722,0.0,0.0043,0.0048,0.0038,1244.444,0.0002259,0.0002259,0.0002259
36,335.15,301.94,4.608,0.0,0.0076,0.0092,0.006,1244.444,0.0002113,0.0002113,0.0002113
37,339.17,203.51,4.498,-0.31322,0.0077,0.0098,0.0056,1244.444,0.0005399,0.0005399,0.0005399
38,330.47,122.99,4.458,0.0,0.0695,0.0762,0.0628,1244.444,0.0004825,0.0004825,0.0004825
39,160.43,50.77,4.504,-0.31442,0.0075,0.0102,0.0048,1244.444,0.0005453,0.0005453,0.0005453
40,406.14,35.56,4.464,-0.31843,0.0067,0.0092,0.0042,1244.444,0.0002789,0.0002789,0.0002789
41,301.91,287.89,4.576,-0.31168,0.0014,0.0028,0.0,1244.444,0.0001263,0.0001263,0.0001263
42,337.39,88.38,4.641,0.0,0.0091,0.015,0.0032,1244.444,0.0003104,0.0003104,0.0003104
43,443.37,164.76,4.523,-0.32382,0.0028,0.0048,0.0008,1244.444,0.0002111,0.0002111,0.0002111
44,423.12,246.21,4.595,-0.31574,0.041,0.042,0.04,1244.444,0.0002756,0.0002756,0.0002756
45,308.2,101.43,4.631,-0.35528,0.0047,0.0068,0.0026,1244.444,0.0002779,0.0002779,0.0002779
46,380.7,41.22,4.71,0.0,0.0041,0.0056,0.0026,1244.444,0.000324,0.000324,0.000324
47,298.97,70.08,4.676,0.0,0.2071,0.0652,0.349,1244.444,0.0004233,0.0004233,0.0004233
48,293.87,42.06,4.625,0.0,0.004,0.0076,0.0004,1244.444,0.0002739,0.0002739,0.0002739
49,275.76,112.79,4.582,-0.32008,0.0177,0.0168,0.0186,1244.444,0.0001414,0.0001414,0.0001414
50,264.74,147.62,4.458,0.0,0.0027,0.0042,0.0012,1244.444,0.0001185,0.0001185,0.0001185
51,369.18,70.0,4.565,-0.29895,0.022,0.015,0.029,1244.444,0.0001625,0.0001625,0.0001625
52,350.83,28.95,4.444,0.0,0.0626,0.0164,0.1088,1244.444,0.0007112,0.0007112,0.0007112
53,419.03,443.5,4.622,0.0,0.005,0.0054,0.0046,1244.444,0.0001013,0.0001013,0.0001013
54,297.18,22.05,4.501,0.0,0.0081,0.0092,0.007,1244.444,0.0002686,0.0002686,0.0002686
55,377.86,28.18,4.686,0.0,0.0021,0.0034,0.0008,1244.444,0.0001495,0.0001495,0.0001495
56,251.92,241.13,4.554,-0.31304,0.0031,0.0052,0.001,1244.444,0.0007616,0.0007616,0.0007616
57,302.3,41.17,4.64,0.0,0.0024,0.003,0.0018,1244.444,0.0005678,0.0005678,0.0005678
