Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,121.05,11.38,5.088,-0.30783,0.0059,0.0058,0.006,864.0,0.0002452,0.0002452,0.0002452
1,145.82,111.65,4.981,-0.30902,0.0024,0.0032,0.0016,864.0,0.0001859,0.0001859,0.0001859
2,99.2,104.06,4.892,-0.3104,0.0293,0.0318,0.0268,864.0,0.0003281,0.0003281,0.0003281
3,76.61,29.66,4.944,-0.27711,0.0916,0.092,0.0912,864.0,0.000397,0.000397,0.000397
4,133.02,37.09,4.987,-0.32195,0.3016,0.2822,0.321,864.0,0.00142,0.00142,0.00142
5,128.44,205.63,4.882,-0.31039,0.0967,0.0972,0.0962,864.0,0.0006774,0.0006774,0.0006774
6,63.09,151.03,4.969,-0.30806,0.051,0.0576,0.0444,864.0,0.0003756,0.0003756,0.0003756
7,84.31,62.09,5.015,-0.30824,0.0057,0.006,0.0054,864.0,0.0004466,0.0004466,0.0004466
8,91.58,98.36,5.111,-0.3073,0.008,0.0102,0.0058,864.0,0.0002873,0.0002873,0.0002873
9,102.68,15.11,4.972,-0.30941,0.2893,0.2616,0.317,864.0,0.00399,0.00399,0.00399
10,123.53,22.16,4.876,-0.31036,0.1278,0.1328,0.1228,864.0,0.00605,0.00605,0.00605
11,93.1,30.01,5.132,-0.30673,0.2383,0.2384,0.2382,864.0,0.00518,0.00518,0.00518
12,71.96,22.47,4.831,-0.31113,0.4785,0.6114,0.3456,864.0,0.00128,0.00128,0.00128
13,64.07,9.98,4.95,-0.30876,0.0218,0.0094,0.0342,864.0,0.0003451,0.0003451,0.0003451
14,59.34,129.72,4.995,-0.30886,0.0214,0.0218,0.021,864.0,0.000223,0.000223,0.000223
15,113.34,74.08,5.118,-0.30738,0.0075,0.0096,0.0054,864.0,0.00152,0.00152,0.00152
16,129.09,171.02,4.918,-0.3091,0.0062,0.008,0.0044,864.0,0.0001662,0.0001662,0.0001662
17,120.15,27.65,5.003,-0.30763,0.0512,0.0478,0.0546,864.0,0.000319,0.000319,0.000319
18,62.99,178.45,4.865,-0.31125,0.0466,0.0538,0.0394,864.0,0.0002646,0.0002646,0.0002646
19,92.99,112.81,5.104,-0.30768,0.0034,0.0062,0.0006,864.0,0.0002734,0.0002734,0.0002734
20,126.41,150.92,4.902,-0.30965,0.0193,0.0244,0.0142,864.0,0.0001977,0.0001977,0.0001977
21,96.41,155.3,5.04,-0.30739,0.0043,0.0076,0.001,864.0,0.0002616,0.0002616,0.0002616
22,77.75,47.35,4.979,-0.30076,0.0218,0.0344,0.0092,864.0,0.0003928,0.0003928,0.0003928
23,94.33,110.28,5.033,-0.30851,0.0105,0.0152,0.0058,864.0,0.0002645,0.0002645,0.0002645
24,59.35,65.24,4.766,-0.30398,0.0434,0.046,0.0408,864.0,0.0032,0.0032,0.0032
25,89.09,115.47,4.87,-0.31089,0.0092,0.0114,0.007,864.0,0.0004372,0.0004372,0.0004372
26,59.83,162.75,4.999,-0.30886,0.0031,0.0036,0.0026,864.0,0.0002033,0.0002033,0.0002033
27,100.64,29.16,5.077,-0.30693,0.0937,0.1002,0.0872,864.0,0.000757,0.000757,0.000757
28,112.91,83.75,5.198,-0.30578,0.004,0.005,0.003,864.0,0.0002099,0.0002099,0.0002099
29,39.45,13.98,4.994,-0.30757,0.1609,0.2662,0.0556,864.0,0.00684,0.00684,0.00684
30,183.34,149.41,5.083,-0.30708,0.0033,0.0058,0.0008,864.0,0.0002484,0.0002484,0.0002484
31,88.74,62.63,5.129,-0.30656,0.0018,0.0036,0.0,864.0,0.0003569,0.0003569,0.0003569
32,73.81,32.3,5.204,-0.30413,0.0025,0.004,0.001,864.0,0.0002721,0.0002721,0.0002721
33,107.71,66.49,4.953,-0.30938,0.017,0.0118,0.0222,864.0,0.0002833,0.0002833,0.0002833
34,85.98,122.54,4.937,-0.30923,0.0098,0.0072,0.0124,864.0,0.0002517,0.0002517,0.0002517
35,106.12,30.57,5.074,-0.30721,0.0078,0.0148,0.0008,864.0,0.0004808,0.0004808,0.0004808
36,140.53,179.43,5.102,-0.30593,0.0029,0.0054,0.0004,864.0,0.0002285,0.0002285,0.0002285
37,55.56,59.07,5.168,-0.30222,0.0328,0.038,0.0276,864.0,0.00096,0.00096,0.00096
38,87.19,114.6,5.106,-0.30753,0.0095,0.013,0.006,864.0,0.0002688,0.0002688,0.0002688
39,74.73,115.77,5.018,-0.30838,0.0412,0.036,0.0464,864.0,0.0002432,0.0002432,0.0002432
40,42.59,14.23,5.163,-0.30613,0.0528,0.0508,0.0548,864.0,0.000307,0.000307,0.000307
41,77.16,43.73,5.093,-0.30775,0.0741,0.0718,0.0764,864.0,0.0003325,0.0003325,0.0003325
42,161.11,185.37,4.925,-0.30938,0.0128,0.0146,0.011,864.0,0.0002216,0.0002216,0.0002216
43,72.81,175.63,5.033,-0.30812,0.0108,0.009,0.0126,864.0,0.0003846,0.0003846,0.0003846
44,121.28,169.29,5.116,-0.30753,0.0034,0.0052,0.0016,864.0,0.000198,0.000198,0.000198
45,84.71,146.93,4.88,-0.30948,0.0577,0.0762,0.0392,864.0,0.000171,0.000171,0.000171
46,97.87,151.04,5.145,-0.30658,0.003,0.006,0.0,864.0,0.0002235,0.0002235,0.0002235
47,142.94,24.86,5.001,-0.30885,0.0065,0.0078,0.0052,864.0,0.000202,0.000202,0.000202
48,151.71,190.6,4.934,-0.309,0.0459,0.0442,0.0476,864.0,0.0001843,0.0001843,0.0001843
49,108.52,90.06,5.116,-0.30701,0.0044,0.0076,0.0012,864.0,0.0002786,0.0002786,0.0002786
50,153.2,166.7,5.017,-0.30795,0.0058,0.0054,0.0062,864.0,0.0002005,0.0002005,0.0002005
51,164.82,71.73,5.209,-0.30446,0.0024,0.0044,0.0004,864.0,0.0001895,0.0001895,0.0001895
52,70.79,48.62,5.016,-0.30785,0.0066,0.0094,0.0038,864.0,0.0002989,0.0002989,0.0002989
53,65.14,16.8,5.048,-0.30705,0.0583,0.0522,0.0644,864.0,0.00127,0.00127,0.00127
54,99.57,114.4,5.024,-0.30335,0.0181,0.0166,0.0196,864.0,0.0002537,0.0002537,0.0002537
55,94.27,121.65,5.198,-0.30556,0.0022,0.003,0.0014,864.0,0.0002027,0.0002027,0.0002027
56,54.19,83.83,5.188,-0.30564,0.0056,0.0092,0.002,864.0,0.0003247,0.0003247,0.0003247
57,77.62,51.99,5.093,-0.30621,0.0095,0.0138,0.0052,864.0,0.0002691,0.0002691,0.0002691
58,105.75,65.67,4.965,-0.30941,0.0359,0.0416,0.0302,864.0,0.0002554,0.0002554,0.0002554
59,99.03,78.87,5.019,-0.30794,0.0148,0.018,0.0116,864.0,0.0003342,0.0003342,0.0003342
60,109.45,55.68,5.141,-0.30605,0.0194,0.0226,0.0162,864.0,0.00098,0.00098,0.00098
61,145.45,117.71,4.875,-0.3101,0.0432,0.0446,0.0418,864.0,0.000754,0.000754,0.000754
62,127.36,152.68,4.961,-0.30931,0.0095,0.0118,0.0072,864.0,0.00019,0.00019,0.00019
63,109.33,138.52,5.045,-0.30798,0.011,0.0082,0.0138,864.0,0.00132,0.00132,0.00132
64,109.13,108.62,5.258,-0.30505,0.0268,0.026,0.0276,864.0,0.0003081,0.0003081,0.0003081
65,117.61,178.79,5.101,-0.30611,0.0061,0.011,0.0012,864.0,0.000185,0.000185,0.000185
66,88.35,77.59,5.234,-0.29458,0.0174,0.022,0.0128,864.0,0.00254,0.00254,0.00254
67,156.86,132.82,4.912,-0.30058,0.0825,0.0874,0.0776,864.0,0.0002649,0.0002649,0.0002649
68,82.9,67.36,5.136,-0.30448,0.0114,0.0114,0.0114,864.0,0.0003177,0.0003177,0.0003177
69,89.46,142.39,4.944,-0.30828,0.0053,0.0086,0.002,864.0,0.0002011,0.0002011,0.0002011
70,101.8,80.76,5.155,-0.30506,0.0063,0.0098,0.0028,864.0,0.0002045,0.0002045,0.0002045
71,94.12,122.39,5.119,-0.31568,0.0882,0.084,0.0924,864.0,0.0003642,0.0003642,0.0003642
72,97.07,62.71,5.145,-0.3059,0.0067,0.0122,0.0012,864.0,0.000412,0.000412,0.000412
73,98.35,124.11,5.019,-0.30805,0.0115,0.0112,0.0118,864.0,0.0002097,0.0002097,0.0002097
74,134.26,25.88,4.874,-0.32062,0.0683,0.073,0.0636,864.0,0.000189,0.000189,0.000189
75,78.43,139.94,5.008,-0.30781,0.0065,0.0082,0.0048,864.0,0.0002244,0.0002244,0.0002244
76,98.95,173.45,4.904,-0.31017,0.0036,0.006,0.0012,864.0,0.000196,0.000196,0.000196
77,66.37,122.44,5.071,-0.30801,0.1121,0.0622,0.162,864.0,0.0003521,0.0003521,0.0003521
78,67.28,16.46,5.277,-0.3036,0.0124,0.0206,0.0042,864.0,0.0003641,0.0003641,0.0003641
