Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,461.84,408.6,4.656,-0.31111,0.0018,0.0022,0.0014,1244.444,0.0001036,0.0001036,0.0001036
1,272.72,158.15,4.535,0.0,0.0026,0.004,0.0012,1244.444,0.0001837,0.0001837,0.0001837
2,331.42,98.94,4.68,-0.31073,0.0026,0.003,0.0022,1244.444,9.335e-05,9.335e-05,9.335e-05
3,277.64,167.42,4.607,0.0,0.0058,0.006,0.0056,1244.444,0.0001192,0.0001192,0.0001192
4,373.24,55.22,4.462,-0.32295,0.0103,0.0178,0.0028,1244.444,0.0005045,0.0005045,0.0005045
5,395.84,410.34,4.427,0.0,0.005,0.0062,0.0038,1244.444,0.0001189,0.0001189,0.0001189
6,342.08,172.85,4.64,-0.31059,0.0021,0.0032,0.001,1244.444,0.0001103,0.0001103,0.0001103
7,484.38,531.66,4.476,0.0,0.0034,0.0056,0.0012,1244.444,0.0001036,0.0001036,0.0001036
8,332.52,221.65,4.402,-0.31475,0.0025,0.0036,0.0014,1244.444,0.0003567,0.0003567,0.0003567
9,384.63,228.22,4.519,0.0,0.0106,0.0144,0.0068,1244.444,0.0001599,0.0001599,0.0001599
10,271.61,57.32,4.628,-0.31213,0.0068,0.0076,0.006,1244.444,0.0001382,0.0001382,0.0001382
11,354.66,257.1,4.572,0.0,0.0277,0.0256,0.0298,1244.444,0.0001413,0.0001413,0.0001413
12,283.13,331.2,4.464,-0.31549,0.0028,0.0046,0.001,1244.444,0.0001117,0.0001117,0.0001117
13,323.65,84.2,4.573,0.0,0.0126,0.0152,0.01,1244.444,0.000255,0.000255,0.000255
14,339.01,232.54,4.604,0.0,0.0082,0.009,0.0074,1244.444,0.0004123,0.0004123,0.0004123
15,279.56,44.45,4.497,0.0,0.0129,0.0142,0.0116,1244.444,0.000714,0.000714,0.000714
16,333.95,75.88,4.513,0.0,0.0081,0.0106,0.0056,1244.444,0.0002393,0.0002393,0.0002393
17,242.67,37.76,4.676,0.0,0.018,0.0238,0.0122,1244.444,0.0004608,0.0004608,0.0004608
18,320.12,54.72,4.515,-0.31437,0.0037,0.004,0.0034,1244.444,0.0001262,0.0001262,0.0001262
19,367.75,229.0,4.444,0.0,0.0067,0.008,0.0054,1244.444,0.0002587,0.0002587,0.0002587
20,563.97,345.87,4.341,-0.31506,0.0209,0.0202,0.0216,1244.444,0.0002526,0.0002526,0.0002526
21,363.37,191.5,4.485,0.0,0.0135,0.0144,0.0126,1244.444,0.0001066,0.0001066,0.0001066
22,405.51,408.66,4.383,-0.3144,0.0058,0.0084,0.0032,1244.444,0.0002967,0.0002967,0.0002967
23,200.46,91.99,4.532,0.0,0.0043,0.0084,0.0002,1244.444,0.0003868,0.0003868,0.0003868
24,169.95,82.46,4.646,-0.31097,0.0024,0.003,0.0018,1244.444,0.0003812,0.0003812,0.0003812
25,244.22,336.47,4.702,0.0,0.0076,0.009,0.0062,1244.444,0.0001217,0.0001217,0.0001217
26,226.72,110.45,4.649,-0.3113,0.0086,0.0088,0.0084,1244.444,0.0004386,0.0004386,0.0004386
27,248.42,30.31,4.604,0.0,0.0401,0.0284,0.0518,1244.444,0.0004594,0.0004594,0.0004594
28,180.31,0.0,4.517,-0.31294,0.011,0.012,0.01,1244.444,0.0001906,0.0001906,0.0001906
29,415.08,203.29,4.46,0.0,0.022,0.023,0.021,1244.444,0.0001493,0.0001493,0.0001493
30,141.17,42.2,4.645,0.0,0.0336,0.0406,0.0266,1244.444,0.00106,0.00106,0.00106
31,449.61,275.93,4.613,-0.3168,0.0119,0.013,0.0108,1244.444,0.0002607,0.0002607,0.0002607
32,221.06,62.68,4.499,-0.31188,0.006,0.0084,0.0036,1244.444,0.000234,0.000234,0.000234
33,455.39,252.9,4.597,0.0,0.0036,0.0052,0.002,1244.444,0.0002078,0.0002078,0.0002078
34,398.44,32.05,4.562,0.0,0.0043,0.0056,0.003,1244.444,0.0002122,0.0002122,0.0002122
35,13.73,276.18,4.722,0.0,0.221,0.44,0.002,1244.444,0.07353,0.07353,0.07353
