Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,341.54,293.52,4.656,-0.31111,0.0087,0.0128,0.0046,1244.444,0.00015,0.00015,0.00015
1,408.24,341.83,4.535,0.0,0.002,0.003,0.001,1244.444,0.0001446,0.0001446,0.0001446
2,293.16,95.71,4.68,-0.31073,0.0033,0.0038,0.0028,1244.444,0.0001192,0.0001192,0.0001192
3,469.18,177.3,4.607,0.0,0.0071,0.0088,0.0054,1244.444,0.0001089,0.0001089,0.0001089
4,467.94,98.66,4.462,-0.32295,0.0078,0.0098,0.0058,1244.444,0.0003653,0.0003653,0.0003653
5,121.64,170.66,4.427,0.0,0.0065,0.0096,0.0034,1244.444,0.000257,0.000257,0.000257
6,382.4,186.69,4.64,-0.31059,0.0031,0.0038,0.0024,1244.444,0.000163,0.000163,0.000163
7,536.19,527.47,4.476,0.0,0.0016,0.0022,0.001,1244.444,9.166e-05,9.166e-05,9.166e-05
8,413.43,260.43,4.402,-0.31475,0.0029,0.0034,0.0024,1244.444,0.0003441,0.0003441,0.0003441
9,484.78,150.33,4.519,0.0,0.0048,0.0076,0.002,1244.444,0.0003178,0.0003178,0.0003178
10,314.75,63.46,4.628,-0.31213,0.026,0.009,0.043,1244.444,0.000264,0.000264,0.000264
11,30.77,178.03,4.572,0.0,0.0755,0.146,0.005,1244.444,0.0067,0.0067,0.0067
12,417.92,337.74,4.464,-0.31549,0.0142,0.0034,0.025,1244.444,0.0001211,0.0001211,0.0001211
13,365.67,90.59,4.573,0.0,0.0039,0.0046,0.0032,1244.444,0.0001698,0.0001698,0.0001698
14,352.77,414.88,4.604,0.0,0.0188,0.0148,0.0228,1244.444,0.0006904,0.0006904,0.0006904
15,356.66,58.74,4.497,0.0,0.1355,0.2144,0.0566,1244.444,0.04722,0.04722,0.04722
16,326.93,133.52,4.513,0.0,0.0086,0.0104,0.0068,1244.444,0.000285,0.000285,0.000285
17,206.53,41.45,4.676,0.0,0.0062,0.0082,0.0042,1244.444,0.0004363,0.0004363,0.0004363
18,282.4,55.84,4.515,-0.31437,0.0024,0.0038,0.001,1244.444,0.000132,0.000132,0.000132
19,371.9,236.05,4.444,0.0,0.0139,0.023,0.0048,1244.444,0.0003537,0.0003537,0.0003537
20,558.5,129.7,4.341,-0.31506,0.029,0.033,0.025,1244.444,0.000463,0.000463,0.000463
21,318.17,148.57,4.485,0.0,0.012,0.0076,0.0164,1244.444,0.0001107,0.0001107,0.0001107
22,619.16,285.87,4.383,-0.3144,0.1065,0.054,0.159,1244.444,0.0002963,0.0002963,0.0002963
23,5.84,44.44,4.532,0.0,0.0745,0.037,0.112,1244.444,0.000143,0.000143,0.000143
