Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,152.0,12.29,5.088,-0.30783,0.0068,0.0074,0.0062,864.0,0.0002443,0.0002443,0.0002443
1,147.1,99.92,4.981,-0.30902,0.0229,0.0076,0.0382,864.0,0.0001735,0.0001735,0.0001735
2,86.9,95.53,4.892,-0.3104,0.0243,0.028,0.0206,864.0,0.0002775,0.0002775,0.0002775
3,110.66,30.62,4.944,-0.27711,0.0965,0.0948,0.0982,864.0,0.0004018,0.0004018,0.0004018
4,94.74,95.02,4.987,-0.32195,0.3386,0.3644,0.3128,864.0,0.00127,0.00127,0.00127
5,68.63,176.77,4.882,-0.31039,0.0841,0.0878,0.0804,864.0,0.0006683,0.0006683,0.0006683
6,118.53,169.7,4.969,-0.30806,0.0891,0.0932,0.085,864.0,0.0003194,0.0003194,0.0003194
7,101.64,65.29,5.015,-0.30824,0.0149,0.008,0.0218,864.0,0.0004148,0.0004148,0.0004148
8,82.2,129.44,5.111,-0.3073,0.0079,0.0106,0.0052,864.0,0.0002584,0.0002584,0.0002584
9,109.99,16.72,4.972,-0.30941,0.2544,0.2154,0.2934,864.0,0.00885,0.00885,0.00885
10,172.84,20.02,4.876,-0.31036,0.1342,0.1386,0.1298,864.0,0.00683,0.00683,0.00683
11,139.81,34.52,5.132,-0.30673,0.2435,0.27,0.217,864.0,0.00527,0.00527,0.00527
12,98.13,38.81,4.83,-0.31113,0.4837,0.6014,0.366,864.0,0.00247,0.00247,0.00247
13,79.33,10.56,4.95,-0.30876,0.0801,0.0258,0.1344,864.0,0.0003505,0.0003505,0.0003505
14,114.69,104.19,4.995,-0.30886,0.0456,0.023,0.0682,864.0,0.0002129,0.0002129,0.0002129
15,103.34,70.32,5.118,-0.30738,0.0065,0.0068,0.0062,864.0,0.00162,0.00162,0.00162
16,121.21,243.35,4.918,-0.3091,0.0048,0.0082,0.0014,864.0,0.0001786,0.0001786,0.0001786
17,156.07,26.12,5.003,-0.30763,0.0277,0.0342,0.0212,864.0,0.0006551,0.0006551,0.0006551
18,90.88,128.03,4.865,-0.31125,0.0397,0.045,0.0344,864.0,0.0003388,0.0003388,0.0003388
19,61.11,111.46,5.104,-0.30768,0.0034,0.0058,0.001,864.0,0.0002419,0.0002419,0.0002419
20,88.15,156.24,4.902,-0.30965,0.0062,0.0088,0.0036,864.0,0.0002121,0.0002121,0.0002121
21,68.63,124.52,5.04,-0.30739,0.0035,0.0048,0.0022,864.0,0.0005227,0.0005227,0.0005227
22,99.04,43.77,4.979,-0.30076,0.0802,0.105,0.0554,864.0,0.00094,0.00094,0.00094
23,101.22,85.63,5.033,-0.30851,0.008,0.01,0.006,864.0,0.0002506,0.0002506,0.0002506
24,111.04,108.73,4.766,-0.30398,0.0402,0.0428,0.0376,864.0,0.00143,0.00143,0.00143
25,57.21,134.35,4.87,-0.31089,0.1143,0.221,0.0076,864.0,0.01184,0.01184,0.01184
26,107.09,56.3,4.999,-0.30886,0.0031,0.005,0.0012,864.0,0.0002099,0.0002099,0.0002099
27,81.48,22.84,5.077,-0.30693,0.0963,0.0968,0.0958,864.0,0.0008443,0.0008443,0.0008443
28,115.88,75.28,5.198,-0.30578,0.0058,0.0082,0.0034,864.0,0.0001887,0.0001887,0.0001887
29,24.76,17.69,4.994,-0.30757,0.1854,0.3058,0.065,864.0,0.01512,0.01512,0.01512
