Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,489.47,168.5,4.636,-0.31328,0.0047,0.0062,0.0032,1244.444,0.000119,0.000119,0.000119
1,357.6,318.09,4.736,-0.31292,0.0186,0.0214,0.0158,1244.444,0.0001976,0.0001976,0.0001976
2,203.02,158.34,4.819,-0.3113,0.0325,0.0336,0.0314,1244.444,0.0004341,0.0004341,0.0004341
3,396.74,236.66,4.747,-0.31115,0.0067,0.0084,0.005,1244.444,0.0001403,0.0001403,0.0001403
4,260.46,279.27,4.788,-0.31095,0.0142,0.0138,0.0146,1244.444,0.0001936,0.0001936,0.0001936
5,209.14,139.24,4.851,-0.31057,0.0368,0.0168,0.0568,1244.444,0.0002515,0.0002515,0.0002515
6,62.44,89.76,4.9,-0.30906,0.0976,0.102,0.0932,1244.444,0.0003236,0.0003236,0.0003236
7,312.15,59.2,4.756,-0.311,0.0068,0.01,0.0036,1244.444,0.0006903,0.0006903,0.0006903
8,157.87,39.7,4.813,-0.31335,0.0099,0.01,0.0098,1244.444,0.0002963,0.0002963,0.0002963
9,413.42,66.03,4.638,-0.3224,0.2536,0.4628,0.0444,1244.444,0.00904,0.00904,0.00904
10,199.37,203.95,4.804,-0.31123,0.0162,0.0206,0.0118,1244.444,0.0004002,0.0004002,0.0004002
11,421.65,81.48,4.743,-0.31179,0.0073,0.0084,0.0062,1244.444,0.0001353,0.0001353,0.0001353
12,337.09,255.43,4.626,-0.31372,0.0109,0.0148,0.007,1244.444,0.0002489,0.0002489,0.0002489
13,309.88,212.84,4.557,-0.31378,0.0406,0.0442,0.037,1244.444,0.0003055,0.0003055,0.0003055
14,190.49,43.03,4.509,-0.31577,0.0138,0.0242,0.0034,1244.444,0.0005284,0.0005284,0.0005284
15,492.5,276.1,4.599,-0.32045,0.0246,0.0194,0.0298,1244.444,0.0004549,0.0004549,0.0004549
16,343.81,30.3,4.937,-0.30883,0.0618,0.0428,0.0808,1244.444,0.0007504,0.0007504,0.0007504
17,372.0,73.87,4.753,-0.31153,0.0356,0.0554,0.0158,1244.444,0.0005409,0.0005409,0.0005409
18,489.14,57.35,4.659,-0.28926,0.0484,0.049,0.0478,1244.444,0.0002537,0.0002537,0.0002537
