Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,497.85,242.89,4.636,-0.31328,0.0074,0.0112,0.0036,1244.444,0.000158,0.000158,0.000158
1,362.31,276.45,4.736,-0.31292,0.0215,0.0174,0.0256,1244.444,0.0001474,0.0001474,0.0001474
2,255.06,144.56,4.819,-0.3113,0.0378,0.0284,0.0472,1244.444,0.0001931,0.0001931,0.0001931
3,116.27,231.75,4.747,-0.31115,0.0059,0.0054,0.0064,1244.444,0.0008237,0.0008237,0.0008237
4,434.8,278.89,4.788,-0.31095,0.0142,0.013,0.0154,1244.444,0.0002089,0.0002089,0.0002089
5,184.03,118.75,4.851,-0.31057,0.0339,0.012,0.0558,1244.444,0.0002166,0.0002166,0.0002166
6,299.16,90.98,4.9,-0.30906,0.1052,0.0878,0.1226,1244.444,0.0006111,0.0006111,0.0006111
7,136.43,49.23,4.756,-0.311,0.0097,0.0112,0.0082,1244.444,0.00126,0.00126,0.00126
8,445.59,51.87,4.813,-0.31335,0.016,0.0168,0.0152,1244.444,0.0005462,0.0005462,0.0005462
9,142.83,49.36,4.638,-0.3224,0.0708,0.0626,0.079,1244.444,0.00137,0.00137,0.00137
10,243.75,140.32,4.804,-0.31123,0.0054,0.0044,0.0064,1244.444,0.0001445,0.0001445,0.0001445
11,451.52,69.79,4.743,-0.31179,0.0107,0.012,0.0094,1244.444,0.0001061,0.0001061,0.0001061
12,242.78,318.32,4.626,-0.31372,0.0375,0.0246,0.0504,1244.444,0.0001632,0.0001632,0.0001632
13,288.04,190.73,4.557,-0.31378,0.0383,0.038,0.0386,1244.444,0.000128,0.000128,0.000128
14,332.48,62.22,4.509,-0.31577,0.0136,0.02,0.0072,1244.444,0.0002945,0.0002945,0.0002945
15,200.64,238.11,4.599,-0.32045,0.0255,0.0302,0.0208,1244.444,0.0003055,0.0003055,0.0003055
16,380.75,41.3,4.937,-0.30883,0.0612,0.0494,0.073,1244.444,0.0006312,0.0006312,0.0006312
