Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,537.57,280.01,4.636,-0.31328,0.0046,0.0062,0.003,1244.444,8.081e-05,8.081e-05,8.081e-05
1,395.9,235.12,4.736,-0.31292,0.0166,0.0196,0.0136,1244.444,0.0002179,0.0002179,0.0002179
2,288.56,151.25,4.819,-0.3113,0.0376,0.0414,0.0338,1244.444,0.0002635,0.0002635,0.0002635
3,419.04,203.36,4.747,-0.31115,0.0092,0.011,0.0074,1244.444,0.0001624,0.0001624,0.0001624
4,288.93,186.48,4.788,-0.31095,0.0145,0.0146,0.0144,1244.444,0.0001647,0.0001647,0.0001647
5,253.98,175.92,4.851,-0.31057,0.026,0.0208,0.0312,1244.444,0.0002381,0.0002381,0.0002381
6,284.57,117.99,4.9,-0.30906,0.1082,0.1052,0.1112,1244.444,0.0002049,0.0002049,0.0002049
7,245.96,60.5,4.756,-0.311,0.0029,0.004,0.0018,1244.444,0.0006588,0.0006588,0.0006588
8,308.2,51.79,4.813,-0.31335,0.0127,0.0156,0.0098,1244.444,0.00026,0.00026,0.00026
9,371.45,57.21,4.637,-0.3224,0.0475,0.026,0.069,1244.444,0.0002083,0.0002083,0.0002083
10,203.31,156.62,4.804,-0.31123,0.0054,0.0042,0.0066,1244.444,0.0001799,0.0001799,0.0001799
11,210.4,79.45,4.743,-0.31179,0.0074,0.01,0.0048,1244.444,0.0001842,0.0001842,0.0001842
12,428.64,213.5,4.626,-0.31372,0.0297,0.027,0.0324,1244.444,0.0002032,0.0002032,0.0002032
13,373.21,332.28,4.557,-0.31378,0.0441,0.0528,0.0354,1244.444,0.0001603,0.0001603,0.0001603
14,360.11,69.32,4.509,-0.31577,0.012,0.0206,0.0034,1244.444,0.0002704,0.0002704,0.0002704
15,532.54,333.79,4.599,-0.32045,0.0422,0.05,0.0344,1244.444,0.0005038,0.0005038,0.0005038
16,225.57,26.66,4.937,-0.30883,0.0751,0.0784,0.0718,1244.444,0.0014,0.0014,0.0014
17,285.51,73.69,4.753,-0.31153,0.0063,0.0084,0.0042,1244.444,0.0005742,0.0005742,0.0005742
18,314.25,46.9,4.659,-0.28926,0.0269,0.0322,0.0216,1244.444,0.000211,0.000211,0.000211
19,380.72,68.15,4.821,-0.31198,0.0353,0.0318,0.0388,1244.444,0.0002247,0.0002247,0.0002247
20,437.16,65.02,4.738,-0.31197,0.0375,0.0394,0.0356,1244.444,0.0002027,0.0002027,0.0002027
21,218.06,26.36,4.774,-0.31143,0.0345,0.0414,0.0276,1244.444,0.0003049,0.0003049,0.0003049
22,387.6,267.16,4.668,-0.31332,0.0097,0.0132,0.0062,1244.444,9.194e-05,9.194e-05,9.194e-05
23,269.98,75.69,4.758,-0.31174,0.02,0.0204,0.0196,1244.444,0.0001789,0.0001789,0.0001789
24,345.08,22.86,4.611,-0.31355,0.0243,0.0168,0.0318,1244.444,0.0002254,0.0002254,0.0002254
25,301.63,401.88,4.732,-0.31226,0.0202,0.0224,0.018,1244.444,0.0002191,0.0002191,0.0002191
26,330.2,143.76,4.777,-0.31228,0.0068,0.011,0.0026,1244.444,0.0002951,0.0002951,0.0002951
27,159.79,109.66,4.68,-0.31283,0.0046,0.0056,0.0036,1244.444,0.0001788,0.0001788,0.0001788
28,170.49,70.57,4.743,-0.27186,0.0406,0.0346,0.0466,1244.444,0.0003466,0.0003466,0.0003466
29,247.01,179.65,4.792,-0.32426,0.0147,0.0202,0.0092,1244.444,0.0006389,0.0006389,0.0006389
30,595.05,266.38,4.693,-0.31268,0.0086,0.0116,0.0056,1244.444,0.0001987,0.0001987,0.0001987
31,369.12,29.5,5.058,-0.30701,0.0174,0.0184,0.0164,1244.444,0.0007983,0.0007983,0.0007983
32,322.03,294.1,4.93,-0.30828,0.0241,0.0208,0.0274,1244.444,0.000265,0.000265,0.000265
33,511.87,387.84,4.677,-0.31373,0.0098,0.0144,0.0052,1244.444,9.796e-05,9.796e-05,9.796e-05
34,259.44,90.95,4.71,-0.2877,0.077,0.051,0.103,1244.444,0.000526,0.000526,0.000526
35,379.59,62.04,4.915,-0.3092,0.0136,0.018,0.0092,1244.444,0.0001308,0.0001308,0.0001308
36,199.21,43.42,4.854,-0.31028,0.0073,0.009,0.0056,1244.444,0.0001788,0.0001788,0.0001788
37,464.59,290.28,4.594,-0.31539,0.019,0.018,0.02,1244.444,0.0001633,0.0001633,0.0001633
38,404.43,144.89,4.486,-0.31594,0.0111,0.012,0.0102,1244.444,0.0001481,0.0001481,0.0001481
39,519.43,185.3,4.574,-0.31403,0.0056,0.0056,0.0056,1244.444,0.0001002,0.0001002,0.0001002
40,168.86,224.39,4.706,-0.31264,0.0097,0.012,0.0074,1244.444,0.0002428,0.0002428,0.0002428
41,247.49,391.53,4.815,-0.31264,0.0073,0.007,0.0076,1244.444,0.0001164,0.0001164,0.0001164
42,388.64,307.98,4.655,-0.31429,0.0335,0.0298,0.0372,1244.444,0.0001302,0.0001302,0.0001302
43,484.81,258.12,4.755,-0.31328,0.0055,0.0072,0.0038,1244.444,0.0001595,0.0001595,0.0001595
44,302.0,224.94,4.868,-0.3105,0.0045,0.0066,0.0024,1244.444,0.0006123,0.0006123,0.0006123
45,432.94,250.61,4.763,-0.31105,0.0056,0.0058,0.0054,1244.444,0.0001612,0.0001612,0.0001612
46,181.22,380.92,4.674,-0.31335,0.0112,0.0062,0.0162,1244.444,0.0001017,0.0001017,0.0001017
47,169.3,78.18,4.795,-0.31225,0.0079,0.0084,0.0074,1244.444,0.0001774,0.0001774,0.0001774
48,276.49,267.49,4.707,-0.31165,0.0117,0.0144,0.009,1244.444,0.0001762,0.0001762,0.0001762
49,90.01,162.57,4.811,-0.31113,0.0038,0.0042,0.0034,1244.444,0.000153,0.000153,0.000153
50,340.77,150.75,4.879,-0.30969,0.0324,0.0438,0.021,1244.444,0.000386,0.000386,0.000386
51,334.23,295.42,4.767,-0.31094,0.0105,0.0128,0.0082,1244.444,0.0001365,0.0001365,0.0001365
52,268.08,79.42,4.855,-0.3096,0.0105,0.007,0.014,1244.444,0.000212,0.000212,0.000212
53,429.92,293.61,4.768,-0.31056,0.0122,0.0116,0.0128,1244.444,0.0001429,0.0001429,0.0001429
54,322.5,52.47,4.822,-0.31041,0.0097,0.0078,0.0116,1244.444,0.0002589,0.0002589,0.0002589
55,278.56,209.15,4.907,-0.30999,0.0065,0.0062,0.0068,1244.444,0.0002014,0.0002014,0.0002014
56,504.6,16.6,4.455,-0.31804,0.0125,0.0118,0.0132,1244.444,0.0002985,0.0002985,0.0002985
57,366.12,84.27,4.835,-0.31002,0.0185,0.018,0.019,1244.444,0.0003102,0.0003102,0.0003102
58,393.12,335.48,4.709,-0.31367,0.0762,0.0496,0.1028,1244.444,7.51e-05,7.51e-05,7.51e-05
