Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,602.41,277.0,4.636,-0.31328,0.0066,0.0096,0.0036,1244.444,0.0001269,0.0001269,0.0001269
1,366.09,283.23,4.736,-0.31292,0.0151,0.0142,0.016,1244.444,0.0001351,0.0001351,0.0001351
2,158.07,137.9,4.819,-0.3113,0.0231,0.0228,0.0234,1244.444,0.0003614,0.0003614,0.0003614
3,370.26,299.01,4.747,-0.31115,0.0096,0.0086,0.0106,1244.444,0.0001215,0.0001215,0.0001215
4,416.33,164.19,4.788,-0.31095,0.0183,0.014,0.0226,1244.444,0.0001988,0.0001988,0.0001988
5,224.51,141.15,4.851,-0.31057,0.0452,0.0238,0.0666,1244.444,0.0002072,0.0002072,0.0002072
6,344.01,58.37,4.9,-0.30906,0.0922,0.0886,0.0958,1244.444,0.000442,0.000442,0.000442
7,35.32,33.43,4.756,-0.311,0.0081,0.0098,0.0064,1244.444,0.0007193,0.0007193,0.0007193
8,385.64,30.35,4.813,-0.31335,0.0112,0.0138,0.0086,1244.444,0.0003156,0.0003156,0.0003156
9,569.39,66.59,4.638,-0.3224,0.1252,0.1428,0.1076,1244.444,0.0002767,0.0002767,0.0002767
10,276.96,165.48,4.804,-0.31123,0.0105,0.0134,0.0076,1244.444,0.0003503,0.0003503,0.0003503
11,404.29,82.6,4.743,-0.31179,0.0089,0.0104,0.0074,1244.444,0.0001374,0.0001374,0.0001374
12,38.51,66.4,4.626,-0.31372,0.01,0.0134,0.0066,1244.444,0.0002439,0.0002439,0.0002439
13,317.16,256.64,4.557,-0.31378,0.0465,0.0458,0.0472,1244.444,0.0001296,0.0001296,0.0001296
14,250.56,52.15,4.509,-0.31577,0.0158,0.0264,0.0052,1244.444,0.000328,0.000328,0.000328
15,206.64,235.1,4.599,-0.32045,0.0246,0.019,0.0302,1244.444,0.000528,0.000528,0.000528
16,343.86,19.8,4.937,-0.30883,0.0835,0.0692,0.0978,1244.444,0.0012,0.0012,0.0012
17,249.68,64.81,4.753,-0.31153,0.0065,0.0094,0.0036,1244.444,0.0006332,0.0006332,0.0006332
