Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,393.83,164.85,4.636,-0.31328,0.0598,0.1162,0.0034,1244.444,0.00147,0.00147,0.00147
1,289.08,121.58,4.736,-0.31292,0.0207,0.0248,0.0166,1244.444,0.0002095,0.0002095,0.0002095
2,243.21,195.94,4.819,-0.3113,0.038,0.0324,0.0436,1244.444,0.000324,0.000324,0.000324
3,337.9,219.35,4.747,-0.31115,0.0067,0.0072,0.0062,1244.444,0.0001378,0.0001378,0.0001378
4,283.5,208.84,4.788,-0.31095,0.0165,0.0136,0.0194,1244.444,0.000164,0.000164,0.000164
5,240.8,186.69,4.851,-0.31057,0.0425,0.0188,0.0662,1244.444,0.0004824,0.0004824,0.0004824
6,226.44,93.09,4.9,-0.30906,0.1047,0.1024,0.107,1244.444,0.0003628,0.0003628,0.0003628
7,219.38,46.79,4.756,-0.311,0.0067,0.0072,0.0062,1244.444,0.0006115,0.0006115,0.0006115
8,207.14,42.61,4.813,-0.31335,0.0122,0.016,0.0084,1244.444,0.0005139,0.0005139,0.0005139
9,489.41,62.35,4.638,-0.3224,0.041,0.057,0.025,1244.444,0.0005065,0.0005065,0.0005065
10,291.83,214.67,4.804,-0.31123,0.012,0.0164,0.0076,1244.444,0.0001635,0.0001635,0.0001635
11,335.2,85.91,4.743,-0.31179,0.0096,0.0106,0.0086,1244.444,0.0001463,0.0001463,0.0001463
12,455.82,275.39,4.626,-0.31372,0.0122,0.0142,0.0102,1244.444,0.0001565,0.0001565,0.0001565
13,424.52,270.58,4.557,-0.31378,0.0396,0.0406,0.0386,1244.444,0.0001707,0.0001707,0.0001707
14,383.6,89.72,4.509,-0.31577,0.0126,0.0212,0.004,1244.444,0.0003002,0.0003002,0.0003002
15,317.94,200.99,4.599,-0.32045,0.0465,0.0532,0.0398,1244.444,0.0003659,0.0003659,0.0003659
16,350.59,28.5,4.937,-0.30883,0.072,0.0668,0.0772,1244.444,0.0007613,0.0007613,0.0007613
17,273.74,72.72,4.753,-0.31153,0.0074,0.009,0.0058,1244.444,0.0004518,0.0004518,0.0004518
18,496.37,56.39,4.659,-0.28926,0.0259,0.0246,0.0272,1244.444,0.0001363,0.0001363,0.0001363
19,422.02,87.45,4.821,-0.31198,0.0408,0.0396,0.042,1244.444,0.0001865,0.0001865,0.0001865
20,391.19,56.15,4.738,-0.31197,0.0291,0.0322,0.026,1244.444,0.0001863,0.0001863,0.0001863
21,418.82,27.96,4.774,-0.31143,0.0356,0.0318,0.0394,1244.444,0.0002882,0.0002882,0.0002882
22,339.44,280.71,4.668,-0.31332,0.0071,0.0068,0.0074,1244.444,0.0001332,0.0001332,0.0001332
23,475.02,58.76,4.758,-0.31174,0.0146,0.0154,0.0138,1244.444,0.0002008,0.0002008,0.0002008
24,337.16,18.3,4.611,-0.31355,0.032,0.0232,0.0408,1244.444,0.0003291,0.0003291,0.0003291
25,262.65,177.52,4.732,-0.31226,0.0235,0.0282,0.0188,1244.444,0.0001906,0.0001906,0.0001906
26,299.03,147.44,4.777,-0.31228,0.0061,0.007,0.0052,1244.444,0.0001496,0.0001496,0.0001496
27,524.58,177.63,4.68,-0.31283,0.0079,0.0102,0.0056,1244.444,0.0001101,0.0001101,0.0001101
28,260.42,74.68,4.744,-0.27186,0.0334,0.0344,0.0324,1244.444,0.0003469,0.0003469,0.0003469
29,316.76,152.5,4.792,-0.32426,0.015,0.0204,0.0096,1244.444,0.0001469,0.0001469,0.0001469
30,408.37,282.68,4.693,-0.31268,0.0089,0.0078,0.01,1244.444,0.0002214,0.0002214,0.0002214
31,237.14,32.76,5.058,-0.30701,0.0163,0.0196,0.013,1244.444,0.0004519,0.0004519,0.0004519
32,244.35,261.68,4.93,-0.30828,0.0272,0.0318,0.0226,1244.444,0.0002007,0.0002007,0.0002007
33,450.71,219.24,4.677,-0.31373,0.0078,0.0112,0.0044,1244.444,0.0002388,0.0002388,0.0002388
34,205.02,87.63,4.71,-0.2877,0.0494,0.0282,0.0706,1244.444,0.0002836,0.0002836,0.0002836
35,444.46,60.53,4.915,-0.3092,0.0114,0.0116,0.0112,1244.444,0.0001984,0.0001984,0.0001984
36,170.97,59.01,4.854,-0.31028,0.008,0.0112,0.0048,1244.444,0.0001974,0.0001974,0.0001974
37,457.48,307.39,4.594,-0.31539,0.012,0.013,0.011,1244.444,0.0001491,0.0001491,0.0001491
38,324.62,169.64,4.486,-0.31594,0.0104,0.01,0.0108,1244.444,0.0001668,0.0001668,0.0001668
39,456.11,224.62,4.574,-0.31403,0.0053,0.006,0.0046,1244.444,0.000162,0.000162,0.000162
40,222.3,136.67,4.706,-0.31264,0.0183,0.0282,0.0084,1244.444,0.0003641,0.0003641,0.0003641
41,229.45,391.88,4.815,-0.31264,0.0049,0.0066,0.0032,1244.444,0.0001377,0.0001377,0.0001377
42,338.51,416.06,4.655,-0.31429,0.0344,0.03,0.0388,1244.444,9.911e-05,9.911e-05,9.911e-05
43,441.37,187.45,4.755,-0.31328,0.0137,0.0212,0.0062,1244.444,0.0002571,0.0002571,0.0002571
44,291.39,229.73,4.868,-0.3105,0.0038,0.0054,0.0022,1244.444,0.0001253,0.0001253,0.0001253
45,285.32,350.73,4.763,-0.31105,0.0121,0.0116,0.0126,1244.444,0.0001642,0.0001642,0.0001642
46,498.66,171.49,4.674,-0.31335,0.1223,0.0886,0.156,1244.444,0.0001269,0.0001269,0.0001269
47,451.6,107.17,4.795,-0.31225,0.0115,0.0144,0.0086,1244.444,8.735e-05,8.735e-05,8.735e-05
48,261.15,323.34,4.707,-0.31165,0.0118,0.012,0.0116,1244.444,0.0002479,0.0002479,0.0002479
49,263.1,157.56,4.811,-0.31113,0.0074,0.0126,0.0022,1244.444,0.0001571,0.0001571,0.0001571
50,228.46,164.61,4.879,-0.30969,0.0134,0.0098,0.017,1244.444,0.0002262,0.0002262,0.0002262
51,405.94,275.84,4.767,-0.31094,0.0106,0.0124,0.0088,1244.444,0.0001578,0.0001578,0.0001578
52,251.48,66.93,4.855,-0.3096,0.0138,0.0104,0.0172,1244.444,0.0002291,0.0002291,0.0002291
53,139.91,296.44,4.768,-0.31056,0.0901,0.1476,0.0326,1244.444,0.000128,0.000128,0.000128
54,177.43,62.06,4.822,-0.31041,0.0058,0.0066,0.005,1244.444,0.0002514,0.0002514,0.0002514
55,257.67,441.13,4.907,-0.30999,0.0057,0.0078,0.0036,1244.444,0.0002024,0.0002024,0.0002024
56,376.02,17.69,4.455,-0.31804,0.0165,0.011,0.022,1244.444,0.0002583,0.0002583,0.0002583
57,306.62,83.9,4.835,-0.31002,0.0196,0.018,0.0212,1244.444,0.0003258,0.0003258,0.0003258
58,447.47,329.78,4.709,-0.31367,0.0086,0.0076,0.0096,1244.444,0.0001119,0.0001119,0.0001119
59,388.32,234.75,4.811,-0.31024,0.0052,0.006,0.0044,1244.444,0.0001153,0.0001153,0.0001153
60,151.09,158.07,4.672,-0.31324,0.0091,0.0102,0.008,1244.444,0.000159,0.000159,0.000159
61,218.48,315.96,4.902,-0.30996,0.0117,0.0174,0.006,1244.444,0.0001884,0.0001884,0.0001884
62,449.84,314.15,4.771,-0.31099,0.0226,0.025,0.0202,1244.444,0.0002068,0.0002068,0.0002068
63,379.21,239.02,4.995,-0.30845,0.0048,0.0048,0.0048,1244.444,0.0001309,0.0001309,0.0001309
64,180.66,188.23,4.879,-0.31051,0.0041,0.0054,0.0028,1244.444,0.0001524,0.0001524,0.0001524
65,354.66,326.94,4.758,-0.31052,0.0265,0.0296,0.0234,1244.444,0.000256,0.000256,0.000256
66,375.47,398.64,4.81,-0.31092,0.0051,0.0062,0.004,1244.444,0.0002338,0.0002338,0.0002338
67,245.22,258.93,4.893,-0.31039,0.007,0.0082,0.0058,1244.444,0.000158,0.000158,0.000158
68,352.04,84.75,4.741,-0.3118,0.007,0.0072,0.0068,1244.444,0.0001983,0.0001983,0.0001983
69,154.4,18.67,4.837,-0.30965,0.0098,0.007,0.0126,1244.444,0.0002603,0.0002603,0.0002603
70,317.0,406.69,4.709,-0.31145,0.012,0.0174,0.0066,1244.444,0.0001807,0.0001807,0.0001807
71,323.65,137.98,4.846,-0.31011,0.0343,0.033,0.0356,1244.444,0.0002421,0.0002421,0.0002421
72,263.76,289.31,4.875,-0.3092,0.0543,0.0602,0.0484,1244.444,0.0001481,0.0001481,0.0001481
