Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,499.11,273.98,4.636,-0.31328,0.0062,0.0094,0.003,1244.444,0.0001726,0.0001726,0.0001726
1,362.31,206.21,4.736,-0.31292,0.0322,0.0398,0.0246,1244.444,0.0001319,0.0001319,0.0001319
2,285.38,209.79,4.819,-0.3113,0.0572,0.0514,0.063,1244.444,0.0002517,0.0002517,0.0002517
3,385.73,247.89,4.747,-0.31115,0.0063,0.0074,0.0052,1244.444,0.0003046,0.0003046,0.0003046
4,405.12,212.45,4.788,-0.31095,0.0151,0.0134,0.0168,1244.444,0.0002533,0.0002533,0.0002533
5,197.36,208.03,4.851,-0.31057,0.0282,0.0104,0.046,1244.444,0.0002552,0.0002552,0.0002552
6,241.34,118.54,4.9,-0.30906,0.0967,0.0928,0.1006,1244.444,0.0004235,0.0004235,0.0004235
7,135.18,69.89,4.756,-0.311,0.0067,0.0092,0.0042,1244.444,0.0004533,0.0004533,0.0004533
8,418.35,87.07,4.813,-0.31335,0.0131,0.0176,0.0086,1244.444,0.0002699,0.0002699,0.0002699
9,258.3,70.33,4.638,-0.3224,0.0308,0.027,0.0346,1244.444,0.000163,0.000163,0.000163
10,285.48,219.68,4.804,-0.31123,0.0067,0.0062,0.0072,1244.444,0.0002943,0.0002943,0.0002943
11,506.51,83.99,4.743,-0.31179,0.0102,0.0096,0.0108,1244.444,0.0003237,0.0003237,0.0003237
12,392.23,82.43,4.626,-0.31372,0.0132,0.0158,0.0106,1244.444,0.000214,0.000214,0.000214
13,257.36,228.38,4.557,-0.31378,0.0436,0.0362,0.051,1244.444,0.0001102,0.0001102,0.0001102
14,332.48,55.69,4.509,-0.31577,0.0148,0.0234,0.0062,1244.444,0.0003056,0.0003056,0.0003056
15,242.35,202.73,4.599,-0.32045,0.0284,0.0306,0.0262,1244.444,0.000707,0.000707,0.000707
16,301.44,29.4,4.937,-0.30883,0.0506,0.046,0.0552,1244.444,0.0007448,0.0007448,0.0007448
17,209.42,73.76,4.753,-0.31153,0.0091,0.015,0.0032,1244.444,0.000571,0.000571,0.000571
18,425.93,60.69,4.659,-0.28926,0.0252,0.0236,0.0268,1244.444,0.0001443,0.0001443,0.0001443
19,370.52,66.03,4.821,-0.31198,0.0326,0.0254,0.0398,1244.444,0.0004822,0.0004822,0.0004822
20,428.22,62.01,4.738,-0.31197,0.0363,0.0328,0.0398,1244.444,0.0002127,0.0002127,0.0002127
21,362.19,28.46,4.774,-0.31143,0.0317,0.0356,0.0278,1244.444,0.0002617,0.0002617,0.0002617
22,422.77,222.9,4.668,-0.31332,0.0077,0.0088,0.0066,1244.444,0.0001849,0.0001849,0.0001849
23,291.1,80.71,4.758,-0.31174,0.0111,0.012,0.0102,1244.444,0.0001819,0.0001819,0.0001819
24,308.24,26.86,4.611,-0.31355,0.0244,0.0178,0.031,1244.444,0.0002691,0.0002691,0.0002691
25,230.39,338.11,4.732,-0.31226,0.022,0.0264,0.0176,1244.444,0.0002314,0.0002314,0.0002314
26,223.52,91.63,4.777,-0.31228,0.0043,0.0056,0.003,1244.444,0.0002686,0.0002686,0.0002686
27,355.12,150.5,4.68,-0.31283,0.0125,0.0186,0.0064,1244.444,0.0001235,0.0001235,0.0001235
28,253.0,61.6,4.744,-0.27186,0.0356,0.027,0.0442,1244.444,0.0002549,0.0002549,0.0002549
29,357.8,130.78,4.792,-0.32426,0.0111,0.012,0.0102,1244.444,0.0002129,0.0002129,0.0002129
30,294.33,198.67,4.693,-0.31268,0.0091,0.01,0.0082,1244.444,0.0002761,0.0002761,0.0002761
31,238.16,27.96,5.058,-0.30701,0.0148,0.0128,0.0168,1244.444,0.0004811,0.0004811,0.0004811
32,155.85,206.55,4.93,-0.30828,0.0318,0.0382,0.0254,1244.444,0.0005925,0.0005925,0.0005925
33,366.23,265.3,4.677,-0.31373,0.0123,0.013,0.0116,1244.444,0.0001874,0.0001874,0.0001874
34,227.24,91.02,4.71,-0.2877,0.1006,0.0732,0.128,1244.444,0.0004064,0.0004064,0.0004064
35,389.57,63.47,4.915,-0.3092,0.0116,0.012,0.0112,1244.444,0.0001417,0.0001417,0.0001417
36,262.23,47.96,4.854,-0.31028,0.0075,0.0098,0.0052,1244.444,0.0003411,0.0003411,0.0003411
37,442.43,280.3,4.594,-0.31539,0.0132,0.0154,0.011,1244.444,0.0001349,0.0001349,0.0001349
38,343.6,123.43,4.486,-0.31594,0.0218,0.0322,0.0114,1244.444,0.0003135,0.0003135,0.0003135
39,402.84,198.86,4.574,-0.31403,0.0059,0.0056,0.0062,1244.444,0.0001299,0.0001299,0.0001299
40,293.98,119.15,4.706,-0.31264,0.0373,0.0716,0.003,1244.444,0.0001826,0.0001826,0.0001826
41,116.83,327.2,4.815,-0.31264,0.0053,0.0044,0.0062,1244.444,0.0001283,0.0001283,0.0001283
42,337.36,323.56,4.655,-0.31429,0.0295,0.036,0.023,1244.444,0.0001736,0.0001736,0.0001736
43,298.91,197.48,4.755,-0.31328,0.0111,0.0154,0.0068,1244.444,0.000245,0.000245,0.000245
44,171.8,164.23,4.868,-0.3105,0.0044,0.0058,0.003,1244.444,0.0001389,0.0001389,0.0001389
45,467.83,337.21,4.763,-0.31105,0.0063,0.0056,0.007,1244.444,0.0001233,0.0001233,0.0001233
46,310.32,449.66,4.674,-0.31335,0.0055,0.0072,0.0038,1244.444,7.41e-05,7.41e-05,7.41e-05
47,233.19,122.62,4.795,-0.31225,0.0104,0.0094,0.0114,1244.444,7.176e-05,7.176e-05,7.176e-05
48,166.47,127.32,4.707,-0.31165,0.0147,0.021,0.0084,1244.444,0.0002568,0.0002568,0.0002568
49,238.1,145.16,4.811,-0.31113,0.0074,0.0122,0.0026,1244.444,0.000315,0.000315,0.000315
50,256.48,169.14,4.879,-0.30969,0.0122,0.006,0.0184,1244.444,0.0002985,0.0002985,0.0002985
51,429.12,368.43,4.767,-0.31094,0.0112,0.014,0.0084,1244.444,0.0002166,0.0002166,0.0002166
52,344.62,92.12,4.855,-0.3096,0.0109,0.0074,0.0144,1244.444,0.0001534,0.0001534,0.0001534
53,379.46,258.4,4.768,-0.31056,0.011,0.0132,0.0088,1244.444,0.0001207,0.0001207,0.0001207
54,289.89,71.06,4.822,-0.31041,0.0082,0.0048,0.0116,1244.444,0.0002057,0.0002057,0.0002057
55,175.56,276.72,4.907,-0.30999,0.0067,0.0074,0.006,1244.444,0.000196,0.000196,0.000196
56,237.57,17.36,4.455,-0.31804,0.0134,0.0112,0.0156,1244.444,0.0002606,0.0002606,0.0002606
