Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,503.22,255.58,4.636,-0.31328,0.0087,0.0106,0.0068,1244.444,0.0004166,0.0004166,0.0004166
1,432.16,272.57,4.736,-0.31292,0.0163,0.0196,0.013,1244.444,0.0001632,0.0001632,0.0001632
2,238.2,145.78,4.819,-0.3113,0.0291,0.0208,0.0374,1244.444,0.0001871,0.0001871,0.0001871
3,397.53,255.65,4.747,-0.31115,0.0056,0.0062,0.005,1244.444,0.0001533,0.0001533,0.0001533
4,447.7,188.49,4.788,-0.31095,0.0162,0.0108,0.0216,1244.444,0.0001903,0.0001903,0.0001903
5,236.8,180.14,4.851,-0.31057,0.0375,0.0188,0.0562,1244.444,0.0002434,0.0002434,0.0002434
6,288.91,89.44,4.9,-0.30906,0.1043,0.096,0.1126,1244.444,0.0001627,0.0001627,0.0001627
7,141.28,45.85,4.756,-0.311,0.0047,0.0054,0.004,1244.444,0.0003362,0.0003362,0.0003362
8,404.24,49.81,4.813,-0.31335,0.0102,0.0112,0.0092,1244.444,0.0002989,0.0002989,0.0002989
9,319.4,67.23,4.638,-0.3224,0.0576,0.0234,0.0918,1244.444,0.00092,0.00092,0.00092
10,231.23,185.87,4.804,-0.31123,0.0073,0.0112,0.0034,1244.444,0.0004051,0.0004051,0.0004051
11,482.91,82.16,4.743,-0.31179,0.0078,0.0072,0.0084,1244.444,0.0001638,0.0001638,0.0001638
12,195.88,192.58,4.626,-0.31372,0.0339,0.0254,0.0424,1244.444,0.0001798,0.0001798,0.0001798
13,432.64,290.81,4.557,-0.31378,0.0431,0.0432,0.043,1244.444,0.0001547,0.0001547,0.0001547
14,218.34,49.09,4.509,-0.31577,0.0154,0.026,0.0048,1244.444,0.000267,0.000267,0.000267
15,530.5,284.06,4.599,-0.32045,0.0317,0.0314,0.032,1244.444,0.0003761,0.0003761,0.0003761
16,297.09,34.79,4.937,-0.30883,0.0741,0.0566,0.0916,1244.444,0.0007586,0.0007586,0.0007586
17,374.76,79.29,4.753,-0.31153,0.0097,0.0126,0.0068,1244.444,0.000454,0.000454,0.000454
18,418.77,61.12,4.659,-0.28926,0.0443,0.0386,0.05,1244.444,0.0001582,0.0001582,0.0001582
19,358.21,53.24,4.821,-0.31198,0.037,0.0418,0.0322,1244.444,0.0002129,0.0002129,0.0002129
20,273.09,60.1,4.738,-0.31197,0.0309,0.0304,0.0314,1244.444,0.0001889,0.0001889,0.0001889
21,369.77,26.8,4.774,-0.31143,0.0345,0.0342,0.0348,1244.444,0.0002236,0.0002236,0.0002236
22,235.01,154.19,4.668,-0.31332,0.008,0.0094,0.0066,1244.444,0.0001864,0.0001864,0.0001864
