Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,490.64,511.09,4.656,-0.31111,0.0063,0.0112,0.0014,1244.444,9.603e-05,9.603e-05,9.603e-05
1,286.16,204.7,4.535,0.0,0.0034,0.0062,0.0006,1244.444,0.0001932,0.0001932,0.0001932
2,256.84,97.24,4.68,-0.31073,0.0097,0.0134,0.006,1244.444,0.0002637,0.0002637,0.0002637
3,435.21,154.07,4.607,0.0,0.0073,0.0096,0.005,1244.444,0.0001136,0.0001136,0.0001136
4,344.48,80.25,4.462,-0.32295,0.0085,0.0096,0.0074,1244.444,0.0004122,0.0004122,0.0004122
5,370.44,333.37,4.427,0.0,0.0061,0.0078,0.0044,1244.444,0.0001329,0.0001329,0.0001329
6,356.0,184.14,4.64,-0.31059,0.0019,0.0024,0.0014,1244.444,0.0001552,0.0001552,0.0001552
7,504.95,501.71,4.476,0.0,0.0155,0.0122,0.0188,1244.444,7.585e-05,7.585e-05,7.585e-05
8,330.64,230.23,4.402,-0.31475,0.0043,0.006,0.0026,1244.444,0.0003811,0.0003811,0.0003811
9,459.78,212.51,4.519,0.0,0.0065,0.0058,0.0072,1244.444,0.0001495,0.0001495,0.0001495
10,258.01,60.18,4.628,-0.31213,0.0047,0.0054,0.004,1244.444,0.000159,0.000159,0.000159
11,357.68,268.67,4.572,0.0,0.0145,0.0138,0.0152,1244.444,0.000264,0.000264,0.000264
12,45.65,35.15,4.464,-0.31549,0.0021,0.0038,0.0004,1244.444,0.0003597,0.0003597,0.0003597
13,341.96,68.48,4.573,0.0,0.0045,0.0074,0.0016,1244.444,0.0002431,0.0002431,0.0002431
14,316.11,277.29,4.604,0.0,0.0312,0.0238,0.0386,1244.444,0.0004144,0.0004144,0.0004144
15,366.27,67.87,4.497,0.0,0.0256,0.0228,0.0284,1244.444,0.0007442,0.0007442,0.0007442
16,368.04,136.23,4.513,0.0,0.0135,0.0136,0.0134,1244.444,0.0001594,0.0001594,0.0001594
17,296.69,38.82,4.676,0.0,0.0093,0.0126,0.006,1244.444,0.0004721,0.0004721,0.0004721
18,227.88,53.07,4.515,-0.31437,0.0021,0.0024,0.0018,1244.444,0.0001191,0.0001191,0.0001191
19,306.86,213.25,4.444,0.0,0.0015,0.0026,0.0004,1244.444,0.000182,0.000182,0.000182
20,457.54,412.82,4.341,-0.31506,0.0242,0.0194,0.029,1244.444,0.0001934,0.0001934,0.0001934
21,329.6,177.65,4.485,0.0,0.0142,0.0148,0.0136,1244.444,0.0001239,0.0001239,0.0001239
22,107.45,216.63,4.383,-0.3144,0.0337,0.0396,0.0278,1244.444,0.00167,0.00167,0.00167
23,435.93,92.53,4.532,0.0,0.0032,0.003,0.0034,1244.444,0.0001376,0.0001376,0.0001376
24,347.58,90.25,4.646,-0.31097,0.0018,0.0028,0.0008,1244.444,0.0002727,0.0002727,0.0002727
25,54.95,89.71,4.702,0.0,0.0161,0.0236,0.0086,1244.444,0.00218,0.00218,0.00218
26,164.06,98.83,4.649,-0.3113,0.008,0.0084,0.0076,1244.444,0.0003698,0.0003698,0.0003698
27,350.59,24.95,4.604,0.0,0.0211,0.0134,0.0288,1244.444,0.0003845,0.0003845,0.0003845
28,159.29,14.43,4.517,-0.31294,0.0067,0.0092,0.0042,1244.444,0.0001774,0.0001774,0.0001774
29,461.37,263.88,4.46,0.0,0.0101,0.0088,0.0114,1244.444,9.277e-05,9.277e-05,9.277e-05
30,286.99,42.71,4.646,0.0,0.041,0.0456,0.0364,1244.444,0.0008847,0.0008847,0.0008847
31,76.16,161.44,4.613,-0.3168,0.0182,0.0216,0.0148,1244.444,0.0003468,0.0003468,0.0003468
32,268.54,73.24,4.499,-0.31188,0.0099,0.0136,0.0062,1244.444,0.0002344,0.0002344,0.0002344
33,435.51,290.36,4.597,0.0,0.002,0.0028,0.0012,1244.444,0.0001083,0.0001083,0.0001083
34,298.72,35.53,4.562,0.0,0.0029,0.0038,0.002,1244.444,0.0002111,0.0002111,0.0002111
35,295.97,141.44,4.722,0.0,0.0099,0.0144,0.0054,1244.444,0.0003094,0.0003094,0.0003094
36,275.3,312.1,4.608,0.0,0.0083,0.0088,0.0078,1244.444,0.0002243,0.0002243,0.0002243
37,428.21,264.93,4.498,-0.31322,0.0075,0.0076,0.0074,1244.444,0.000231,0.000231,0.000231
38,366.55,79.83,4.458,0.0,0.0137,0.0132,0.0142,1244.444,0.0008432,0.0008432,0.0008432
39,120.84,52.69,4.504,-0.31442,0.0051,0.0058,0.0044,1244.444,0.0003944,0.0003944,0.0003944
40,337.51,34.84,4.464,-0.31843,0.0097,0.012,0.0074,1244.444,0.0002702,0.0002702,0.0002702
41,249.17,305.05,4.576,-0.31168,0.0022,0.004,0.0004,1244.444,0.000117,0.000117,0.000117
42,296.22,78.33,4.641,0.0,0.002,0.0024,0.0016,1244.444,0.0001608,0.0001608,0.0001608
43,372.64,152.4,4.523,-0.32382,0.0023,0.004,0.0006,1244.444,0.0002451,0.0002451,0.0002451
44,499.64,157.24,4.595,-0.31574,0.0193,0.0212,0.0174,1244.444,0.0003723,0.0003723,0.0003723
45,348.29,106.14,4.63,-0.35528,0.003,0.0046,0.0014,1244.444,0.0001859,0.0001859,0.0001859
46,206.09,37.1,4.71,0.0,0.0061,0.0108,0.0014,1244.444,0.0004459,0.0004459,0.0004459
47,314.91,88.51,4.676,0.0,0.0578,0.074,0.0416,1244.444,0.000337,0.000337,0.000337
48,151.4,39.38,4.625,0.0,0.007,0.0136,0.0004,1244.444,0.0007241,0.0007241,0.0007241
49,191.64,99.18,4.582,-0.32008,0.0176,0.0164,0.0188,1244.444,0.000187,0.000187,0.000187
50,380.81,153.1,4.457,0.0,0.0032,0.0046,0.0018,1244.444,0.00867,0.00867,0.00867
51,323.97,61.42,4.565,-0.29895,0.0271,0.0242,0.03,1244.444,0.0001977,0.0001977,0.0001977
52,374.96,29.92,4.444,0.0,0.0358,0.013,0.0586,1244.444,0.0003675,0.0003675,0.0003675
53,331.61,378.67,4.622,0.0,0.0055,0.0064,0.0046,1244.444,0.0001103,0.0001103,0.0001103
54,429.57,22.05,4.501,0.0,0.008,0.0086,0.0074,1244.444,0.0003165,0.0003165,0.0003165
55,358.86,26.9,4.686,0.0,0.0046,0.0044,0.0048,1244.444,0.0004187,0.0004187,0.0004187
56,326.61,289.92,4.554,-0.31304,0.0048,0.0078,0.0018,1244.444,0.0006643,0.0006643,0.0006643
57,314.82,39.36,4.64,0.0,0.0041,0.0074,0.0008,1244.444,0.0006262,0.0006262,0.0006262
58,191.54,34.96,4.609,-0.31283,0.0099,0.0132,0.0066,1244.444,0.0005725,0.0005725,0.0005725
59,234.98,76.32,4.77,0.0,0.0021,0.0032,0.001,1244.444,0.00017,0.00017,0.00017
60,301.6,257.47,4.518,-0.3137,0.1696,0.1592,0.18,1244.444,0.0001933,0.0001933,0.0001933
61,165.03,62.21,4.701,0.0,0.2045,0.1926,0.2164,1244.444,0.000497,0.000497,0.000497
62,247.24,18.75,4.667,-0.29109,0.0105,0.0136,0.0074,1244.444,0.000264,0.000264,0.000264
63,235.94,153.32,4.507,0.0,0.0045,0.0054,0.0036,1244.444,0.0003875,0.0003875,0.0003875
64,311.0,62.69,4.463,-0.313,0.0049,0.0064,0.0034,1244.444,0.0002008,0.0002008,0.0002008
65,161.48,166.13,4.615,0.0,0.0023,0.004,0.0006,1244.444,0.0004637,0.0004637,0.0004637
66,123.18,80.27,4.651,0.0,0.0231,0.026,0.0202,1244.444,0.0024,0.0024,0.0024
67,349.02,93.84,4.714,0.0,0.0029,0.0036,0.0022,1244.444,0.0001617,0.0001617,0.0001617
68,330.45,113.94,4.613,-0.31209,0.005,0.005,0.005,1244.444,0.0001175,0.0001175,0.0001175
69,321.65,131.42,4.552,0.0,0.0025,0.0038,0.0012,1244.444,0.0001451,0.0001451,0.0001451
70,322.25,66.0,4.712,-0.31002,0.0016,0.0022,0.001,1244.444,0.0001531,0.0001531,0.0001531
71,339.17,28.5,4.543,0.0,0.0065,0.0072,0.0058,1244.444,0.0003116,0.0003116,0.0003116
72,9.48,29.4,4.577,0.0,0.0203,0.0322,0.0084,1244.444,0.0008383,0.0008383,0.0008383
73,262.09,135.13,4.822,0.0,0.0045,0.0048,0.0042,1244.444,0.0001368,0.0001368,0.0001368
74,378.55,306.34,4.61,0.0,0.0039,0.004,0.0038,1244.444,0.0001077,0.0001077,0.0001077
75,243.99,158.8,4.787,-0.3086,0.0034,0.0042,0.0026,1244.444,0.0002367,0.0002367,0.0002367
76,112.65,184.84,4.683,0.0,0.0034,0.0062,0.0006,1244.444,0.0002079,0.0002079,0.0002079
77,414.62,363.25,4.577,-0.31325,0.0027,0.005,0.0004,1244.444,0.0004342,0.0004342,0.0004342
78,448.03,307.08,4.483,0.0,0.0031,0.004,0.0022,1244.444,9.57e-05,9.57e-05,9.57e-05
79,270.09,72.15,4.565,-0.28001,0.0147,0.0158,0.0136,1244.444,0.0004018,0.0004018,0.0004018
80,237.62,38.66,4.6,0.0,0.0174,0.0164,0.0184,1244.444,0.0004293,0.0004293,0.0004293
81,284.77,90.18,4.499,-0.31479,0.0025,0.0042,0.0008,1244.444,0.0001977,0.0001977,0.0001977
82,324.15,103.11,4.602,-0.3276,0.0028,0.0042,0.0014,1244.444,0.0003077,0.0003077,0.0003077
83,297.9,38.33,4.636,-0.31169,0.0091,0.012,0.0062,1244.444,0.0004653,0.0004653,0.0004653
84,188.46,46.77,4.723,0.0,0.0152,0.0102,0.0202,1244.444,0.0002791,0.0002791,0.0002791
85,213.73,172.69,4.587,-0.31183,0.0044,0.005,0.0038,1244.444,0.0001955,0.0001955,0.0001955
86,227.78,69.8,4.757,0.0,0.0156,0.0132,0.018,1244.444,0.0004956,0.0004956,0.0004956
87,226.09,54.87,4.725,-0.30958,0.0026,0.0046,0.0006,1244.444,0.0004605,0.0004605,0.0004605
88,232.28,44.04,4.566,-0.36821,0.0265,0.0482,0.0048,1244.444,0.0001913,0.0001913,0.0001913
89,276.05,177.33,4.797,-0.30874,0.004,0.0052,0.0028,1244.444,0.0001003,0.0001003,0.0001003
90,301.28,302.05,4.704,0.0,0.0028,0.0044,0.0012,1244.444,0.0001179,0.0001179,0.0001179
91,216.79,49.05,4.709,0.0,0.002,0.0032,0.0008,1244.444,0.0003817,0.0003817,0.0003817
92,256.95,63.29,4.73,0.0,0.005,0.0076,0.0024,1244.444,0.0003859,0.0003859,0.0003859
93,294.86,234.85,4.678,0.0,0.0069,0.012,0.0018,1244.444,0.000434,0.000434,0.000434
94,201.47,177.33,4.876,-0.30795,0.0078,0.0066,0.009,1244.444,0.0001322,0.0001322,0.0001322
95,85.46,31.6,4.597,-0.31185,0.0103,0.0152,0.0054,1244.444,0.0002318,0.0002318,0.0002318
96,297.1,254.86,4.733,-0.30895,0.0032,0.0028,0.0036,1244.444,0.0001123,0.0001123,0.0001123
97,189.12,199.29,4.807,0.0,0.0016,0.003,0.0002,1244.444,0.0001542,0.0001542,0.0001542
98,278.05,38.67,4.609,-0.31259,0.0047,0.0054,0.004,1244.444,0.0003757,0.0003757,0.0003757
99,338.96,88.22,4.574,0.0,0.0054,0.0074,0.0034,1244.444,0.0002877,0.0002877,0.0002877
100,286.31,73.65,4.647,-0.3109,0.0015,0.0028,0.0002,1244.444,0.0001813,0.0001813,0.0001813
101,261.57,186.72,4.724,0.0,0.0021,0.0034,0.0008,1244.444,0.0001642,0.0001642,0.0001642
102,70.14,81.83,4.604,-0.31233,0.0134,0.0218,0.005,1244.444,0.0003127,0.0003127,0.0003127
103,176.02,110.45,4.664,0.0,0.003,0.0046,0.0014,1244.444,0.0001809,0.0001809,0.0001809
104,182.7,33.14,4.802,-0.30894,0.0163,0.0202,0.0124,1244.444,0.000408,0.000408,0.000408
105,214.29,80.13,4.749,0.0,0.0726,0.0362,0.109,1244.444,0.00134,0.00134,0.00134
106,213.07,113.16,4.719,-0.29787,0.138,0.0578,0.2182,1244.444,0.0006398,0.0006398,0.0006398
107,313.51,25.99,4.615,0.0,0.0018,0.003,0.0006,1244.444,0.000151,0.000151,0.000151
108,314.55,363.33,4.546,-0.31218,0.0035,0.0036,0.0034,1244.444,0.0001564,0.0001564,0.0001564
109,118.7,29.57,4.875,0.0,0.0218,0.0174,0.0262,1244.444,0.0005505,0.0005505,0.0005505
