Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,247.11,242.71,4.656,-0.31111,0.0055,0.0102,0.0008,1244.444,0.0003114,0.0003114,0.0003114
1,461.12,324.24,4.535,0.0,0.0011,0.0014,0.0008,1244.444,0.0001129,0.0001129,0.0001129
2,221.27,110.98,4.68,-0.31073,0.0045,0.0064,0.0026,1244.444,0.0001123,0.0001123,0.0001123
3,446.1,200.77,4.607,0.0,0.0078,0.0102,0.0054,1244.444,0.0001285,0.0001285,0.0001285
4,458.0,132.79,4.462,-0.32295,0.0084,0.0082,0.0086,1244.444,0.0003511,0.0003511,0.0003511
5,116.21,165.19,4.427,0.0,0.0194,0.0246,0.0142,1244.444,0.0002592,0.0002592,0.0002592
6,429.17,153.39,4.64,-0.31059,0.0013,0.0022,0.0004,1244.444,0.000111,0.000111,0.000111
7,529.53,435.67,4.476,0.0,0.0028,0.004,0.0016,1244.444,0.00016,0.00016,0.00016
8,612.65,276.98,4.402,-0.31475,0.0021,0.0026,0.0016,1244.444,0.0002847,0.0002847,0.0002847
9,433.5,402.93,4.519,0.0,0.0032,0.0026,0.0038,1244.444,0.0001033,0.0001033,0.0001033
10,277.35,61.08,4.628,-0.31213,0.033,0.018,0.048,1244.444,0.0002155,0.0002155,0.0002155
11,104.94,96.33,4.572,0.0,0.086,0.168,0.004,1244.444,0.01104,0.01104,0.01104
12,151.1,262.39,4.464,-0.31549,0.0075,0.0026,0.0124,1244.444,0.0006315,0.0006315,0.0006315
13,329.69,90.93,4.573,0.0,0.0039,0.0042,0.0036,1244.444,0.0001502,0.0001502,0.0001502
14,381.97,439.46,4.604,0.0,0.012,0.0146,0.0094,1244.444,0.0005859,0.0005859,0.0005859
15,213.97,40.21,4.497,0.0,0.0181,0.019,0.0172,1244.444,0.0008191,0.0008191,0.0008191
16,190.92,156.66,4.513,0.0,0.0054,0.0056,0.0052,1244.444,0.0001191,0.0001191,0.0001191
17,271.56,43.16,4.676,0.0,0.0054,0.0062,0.0046,1244.444,0.0007769,0.0007769,0.0007769
18,425.53,57.03,4.515,-0.31437,0.0013,0.0016,0.001,1244.444,0.0001172,0.0001172,0.0001172
19,401.54,273.66,4.444,0.0,0.0566,0.034,0.0792,1244.444,0.0002401,0.0002401,0.0002401
20,503.2,459.84,4.341,-0.31506,0.0251,0.0196,0.0306,1244.444,0.0002609,0.0002609,0.0002609
21,243.68,163.31,4.485,0.0,0.0299,0.0396,0.0202,1244.444,0.0007481,0.0007481,0.0007481
22,446.16,224.25,4.383,-0.3144,0.0161,0.0134,0.0188,1244.444,0.0002609,0.0002609,0.0002609
23,254.93,71.79,4.532,0.0,0.045,0.0878,0.0022,1244.444,0.0001968,0.0001968,0.0001968
24,384.5,88.14,4.646,-0.31097,0.0021,0.0032,0.001,1244.444,0.0004352,0.0004352,0.0004352
25,194.96,242.99,4.702,0.0,0.0086,0.0094,0.0078,1244.444,0.0001379,0.0001379,0.0001379
26,201.84,116.85,4.649,-0.3113,0.0086,0.0084,0.0088,1244.444,0.0002787,0.0002787,0.0002787
27,425.6,33.04,4.604,0.0,0.042,0.0194,0.0646,1244.444,0.000171,0.000171,0.000171
28,170.75,14.43,4.517,-0.31294,0.0104,0.011,0.0098,1244.444,0.000188,0.000188,0.000188
29,484.1,241.52,4.46,0.0,0.0108,0.011,0.0106,1244.444,0.0001972,0.0001972,0.0001972
30,341.15,108.74,4.646,0.0,0.0432,0.0426,0.0438,1244.444,0.0005671,0.0005671,0.0005671
31,272.57,310.28,4.613,-0.3168,0.0156,0.0164,0.0148,1244.444,0.0003261,0.0003261,0.0003261
32,309.17,84.14,4.499,-0.31188,0.0149,0.0216,0.0082,1244.444,0.0001543,0.0001543,0.0001543
33,161.24,144.57,4.597,0.0,0.0048,0.008,0.0016,1244.444,0.0002307,0.0002307,0.0002307
34,501.04,33.5,4.562,0.0,0.0043,0.0042,0.0044,1244.444,0.0001925,0.0001925,0.0001925
35,233.14,308.09,4.722,0.0,0.0043,0.0048,0.0038,1244.444,0.0002259,0.0002259,0.0002259
36,357.94,301.94,4.608,0.0,0.0076,0.0092,0.006,1244.444,0.0002113,0.0002113,0.0002113
37,346.96,203.51,4.498,-0.31322,0.0077,0.0098,0.0056,1244.444,0.0005399,0.0005399,0.0005399
38,335.97,122.99,4.458,0.0,0.0695,0.0762,0.0628,1244.444,0.0004825,0.0004825,0.0004825
39,160.94,50.77,4.504,-0.31442,0.0075,0.0102,0.0048,1244.444,0.0005453,0.0005453,0.0005453
40,334.55,35.56,4.464,-0.31843,0.0067,0.0092,0.0042,1244.444,0.0002789,0.0002789,0.0002789
41,290.81,287.89,4.576,-0.31168,0.0014,0.0028,0.0,1244.444,0.0001263,0.0001263,0.0001263
42,358.63,88.38,4.641,0.0,0.0091,0.015,0.0032,1244.444,0.0003104,0.0003104,0.0003104
43,286.53,164.76,4.523,-0.32382,0.0028,0.0048,0.0008,1244.444,0.0002111,0.0002111,0.0002111
44,333.8,246.21,4.595,-0.31574,0.041,0.042,0.04,1244.444,0.0002756,0.0002756,0.0002756
45,286.41,101.43,4.631,-0.35528,0.0047,0.0068,0.0026,1244.444,0.0002779,0.0002779,0.0002779
46,362.33,41.22,4.71,0.0,0.0041,0.0056,0.0026,1244.444,0.000324,0.000324,0.000324
47,247.15,70.08,4.676,0.0,0.2071,0.0652,0.349,1244.444,0.0004233,0.0004233,0.0004233
48,200.36,42.06,4.625,0.0,0.004,0.0076,0.0004,1244.444,0.0002739,0.0002739,0.0002739
49,244.5,112.79,4.582,-0.32008,0.0177,0.0168,0.0186,1244.444,0.0001414,0.0001414,0.0001414
50,407.55,147.62,4.458,0.0,0.0027,0.0042,0.0012,1244.444,0.0001185,0.0001185,0.0001185
51,383.56,70.0,4.565,-0.29895,0.022,0.015,0.029,1244.444,0.0001625,0.0001625,0.0001625
52,321.81,28.95,4.444,0.0,0.0626,0.0164,0.1088,1244.444,0.0007112,0.0007112,0.0007112
53,396.33,443.5,4.622,0.0,0.005,0.0054,0.0046,1244.444,0.0001013,0.0001013,0.0001013
54,254.37,22.05,4.501,0.0,0.0081,0.0092,0.007,1244.444,0.0002686,0.0002686,0.0002686
55,328.7,28.18,4.686,0.0,0.0021,0.0034,0.0008,1244.444,0.0001495,0.0001495,0.0001495
56,263.75,241.13,4.554,-0.31304,0.0031,0.0052,0.001,1244.444,0.0007616,0.0007616,0.0007616
57,250.06,41.17,4.64,0.0,0.0024,0.003,0.0018,1244.444,0.0005678,0.0005678,0.0005678
58,311.78,35.32,4.61,-0.31283,0.0081,0.0108,0.0054,1244.444,0.0004767,0.0004767,0.0004767
59,350.82,70.01,4.77,0.0,0.0019,0.0032,0.0006,1244.444,0.0001848,0.0001848,0.0001848
60,433.26,197.09,4.518,-0.3137,0.1654,0.1716,0.1592,1244.444,0.0001753,0.0001753,0.0001753
61,286.26,75.51,4.701,0.0,0.2178,0.1572,0.2784,1244.444,0.0004211,0.0004211,0.0004211
62,207.75,18.75,4.667,-0.29109,0.0149,0.0182,0.0116,1244.444,0.0004848,0.0004848,0.0004848
63,267.85,150.49,4.507,0.0,0.0072,0.009,0.0054,1244.444,0.0002273,0.0002273,0.0002273
64,254.39,62.74,4.463,-0.313,0.0036,0.0052,0.002,1244.444,0.0002239,0.0002239,0.0002239
65,85.89,291.91,4.615,0.0,0.0018,0.003,0.0006,1244.444,0.0001407,0.0001407,0.0001407
66,334.33,118.71,4.667,0.0,0.0081,0.0134,0.0028,1244.444,0.0043,0.0043,0.0043
67,378.0,99.58,4.714,0.0,0.0026,0.0034,0.0018,1244.444,0.0001537,0.0001537,0.0001537
68,336.77,119.71,4.613,-0.31209,0.007,0.007,0.007,1244.444,0.0001934,0.0001934,0.0001934
69,369.78,145.41,4.552,0.0,0.0032,0.0038,0.0026,1244.444,0.0001648,0.0001648,0.0001648
70,367.48,72.0,4.712,-0.31002,0.0018,0.0034,0.0002,1244.444,0.00015,0.00015,0.00015
71,231.67,25.3,4.544,0.0,0.0111,0.0124,0.0098,1244.444,0.0003411,0.0003411,0.0003411
72,353.98,318.85,4.577,0.0,0.0025,0.004,0.001,1244.444,0.0001444,0.0001444,0.0001444
73,184.28,116.09,4.822,0.0,0.0044,0.0066,0.0022,1244.444,0.0001677,0.0001677,0.0001677
74,287.76,312.82,4.61,0.0,0.0025,0.0038,0.0012,1244.444,0.000106,0.000106,0.000106
75,314.01,192.82,4.787,-0.3086,0.0035,0.0048,0.0022,1244.444,0.0002296,0.0002296,0.0002296
76,304.25,204.68,4.683,0.0,0.0179,0.0334,0.0024,1244.444,0.00119,0.00119,0.00119
77,163.92,204.92,4.577,-0.31325,0.0036,0.006,0.0012,1244.444,0.0004689,0.0004689,0.0004689
78,427.13,321.74,4.483,0.0,0.0013,0.0022,0.0004,1244.444,0.0001114,0.0001114,0.0001114
79,333.44,55.04,4.565,-0.28001,0.0129,0.0142,0.0116,1244.444,0.0005972,0.0005972,0.0005972
80,287.19,29.68,4.6,0.0,0.018,0.0214,0.0146,1244.444,0.0004735,0.0004735,0.0004735
81,329.43,104.87,4.499,-0.31479,0.0025,0.0042,0.0008,1244.444,0.0001564,0.0001564,0.0001564
82,362.35,115.54,4.602,-0.3276,0.0024,0.0034,0.0014,1244.444,0.0003297,0.0003297,0.0003297
