Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,115.65,11.84,5.088,-0.30783,0.0045,0.006,0.003,864.0,0.0002502,0.0002502,0.0002502
1,113.77,110.14,4.981,-0.30902,0.056,0.0302,0.0818,864.0,0.0001696,0.0001696,0.0001696
2,81.15,14.35,4.892,-0.3104,0.0219,0.0234,0.0204,864.0,0.0003067,0.0003067,0.0003067
3,102.29,30.77,4.944,-0.27711,0.094,0.0836,0.1044,864.0,0.0004742,0.0004742,0.0004742
4,124.78,78.46,4.987,-0.32195,0.3387,0.3064,0.371,864.0,0.00137,0.00137,0.00137
5,96.98,168.75,4.882,-0.31039,0.0845,0.0856,0.0834,864.0,0.0005858,0.0005858,0.0005858
6,117.79,196.09,4.969,-0.30806,0.0483,0.0588,0.0378,864.0,0.0003468,0.0003468,0.0003468
7,48.99,57.25,5.015,-0.30824,0.0056,0.005,0.0062,864.0,0.0003219,0.0003219,0.0003219
8,107.74,144.09,5.111,-0.3073,0.0095,0.0126,0.0064,864.0,0.0002823,0.0002823,0.0002823
9,79.76,15.17,4.972,-0.30941,0.3371,0.3708,0.3034,864.0,0.00666,0.00666,0.00666
10,155.24,18.99,4.876,-0.31036,0.1649,0.1624,0.1674,864.0,0.00419,0.00419,0.00419
11,110.26,24.8,5.132,-0.30673,0.3005,0.2908,0.3102,864.0,0.00621,0.00621,0.00621
12,85.04,22.45,4.831,-0.31113,0.4743,0.593,0.3556,864.0,0.0008333,0.0008333,0.0008333
13,100.96,10.71,4.95,-0.30876,0.0945,0.038,0.151,864.0,0.000309,0.000309,0.000309
14,125.04,23.2,4.995,-0.30886,0.0532,0.04,0.0664,864.0,0.0006103,0.0006103,0.0006103
15,102.95,64.44,5.118,-0.30738,0.0097,0.0116,0.0078,864.0,0.00195,0.00195,0.00195
16,121.94,127.78,4.918,-0.3091,0.0037,0.0054,0.002,864.0,0.0001568,0.0001568,0.0001568
17,171.36,20.7,5.003,-0.30763,0.0443,0.0486,0.04,864.0,0.0003734,0.0003734,0.0003734
18,104.63,125.63,4.865,-0.31125,0.0467,0.0512,0.0422,864.0,0.0002141,0.0002141,0.0002141
19,35.62,46.31,5.104,-0.30768,0.0291,0.015,0.0432,864.0,0.00223,0.00223,0.00223
