Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,516.5,280.01,4.636,-0.31328,0.0052,0.0072,0.0032,1244.444,0.0001239,0.0001239,0.0001239
1,395.9,54.54,4.736,-0.31292,0.0321,0.042,0.0222,1244.444,0.00113,0.00113,0.00113
2,217.4,148.7,4.819,-0.3113,0.0426,0.0386,0.0466,1244.444,0.0004816,0.0004816,0.0004816
3,462.31,194.88,4.747,-0.31115,0.0063,0.0064,0.0062,1244.444,0.0002035,0.0002035,0.0002035
4,279.27,218.46,4.788,-0.31095,0.0168,0.022,0.0116,1244.444,0.0001996,0.0001996,0.0001996
5,301.03,221.65,4.851,-0.31057,0.0314,0.0148,0.048,1244.444,0.0007658,0.0007658,0.0007658
6,325.75,110.13,4.9,-0.30906,0.1032,0.0838,0.1226,1244.444,0.0001291,0.0001291,0.0001291
7,83.36,61.85,4.756,-0.311,0.0058,0.0072,0.0044,1244.444,0.01325,0.01325,0.01325
8,337.16,59.01,4.813,-0.31335,0.0127,0.0136,0.0118,1244.444,0.0004068,0.0004068,0.0004068
9,266.31,62.2,4.638,-0.3224,0.0342,0.0272,0.0412,1244.444,0.0003455,0.0003455,0.0003455
10,152.39,168.33,4.804,-0.31123,0.0109,0.0126,0.0092,1244.444,0.0001792,0.0001792,0.0001792
11,354.34,73.34,4.743,-0.31179,0.0081,0.0086,0.0076,1244.444,0.0001322,0.0001322,0.0001322
12,215.68,213.5,4.626,-0.31372,0.0165,0.0192,0.0138,1244.444,0.0002087,0.0002087,0.0002087
13,366.46,332.28,4.557,-0.31378,0.045,0.0478,0.0422,1244.444,0.0001616,0.0001616,0.0001616
14,360.11,71.71,4.509,-0.31577,0.0171,0.0296,0.0046,1244.444,0.0002987,0.0002987,0.0002987
15,53.53,161.74,4.599,-0.32045,0.0248,0.0244,0.0252,1244.444,0.0004888,0.0004888,0.0004888
16,186.19,30.66,4.937,-0.30883,0.0813,0.0574,0.1052,1244.444,0.00242,0.00242,0.00242
17,403.08,73.69,4.753,-0.31153,0.0077,0.0106,0.0048,1244.444,0.0004832,0.0004832,0.0004832
18,253.24,63.29,4.659,-0.28926,0.024,0.019,0.029,1244.444,0.0002844,0.0002844,0.0002844
19,380.72,80.87,4.821,-0.31198,0.0419,0.0392,0.0446,1244.444,0.0001619,0.0001619,0.0001619
20,415.31,68.09,4.738,-0.31197,0.0356,0.0414,0.0298,1244.444,0.000204,0.000204,0.000204
21,190.3,26.38,4.774,-0.31143,0.0365,0.0382,0.0348,1244.444,0.0003253,0.0003253,0.0003253
22,290.51,147.55,4.668,-0.31332,0.0109,0.0156,0.0062,1244.444,0.0005877,0.0005877,0.0005877
23,191.26,60.1,4.758,-0.31174,0.0373,0.0518,0.0228,1244.444,0.0004065,0.0004065,0.0004065
24,365.02,22.52,4.611,-0.31355,0.0282,0.0186,0.0378,1244.444,0.0002583,0.0002583,0.0002583
25,270.19,356.54,4.732,-0.31226,0.0241,0.027,0.0212,1244.444,0.0001587,0.0001587,0.0001587
26,176.45,122.22,4.777,-0.31228,0.0043,0.0054,0.0032,1244.444,0.000174,0.000174,0.000174
27,335.22,132.65,4.68,-0.31283,0.0051,0.006,0.0042,1244.444,0.0001013,0.0001013,0.0001013
28,170.49,61.06,4.744,-0.27186,0.0331,0.0312,0.035,1244.444,0.0003926,0.0003926,0.0003926
29,295.78,108.91,4.792,-0.32426,0.0161,0.0196,0.0126,1244.444,0.00101,0.00101,0.00101
30,340.14,422.16,4.693,-0.31268,0.0103,0.0152,0.0054,1244.444,0.0001628,0.0001628,0.0001628
31,109.68,22.96,5.058,-0.30701,0.0196,0.0152,0.024,1244.444,0.0006659,0.0006659,0.0006659
32,306.0,298.51,4.93,-0.30828,0.0299,0.0356,0.0242,1244.444,0.0001993,0.0001993,0.0001993
33,326.08,387.84,4.677,-0.31373,0.0208,0.015,0.0266,1244.444,0.0003756,0.0003756,0.0003756
34,91.69,69.13,4.71,-0.2877,0.0679,0.052,0.0838,1244.444,0.0005012,0.0005012,0.0005012
35,357.44,61.34,4.915,-0.3092,0.0095,0.0094,0.0096,1244.444,0.0001491,0.0001491,0.0001491
36,158.74,50.14,4.854,-0.31028,0.006,0.0064,0.0056,1244.444,0.0001992,0.0001992,0.0001992
37,190.87,311.61,4.594,-0.31539,0.0159,0.0198,0.012,1244.444,0.000429,0.000429,0.000429
38,543.99,144.89,4.486,-0.31594,0.0091,0.0084,0.0098,1244.444,0.0001489,0.0001489,0.0001489
39,483.28,132.56,4.574,-0.31403,0.0106,0.0108,0.0104,1244.444,0.0001721,0.0001721,0.0001721
40,225.23,153.14,4.706,-0.31264,0.0087,0.0106,0.0068,1244.444,0.000365,0.000365,0.000365
41,189.19,391.53,4.815,-0.31264,0.0047,0.0046,0.0048,1244.444,0.0001582,0.0001582,0.0001582
42,441.21,307.98,4.655,-0.31429,0.033,0.0424,0.0236,1244.444,0.0001027,0.0001027,0.0001027
43,370.43,191.36,4.755,-0.31328,0.0111,0.009,0.0132,1244.444,0.0001322,0.0001322,0.0001322
44,250.17,224.94,4.868,-0.3105,0.0037,0.0044,0.003,1244.444,0.0001285,0.0001285,0.0001285
45,362.94,263.26,4.763,-0.31105,0.0071,0.007,0.0072,1244.444,0.0002175,0.0002175,0.0002175
46,548.71,462.44,4.674,-0.31335,0.0087,0.007,0.0104,1244.444,0.0001353,0.0001353,0.0001353
47,304.11,115.69,4.795,-0.31225,0.009,0.0106,0.0074,1244.444,0.0001199,0.0001199,0.0001199
48,350.34,267.49,4.707,-0.31165,0.011,0.0124,0.0096,1244.444,0.0001125,0.0001125,0.0001125
49,223.02,147.48,4.811,-0.31113,0.0037,0.005,0.0024,1244.444,0.0001328,0.0001328,0.0001328
50,255.1,167.04,4.879,-0.30969,0.0099,0.006,0.0138,1244.444,0.0001622,0.0001622,0.0001622
51,345.48,356.22,4.767,-0.31094,0.012,0.0138,0.0102,1244.444,0.0001217,0.0001217,0.0001217
