Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,440.55,306.81,4.636,-0.31328,0.0051,0.0076,0.0026,1244.444,0.0001561,0.0001561,0.0001561
1,362.31,214.31,4.736,-0.31292,0.0151,0.02,0.0102,1244.444,0.0001802,0.0001802,0.0001802
2,207.36,151.96,4.819,-0.3113,0.0272,0.022,0.0324,1244.444,0.0001922,0.0001922,0.0001922
3,356.1,234.77,4.747,-0.31115,0.0108,0.0082,0.0134,1244.444,0.0001799,0.0001799,0.0001799
4,419.33,233.14,4.788,-0.31095,0.0183,0.014,0.0226,1244.444,0.0001961,0.0001961,0.0001961
5,254.64,177.37,4.851,-0.31057,0.0431,0.021,0.0652,1244.444,0.0002057,0.0002057,0.0002057
6,330.43,74.66,4.9,-0.30906,0.1018,0.1068,0.0968,1244.444,0.0002774,0.0002774,0.0002774
7,59.35,36.63,4.756,-0.311,0.0069,0.01,0.0038,1244.444,0.0003855,0.0003855,0.0003855
8,387.76,44.65,4.813,-0.31335,0.0101,0.0126,0.0076,1244.444,0.0003555,0.0003555,0.0003555
9,500.07,61.39,4.638,-0.3224,0.0304,0.027,0.0338,1244.444,0.0003763,0.0003763,0.0003763
10,229.4,174.39,4.804,-0.31123,0.0098,0.0094,0.0102,1244.444,0.0004489,0.0004489,0.0004489
11,298.37,77.18,4.743,-0.31179,0.0093,0.0096,0.009,1244.444,0.0001658,0.0001658,0.0001658
12,106.85,159.75,4.626,-0.31372,0.0105,0.0104,0.0106,1244.444,0.0001705,0.0001705,0.0001705
13,386.26,240.55,4.557,-0.31378,0.0438,0.0414,0.0462,1244.444,0.0001244,0.0001244,0.0001244
14,188.06,81.13,4.509,-0.31577,0.0132,0.02,0.0064,1244.444,0.0002999,0.0002999,0.0002999
15,327.1,260.55,4.599,-0.32045,0.0252,0.0296,0.0208,1244.444,0.0007718,0.0007718,0.0007718
16,234.06,24.37,4.937,-0.30883,0.0715,0.0712,0.0718,1244.444,0.0008334,0.0008334,0.0008334
17,114.88,78.58,4.753,-0.31153,0.009,0.0128,0.0052,1244.444,0.0008045,0.0008045,0.0008045
18,470.41,68.91,4.659,-0.28926,0.0471,0.0518,0.0424,1244.444,0.0001702,0.0001702,0.0001702
19,422.45,79.14,4.821,-0.31198,0.0377,0.0308,0.0446,1244.444,0.0001996,0.0001996,0.0001996
20,344.73,63.82,4.738,-0.31197,0.0295,0.0318,0.0272,1244.444,0.0001927,0.0001927,0.0001927
21,278.28,24.28,4.774,-0.31143,0.0348,0.033,0.0366,1244.444,0.000301,0.000301,0.000301
22,420.8,241.31,4.668,-0.31332,0.0084,0.0082,0.0086,1244.444,0.0001857,0.0001857,0.0001857
23,371.71,52.31,4.758,-0.31174,0.0172,0.0156,0.0188,1244.444,0.0001745,0.0001745,0.0001745
24,341.42,16.68,4.611,-0.31355,0.0308,0.0166,0.045,1244.444,0.0003,0.0003,0.0003
25,250.53,256.34,4.732,-0.31226,0.0237,0.0216,0.0258,1244.444,0.0001515,0.0001515,0.0001515
26,315.71,127.87,4.777,-0.31228,0.0043,0.006,0.0026,1244.444,0.0002561,0.0002561,0.0002561
27,432.55,137.27,4.68,-0.31283,0.0176,0.0284,0.0068,1244.444,0.0001734,0.0001734,0.0001734
28,256.37,75.68,4.743,-0.27186,0.0472,0.0382,0.0562,1244.444,0.0003271,0.0003271,0.0003271
29,289.39,135.22,4.792,-0.32426,0.0127,0.0182,0.0072,1244.444,0.0001867,0.0001867,0.0001867
30,244.04,275.41,4.693,-0.31268,0.0133,0.02,0.0066,1244.444,0.0002458,0.0002458,0.0002458
31,143.79,28.38,5.058,-0.30701,0.0149,0.0154,0.0144,1244.444,0.00398,0.00398,0.00398
32,272.04,169.5,4.93,-0.30828,0.0322,0.0354,0.029,1244.444,0.0003315,0.0003315,0.0003315
33,406.28,364.69,4.677,-0.31373,0.0099,0.0102,0.0096,1244.444,0.0002385,0.0002385,0.0002385
