Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,107.27,11.81,5.088,-0.30783,0.032,0.044,0.02,864.0,0.0003609,0.0003609,0.0003609
1,111.49,103.19,4.981,-0.30902,0.0595,0.017,0.102,864.0,0.0001847,0.0001847,0.0001847
2,99.8,10.3,4.892,-0.3104,0.019,0.0228,0.0152,864.0,0.0004314,0.0004314,0.0004314
3,117.19,30.99,4.944,-0.27711,0.0956,0.0954,0.0958,864.0,0.0004817,0.0004817,0.0004817
4,88.68,92.35,4.987,-0.32195,0.3635,0.3508,0.3762,864.0,0.00096,0.00096,0.00096
5,100.68,174.52,4.882,-0.31039,0.0787,0.0814,0.076,864.0,0.0005844,0.0005844,0.0005844
6,113.76,189.44,4.969,-0.30806,0.0623,0.0524,0.0722,864.0,0.0003055,0.0003055,0.0003055
7,60.95,46.99,5.015,-0.30824,0.0102,0.0088,0.0116,864.0,0.0004328,0.0004328,0.0004328
8,120.68,126.44,5.111,-0.3073,0.0215,0.0242,0.0188,864.0,0.0002781,0.0002781,0.0002781
9,89.22,93.65,4.972,-0.30941,0.1507,0.1506,0.1508,864.0,0.0083,0.0083,0.0083
10,147.49,121.87,4.876,-0.31036,0.0395,0.0494,0.0296,864.0,0.00461,0.00461,0.00461
11,126.41,59.47,5.132,-0.30673,0.0282,0.0234,0.033,864.0,0.00368,0.00368,0.00368
12,160.0,128.69,4.831,-0.31113,0.4009,0.406,0.3958,864.0,0.00225,0.00225,0.00225
13,101.46,13.41,4.95,-0.30876,0.0024,0.0028,0.002,864.0,0.0002317,0.0002317,0.0002317
14,55.35,50.17,4.995,-0.30886,0.0164,0.0152,0.0176,864.0,0.0004673,0.0004673,0.0004673
15,85.96,71.64,5.118,-0.30738,0.0071,0.0094,0.0048,864.0,0.00215,0.00215,0.00215
16,101.37,196.16,4.918,-0.3091,0.0044,0.0066,0.0022,864.0,0.0001464,0.0001464,0.0001464
