Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,473.99,184.28,4.636,-0.31328,0.0072,0.0086,0.0058,1244.444,0.0005348,0.0005348,0.0005348
1,62.42,279.61,4.736,-0.31292,0.0236,0.0212,0.026,1244.444,0.0001805,0.0001805,0.0001805
2,270.75,160.47,4.819,-0.3113,0.037,0.0282,0.0458,1244.444,0.000177,0.000177,0.000177
3,397.91,243.26,4.747,-0.31115,0.0106,0.0092,0.012,1244.444,0.00096,0.00096,0.00096
4,359.29,199.39,4.788,-0.31095,0.0159,0.0108,0.021,1244.444,0.0002131,0.0002131,0.0002131
5,250.49,182.28,4.851,-0.31057,0.0327,0.0176,0.0478,1244.444,0.000183,0.000183,0.000183
6,333.72,98.32,4.9,-0.30906,0.1036,0.0976,0.1096,1244.444,0.0005046,0.0005046,0.0005046
7,214.21,50.95,4.756,-0.311,0.0054,0.0064,0.0044,1244.444,0.0005397,0.0005397,0.0005397
8,467.97,48.76,4.813,-0.31335,0.0119,0.0138,0.01,1244.444,0.00171,0.00171,0.00171
9,407.89,65.99,4.638,-0.3224,0.1116,0.1866,0.0366,1244.444,0.0003141,0.0003141,0.0003141
10,290.4,186.5,4.804,-0.31123,0.0088,0.0112,0.0064,1244.444,0.0001431,0.0001431,0.0001431
11,312.57,104.15,4.743,-0.31179,0.0098,0.0094,0.0102,1244.444,0.0001146,0.0001146,0.0001146
12,249.64,219.44,4.626,-0.31372,0.0219,0.024,0.0198,1244.444,0.000124,0.000124,0.000124
13,215.51,200.59,4.557,-0.31378,0.0403,0.0358,0.0448,1244.444,0.0001484,0.0001484,0.0001484
14,390.52,58.0,4.509,-0.31577,0.0139,0.0238,0.004,1244.444,0.000338,0.000338,0.000338
15,281.65,216.71,4.599,-0.32045,0.0185,0.0208,0.0162,1244.444,0.0005677,0.0005677,0.0005677
16,261.32,31.77,4.937,-0.30883,0.0615,0.0562,0.0668,1244.444,0.0007321,0.0007321,0.0007321
17,213.28,72.72,4.753,-0.31153,0.0055,0.0074,0.0036,1244.444,0.0005468,0.0005468,0.0005468
18,388.15,59.1,4.659,-0.28926,0.0285,0.0268,0.0302,1244.444,0.0001321,0.0001321,0.0001321
19,444.25,54.62,4.821,-0.31198,0.0341,0.0354,0.0328,1244.444,0.0002115,0.0002115,0.0002115
20,413.78,59.81,4.738,-0.31197,0.0298,0.0292,0.0304,1244.444,0.0001813,0.0001813,0.0001813
21,450.71,27.46,4.774,-0.31143,0.0358,0.0388,0.0328,1244.444,0.0003043,0.0003043,0.0003043
22,441.01,212.31,4.669,-0.31332,0.0091,0.0106,0.0076,1244.444,0.0001665,0.0001665,0.0001665
23,475.02,66.07,4.758,-0.31174,0.0162,0.015,0.0174,1244.444,0.0002247,0.0002247,0.0002247
24,325.35,24.1,4.611,-0.31355,0.031,0.0222,0.0398,1244.444,0.0003191,0.0003191,0.0003191
25,310.21,373.44,4.732,-0.31226,0.0246,0.0344,0.0148,1244.444,0.0002698,0.0002698,0.0002698
26,245.34,111.67,4.777,-0.31228,0.0062,0.0078,0.0046,1244.444,0.0002298,0.0002298,0.0002298
27,552.09,116.81,4.68,-0.31283,0.0099,0.0132,0.0066,1244.444,0.0001489,0.0001489,0.0001489
28,280.42,65.71,4.744,-0.27186,0.0698,0.0596,0.08,1244.444,0.000261,0.000261,0.000261
29,291.61,166.54,4.792,-0.32426,0.0176,0.0248,0.0104,1244.444,0.0002177,0.0002177,0.0002177
30,143.21,292.24,4.693,-0.31268,0.0127,0.0182,0.0072,1244.444,0.0001934,0.0001934,0.0001934
31,259.09,32.58,5.058,-0.30701,0.0138,0.0156,0.012,1244.444,0.0006076,0.0006076,0.0006076
32,299.49,297.81,4.93,-0.30828,0.0331,0.0292,0.037,1244.444,0.0001945,0.0001945,0.0001945
33,174.93,390.91,4.677,-0.31373,0.0077,0.0098,0.0056,1244.444,0.0001501,0.0001501,0.0001501
34,231.62,87.4,4.71,-0.2877,0.0494,0.0428,0.056,1244.444,0.0002552,0.0002552,0.0002552
35,226.5,56.01,4.915,-0.3092,0.0112,0.0138,0.0086,1244.444,0.0002482,0.0002482,0.0002482
36,220.12,56.95,4.854,-0.31028,0.0053,0.0068,0.0038,1244.444,0.0001453,0.0001453,0.0001453
37,410.56,307.7,4.594,-0.31539,0.0208,0.0184,0.0232,1244.444,0.0002498,0.0002498,0.0002498
38,388.14,206.77,4.486,-0.31594,0.0118,0.0148,0.0088,1244.444,0.0003297,0.0003297,0.0003297
39,407.43,258.19,4.574,-0.31403,0.0111,0.0094,0.0128,1244.444,0.0001394,0.0001394,0.0001394
40,280.37,210.58,4.706,-0.31264,0.012,0.0158,0.0082,1244.444,0.0003718,0.0003718,0.0003718
41,134.28,239.97,4.815,-0.31264,0.0057,0.0072,0.0042,1244.444,0.0006708,0.0006708,0.0006708
42,283.55,416.06,4.655,-0.31429,0.0302,0.0312,0.0292,1244.444,0.0001713,0.0001713,0.0001713
