Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,525.96,140.47,4.636,-0.31328,0.0269,0.0178,0.036,1244.444,0.00038,0.00038,0.00038
1,389.41,318.3,4.736,-0.31292,0.0164,0.017,0.0158,1244.444,0.0001136,0.0001136,0.0001136
2,263.42,149.34,4.819,-0.3113,0.0233,0.0276,0.019,1244.444,0.0002072,0.0002072,0.0002072
3,262.63,174.69,4.747,-0.31115,0.0088,0.0072,0.0104,1244.444,0.000165,0.000165,0.000165
4,543.35,256.72,4.788,-0.31095,0.0145,0.0138,0.0152,1244.444,0.0001411,0.0001411,0.0001411
5,254.35,194.77,4.851,-0.31057,0.0417,0.0214,0.062,1244.444,0.0001913,0.0001913,0.0001913
6,35.33,46.49,4.9,-0.30906,0.086,0.0804,0.0916,1244.444,0.0006048,0.0006048,0.0006048
7,394.26,48.69,4.756,-0.311,0.0064,0.0076,0.0052,1244.444,0.0003349,0.0003349,0.0003349
8,467.86,44.49,4.813,-0.31335,0.0114,0.0104,0.0124,1244.444,0.000502,0.000502,0.000502
9,292.66,65.96,4.638,-0.3224,0.0248,0.0256,0.024,1244.444,0.00028,0.00028,0.00028
10,271.93,162.07,4.804,-0.31123,0.0253,0.0396,0.011,1244.444,0.0002631,0.0002631,0.0002631
11,413.9,87.9,4.743,-0.31179,0.0115,0.013,0.01,1244.444,0.0001264,0.0001264,0.0001264
12,358.68,331.52,4.626,-0.31372,0.0242,0.018,0.0304,1244.444,0.0001788,0.0001788,0.0001788
13,328.19,285.07,4.557,-0.31378,0.0589,0.0682,0.0496,1244.444,0.00153,0.00153,0.00153
14,272.65,82.11,4.509,-0.31577,0.0138,0.021,0.0066,1244.444,0.00035,0.00035,0.00035
15,472.7,249.06,4.599,-0.32045,0.0588,0.048,0.0696,1244.444,0.0006191,0.0006191,0.0006191
16,223.55,24.81,4.937,-0.30883,0.0718,0.0602,0.0834,1244.444,0.0008376,0.0008376,0.0008376
