Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,93.89,10.63,5.088,-0.30783,0.0047,0.0048,0.0046,864.0,0.0001939,0.0001939,0.0001939
1,129.62,87.23,4.981,-0.30902,0.0022,0.003,0.0014,864.0,0.0002087,0.0002087,0.0002087
2,104.43,116.63,4.892,-0.3104,0.0234,0.0238,0.023,864.0,0.0002253,0.0002253,0.0002253
3,116.5,34.85,4.944,-0.27711,0.0833,0.0748,0.0918,864.0,0.0005011,0.0005011,0.0005011
4,58.36,14.24,4.987,-0.32195,0.348,0.2986,0.3974,864.0,0.00193,0.00193,0.00193
5,114.42,181.12,4.882,-0.31039,0.0931,0.1,0.0862,864.0,0.0004627,0.0004627,0.0004627
6,106.87,111.32,4.969,-0.30806,0.0561,0.0578,0.0544,864.0,0.0003352,0.0003352,0.0003352
7,86.92,61.46,5.015,-0.30824,0.004,0.0068,0.0012,864.0,0.0004604,0.0004604,0.0004604
8,84.62,51.25,5.111,-0.3073,0.0107,0.0138,0.0076,864.0,0.0003157,0.0003157,0.0003157
9,45.93,16.97,4.972,-0.30941,0.3016,0.2826,0.3206,864.0,0.00989,0.00989,0.00989
10,98.02,22.3,4.876,-0.31036,0.1365,0.1474,0.1256,864.0,0.00426,0.00426,0.00426
11,53.61,27.89,5.132,-0.30673,0.2431,0.2292,0.257,864.0,0.00257,0.00257,0.00257
12,162.46,33.05,4.831,-0.31113,0.4822,0.4146,0.5498,864.0,0.00256,0.00256,0.00256
13,88.58,9.89,4.95,-0.30876,0.0104,0.01,0.0108,864.0,0.0002862,0.0002862,0.0002862
14,43.75,76.79,4.995,-0.30886,0.0088,0.0136,0.004,864.0,0.0003953,0.0003953,0.0003953
15,112.87,72.46,5.118,-0.30738,0.0059,0.0068,0.005,864.0,0.0022,0.0022,0.0022
16,135.13,183.17,4.918,-0.3091,0.0102,0.0124,0.008,864.0,0.0001694,0.0001694,0.0001694
17,181.45,22.8,5.003,-0.30763,0.0377,0.0288,0.0466,864.0,0.0004487,0.0004487,0.0004487
18,119.89,158.42,4.865,-0.31125,0.0454,0.0498,0.041,864.0,0.0002418,0.0002418,0.0002418
19,86.39,133.68,5.104,-0.30768,0.0031,0.006,0.0002,864.0,0.0002294,0.0002294,0.0002294
20,114.08,142.23,4.902,-0.30965,0.0212,0.0144,0.028,864.0,0.0002992,0.0002992,0.0002992
