Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,462.17,238.73,4.636,-0.31328,0.0045,0.0072,0.0018,1244.444,0.0001253,0.0001253,0.0001253
1,388.84,229.97,4.736,-0.31292,0.0163,0.0156,0.017,1244.444,0.0002201,0.0002201,0.0002201
2,240.12,160.32,4.819,-0.3113,0.025,0.0224,0.0276,1244.444,0.0002533,0.0002533,0.0002533
3,340.53,285.12,4.747,-0.31115,0.0117,0.009,0.0144,1244.444,0.00015,0.00015,0.00015
4,392.92,145.11,4.788,-0.31095,0.0223,0.0142,0.0304,1244.444,0.0002135,0.0002135,0.0002135
5,228.29,149.74,4.851,-0.31057,0.0441,0.0202,0.068,1244.444,0.000227,0.000227,0.000227
6,30.96,71.06,4.9,-0.30906,0.095,0.0772,0.1128,1244.444,0.0003887,0.0003887,0.0003887
7,174.79,35.47,4.756,-0.311,0.0134,0.0202,0.0066,1244.444,0.00159,0.00159,0.00159
8,355.28,24.72,4.813,-0.31335,0.0102,0.009,0.0114,1244.444,0.0003317,0.0003317,0.0003317
9,268.54,59.91,4.638,-0.3224,0.0298,0.0254,0.0342,1244.444,0.0003901,0.0003901,0.0003901
10,251.62,208.26,4.804,-0.31123,0.0178,0.0238,0.0118,1244.444,0.0002221,0.0002221,0.0002221
11,438.45,87.11,4.743,-0.31179,0.0085,0.01,0.007,1244.444,0.0001663,0.0001663,0.0001663
12,342.62,293.91,4.626,-0.31372,0.0107,0.0126,0.0088,1244.444,0.0001812,0.0001812,0.0001812
13,263.23,247.44,4.557,-0.31378,0.0411,0.0436,0.0386,1244.444,0.0001834,0.0001834,0.0001834
14,116.58,62.76,4.509,-0.31577,0.0139,0.0246,0.0032,1244.444,0.000354,0.000354,0.000354
15,500.57,307.13,4.599,-0.32045,0.0218,0.0176,0.026,1244.444,0.0003539,0.0003539,0.0003539
16,284.44,23.29,4.937,-0.30883,0.0808,0.0626,0.099,1244.444,0.0011,0.0011,0.0011
17,254.87,69.52,4.753,-0.31153,0.0101,0.0172,0.003,1244.444,0.0004958,0.0004958,0.0004958
18,445.68,49.79,4.659,-0.28926,0.0397,0.039,0.0404,1244.444,0.0002183,0.0002183,0.0002183
19,388.62,81.92,4.821,-0.31198,0.0408,0.0406,0.041,1244.444,0.0001498,0.0001498,0.0001498
20,228.33,46.98,4.738,-0.31197,0.0272,0.0314,0.023,1244.444,0.0003238,0.0003238,0.0003238
21,415.96,18.74,4.774,-0.31143,0.1258,0.2164,0.0352,1244.444,0.01697,0.01697,0.01697
22,139.17,182.53,4.668,-0.31332,0.0078,0.0108,0.0048,1244.444,0.0003749,0.0003749,0.0003749
23,240.72,42.5,4.758,-0.31174,0.0266,0.0268,0.0264,1244.444,0.0003511,0.0003511,0.0003511
24,262.47,13.56,4.611,-0.31355,0.044,0.0236,0.0644,1244.444,0.0003422,0.0003422,0.0003422
25,371.27,367.04,4.732,-0.31226,0.0253,0.0222,0.0284,1244.444,0.0001967,0.0001967,0.0001967
26,328.93,121.0,4.777,-0.31228,0.0045,0.0058,0.0032,1244.444,0.0001238,0.0001238,0.0001238
27,422.47,83.49,4.68,-0.31283,0.0115,0.0146,0.0084,1244.444,0.0001669,0.0001669,0.0001669
28,160.44,79.85,4.743,-0.27186,0.0657,0.0458,0.0856,1244.444,0.0003303,0.0003303,0.0003303
29,329.55,56.5,4.792,-0.32426,0.0119,0.0154,0.0084,1244.444,0.0005742,0.0005742,0.0005742
30,362.27,305.69,4.693,-0.31268,0.0077,0.012,0.0034,1244.444,0.0001533,0.0001533,0.0001533
31,317.17,33.41,5.058,-0.30701,0.0132,0.0138,0.0126,1244.444,0.0003732,0.0003732,0.0003732
32,194.45,365.65,4.93,-0.30828,0.0345,0.0366,0.0324,1244.444,0.0002651,0.0002651,0.0002651
33,377.17,393.54,4.677,-0.31373,0.0269,0.0208,0.033,1244.444,0.000732,0.000732,0.000732
34,255.28,64.69,4.71,-0.2877,0.068,0.0358,0.1002,1244.444,0.0003518,0.0003518,0.0003518
35,178.34,53.35,4.915,-0.3092,0.0101,0.0108,0.0094,1244.444,0.0002589,0.0002589,0.0002589
36,197.87,53.6,4.854,-0.31028,0.0067,0.0082,0.0052,1244.444,0.0004224,0.0004224,0.0004224
37,506.66,239.82,4.594,-0.31539,0.0229,0.0266,0.0192,1244.444,0.0001306,0.0001306,0.0001306
38,467.03,151.1,4.486,-0.31594,0.0472,0.0672,0.0272,1244.444,0.0002178,0.0002178,0.0002178
39,469.72,157.93,4.574,-0.31403,0.0086,0.0066,0.0106,1244.444,0.0001024,0.0001024,0.0001024
40,367.25,234.5,4.706,-0.31264,0.0131,0.0136,0.0126,1244.444,0.0003053,0.0003053,0.0003053
