Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,441.07,506.07,4.656,-0.31111,0.0038,0.0068,0.0008,1244.444,0.0001419,0.0001419,0.0001419
1,264.47,213.38,4.535,0.0,0.0043,0.0082,0.0004,1244.444,0.0002406,0.0002406,0.0002406
2,160.05,96.49,4.68,-0.31073,0.0055,0.0076,0.0034,1244.444,0.0001739,0.0001739,0.0001739
3,402.53,154.07,4.607,0.0,0.0071,0.0068,0.0074,1244.444,0.0001353,0.0001353,0.0001353
4,349.23,74.75,4.462,-0.32295,0.0085,0.0126,0.0044,1244.444,0.0004449,0.0004449,0.0004449
5,413.3,386.26,4.427,0.0,0.0233,0.0192,0.0274,1244.444,0.0001634,0.0001634,0.0001634
6,392.7,169.96,4.64,-0.31059,0.0023,0.0028,0.0018,1244.444,0.0001259,0.0001259,0.0001259
7,364.2,448.07,4.476,0.0,0.0022,0.0036,0.0008,1244.444,0.0001202,0.0001202,0.0001202
8,270.11,145.2,4.402,-0.31475,0.0072,0.0054,0.009,1244.444,0.0003343,0.0003343,0.0003343
9,215.19,238.97,4.519,0.0,0.0039,0.0054,0.0024,1244.444,0.0001129,0.0001129,0.0001129
10,333.4,58.33,4.628,-0.31213,0.0031,0.0038,0.0024,1244.444,0.0001305,0.0001305,0.0001305
11,341.61,334.66,4.572,0.0,0.0257,0.0334,0.018,1244.444,0.00545,0.00545,0.00545
12,350.43,226.03,4.464,-0.31549,0.0038,0.0066,0.001,1244.444,0.0003483,0.0003483,0.0003483
13,245.95,82.95,4.573,0.0,0.0058,0.0076,0.004,1244.444,0.0001674,0.0001674,0.0001674
14,266.6,298.92,4.604,0.0,0.0355,0.029,0.042,1244.444,0.0005847,0.0005847,0.0005847
15,404.24,62.84,4.497,0.0,0.0164,0.0136,0.0192,1244.444,0.000874,0.000874,0.000874
16,342.3,127.27,4.513,0.0,0.0081,0.0102,0.006,1244.444,0.0001195,0.0001195,0.0001195
17,239.93,26.68,4.676,0.0,0.0096,0.016,0.0032,1244.444,0.00107,0.00107,0.00107
18,172.11,48.56,4.515,-0.31437,0.0032,0.005,0.0014,1244.444,0.0001748,0.0001748,0.0001748
19,195.98,128.93,4.444,0.0,0.0015,0.0026,0.0004,1244.444,0.0003016,0.0003016,0.0003016
20,535.63,430.74,4.341,-0.31506,0.0246,0.0222,0.027,1244.444,0.0003689,0.0003689,0.0003689
21,198.96,134.61,4.485,0.0,0.0159,0.019,0.0128,1244.444,0.000173,0.000173,0.000173
22,401.72,332.11,4.383,-0.3144,0.0046,0.0062,0.003,1244.444,0.000282,0.000282,0.000282
23,122.12,63.62,4.532,0.0,0.0025,0.0034,0.0016,1244.444,0.000182,0.000182,0.000182
24,377.96,86.21,4.646,-0.31097,0.0031,0.005,0.0012,1244.444,0.0003529,0.0003529,0.0003529
25,217.02,154.28,4.702,0.0,0.0161,0.0286,0.0036,1244.444,0.00844,0.00844,0.00844
26,222.39,120.33,4.649,-0.3113,0.0081,0.0102,0.006,1244.444,0.0003404,0.0003404,0.0003404
27,339.44,26.26,4.604,0.0,0.0225,0.0128,0.0322,1244.444,0.0002123,0.0002123,0.0002123
28,169.94,14.43,4.517,-0.31294,0.0062,0.005,0.0074,1244.444,0.0002147,0.0002147,0.0002147
29,375.34,246.66,4.46,0.0,0.0139,0.0158,0.012,1244.444,0.0002049,0.0002049,0.0002049
30,434.44,38.92,4.646,0.0,0.0619,0.0628,0.061,1244.444,0.0007864,0.0007864,0.0007864
31,77.9,137.36,4.613,-0.3168,0.0097,0.0138,0.0056,1244.444,0.0004143,0.0004143,0.0004143
32,124.19,82.48,4.499,-0.31188,0.0078,0.0074,0.0082,1244.444,0.00401,0.00401,0.00401
33,398.83,262.44,4.597,0.0,0.0039,0.0034,0.0044,1244.444,0.0001076,0.0001076,0.0001076
34,380.42,32.67,4.562,0.0,0.0029,0.0036,0.0022,1244.444,0.0002179,0.0002179,0.0002179
35,107.2,181.3,4.722,0.0,0.0095,0.0166,0.0024,1244.444,0.0002629,0.0002629,0.0002629
36,232.99,292.9,4.608,0.0,0.0069,0.009,0.0048,1244.444,0.000229,0.000229,0.000229
37,389.18,223.56,4.498,-0.31322,0.009,0.009,0.009,1244.444,0.0002139,0.0002139,0.0002139
38,306.75,118.19,4.458,0.0,0.0283,0.0458,0.0108,1244.444,0.00117,0.00117,0.00117
39,68.68,42.73,4.504,-0.31442,0.0116,0.0142,0.009,1244.444,0.0004604,0.0004604,0.0004604
40,218.64,37.7,4.464,-0.31843,0.008,0.0094,0.0066,1244.444,0.0003076,0.0003076,0.0003076
41,290.7,327.79,4.576,-0.31168,0.0012,0.0018,0.0006,1244.444,0.0001183,0.0001183,0.0001183
42,330.27,98.85,4.641,0.0,0.0016,0.003,0.0002,1244.444,0.0001393,0.0001393,0.0001393
43,180.07,137.58,4.523,-0.32382,0.0043,0.008,0.0006,1244.444,0.0001756,0.0001756,0.0001756
44,437.67,131.73,4.595,-0.31574,0.0188,0.02,0.0176,1244.444,0.0005917,0.0005917,0.0005917
45,369.32,111.08,4.63,-0.35528,0.0035,0.0054,0.0016,1244.444,0.0001942,0.0001942,0.0001942
46,202.98,38.5,4.71,0.0,0.0046,0.0084,0.0008,1244.444,0.0003207,0.0003207,0.0003207
47,353.6,96.96,4.676,0.0,0.0416,0.0468,0.0364,1244.444,0.0002807,0.0002807,0.0002807
48,155.72,31.75,4.625,0.0,0.0107,0.02,0.0014,1244.444,0.0005709,0.0005709,0.0005709
49,162.71,85.65,4.582,-0.32008,0.0173,0.0188,0.0158,1244.444,0.0001509,0.0001509,0.0001509
50,391.05,145.82,4.457,0.0,0.0031,0.0034,0.0028,1244.444,0.00569,0.00569,0.00569
51,186.57,62.24,4.565,-0.29895,0.0235,0.012,0.035,1244.444,0.0002469,0.0002469,0.0002469
52,298.9,32.55,4.444,0.0,0.0529,0.0092,0.0966,1244.444,0.0004259,0.0004259,0.0004259
53,265.72,340.99,4.622,0.0,0.0055,0.006,0.005,1244.444,0.0001185,0.0001185,0.0001185
54,438.42,22.05,4.501,0.0,0.0101,0.0118,0.0084,1244.444,0.0003279,0.0003279,0.0003279
55,313.69,25.97,4.686,0.0,0.0033,0.0038,0.0028,1244.444,0.0001756,0.0001756,0.0001756
56,357.42,305.3,4.554,-0.31304,0.0036,0.0056,0.0016,1244.444,0.0006659,0.0006659,0.0006659
57,254.83,39.93,4.64,0.0,0.0059,0.0114,0.0004,1244.444,0.0006756,0.0006756,0.0006756
58,187.28,32.06,4.609,-0.31283,0.0065,0.009,0.004,1244.444,0.0006373,0.0006373,0.0006373
59,173.48,67.74,4.77,0.0,0.001,0.0016,0.0004,1244.444,0.0002394,0.0002394,0.0002394
60,363.18,264.16,4.518,-0.3137,0.1764,0.1804,0.1724,1244.444,0.0001476,0.0001476,0.0001476
61,132.77,67.68,4.701,0.0,0.2131,0.184,0.2422,1244.444,0.0004392,0.0004392,0.0004392
62,276.13,18.75,4.667,-0.29109,0.011,0.0146,0.0074,1244.444,0.0003812,0.0003812,0.0003812
63,247.28,146.51,4.507,0.0,0.0026,0.0032,0.002,1244.444,0.0003064,0.0003064,0.0003064
64,328.32,63.92,4.463,-0.313,0.0024,0.0034,0.0014,1244.444,0.0002205,0.0002205,0.0002205
65,273.18,349.95,4.615,0.0,0.0016,0.003,0.0002,1244.444,0.0002056,0.0002056,0.0002056
66,123.04,91.87,4.651,0.0,0.0245,0.0268,0.0222,1244.444,0.00288,0.00288,0.00288
67,303.27,89.68,4.714,0.0,0.0033,0.005,0.0016,1244.444,0.0001522,0.0001522,0.0001522
68,337.57,112.8,4.613,-0.31209,0.0101,0.0118,0.0084,1244.444,0.0001756,0.0001756,0.0001756
69,359.23,123.46,4.552,0.0,0.0026,0.0036,0.0016,1244.444,0.0001375,0.0001375,0.0001375
70,321.52,62.51,4.712,-0.31002,0.0019,0.0024,0.0014,1244.444,0.0002445,0.0002445,0.0002445
71,238.22,27.64,4.543,0.0,0.0172,0.022,0.0124,1244.444,0.0003361,0.0003361,0.0003361
72,232.47,252.93,4.577,0.0,0.0035,0.0054,0.0016,1244.444,0.0001307,0.0001307,0.0001307
73,189.83,121.6,4.822,0.0,0.0059,0.0072,0.0046,1244.444,0.0002235,0.0002235,0.0002235
74,290.51,263.3,4.61,0.0,0.0024,0.004,0.0008,1244.444,0.0001101,0.0001101,0.0001101
75,280.6,173.29,4.787,-0.3086,0.0025,0.002,0.003,1244.444,0.000204,0.000204,0.000204
76,115.48,154.95,4.683,0.0,0.0019,0.003,0.0008,1244.444,0.0002026,0.0002026,0.0002026
77,448.49,304.09,4.577,-0.31325,0.0032,0.004,0.0024,1244.444,0.0003872,0.0003872,0.0003872
78,244.8,111.37,4.483,0.0,0.0044,0.0068,0.002,1244.444,0.0002374,0.0002374,0.0002374
79,350.86,86.54,4.565,-0.28001,0.0188,0.0148,0.0228,1244.444,0.0005404,0.0005404,0.0005404
80,213.19,34.77,4.6,0.0,0.0175,0.0176,0.0174,1244.444,0.0004246,0.0004246,0.0004246
81,253.98,84.8,4.499,-0.31479,0.002,0.0022,0.0018,1244.444,0.0001727,0.0001727,0.0001727
82,181.99,89.23,4.602,-0.3276,0.003,0.0052,0.0008,1244.444,0.0003272,0.0003272,0.0003272
83,158.72,33.14,4.636,-0.31169,0.0104,0.0134,0.0074,1244.444,0.0004994,0.0004994,0.0004994
84,290.91,46.47,4.723,0.0,0.0161,0.014,0.0182,1244.444,0.0002652,0.0002652,0.0002652
85,145.16,116.51,4.587,-0.31183,0.006,0.0078,0.0042,1244.444,0.0003606,0.0003606,0.0003606
86,96.89,60.49,4.757,0.0,0.017,0.0206,0.0134,1244.444,0.0007235,0.0007235,0.0007235
87,209.07,34.2,4.725,-0.30958,0.0061,0.0114,0.0008,1244.444,0.0008024,0.0008024,0.0008024
88,274.83,42.92,4.566,-0.36821,0.0255,0.0446,0.0064,1244.444,0.0001944,0.0001944,0.0001944
89,212.11,159.31,4.797,-0.30874,0.0042,0.0068,0.0016,1244.444,0.0001166,0.0001166,0.0001166
90,216.49,223.17,4.704,0.0,0.0024,0.0024,0.0024,1244.444,0.0001728,0.0001728,0.0001728
91,324.74,90.39,4.709,0.0,0.0022,0.0038,0.0006,1244.444,0.0001591,0.0001591,0.0001591
92,215.81,59.61,4.73,0.0,0.0045,0.0072,0.0018,1244.444,0.0002909,0.0002909,0.0002909
93,286.51,238.91,4.678,0.0,0.0041,0.0034,0.0048,1244.444,0.000261,0.000261,0.000261
94,196.67,177.32,4.876,-0.30795,0.0055,0.0048,0.0062,1244.444,0.0001462,0.0001462,0.0001462
95,168.7,33.2,4.597,-0.31185,0.0082,0.0132,0.0032,1244.444,0.0002127,0.0002127,0.0002127
96,276.84,249.76,4.733,-0.30895,0.0022,0.0024,0.002,1244.444,8.955e-05,8.955e-05,8.955e-05
97,184.29,192.06,4.807,0.0,0.0019,0.003,0.0008,1244.444,0.0001376,0.0001376,0.0001376
98,337.56,34.05,4.609,-0.31259,0.0052,0.0076,0.0028,1244.444,0.0003906,0.0003906,0.0003906
99,293.11,86.37,4.574,0.0,0.0041,0.0054,0.0028,1244.444,0.0003134,0.0003134,0.0003134
100,300.92,74.54,4.647,-0.3109,0.0009,0.0016,0.0002,1244.444,0.0002301,0.0002301,0.0002301
101,321.32,199.76,4.724,0.0,0.0019,0.0026,0.0012,1244.444,0.0001236,0.0001236,0.0001236
102,198.97,91.67,4.604,-0.31233,0.0049,0.0062,0.0036,1244.444,0.0003589,0.0003589,0.0003589
103,126.53,84.76,4.664,0.0,0.008,0.0148,0.0012,1244.444,0.0001791,0.0001791,0.0001791
104,132.92,33.14,4.802,-0.30894,0.0168,0.0158,0.0178,1244.444,0.0004322,0.0004322,0.0004322
105,264.93,84.33,4.749,0.0,0.0269,0.0272,0.0266,1244.444,0.00115,0.00115,0.00115
106,238.8,139.17,4.719,-0.29787,0.0098,0.0116,0.008,1244.444,0.0007992,0.0007992,0.0007992
107,258.02,25.99,4.615,0.0,0.0027,0.0032,0.0022,1244.444,0.0002171,0.0002171,0.0002171
108,333.22,331.16,4.546,-0.31218,0.0033,0.006,0.0006,1244.444,0.0001709,0.0001709,0.0001709
109,108.81,30.04,4.875,0.0,0.0243,0.0224,0.0262,1244.444,0.0006075,0.0006075,0.0006075
110,302.23,60.36,4.806,0.0,0.0023,0.002,0.0026,1244.444,0.0002251,0.0002251,0.0002251
111,141.81,64.74,4.769,0.0,0.0136,0.0208,0.0064,1244.444,0.0003845,0.0003845,0.0003845
112,291.98,408.15,4.584,0.0,0.0018,0.0026,0.001,1244.444,0.0002262,0.0002262,0.0002262
113,306.16,107.44,4.656,-0.31079,0.002,0.003,0.001,1244.444,0.0001352,0.0001352,0.0001352
114,299.74,22.9,4.782,0.0,0.0116,0.0052,0.018,1244.444,0.0002048,0.0002048,0.0002048
115,259.47,170.06,4.709,-0.30971,0.0104,0.0164,0.0044,1244.444,0.0002028,0.0002028,0.0002028
116,201.64,162.04,4.959,0.0,0.003,0.005,0.001,1244.444,0.0001327,0.0001327,0.0001327
117,172.24,51.9,4.832,-0.30822,0.0208,0.0284,0.0132,1244.444,0.00146,0.00146,0.00146
118,127.38,130.39,4.749,0.0,0.0041,0.0072,0.001,1244.444,0.0003243,0.0003243,0.0003243
119,206.02,154.97,4.611,-0.31637,0.0035,0.0062,0.0008,1244.444,0.0002435,0.0002435,0.0002435
120,263.98,327.59,4.5,0.0,0.003,0.005,0.001,1244.444,0.000139,0.000139,0.000139
121,331.45,92.74,4.621,-0.31075,0.0017,0.0012,0.0022,1244.444,0.000107,0.000107,0.000107
122,331.25,294.41,4.688,0.0,0.0021,0.0024,0.0018,1244.444,0.0001422,0.0001422,0.0001422
123,127.48,142.85,4.731,-0.30912,0.0025,0.0038,0.0012,1244.444,0.0002243,0.0002243,0.0002243
124,248.91,45.18,4.635,0.0,0.0012,0.0014,0.001,1244.444,0.0003536,0.0003536,0.0003536
125,186.78,194.97,4.737,-0.30847,0.0044,0.0076,0.0012,1244.444,0.0008131,0.0008131,0.0008131
126,259.14,156.3,4.703,0.0,0.0057,0.0102,0.0012,1244.444,0.0002672,0.0002672,0.0002672
