Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,95.34,11.95,5.088,-0.30783,0.0025,0.0028,0.0022,864.0,0.000238,0.000238,0.000238
1,120.03,80.54,4.981,-0.30902,0.1009,0.0612,0.1406,864.0,0.0001608,0.0001608,0.0001608
2,108.75,31.76,4.892,-0.3104,0.0131,0.0166,0.0096,864.0,0.0003662,0.0003662,0.0003662
3,98.61,21.51,4.944,-0.27711,0.1039,0.1028,0.105,864.0,0.0007061,0.0007061,0.0007061
4,136.6,90.11,4.987,-0.32195,0.3292,0.3204,0.338,864.0,0.00128,0.00128,0.00128
5,122.36,209.82,4.882,-0.31039,0.0918,0.0984,0.0852,864.0,0.0006347,0.0006347,0.0006347
6,39.25,115.64,4.969,-0.30806,0.087,0.0754,0.0986,864.0,0.0003239,0.0003239,0.0003239
7,99.07,66.25,5.015,-0.30824,0.0063,0.0062,0.0064,864.0,0.0002724,0.0002724,0.0002724
8,26.35,67.99,5.111,-0.3073,0.0167,0.0172,0.0162,864.0,0.00037,0.00037,0.00037
9,85.05,69.73,4.972,-0.30941,0.1922,0.214,0.1704,864.0,0.0135,0.0135,0.0135
10,170.81,79.82,4.876,-0.31036,0.0425,0.0506,0.0344,864.0,0.00765,0.00765,0.00765
11,164.41,59.31,5.132,-0.30673,0.0281,0.0304,0.0258,864.0,0.00342,0.00342,0.00342
12,123.89,118.09,4.83,-0.31113,0.3981,0.4346,0.3616,864.0,0.00248,0.00248,0.00248
13,101.67,15.0,4.95,-0.30876,0.0036,0.0072,0.0,864.0,0.0003013,0.0003013,0.0003013
14,91.36,114.5,4.995,-0.30886,0.0269,0.014,0.0398,864.0,0.0001798,0.0001798,0.0001798
15,101.68,71.35,5.118,-0.30738,0.0083,0.0106,0.006,864.0,0.00133,0.00133,0.00133
16,133.79,175.51,4.918,-0.3091,0.005,0.0084,0.0016,864.0,0.0001573,0.0001573,0.0001573
17,161.18,171.86,5.003,-0.30763,0.0083,0.0134,0.0032,864.0,0.0002587,0.0002587,0.0002587
18,105.9,141.54,4.865,-0.31125,0.053,0.0554,0.0506,864.0,0.000392,0.000392,0.000392
19,79.87,118.76,5.104,-0.30768,0.0039,0.0072,0.0006,864.0,0.0005802,0.0005802,0.0005802
20,113.27,149.01,4.902,-0.30965,0.0047,0.009,0.0004,864.0,0.0002334,0.0002334,0.0002334
21,98.9,113.68,5.04,-0.30739,0.004,0.007,0.001,864.0,0.0003268,0.0003268,0.0003268
22,90.15,49.29,4.979,-0.30076,0.0523,0.0246,0.08,864.0,0.0002641,0.0002641,0.0002641
23,62.32,94.58,5.033,-0.30851,0.0202,0.0298,0.0106,864.0,0.0002462,0.0002462,0.0002462
24,133.21,174.95,4.766,-0.30398,0.0535,0.061,0.046,864.0,0.00235,0.00235,0.00235
25,123.62,155.05,4.87,-0.31089,0.0087,0.0102,0.0072,864.0,0.000268,0.000268,0.000268
26,99.35,171.97,4.999,-0.30886,0.0042,0.0074,0.001,864.0,0.0001946,0.0001946,0.0001946
27,54.89,45.97,5.077,-0.30693,0.0522,0.0516,0.0528,864.0,0.0001933,0.0001933,0.0001933
28,62.41,82.93,5.198,-0.30578,0.0042,0.0054,0.003,864.0,0.0001817,0.0001817,0.0001817
29,87.58,19.3,4.994,-0.30757,0.0042,0.0066,0.0018,864.0,0.0002735,0.0002735,0.0002735
30,183.34,138.35,5.083,-0.30708,0.0051,0.0058,0.0044,864.0,0.0002706,0.0002706,0.0002706
31,91.13,60.37,5.129,-0.30656,0.0033,0.0046,0.002,864.0,0.0002914,0.0002914,0.0002914
32,112.17,41.56,5.204,-0.30413,0.0052,0.0086,0.0018,864.0,0.0003016,0.0003016,0.0003016
