Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),√x (sx) error,Pauli-X error
31,247.08,39.75,5.058,-0.30701,0.0134,0.0154,0.0114,1244.444,0.0006428,0.0006428
32,263.28,307.63,4.93,-0.30828,0.0322,0.034,0.0304,1244.444,0.000304,0.000304
33,562.16,125.97,4.677,-0.31373,0.0068,0.0062,0.0074,1244.444,0.0003082,0.0003082
34,229.11,80.4,4.71,-0.2877,0.0604,0.04,0.0808,1244.444,0.0002957,0.0002957
35,332.09,60.01,4.915,-0.3092,0.0105,0.0088,0.0122,1244.444,0.0001426,0.0001426
36,383.13,63.74,4.854,-0.31028,0.0053,0.0066,0.004,1244.444,0.0001238,0.0001238
37,400.52,410.05,4.594,-0.31539,0.0239,0.0286,0.0192,1244.444,0.0002103,0.0002103
38,485.82,195.7,4.486,-0.31594,0.0349,0.0306,0.0392,1244.444,0.0002259,0.0002259
39,467.0,269.96,4.574,-0.31403,0.0062,0.0068,0.0056,1244.444,0.0001138,0.0001138
40,325.58,184.13,4.706,-0.31264,0.0079,0.0086,0.0072,1244.444,0.0005333,0.0005333
41,305.31,392.99,4.815,-0.31264,0.0062,0.0058,0.0066,1244.444,0.0001066,0.0001066
42,268.04,375.66,4.655,-0.31429,0.0303,0.0292,0.0314,1244.444,0.0001202,0.0001202
43,252.8,181.84,4.755,-0.31328,0.0144,0.0222,0.0066,1244.444,0.00326,0.00326
44,193.27,65.71,4.868,-0.3105,0.0035,0.0036,0.0034,1244.444,0.0001824,0.0001824
45,387.94,364.21,4.763,-0.31105,0.008,0.008,0.008,1244.444,0.0006184,0.0006184
46,442.33,67.29,4.674,-0.31335,0.0206,0.0332,0.008,1244.444,0.00226,0.00226
47,288.06,149.66,4.795,-0.31225,0.0079,0.0098,0.006,1244.444,0.0001038,0.0001038
48,396.7,280.04,4.707,-0.31165,0.0144,0.0126,0.0162,1244.444,0.0001173,0.0001173
49,249.98,185.01,4.811,-0.31113,0.002,0.0024,0.0016,1244.444,0.0001471,0.0001471
50,274.08,218.37,4.879,-0.30969,0.0096,0.007,0.0122,1244.444,0.0001737,0.0001737
51,166.45,284.42,4.767,-0.31094,0.0147,0.0162,0.0132,1244.444,0.0001791,0.0001791
52,242.81,54.99,4.855,-0.3096,0.0178,0.013,0.0226,1244.444,0.0001884,0.0001884
53,362.82,305.39,4.768,-0.31056,0.0385,0.061,0.016,1244.444,7.872e-05,7.872e-05
54,200.27,55.92,4.822,-0.31041,0.0056,0.0076,0.0036,1244.444,0.0001996,0.0001996
55,284.24,320.01,4.907,-0.30999,0.0052,0.005,0.0054,1244.444,0.0001514,0.0001514
56,515.7,16.1,4.455,-0.31804,0.022,0.0164,0.0276,1244.444,0.000246,0.000246
57,394.52,63.12,4.835,-0.31002,0.0232,0.018,0.0284,1244.444,0.000309,0.000309
58,468.76,264.36,4.709,-0.31367,0.0086,0.005,0.0122,1244.444,0.00039,0.00039
59,366.38,475.23,4.811,-0.31024,0.0034,0.005,0.0018,1244.444,0.0001472,0.0001472
60,448.68,396.68,4.672,-0.31324,0.0059,0.0082,0.0036,1244.444,6.942e-05,6.942e-05
61,334.45,419.27,4.902,-0.30996,0.0068,0.0086,0.005,1244.444,0.0001891,0.0001891
62,400.64,352.29,4.771,-0.31099,0.0217,0.0214,0.022,1244.444,0.0001141,0.0001141
63,238.44,238.31,4.995,-0.30845,0.0069,0.0048,0.009,1244.444,0.0001673,0.0001673
64,148.12,146.63,4.879,-0.31051,0.005,0.0074,0.0026,1244.444,0.0001779,0.0001779
65,304.33,305.36,4.758,-0.31052,0.0173,0.0188,0.0158,1244.444,0.0001195,0.0001195
66,233.69,256.22,4.81,-0.31092,0.0058,0.006,0.0056,1244.444,0.0001374,0.0001374
67,260.92,177.27,4.893,-0.31039,0.0037,0.0028,0.0046,1244.444,0.0001967,0.0001967
68,284.33,127.26,4.741,-0.3118,0.0098,0.0148,0.0048,1244.444,0.0002061,0.0002061
69,296.1,18.92,4.837,-0.30965,0.0098,0.0078,0.0118,1244.444,0.0002516,0.0002516
70,338.71,330.74,4.709,-0.31145,0.006,0.0068,0.0052,1244.444,0.0001562,0.0001562
71,311.84,104.15,4.846,-0.31011,0.0423,0.0382,0.0464,1244.444,0.0001693,0.0001693
72,250.48,2.53,4.875,-0.3092,0.2493,0.2914,0.2072,1244.444,0.0001667,0.0001667
73,277.96,258.82,4.875,-0.31024,0.0207,0.022,0.0194,1244.444,0.000157,0.000157
74,338.63,205.71,4.814,-0.3113,0.009,0.006,0.012,1244.444,0.0001306,0.0001306
75,349.26,93.27,4.769,-0.31043,0.0381,0.0362,0.04,1244.444,0.0002861,0.0002861
76,451.94,17.03,4.702,-0.31292,0.0284,0.022,0.0348,1244.444,0.0001288,0.0001288
77,356.64,79.55,4.807,-0.31079,0.0102,0.0082,0.0122,1244.444,0.0001836,0.0001836
78,168.83,327.81,4.861,-0.30955,0.0269,0.0194,0.0344,1244.444,0.0001499,0.0001499
79,272.24,31.06,4.786,-0.31151,0.0067,0.01,0.0034,1244.444,0.0001534,0.0001534
80,153.0,174.25,5.043,-0.30792,0.0106,0.0104,0.0108,1244.444,0.0002253,0.0002253
81,185.21,173.11,4.961,-0.30881,0.0033,0.0036,0.003,1244.444,0.0001618,0.0001618
82,308.63,262.95,4.815,-0.31103,0.0044,0.0056,0.0032,1244.444,0.0002132,0.0002132
83,425.17,55.81,4.738,-0.3138,0.0235,0.015,0.032,1244.444,0.0002162,0.0002162
84,471.04,304.39,4.666,-0.31335,0.0073,0.0096,0.005,1244.444,0.000117,0.000117
85,313.09,124.75,4.745,-0.31197,0.0159,0.0152,0.0166,1244.444,0.0002261,0.0002261
86,273.74,186.35,4.89,-0.30914,0.0048,0.0044,0.0052,1244.444,0.0001861,0.0001861
87,248.45,212.16,4.824,-0.30996,0.0095,0.0072,0.0118,1244.444,0.0001694,0.0001694
88,226.32,55.15,4.69,-0.31918,0.0762,0.0672,0.0852,1244.444,0.0002631,0.0002631
89,210.81,33.52,4.948,-0.30883,0.1283,0.1312,0.1254,1244.444,0.0003741,0.0003741
90,333.05,44.84,4.803,-0.31023,0.0282,0.0232,0.0332,1244.444,0.000471,0.000471
91,225.23,334.91,4.893,-0.30983,0.0048,0.0068,0.0028,1244.444,0.0001992,0.0001992
92,269.69,168.09,4.826,-0.31037,0.0192,0.0288,0.0096,1244.444,0.0007795,0.0007795
93,246.04,41.58,4.91,-0.30922,0.0472,0.0244,0.07,1244.444,0.000415,0.000415
94,477.67,331.32,4.72,-0.31212,0.005,0.0062,0.0038,1244.444,0.0001301,0.0001301
95,461.5,174.74,4.802,-0.31134,0.0092,0.0098,0.0086,1244.444,0.0004476,0.0004476
96,107.05,120.45,4.853,-0.3072,0.009,0.0094,0.0086,1244.444,0.0001724,0.0001724
97,274.49,233.97,4.95,-0.30871,0.0102,0.0074,0.013,1244.444,0.0001454,0.0001454
98,394.77,344.84,4.775,-0.31129,0.0147,0.0152,0.0142,1244.444,0.0001339,0.0001339
99,311.97,259.32,4.832,-0.31021,0.0107,0.0118,0.0096,1244.444,0.0002795,0.0002795
100,278.46,322.62,4.649,-0.31432,0.0093,0.011,0.0076,1244.444,0.0001407,0.0001407
101,159.6,85.81,4.844,-0.31062,0.0036,0.0044,0.0028,1244.444,0.0002459,0.0002459
102,172.0,236.28,4.787,-0.31093,0.0117,0.0138,0.0096,1244.444,0.0003186,0.0003186
103,280.49,249.99,4.695,-0.31226,0.0057,0.0066,0.0048,1244.444,0.0002372,0.0002372
104,263.74,220.39,4.784,-0.31223,0.0035,0.0032,0.0038,1244.444,0.0002225,0.0002225
105,255.51,51.43,4.883,-0.30992,0.0115,0.0136,0.0094,1244.444,0.0004798,0.0004798
106,339.28,23.81,4.775,-0.31271,0.232,0.2246,0.2394,1244.444,0.0003451,0.0003451
107,269.02,40.24,4.986,-0.30744,0.0091,0.008,0.0102,1244.444,0.0004065,0.0004065
108,118.44,57.76,4.858,-0.30937,0.0215,0.0086,0.0344,1244.444,0.000313,0.000313
109,294.65,107.4,4.794,-0.30982,0.0234,0.0258,0.021,1244.444,0.000199,0.000199
110,256.05,341.37,4.835,-0.30954,0.0083,0.0092,0.0074,1244.444,0.000209,0.000209
111,150.52,208.16,4.9,-0.30966,0.0046,0.0072,0.002,1244.444,0.0002108,0.0002108
112,410.04,45.43,4.931,-0.30828,0.0183,0.0144,0.0222,1244.444,0.0001472,0.0001472
113,187.99,65.89,4.964,-0.30844,0.0039,0.0048,0.003,1244.444,0.000192,0.000192
114,281.96,397.71,4.885,-0.30934,0.0091,0.0106,0.0076,1244.444,0.0001022,0.0001022
115,371.49,269.91,4.743,-0.31098,0.0042,0.004,0.0044,1244.444,0.0001007,0.0001007
116,242.82,300.54,4.931,-0.30852,0.0057,0.006,0.0054,1244.444,0.0001302,0.0001302
117,271.77,83.36,4.793,-0.31084,0.009,0.0096,0.0084,1244.444,0.0004461,0.0004461
118,279.39,242.74,4.737,-0.31214,0.0073,0.0104,0.0042,1244.444,0.0005222,0.0005222
119,262.02,140.8,4.793,-0.3115,0.0091,0.0118,0.0064,1244.444,0.000514,0.000514
120,233.38,193.79,4.888,-0.30955,0.0068,0.0094,0.0042,1244.444,0.000235,0.000235
121,235.36,23.76,4.848,-0.31085,0.0054,0.0082,0.0026,1244.444,0.0002233,0.0002233
122,289.28,220.15,4.732,-0.3116,0.005,0.0052,0.0048,1244.444,0.0001371,0.0001371
123,349.87,242.75,4.821,-0.31031,0.0045,0.0058,0.0032,1244.444,0.0001506,0.0001506
124,359.81,160.27,4.881,-0.30921,0.0056,0.0062,0.005,1244.444,0.0001391,0.0001391
125,179.2,68.55,4.977,-0.30776,0.0126,0.0188,0.0064,1244.444,0.00227,0.00227
126,309.62,49.55,4.831,-0.3093,0.0195,0.0096,0.0294,1244.444,0.0001995,0.0001995
