Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,61.76,11.21,5.088,-0.30783,0.0033,0.0038,0.0028,864.0,0.0002458,0.0002458,0.0002458
1,154.03,94.37,4.981,-0.30902,0.0028,0.0022,0.0034,864.0,0.0001756,0.0001756,0.0001756
2,64.05,13.99,4.892,-0.3104,0.0318,0.034,0.0296,864.0,0.0003305,0.0003305,0.0003305
3,123.22,27.25,4.944,-0.27711,0.0983,0.097,0.0996,864.0,0.0003897,0.0003897,0.0003897
4,92.89,45.21,4.987,-0.32195,0.3061,0.2934,0.3188,864.0,0.00115,0.00115,0.00115
5,150.55,105.38,4.882,-0.31039,0.0933,0.096,0.0906,864.0,0.0006029,0.0006029,0.0006029
6,96.45,196.52,4.969,-0.30806,0.055,0.0594,0.0506,864.0,0.0002602,0.0002602,0.0002602
7,86.92,65.9,5.015,-0.30824,0.0359,0.0116,0.0602,864.0,0.0002877,0.0002877,0.0002877
8,95.01,97.38,5.111,-0.3073,0.0125,0.0156,0.0094,864.0,0.0002377,0.0002377,0.0002377
9,77.58,13.37,4.972,-0.30941,0.3088,0.3438,0.2738,864.0,0.01143,0.01143,0.01143
10,138.65,15.65,4.876,-0.31036,0.134,0.157,0.111,864.0,0.00422,0.00422,0.00422
11,116.97,27.7,5.132,-0.30673,0.2902,0.2792,0.3012,864.0,0.00358,0.00358,0.00358
12,155.36,28.49,4.831,-0.31113,0.4812,0.4854,0.477,864.0,0.00095,0.00095,0.00095
13,93.11,10.43,4.95,-0.30876,0.0252,0.0246,0.0258,864.0,0.000444,0.000444,0.000444
14,95.97,131.31,4.995,-0.30886,0.0292,0.0142,0.0442,864.0,0.0002531,0.0002531,0.0002531
15,92.92,64.65,5.118,-0.30738,0.0127,0.0182,0.0072,864.0,0.00176,0.00176,0.00176
16,122.95,132.44,4.918,-0.3091,0.0061,0.008,0.0042,864.0,0.0001721,0.0001721,0.0001721
17,125.63,19.54,5.003,-0.30763,0.0458,0.0538,0.0378,864.0,0.0002914,0.0002914,0.0002914
18,122.53,138.75,4.865,-0.31125,0.0494,0.0506,0.0482,864.0,0.0001599,0.0001599,0.0001599
19,53.56,62.8,5.104,-0.30768,0.007,0.0136,0.0004,864.0,0.00249,0.00249,0.00249
20,86.42,146.3,4.902,-0.30965,0.0218,0.0128,0.0308,864.0,0.0002892,0.0002892,0.0002892
21,90.65,117.25,5.04,-0.30739,0.0087,0.016,0.0014,864.0,0.000301,0.000301,0.000301
22,84.43,48.16,4.979,-0.30076,0.0287,0.0166,0.0408,864.0,0.0002408,0.0002408,0.0002408
23,100.5,128.1,5.033,-0.30851,0.0158,0.0238,0.0078,864.0,0.000297,0.000297,0.000297
24,48.28,91.59,4.766,-0.30398,0.0413,0.0522,0.0304,864.0,0.00238,0.00238,0.00238
25,136.17,147.02,4.87,-0.31089,0.0131,0.0142,0.012,864.0,0.0002206,0.0002206,0.0002206
26,120.81,224.65,4.999,-0.30886,0.0034,0.0036,0.0032,864.0,0.0001672,0.0001672,0.0001672
27,53.25,26.75,5.077,-0.30693,0.1028,0.098,0.1076,864.0,0.0003486,0.0003486,0.0003486
28,90.12,72.78,5.198,-0.30578,0.0051,0.0072,0.003,864.0,0.0002038,0.0002038,0.0002038
29,107.38,15.59,4.994,-0.30757,0.0865,0.078,0.095,864.0,0.0002741,0.0002741,0.0002741
30,158.88,179.04,5.083,-0.30708,0.0027,0.0032,0.0022,864.0,0.0001953,0.0001953,0.0001953
31,95.0,52.65,5.129,-0.30656,0.0029,0.0036,0.0022,864.0,0.0002975,0.0002975,0.0002975
32,108.6,28.89,5.204,-0.30413,0.0053,0.0084,0.0022,864.0,0.0002498,0.0002498,0.0002498
33,76.13,58.13,4.953,-0.30938,0.0994,0.1338,0.065,864.0,0.0007067,0.0007067,0.0007067
34,54.44,141.69,4.937,-0.30923,0.0059,0.0072,0.0046,864.0,0.0003144,0.0003144,0.0003144
35,27.45,20.68,5.074,-0.30721,0.0076,0.013,0.0022,864.0,0.0007327,0.0007327,0.0007327
36,120.62,99.01,5.102,-0.30593,0.0036,0.0052,0.002,864.0,0.0002556,0.0002556,0.0002556
37,90.15,70.38,5.168,-0.30222,0.0286,0.0378,0.0194,864.0,0.00118,0.00118,0.00118
38,85.23,113.1,5.106,-0.30753,0.0102,0.014,0.0064,864.0,0.0005406,0.0005406,0.0005406
39,39.48,50.08,5.018,-0.30838,0.052,0.0288,0.0752,864.0,0.0004728,0.0004728,0.0004728
40,25.61,16.04,5.163,-0.30613,0.0657,0.0626,0.0688,864.0,0.0002412,0.0002412,0.0002412
41,70.78,42.27,5.093,-0.30775,0.0774,0.0874,0.0674,864.0,0.0003739,0.0003739,0.0003739
42,170.17,248.19,4.925,-0.30938,0.0209,0.0298,0.012,864.0,0.0001791,0.0001791,0.0001791
43,123.03,141.87,5.033,-0.30812,0.0362,0.0292,0.0432,864.0,0.0002731,0.0002731,0.0002731
44,122.38,168.58,5.116,-0.30753,0.0043,0.0062,0.0024,864.0,0.000805,0.000805,0.000805
45,122.66,160.91,4.88,-0.30948,0.0465,0.0632,0.0298,864.0,0.000248,0.000248,0.000248
