Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,112.12,12.05,5.088,-0.30783,0.0028,0.0028,0.0028,864.0,0.0002858,0.0002858,0.0002858
1,133.77,101.53,4.981,-0.30902,0.0031,0.0048,0.0014,864.0,0.0001784,0.0001784,0.0001784
2,87.08,14.87,4.892,-0.3104,0.0214,0.0252,0.0176,864.0,0.0002617,0.0002617,0.0002617
3,115.91,35.37,4.944,-0.27711,0.0874,0.082,0.0928,864.0,0.0008236,0.0008236,0.0008236
4,73.42,42.31,4.987,-0.32195,0.3361,0.2652,0.407,864.0,0.00152,0.00152,0.00152
5,82.71,147.85,4.882,-0.31039,0.0871,0.089,0.0852,864.0,0.0007037,0.0007037,0.0007037
6,107.01,169.21,4.969,-0.30806,0.1039,0.0628,0.145,864.0,0.0002864,0.0002864,0.0002864
7,37.47,62.01,5.015,-0.30824,0.0031,0.0046,0.0016,864.0,0.0003406,0.0003406,0.0003406
8,87.35,153.32,5.111,-0.3073,0.0105,0.0138,0.0072,864.0,0.000331,0.000331,0.000331
9,93.2,11.78,4.972,-0.30941,0.3174,0.3044,0.3304,864.0,0.00637,0.00637,0.00637
10,135.87,16.73,4.876,-0.31036,0.157,0.1536,0.1604,864.0,0.00477,0.00477,0.00477
11,167.42,32.24,5.132,-0.30673,0.2975,0.3256,0.2694,864.0,0.00409,0.00409,0.00409
12,95.34,28.87,4.831,-0.31113,0.4829,0.4818,0.484,864.0,0.00257,0.00257,0.00257
13,77.15,9.69,4.95,-0.30876,0.0206,0.0166,0.0246,864.0,0.000308,0.000308,0.000308
14,89.62,79.56,4.995,-0.30886,0.012,0.016,0.008,864.0,0.0004159,0.0004159,0.0004159
15,76.51,46.41,5.118,-0.30738,0.0097,0.012,0.0074,864.0,0.00193,0.00193,0.00193
16,116.2,179.93,4.918,-0.3091,0.0076,0.008,0.0072,864.0,0.0001653,0.0001653,0.0001653
17,140.25,11.19,5.003,-0.30763,0.046,0.0522,0.0398,864.0,0.000349,0.000349,0.000349
18,101.91,146.56,4.865,-0.31125,0.0485,0.0554,0.0416,864.0,0.0001523,0.0001523,0.0001523
19,96.35,138.88,5.104,-0.30768,0.0101,0.02,0.0002,864.0,0.00097,0.00097,0.00097
20,95.15,99.71,4.902,-0.30965,0.0127,0.0132,0.0122,864.0,0.0003877,0.0003877,0.0003877
21,90.55,62.88,5.04,-0.30739,0.0085,0.0152,0.0018,864.0,0.0002353,0.0002353,0.0002353
22,96.15,45.62,4.979,-0.30076,0.0248,0.0242,0.0254,864.0,0.0002887,0.0002887,0.0002887
23,97.55,119.94,5.033,-0.30851,0.0104,0.0134,0.0074,864.0,0.0003925,0.0003925,0.0003925
24,109.51,194.43,4.766,-0.30398,0.0815,0.0988,0.0642,864.0,0.00203,0.00203,0.00203
25,127.04,102.52,4.87,-0.31089,0.0062,0.0084,0.004,864.0,0.0002879,0.0002879,0.0002879
26,111.39,126.91,4.999,-0.30886,0.0038,0.0056,0.002,864.0,0.0001564,0.0001564,0.0001564
27,79.42,22.67,5.077,-0.30693,0.1075,0.1124,0.1026,864.0,0.0003287,0.0003287,0.0003287
28,94.42,65.43,5.198,-0.30578,0.006,0.0072,0.0048,864.0,0.0002268,0.0002268,0.0002268
29,55.08,13.77,4.994,-0.30757,0.0898,0.0846,0.095,864.0,0.0003484,0.0003484,0.0003484
30,121.09,127.97,5.083,-0.30708,0.0033,0.0044,0.0022,864.0,0.0002465,0.0002465,0.0002465
31,102.9,61.91,5.129,-0.30656,0.0106,0.0094,0.0118,864.0,0.0003183,0.0003183,0.0003183
32,131.1,36.15,5.204,-0.30413,0.0055,0.007,0.004,864.0,0.0002246,0.0002246,0.0002246
33,55.48,49.59,4.953,-0.30938,0.1047,0.1448,0.0646,864.0,0.00142,0.00142,0.00142
34,80.66,127.37,4.937,-0.30923,0.0057,0.0088,0.0026,864.0,0.000222,0.000222,0.000222
35,36.78,26.35,5.074,-0.30721,0.0046,0.0062,0.003,864.0,0.0003726,0.0003726,0.0003726
36,115.61,89.82,5.102,-0.30593,0.0052,0.0068,0.0036,864.0,0.0003274,0.0003274,0.0003274
37,93.0,65.2,5.168,-0.30222,0.03,0.0336,0.0264,864.0,0.00166,0.00166,0.00166
38,90.97,119.65,5.106,-0.30753,0.0105,0.0134,0.0076,864.0,0.0002871,0.0002871,0.0002871
39,92.45,78.22,5.018,-0.30838,0.079,0.033,0.125,864.0,0.0006665,0.0006665,0.0006665
40,34.21,14.03,5.163,-0.30613,0.0624,0.0552,0.0696,864.0,0.0002286,0.0002286,0.0002286
41,58.7,42.35,5.093,-0.30775,0.0887,0.0916,0.0858,864.0,0.000466,0.000466,0.000466
42,127.33,203.06,4.925,-0.30938,0.0167,0.022,0.0114,864.0,0.0001891,0.0001891,0.0001891
43,97.94,159.51,5.033,-0.30812,0.0288,0.02,0.0376,864.0,0.0002594,0.0002594,0.0002594
44,77.5,113.63,5.116,-0.30753,0.0124,0.023,0.0018,864.0,0.0004858,0.0004858,0.0004858
45,119.71,137.14,4.88,-0.30948,0.0476,0.062,0.0332,864.0,0.0002021,0.0002021,0.0002021
46,59.69,82.12,5.145,-0.30658,0.0063,0.012,0.0006,864.0,0.0003286,0.0003286,0.0003286
47,111.98,23.32,5.001,-0.30885,0.0174,0.0166,0.0182,864.0,0.0002259,0.0002259,0.0002259
48,104.34,126.36,4.934,-0.309,0.0813,0.047,0.1156,864.0,0.0001863,0.0001863,0.0001863
49,77.37,144.75,5.116,-0.30701,0.0038,0.0054,0.0022,864.0,0.0002304,0.0002304,0.0002304
50,140.7,187.03,5.017,-0.30795,0.0527,0.017,0.0884,864.0,0.0002154,0.0002154,0.0002154
51,97.26,58.55,5.209,-0.30446,0.0043,0.0054,0.0032,864.0,0.0003164,0.0003164,0.0003164
52,55.23,64.02,5.016,-0.30785,0.006,0.0068,0.0052,864.0,0.0002949,0.0002949,0.0002949
53,61.43,17.44,5.048,-0.30705,0.051,0.0532,0.0488,864.0,0.00116,0.00116,0.00116
54,122.0,130.2,5.024,-0.30335,0.0191,0.024,0.0142,864.0,0.0002389,0.0002389,0.0002389
