Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,61.46,10.71,5.088,-0.30783,0.0047,0.0032,0.0062,864.0,0.0002387,0.0002387,0.0002387
1,73.65,75.35,4.981,-0.30902,0.0144,0.007,0.0218,864.0,0.0002619,0.0002619,0.0002619
2,98.1,16.17,4.892,-0.3104,0.0328,0.038,0.0276,864.0,0.0002336,0.0002336,0.0002336
3,104.97,28.61,4.944,-0.27711,0.0996,0.0966,0.1026,864.0,0.0011,0.0011,0.0011
4,57.7,39.43,4.987,-0.32195,0.3295,0.3174,0.3416,864.0,0.0012,0.0012,0.0012
5,96.88,158.1,4.882,-0.31039,0.0957,0.1046,0.0868,864.0,0.0005504,0.0005504,0.0005504
6,121.62,182.9,4.969,-0.30806,0.0804,0.0692,0.0916,864.0,0.0002938,0.0002938,0.0002938
7,94.28,65.01,5.015,-0.30824,0.0164,0.0088,0.024,864.0,0.0003216,0.0003216,0.0003216
8,101.32,108.29,5.111,-0.3073,0.0099,0.01,0.0098,864.0,0.0002818,0.0002818,0.0002818
9,119.91,10.95,4.972,-0.30941,0.3065,0.34,0.273,864.0,0.02176,0.02176,0.02176
10,131.01,19.5,4.876,-0.31036,0.1349,0.1518,0.118,864.0,0.00899,0.00899,0.00899
11,39.42,11.49,5.132,-0.30673,0.2978,0.3026,0.293,864.0,0.0047,0.0047,0.0047
12,106.58,18.5,4.831,-0.31113,0.4776,0.3228,0.6324,864.0,0.00366,0.00366,0.00366
13,91.49,9.5,4.95,-0.30876,0.0654,0.0302,0.1006,864.0,0.0003092,0.0003092,0.0003092
14,101.74,99.42,4.995,-0.30886,0.0115,0.0176,0.0054,864.0,0.0004417,0.0004417,0.0004417
15,91.77,71.67,5.118,-0.30738,0.008,0.01,0.006,864.0,0.00133,0.00133,0.00133
16,115.22,216.65,4.918,-0.3091,0.0042,0.0066,0.0018,864.0,0.0001686,0.0001686,0.0001686
17,112.54,18.66,5.003,-0.30763,0.043,0.0498,0.0362,864.0,0.0003584,0.0003584,0.0003584
18,91.35,136.94,4.865,-0.31125,0.055,0.0572,0.0528,864.0,0.0001786,0.0001786,0.0001786
19,81.26,113.79,5.104,-0.30768,0.0103,0.0202,0.0004,864.0,0.00116,0.00116,0.00116
20,68.01,139.96,4.902,-0.30965,0.0193,0.0182,0.0204,864.0,0.0002575,0.0002575,0.0002575
21,67.02,154.97,5.04,-0.30739,0.009,0.0166,0.0014,864.0,0.0002912,0.0002912,0.0002912
22,93.06,48.44,4.979,-0.30076,0.0339,0.0232,0.0446,864.0,0.0004039,0.0004039,0.0004039
23,96.88,121.05,5.033,-0.30851,0.0085,0.0108,0.0062,864.0,0.0002887,0.0002887,0.0002887
24,120.11,155.94,4.766,-0.30398,0.0376,0.0424,0.0328,864.0,0.00157,0.00157,0.00157
25,126.94,177.05,4.87,-0.31089,0.0096,0.0118,0.0074,864.0,0.0002418,0.0002418,0.0002418
26,117.93,146.06,4.999,-0.30886,0.0037,0.006,0.0014,864.0,0.0001801,0.0001801,0.0001801
27,66.89,23.26,5.077,-0.30693,0.1018,0.1082,0.0954,864.0,0.0003282,0.0003282,0.0003282
28,114.89,82.29,5.198,-0.30578,0.0072,0.0094,0.005,864.0,0.0002126,0.0002126,0.0002126
29,64.55,15.46,4.994,-0.30757,0.0868,0.0886,0.085,864.0,0.0004279,0.0004279,0.0004279
30,132.77,161.87,5.083,-0.30708,0.0033,0.005,0.0016,864.0,0.0001817,0.0001817,0.0001817
31,99.4,58.83,5.129,-0.30656,0.0041,0.0052,0.003,864.0,0.0002957,0.0002957,0.0002957
32,110.35,31.59,5.204,-0.30413,0.0036,0.0048,0.0024,864.0,0.0002084,0.0002084,0.0002084
33,90.07,63.85,4.953,-0.30938,0.1272,0.1848,0.0696,864.0,0.0008723,0.0008723,0.0008723
34,99.21,153.79,4.937,-0.30923,0.009,0.0134,0.0046,864.0,0.0003121,0.0003121,0.0003121
35,16.55,14.73,5.074,-0.30721,0.013,0.0228,0.0032,864.0,0.00099,0.00099,0.00099
36,120.09,132.14,5.102,-0.30593,0.0034,0.0062,0.0006,864.0,0.0003347,0.0003347,0.0003347
37,52.25,52.07,5.168,-0.30222,0.0301,0.034,0.0262,864.0,0.00126,0.00126,0.00126
38,78.26,118.65,5.106,-0.30753,0.0078,0.0094,0.0062,864.0,0.0003312,0.0003312,0.0003312
39,54.18,121.98,5.018,-0.30838,0.0519,0.024,0.0798,864.0,0.0004851,0.0004851,0.0004851
40,99.49,15.38,5.163,-0.30613,0.0565,0.0598,0.0532,864.0,0.0002455,0.0002455,0.0002455
41,95.75,43.58,5.093,-0.30775,0.0769,0.0826,0.0712,864.0,0.0003128,0.0003128,0.0003128
42,119.76,260.15,4.925,-0.30938,0.0247,0.0292,0.0202,864.0,0.0002194,0.0002194,0.0002194
43,128.49,132.76,5.033,-0.30812,0.0108,0.0086,0.013,864.0,0.000224,0.000224,0.000224
44,88.96,145.23,5.116,-0.30753,0.0118,0.0224,0.0012,864.0,0.0003186,0.0003186,0.0003186
45,102.79,167.08,4.88,-0.30948,0.049,0.0632,0.0348,864.0,0.0002102,0.0002102,0.0002102
46,81.54,33.76,5.145,-0.30658,0.0021,0.0036,0.0006,864.0,0.0002982,0.0002982,0.0002982
47,91.39,24.34,5.001,-0.30885,0.0145,0.016,0.013,864.0,0.0002861,0.0002861,0.0002861
48,144.92,136.75,4.934,-0.309,0.0472,0.0228,0.0716,864.0,0.0001554,0.0001554,0.0001554
49,100.15,128.37,5.116,-0.30701,0.0045,0.0068,0.0022,864.0,0.0002664,0.0002664,0.0002664
50,106.24,104.62,5.017,-0.30795,0.0954,0.071,0.1198,864.0,0.000249,0.000249,0.000249
51,110.91,76.7,5.209,-0.30446,0.0026,0.0046,0.0006,864.0,0.0002303,0.0002303,0.0002303
52,70.15,61.83,5.016,-0.30785,0.0072,0.0098,0.0046,864.0,0.0003473,0.0003473,0.0003473
53,60.49,15.31,5.048,-0.30705,0.0499,0.0518,0.048,864.0,0.00118,0.00118,0.00118
54,89.63,109.45,5.024,-0.30335,0.0344,0.0212,0.0476,864.0,0.0001804,0.0001804,0.0001804
55,68.16,116.94,5.198,-0.30556,0.0023,0.0042,0.0004,864.0,0.0002585,0.0002585,0.0002585
56,62.67,99.41,5.188,-0.30564,0.005,0.0078,0.0022,864.0,0.0002783,0.0002783,0.0002783
57,68.93,46.61,5.093,-0.30621,0.0083,0.0134,0.0032,864.0,0.0002693,0.0002693,0.0002693
58,125.7,83.54,4.965,-0.30941,0.0368,0.0424,0.0312,864.0,0.0001668,0.0001668,0.0001668
59,42.43,60.95,5.019,-0.30794,0.0153,0.0182,0.0124,864.0,0.000266,0.000266,0.000266
60,84.83,41.98,5.141,-0.30605,0.0415,0.0698,0.0132,864.0,0.00367,0.00367,0.00367
61,117.1,125.87,4.875,-0.3101,0.052,0.0576,0.0464,864.0,0.0002097,0.0002097,0.0002097
62,84.89,95.34,4.961,-0.30931,0.0092,0.0122,0.0062,864.0,0.0004731,0.0004731,0.0004731
63,82.85,113.04,5.045,-0.30798,0.013,0.0098,0.0162,864.0,0.0005411,0.0005411,0.0005411
64,80.35,90.64,5.258,-0.30505,0.0283,0.027,0.0296,864.0,0.0003761,0.0003761,0.0003761
65,108.94,123.87,5.101,-0.30611,0.0055,0.0068,0.0042,864.0,0.0002468,0.0002468,0.0002468
66,77.23,60.81,5.234,-0.29458,0.0168,0.0208,0.0128,864.0,0.00223,0.00223,0.00223
67,140.95,117.4,4.912,-0.30058,0.0683,0.0756,0.061,864.0,0.0003676,0.0003676,0.0003676
68,91.87,70.62,5.136,-0.30448,0.006,0.0086,0.0034,864.0,0.0003103,0.0003103,0.0003103
69,110.36,237.52,4.944,-0.30828,0.0058,0.0104,0.0012,864.0,0.0001713,0.0001713,0.0001713
70,112.32,82.17,5.155,-0.30506,0.0065,0.0088,0.0042,864.0,0.0002267,0.0002267,0.0002267
71,96.0,90.13,5.119,-0.31568,0.076,0.0822,0.0698,864.0,0.0004869,0.0004869,0.0004869
72,84.68,172.93,5.145,-0.3059,0.0099,0.0144,0.0054,864.0,0.0002946,0.0002946,0.0002946
73,109.69,132.69,5.019,-0.30805,0.003,0.005,0.001,864.0,0.0002467,0.0002467,0.0002467
74,137.05,28.37,4.874,-0.32062,0.0809,0.0778,0.084,864.0,0.0002472,0.0002472,0.0002472
75,119.73,128.61,5.008,-0.30781,0.008,0.0106,0.0054,864.0,0.000341,0.000341,0.000341
76,104.8,169.25,4.904,-0.31017,0.0033,0.0064,0.0002,864.0,0.0001731,0.0001731,0.0001731
77,83.08,141.67,5.071,-0.30801,0.1382,0.0768,0.1996,864.0,0.0002736,0.0002736,0.0002736
78,97.63,17.69,5.277,-0.3036,0.0037,0.0062,0.0012,864.0,0.0002474,0.0002474,0.0002474
79,106.48,19.11,5.017,-0.30802,0.0167,0.0188,0.0146,864.0,0.0005161,0.0005161,0.0005161
80,93.81,153.04,5.081,-0.30759,0.1028,0.0934,0.1122,864.0,0.0002173,0.0002173,0.0002173
81,99.12,149.83,4.945,-0.3096,0.0389,0.0214,0.0564,864.0,0.0004592,0.0004592,0.0004592
82,89.25,31.26,5.08,-0.30778,0.0432,0.0478,0.0386,864.0,0.00102,0.00102,0.00102
83,13.97,6.37,5.052,-0.30815,0.139,0.2316,0.0464,864.0,0.02106,0.02106,0.02106
84,138.62,14.43,4.909,-0.30897,0.0017,0.0034,0.0,864.0,0.0001502,0.0001502,0.0001502
85,115.22,66.05,5.092,-0.30693,0.003,0.0052,0.0008,864.0,0.000221,0.000221,0.000221
86,113.3,157.65,4.931,-0.30902,0.0062,0.0088,0.0036,864.0,0.0001752,0.0001752,0.0001752
87,79.0,66.67,5.195,-0.30516,0.0147,0.0184,0.011,864.0,0.0002602,0.0002602,0.0002602
