Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,398.88,255.58,4.636,-0.31328,0.0087,0.0106,0.0068,1244.444,0.0004166,0.0004166,0.0004166
1,432.16,272.57,4.736,-0.31292,0.0163,0.0196,0.013,1244.444,0.0001632,0.0001632,0.0001632
2,239.1,145.78,4.819,-0.3113,0.0291,0.0208,0.0374,1244.444,0.0001871,0.0001871,0.0001871
3,356.56,255.65,4.747,-0.31115,0.0056,0.0062,0.005,1244.444,0.0001533,0.0001533,0.0001533
4,362.98,188.49,4.788,-0.31095,0.0162,0.0108,0.0216,1244.444,0.0001903,0.0001903,0.0001903
5,220.78,180.14,4.851,-0.31057,0.0375,0.0188,0.0562,1244.444,0.0002434,0.0002434,0.0002434
6,219.43,89.44,4.9,-0.30906,0.1043,0.096,0.1126,1244.444,0.0001627,0.0001627,0.0001627
7,172.99,45.85,4.756,-0.311,0.0047,0.0054,0.004,1244.444,0.0003362,0.0003362,0.0003362
8,447.22,49.81,4.813,-0.31335,0.0102,0.0112,0.0092,1244.444,0.0002989,0.0002989,0.0002989
9,319.4,67.23,4.638,-0.3224,0.0576,0.0234,0.0918,1244.444,0.00092,0.00092,0.00092
10,276.57,185.87,4.804,-0.31123,0.0073,0.0112,0.0034,1244.444,0.0004051,0.0004051,0.0004051
11,395.94,82.16,4.743,-0.31179,0.0078,0.0072,0.0084,1244.444,0.0001638,0.0001638,0.0001638
12,118.59,192.58,4.626,-0.31372,0.0339,0.0254,0.0424,1244.444,0.0001798,0.0001798,0.0001798
13,378.86,290.81,4.557,-0.31378,0.0431,0.0432,0.043,1244.444,0.0001547,0.0001547,0.0001547
14,218.34,49.09,4.509,-0.31577,0.0154,0.026,0.0048,1244.444,0.000267,0.000267,0.000267
15,502.8,284.06,4.599,-0.32045,0.0317,0.0314,0.032,1244.444,0.0003761,0.0003761,0.0003761
16,297.09,34.79,4.937,-0.30883,0.0741,0.0566,0.0916,1244.444,0.0007586,0.0007586,0.0007586
17,340.08,79.29,4.753,-0.31153,0.0097,0.0126,0.0068,1244.444,0.000454,0.000454,0.000454
18,421.5,61.12,4.659,-0.28926,0.0443,0.0386,0.05,1244.444,0.0001582,0.0001582,0.0001582
19,358.21,53.24,4.821,-0.31198,0.037,0.0418,0.0322,1244.444,0.0002129,0.0002129,0.0002129
20,298.83,60.1,4.738,-0.31197,0.0309,0.0304,0.0314,1244.444,0.0001889,0.0001889,0.0001889
21,330.05,26.8,4.774,-0.31143,0.0345,0.0342,0.0348,1244.444,0.0002236,0.0002236,0.0002236
22,306.89,154.19,4.668,-0.31332,0.008,0.0094,0.0066,1244.444,0.0001864,0.0001864,0.0001864
23,446.61,61.41,4.758,-0.31174,0.0172,0.017,0.0174,1244.444,0.0002147,0.0002147,0.0002147
24,356.41,20.12,4.611,-0.31355,0.0351,0.0294,0.0408,1244.444,0.0002244,0.0002244,0.0002244
25,204.36,292.48,4.732,-0.31226,0.0248,0.0268,0.0228,1244.444,0.0001643,0.0001643,0.0001643
26,305.76,107.17,4.777,-0.31228,0.005,0.007,0.003,1244.444,0.0001823,0.0001823,0.0001823
27,346.37,107.09,4.68,-0.31283,0.0048,0.006,0.0036,1244.444,0.0003853,0.0003853,0.0003853
28,225.66,77.62,4.743,-0.27186,0.0254,0.0234,0.0274,1244.444,0.0003242,0.0003242,0.0003242
29,362.34,161.18,4.792,-0.32426,0.0174,0.027,0.0078,1244.444,0.0006451,0.0006451,0.0006451
30,506.9,359.38,4.693,-0.31268,0.0153,0.011,0.0196,1244.444,0.0001132,0.0001132,0.0001132
31,322.74,31.64,5.058,-0.30701,0.0151,0.0164,0.0138,1244.444,0.0004627,0.0004627,0.0004627
32,296.98,331.31,4.93,-0.30828,0.028,0.0312,0.0248,1244.444,0.0001326,0.0001326,0.0001326
33,435.31,338.7,4.677,-0.31373,0.0155,0.026,0.005,1244.444,0.001,0.001,0.001
34,294.16,102.42,4.71,-0.2877,0.0539,0.0418,0.066,1244.444,0.0002886,0.0002886,0.0002886
35,225.87,59.5,4.915,-0.3092,0.0101,0.0106,0.0096,1244.444,0.0002298,0.0002298,0.0002298
36,376.34,53.08,4.854,-0.31028,0.0069,0.0092,0.0046,1244.444,0.0001332,0.0001332,0.0001332
37,21.58,29.5,4.594,-0.31539,0.0211,0.0276,0.0146,1244.444,0.0004662,0.0004662,0.0004662
38,194.33,143.91,4.486,-0.31594,0.0247,0.033,0.0164,1244.444,0.0001906,0.0001906,0.0001906
39,203.22,138.56,4.574,-0.31403,0.02,0.0336,0.0064,1244.444,0.00405,0.00405,0.00405
40,415.09,256.48,4.706,-0.31264,0.0074,0.0084,0.0064,1244.444,0.0002185,0.0002185,0.0002185
41,153.43,310.96,4.815,-0.31264,0.0037,0.0044,0.003,1244.444,0.0001189,0.0001189,0.0001189
42,343.15,351.33,4.655,-0.31429,0.0315,0.0286,0.0344,1244.444,0.00012,0.00012,0.00012
43,355.44,183.98,4.755,-0.31328,0.0062,0.0064,0.006,1244.444,0.0001542,0.0001542,0.0001542
44,248.6,204.39,4.868,-0.3105,0.0054,0.0066,0.0042,1244.444,0.0002665,0.0002665,0.0002665
45,436.93,165.02,4.763,-0.31105,0.0077,0.008,0.0074,1244.444,0.0003513,0.0003513,0.0003513
46,367.78,477.81,4.674,-0.31335,0.011,0.011,0.011,1244.444,8.075e-05,8.075e-05,8.075e-05
47,417.06,120.64,4.795,-0.31225,0.0111,0.0156,0.0066,1244.444,0.0003148,0.0003148,0.0003148
48,266.69,255.54,4.707,-0.31165,0.0111,0.0096,0.0126,1244.444,0.0001225,0.0001225,0.0001225
49,162.19,164.61,4.811,-0.31113,0.0038,0.0046,0.003,1244.444,0.0001816,0.0001816,0.0001816
50,330.5,159.12,4.879,-0.30969,0.0088,0.0054,0.0122,1244.444,0.0001611,0.0001611,0.0001611
51,328.03,284.58,4.767,-0.31094,0.0115,0.0124,0.0106,1244.444,0.0001195,0.0001195,0.0001195
52,217.95,33.32,4.855,-0.3096,0.0185,0.019,0.018,1244.444,0.00167,0.00167,0.00167
53,285.03,252.15,4.768,-0.31056,0.017,0.0256,0.0084,1244.444,0.0002146,0.0002146,0.0002146
54,258.13,62.36,4.822,-0.31041,0.0066,0.0092,0.004,1244.444,0.0002197,0.0002197,0.0002197
55,169.06,231.4,4.907,-0.30999,0.0072,0.0094,0.005,1244.444,0.0006519,0.0006519,0.0006519
56,438.5,15.73,4.455,-0.31804,0.0191,0.0118,0.0264,1244.444,0.0003799,0.0003799,0.0003799
57,410.73,60.03,4.835,-0.31002,0.0171,0.0154,0.0188,1244.444,0.000375,0.000375,0.000375
58,388.45,239.41,4.709,-0.31367,0.0304,0.0092,0.0516,1244.444,9.389e-05,9.389e-05,9.389e-05
59,378.63,383.05,4.811,-0.31024,0.0046,0.006,0.0032,1244.444,0.0001066,0.0001066,0.0001066
60,277.74,251.78,4.672,-0.31324,0.0054,0.0058,0.005,1244.444,0.000186,0.000186,0.000186
61,274.75,329.49,4.902,-0.30996,0.0046,0.0058,0.0034,1244.444,0.0001239,0.0001239,0.0001239
62,177.87,173.42,4.771,-0.31099,0.0249,0.0286,0.0212,1244.444,0.0001721,0.0001721,0.0001721
63,300.95,254.63,4.995,-0.30845,0.0081,0.0112,0.005,1244.444,0.0001306,0.0001306,0.0001306
64,183.37,141.23,4.879,-0.31051,0.0059,0.0084,0.0034,1244.444,0.000204,0.000204,0.000204
65,382.91,251.35,4.758,-0.31052,0.0195,0.0244,0.0146,1244.444,8.842e-05,8.842e-05,8.842e-05
66,226.77,198.86,4.81,-0.31092,0.0047,0.0056,0.0038,1244.444,0.000464,0.000464,0.000464
67,365.71,126.92,4.893,-0.31039,0.0058,0.006,0.0056,1244.444,0.0001648,0.0001648,0.0001648
68,401.67,60.62,4.741,-0.3118,0.008,0.009,0.007,1244.444,0.000226,0.000226,0.000226
69,381.7,20.19,4.837,-0.30965,0.0116,0.0082,0.015,1244.444,0.0002248,0.0002248,0.0002248
70,167.98,306.68,4.709,-0.31145,0.0068,0.0086,0.005,1244.444,0.0001669,0.0001669,0.0001669
71,277.15,180.52,4.846,-0.31011,0.0342,0.0334,0.035,1244.444,0.0001743,0.0001743,0.0001743
72,206.97,223.68,4.875,-0.3092,0.0502,0.048,0.0524,1244.444,0.0002362,0.0002362,0.0002362
73,277.42,276.25,4.875,-0.31024,0.0179,0.0212,0.0146,1244.444,0.000149,0.000149,0.000149
74,185.95,159.97,4.814,-0.3113,0.0045,0.0074,0.0016,1244.444,0.0001828,0.0001828,0.0001828
75,404.76,193.54,4.769,-0.31043,0.0385,0.0396,0.0374,1244.444,0.0002424,0.0002424,0.0002424
76,165.67,21.15,4.702,-0.31292,0.014,0.0188,0.0092,1244.444,0.0001989,0.0001989,0.0001989
77,374.92,235.23,4.807,-0.31079,0.015,0.0082,0.0218,1244.444,0.0002032,0.0002032,0.0002032
78,398.88,261.12,4.861,-0.30955,0.019,0.0198,0.0182,1244.444,0.0002048,0.0002048,0.0002048
