Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,473.99,184.28,4.636,-0.31328,0.0048,0.005,0.0046,1244.444,0.0005348,0.0005348,0.0005348
1,62.42,279.61,4.736,-0.31292,0.0192,0.0196,0.0188,1244.444,0.0001805,0.0001805,0.0001805
2,270.75,160.47,4.819,-0.3113,0.0497,0.0478,0.0516,1244.444,0.000177,0.000177,0.000177
3,397.91,243.26,4.747,-0.31115,0.0133,0.0144,0.0122,1244.444,0.00096,0.00096,0.00096
4,359.29,199.39,4.788,-0.31095,0.0199,0.0168,0.023,1244.444,0.0002131,0.0002131,0.0002131
5,250.49,182.28,4.851,-0.31057,0.027,0.0148,0.0392,1244.444,0.000183,0.000183,0.000183
6,333.72,98.32,4.9,-0.30906,0.0967,0.0804,0.113,1244.444,0.0005046,0.0005046,0.0005046
7,214.21,50.95,4.756,-0.311,0.0058,0.0078,0.0038,1244.444,0.0005397,0.0005397,0.0005397
8,467.97,48.76,4.813,-0.31335,0.0143,0.0192,0.0094,1244.444,0.00171,0.00171,0.00171
9,407.89,65.99,4.638,-0.3224,0.0595,0.0564,0.0626,1244.444,0.0003141,0.0003141,0.0003141
10,290.4,186.5,4.804,-0.31123,0.0106,0.0136,0.0076,1244.444,0.0001431,0.0001431,0.0001431
11,312.57,104.15,4.743,-0.31179,0.0083,0.0084,0.0082,1244.444,0.0001146,0.0001146,0.0001146
12,249.64,219.44,4.626,-0.31372,0.0196,0.0226,0.0166,1244.444,0.000124,0.000124,0.000124
13,215.51,200.59,4.557,-0.31378,0.0457,0.0386,0.0528,1244.444,0.0001484,0.0001484,0.0001484
14,390.52,58.0,4.509,-0.31577,0.016,0.028,0.004,1244.444,0.000338,0.000338,0.000338
15,281.65,216.71,4.599,-0.32045,0.0281,0.0318,0.0244,1244.444,0.0005677,0.0005677,0.0005677
16,261.32,31.77,4.937,-0.30883,0.0635,0.0626,0.0644,1244.444,0.0007321,0.0007321,0.0007321
17,213.28,72.72,4.753,-0.31153,0.0067,0.01,0.0034,1244.444,0.0005468,0.0005468,0.0005468
18,388.15,59.1,4.659,-0.28926,0.0249,0.0242,0.0256,1244.444,0.0001321,0.0001321,0.0001321
19,444.25,54.62,4.821,-0.31198,0.033,0.036,0.03,1244.444,0.0002115,0.0002115,0.0002115
20,413.78,59.81,4.738,-0.31197,0.0334,0.0362,0.0306,1244.444,0.0001813,0.0001813,0.0001813
21,450.71,27.46,4.774,-0.31143,0.037,0.042,0.032,1244.444,0.0003043,0.0003043,0.0003043
22,441.01,212.31,4.669,-0.31332,0.0078,0.0092,0.0064,1244.444,0.0001665,0.0001665,0.0001665
23,475.02,66.07,4.758,-0.31174,0.0106,0.0106,0.0106,1244.444,0.0002247,0.0002247,0.0002247
24,325.35,24.1,4.611,-0.31355,0.0282,0.022,0.0344,1244.444,0.0003191,0.0003191,0.0003191
25,310.21,373.44,4.732,-0.31226,0.0245,0.0242,0.0248,1244.444,0.0002698,0.0002698,0.0002698
26,245.34,111.67,4.777,-0.31228,0.005,0.0068,0.0032,1244.444,0.0002298,0.0002298,0.0002298
27,552.09,116.81,4.68,-0.31283,0.0084,0.0112,0.0056,1244.444,0.0001489,0.0001489,0.0001489
28,280.42,65.71,4.744,-0.27186,0.0277,0.03,0.0254,1244.444,0.000261,0.000261,0.000261
29,291.61,166.54,4.792,-0.32426,0.0166,0.0218,0.0114,1244.444,0.0002177,0.0002177,0.0002177
30,143.21,292.24,4.693,-0.31268,0.0115,0.0176,0.0054,1244.444,0.0001934,0.0001934,0.0001934
31,259.09,32.58,5.058,-0.30701,0.0163,0.0152,0.0174,1244.444,0.0006076,0.0006076,0.0006076
32,299.49,297.81,4.93,-0.30828,0.0288,0.0318,0.0258,1244.444,0.0001945,0.0001945,0.0001945
33,174.93,390.91,4.677,-0.31373,0.0064,0.0078,0.005,1244.444,0.0001501,0.0001501,0.0001501
34,231.62,87.4,4.71,-0.2877,0.0633,0.0488,0.0778,1244.444,0.0002552,0.0002552,0.0002552
35,226.5,56.01,4.915,-0.3092,0.0133,0.014,0.0126,1244.444,0.0002482,0.0002482,0.0002482
36,220.12,56.95,4.854,-0.31028,0.0067,0.0082,0.0052,1244.444,0.0001453,0.0001453,0.0001453
37,410.56,307.7,4.594,-0.31539,0.0121,0.014,0.0102,1244.444,0.0002498,0.0002498,0.0002498
38,388.14,206.77,4.486,-0.31594,0.0104,0.0096,0.0112,1244.444,0.0003297,0.0003297,0.0003297
39,407.43,258.19,4.574,-0.31403,0.0071,0.01,0.0042,1244.444,0.0001394,0.0001394,0.0001394
40,280.37,210.58,4.706,-0.31264,0.0112,0.0118,0.0106,1244.444,0.0003718,0.0003718,0.0003718
41,134.28,239.97,4.815,-0.31264,0.0069,0.009,0.0048,1244.444,0.0006708,0.0006708,0.0006708
42,283.55,416.06,4.655,-0.31429,0.0308,0.0224,0.0392,1244.444,0.0001713,0.0001713,0.0001713
43,401.14,188.23,4.755,-0.31328,0.0117,0.0156,0.0078,1244.444,0.0001782,0.0001782,0.0001782
44,175.59,186.49,4.868,-0.3105,0.0046,0.0054,0.0038,1244.444,0.0001365,0.0001365,0.0001365
45,383.49,247.02,4.763,-0.31105,0.0056,0.0052,0.006,1244.444,0.0001735,0.0001735,0.0001735
46,382.31,358.13,4.674,-0.31335,0.0115,0.0096,0.0134,1244.444,0.0001173,0.0001173,0.0001173
47,312.1,147.02,4.795,-0.31225,0.0091,0.0104,0.0078,1244.444,0.0001244,0.0001244,0.0001244
48,303.35,332.45,4.707,-0.31165,0.0123,0.0136,0.011,1244.444,0.0001617,0.0001617,0.0001617
49,235.05,132.72,4.811,-0.31113,0.0049,0.0062,0.0036,1244.444,0.0001698,0.0001698,0.0001698
50,203.32,136.51,4.879,-0.30969,0.0098,0.0086,0.011,1244.444,0.0001662,0.0001662,0.0001662
51,391.74,426.17,4.767,-0.31094,0.0118,0.0114,0.0122,1244.444,0.0001166,0.0001166,0.0001166
52,308.81,90.96,4.855,-0.3096,0.0205,0.0212,0.0198,1244.444,0.0001719,0.0001719,0.0001719
53,384.91,377.41,4.768,-0.31056,0.0353,0.0548,0.0158,1244.444,0.0001294,0.0001294,0.0001294
54,213.66,71.48,4.822,-0.31041,0.0053,0.0062,0.0044,1244.444,0.00023,0.00023,0.00023
55,224.33,272.36,4.907,-0.30999,0.0066,0.0082,0.005,1244.444,0.0003067,0.0003067,0.0003067
56,350.29,18.24,4.455,-0.31804,0.0144,0.011,0.0178,1244.444,0.0003185,0.0003185,0.0003185
57,347.3,108.08,4.835,-0.31002,0.0158,0.0134,0.0182,1244.444,0.0002507,0.0002507,0.0002507
58,400.0,257.92,4.709,-0.31367,0.0187,0.0056,0.0318,1244.444,9.112e-05,9.112e-05,9.112e-05
59,498.45,427.54,4.811,-0.31024,0.0035,0.0044,0.0026,1244.444,0.0001128,0.0001128,0.0001128
60,467.27,328.68,4.672,-0.31324,0.0085,0.0106,0.0064,1244.444,0.0001802,0.0001802,0.0001802
61,164.31,278.04,4.902,-0.30996,0.0107,0.0174,0.004,1244.444,0.000205,0.000205,0.000205
62,379.02,312.07,4.771,-0.31099,0.0208,0.0208,0.0208,1244.444,0.000127,0.000127,0.000127
63,327.94,201.46,4.995,-0.30845,0.0073,0.0064,0.0082,1244.444,0.0001351,0.0001351,0.0001351
64,182.77,215.88,4.879,-0.31051,0.0041,0.005,0.0032,1244.444,0.0001593,0.0001593,0.0001593
65,80.95,349.67,4.758,-0.31052,0.021,0.0212,0.0208,1244.444,0.0001677,0.0001677,0.0001677
66,381.47,370.2,4.81,-0.31092,0.0052,0.0046,0.0058,1244.444,0.0001468,0.0001468,0.0001468
67,265.67,194.6,4.893,-0.31039,0.0071,0.008,0.0062,1244.444,0.0003025,0.0003025,0.0003025
68,159.36,102.2,4.741,-0.3118,0.007,0.008,0.006,1244.444,0.0002921,0.0002921,0.0002921
69,352.28,18.98,4.837,-0.30965,0.0127,0.0072,0.0182,1244.444,0.0001907,0.0001907,0.0001907
70,374.12,309.39,4.709,-0.31145,0.0082,0.011,0.0054,1244.444,0.0003078,0.0003078,0.0003078
71,306.07,127.03,4.846,-0.31011,0.0353,0.0356,0.035,1244.444,0.0002301,0.0002301,0.0002301
72,262.57,317.67,4.875,-0.3092,0.0605,0.0598,0.0612,1244.444,9.016e-05,9.016e-05,9.016e-05
73,213.8,217.86,4.875,-0.31024,0.0176,0.0196,0.0156,1244.444,0.0001334,0.0001334,0.0001334
74,304.28,325.86,4.814,-0.3113,0.0028,0.0036,0.002,1244.444,0.0001954,0.0001954,0.0001954
75,393.15,146.0,4.769,-0.31043,0.0393,0.0404,0.0382,1244.444,0.0001505,0.0001505,0.0001505
76,412.7,22.97,4.702,-0.31292,0.0203,0.0206,0.02,1244.444,0.000114,0.000114,0.000114
77,277.97,283.34,4.807,-0.31079,0.0079,0.0102,0.0056,1244.444,0.000136,0.000136,0.000136
78,385.67,375.65,4.861,-0.30955,0.0177,0.0166,0.0188,1244.444,0.0001742,0.0001742,0.0001742
79,323.97,26.96,4.786,-0.31151,0.0066,0.0074,0.0058,1244.444,0.0002213,0.0002213,0.0002213
80,150.3,169.62,5.043,-0.30792,0.0121,0.0122,0.012,1244.444,0.0001842,0.0001842,0.0001842
81,244.97,171.75,4.961,-0.30881,0.0039,0.0042,0.0036,1244.444,0.0001358,0.0001358,0.0001358
82,273.74,194.19,4.815,-0.31103,0.0039,0.0068,0.001,1244.444,0.0001153,0.0001153,0.0001153
83,200.75,54.99,4.738,-0.3138,0.0104,0.0098,0.011,1244.444,0.0001977,0.0001977,0.0001977
84,257.25,262.91,4.666,-0.31335,0.0052,0.0068,0.0036,1244.444,0.000137,0.000137,0.000137
85,401.73,139.4,4.745,-0.31197,0.016,0.019,0.013,1244.444,0.0003093,0.0003093,0.0003093
86,150.51,168.33,4.89,-0.30914,0.005,0.0054,0.0046,1244.444,0.0002908,0.0002908,0.0002908
87,335.39,283.05,4.824,-0.30996,0.0083,0.01,0.0066,1244.444,0.0001887,0.0001887,0.0001887
88,197.86,151.3,4.69,-0.31918,0.0112,0.0166,0.0058,1244.444,0.0002621,0.0002621,0.0002621
89,189.86,195.07,4.948,-0.30883,0.0127,0.0112,0.0142,1244.444,0.0002058,0.0002058,0.0002058
90,380.27,319.72,4.803,-0.31023,0.0087,0.011,0.0064,1244.444,0.0004385,0.0004385,0.0004385
91,308.96,331.43,4.893,-0.30983,0.0059,0.0094,0.0024,1244.444,0.000182,0.000182,0.000182
92,319.4,177.24,4.828,-0.31037,0.0122,0.0132,0.0112,1244.444,0.0002168,0.0002168,0.0002168
93,296.23,46.95,4.91,-0.30922,0.0147,0.0134,0.016,1244.444,0.0003621,0.0003621,0.0003621
94,287.16,414.62,4.72,-0.31212,0.0041,0.006,0.0022,1244.444,0.000133,0.000133,0.000133
95,329.51,244.04,4.802,-0.31134,0.0115,0.013,0.01,1244.444,0.0003557,0.0003557,0.0003557
96,155.42,177.57,4.853,-0.3072,0.0122,0.012,0.0124,1244.444,0.0001574,0.0001574,0.0001574
97,234.44,203.76,4.95,-0.30871,0.0112,0.0078,0.0146,1244.444,0.0002298,0.0002298,0.0002298
98,303.31,265.17,4.775,-0.31129,0.0127,0.012,0.0134,1244.444,0.0001521,0.0001521,0.0001521
99,315.14,210.22,4.832,-0.31021,0.0093,0.009,0.0096,1244.444,0.0003543,0.0003543,0.0003543
100,362.53,247.36,4.649,-0.31432,0.0088,0.011,0.0066,1244.444,0.0001283,0.0001283,0.0001283
101,338.27,69.56,4.844,-0.31062,0.0037,0.005,0.0024,1244.444,0.0001429,0.0001429,0.0001429
102,199.42,165.28,4.787,-0.31093,0.0169,0.0192,0.0146,1244.444,0.0002957,0.0002957,0.0002957
