Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,100.69,11.83,5.088,-0.30783,0.0188,0.0096,0.028,864.0,0.0002143,0.0002143,0.0002143
1,136.0,102.25,4.981,-0.30902,0.0227,0.0128,0.0326,864.0,0.0001631,0.0001631,0.0001631
2,111.41,30.4,4.892,-0.3104,0.0147,0.0152,0.0142,864.0,0.0002904,0.0002904,0.0002904
3,89.01,28.62,4.944,-0.27711,0.0962,0.1008,0.0916,864.0,0.0005076,0.0005076,0.0005076
4,113.58,68.46,4.987,-0.32195,0.3408,0.3562,0.3254,864.0,0.00117,0.00117,0.00117
5,121.34,131.35,4.882,-0.31039,0.0918,0.1026,0.081,864.0,0.0004231,0.0004231,0.0004231
6,39.24,150.95,4.969,-0.30806,0.051,0.0616,0.0404,864.0,0.0003331,0.0003331,0.0003331
7,90.51,71.91,5.015,-0.30824,0.0038,0.0054,0.0022,864.0,0.0003789,0.0003789,0.0003789
8,119.61,126.46,5.111,-0.3073,0.0123,0.0132,0.0114,864.0,0.0003398,0.0003398,0.0003398
9,100.55,134.65,4.972,-0.30941,0.208,0.2224,0.1936,864.0,0.00346,0.00346,0.00346
10,152.36,128.28,4.876,-0.31036,0.0477,0.0528,0.0426,864.0,0.01014,0.01014,0.01014
11,155.67,57.97,5.132,-0.30673,0.0316,0.0286,0.0346,864.0,0.00567,0.00567,0.00567
12,220.67,131.44,4.831,-0.31113,0.4076,0.4906,0.3246,864.0,0.00142,0.00142,0.00142
13,102.62,13.04,4.95,-0.30876,0.003,0.006,0.0,864.0,0.0004353,0.0004353,0.0004353
14,75.34,96.51,4.995,-0.30886,0.0076,0.0104,0.0048,864.0,0.0002827,0.0002827,0.0002827
15,99.95,63.29,5.118,-0.30738,0.0055,0.0058,0.0052,864.0,0.00277,0.00277,0.00277
16,141.3,192.73,4.918,-0.3091,0.0049,0.0068,0.003,864.0,0.0001758,0.0001758,0.0001758
17,161.33,164.76,5.003,-0.30763,0.0067,0.0126,0.0008,864.0,0.0002799,0.0002799,0.0002799
18,104.21,102.75,4.865,-0.31125,0.051,0.0578,0.0442,864.0,0.0007929,0.0007929,0.0007929
19,79.24,140.88,5.104,-0.30768,0.0095,0.0072,0.0118,864.0,0.000676,0.000676,0.000676
20,84.93,173.67,4.902,-0.30965,0.0046,0.007,0.0022,864.0,0.0002341,0.0002341,0.0002341
21,90.02,123.64,5.04,-0.30739,0.0022,0.0036,0.0008,864.0,0.000252,0.000252,0.000252
22,55.18,46.95,4.979,-0.30076,0.0366,0.02,0.0532,864.0,0.0005595,0.0005595,0.0005595
23,103.94,165.97,5.033,-0.30851,0.0234,0.023,0.0238,864.0,0.0002433,0.0002433,0.0002433
24,162.56,143.67,4.766,-0.30398,0.0451,0.049,0.0412,864.0,0.00231,0.00231,0.00231
25,111.2,170.72,4.87,-0.31089,0.0084,0.0094,0.0074,864.0,0.0002412,0.0002412,0.0002412
26,103.99,139.14,4.999,-0.30886,0.0061,0.0082,0.004,864.0,0.0001863,0.0001863,0.0001863
27,104.67,71.07,5.077,-0.30693,0.055,0.056,0.054,864.0,0.0002577,0.0002577,0.0002577
28,106.1,54.64,5.198,-0.30578,0.0025,0.0034,0.0016,864.0,0.0001966,0.0001966,0.0001966
29,108.92,19.36,4.994,-0.30757,0.0037,0.007,0.0004,864.0,0.000206,0.000206,0.000206
30,158.88,150.66,5.083,-0.30708,0.0034,0.006,0.0008,864.0,0.0007996,0.0007996,0.0007996
31,106.84,70.2,5.129,-0.30656,0.0019,0.0032,0.0006,864.0,0.000272,0.000272,0.000272
32,20.09,40.88,5.204,-0.30413,0.0033,0.005,0.0016,864.0,0.0002959,0.0002959,0.0002959
33,118.75,67.0,4.953,-0.30938,0.0359,0.0234,0.0484,864.0,0.0002995,0.0002995,0.0002995
34,99.35,145.37,4.937,-0.30923,0.0068,0.0092,0.0044,864.0,0.000211,0.000211,0.000211
35,106.39,42.05,5.074,-0.30721,0.0025,0.0032,0.0018,864.0,0.000204,0.000204,0.000204
36,138.78,148.31,5.102,-0.30593,0.0081,0.0086,0.0076,864.0,0.0004531,0.0004531,0.0004531
37,76.96,61.7,5.168,-0.30222,0.0301,0.0372,0.023,864.0,0.00154,0.00154,0.00154
38,75.21,96.66,5.106,-0.30753,0.0079,0.0094,0.0064,864.0,0.0003233,0.0003233,0.0003233
39,107.7,87.31,5.018,-0.30838,0.0094,0.0094,0.0094,864.0,0.0002435,0.0002435,0.0002435
40,94.82,15.74,5.163,-0.30613,0.0107,0.0106,0.0108,864.0,0.0004569,0.0004569,0.0004569
41,80.85,41.79,5.093,-0.30775,0.0185,0.0212,0.0158,864.0,0.0004182,0.0004182,0.0004182
42,149.82,284.55,4.925,-0.30938,0.0306,0.0542,0.007,864.0,0.0003414,0.0003414,0.0003414
43,122.95,174.42,5.033,-0.30812,0.0347,0.0106,0.0588,864.0,0.0002871,0.0002871,0.0002871
44,99.33,143.61,5.116,-0.30753,0.0089,0.0144,0.0034,864.0,0.000594,0.000594,0.000594
45,96.19,155.44,4.88,-0.30948,0.0498,0.0706,0.029,864.0,0.0002967,0.0002967,0.0002967
46,63.56,142.07,5.145,-0.30658,0.005,0.0096,0.0004,864.0,0.00181,0.00181,0.00181
47,102.17,22.12,5.001,-0.30885,0.0075,0.0096,0.0054,864.0,0.0002595,0.0002595,0.0002595
48,104.3,160.73,4.934,-0.309,0.0099,0.0108,0.009,864.0,0.0004669,0.0004669,0.0004669
49,60.22,104.02,5.116,-0.30701,0.0037,0.006,0.0014,864.0,0.0002994,0.0002994,0.0002994
50,122.08,173.45,5.017,-0.30795,0.0038,0.0034,0.0042,864.0,0.0001593,0.0001593,0.0001593
51,110.04,78.73,5.209,-0.30446,0.0027,0.005,0.0004,864.0,0.0001936,0.0001936,0.0001936
52,69.51,60.59,5.016,-0.30785,0.0049,0.0088,0.001,864.0,0.0002435,0.0002435,0.0002435
53,33.32,18.82,5.048,-0.30705,0.0202,0.021,0.0194,864.0,0.00156,0.00156,0.00156
54,138.69,102.0,5.024,-0.30335,0.0201,0.0272,0.013,864.0,0.0002926,0.0002926,0.0002926
55,82.03,101.89,5.197,-0.30556,0.0055,0.0096,0.0014,864.0,0.0008538,0.0008538,0.0008538
56,48.96,69.14,5.188,-0.30564,0.005,0.0064,0.0036,864.0,0.0003359,0.0003359,0.0003359
57,93.71,41.48,5.093,-0.30621,0.0103,0.0118,0.0088,864.0,0.0002776,0.0002776,0.0002776
58,120.89,82.24,4.965,-0.30941,0.007,0.008,0.006,864.0,0.0001943,0.0001943,0.0001943
59,74.64,84.53,5.019,-0.30794,0.019,0.012,0.026,864.0,0.0002479,0.0002479,0.0002479
60,85.95,50.2,5.141,-0.30605,0.071,0.084,0.058,864.0,0.0003179,0.0003179,0.0003179
61,66.29,158.33,4.875,-0.3101,0.013,0.02,0.006,864.0,0.0004208,0.0004208,0.0004208
62,119.84,150.59,4.961,-0.30931,0.0079,0.0098,0.006,864.0,0.0001705,0.0001705,0.0001705
63,148.44,140.26,5.045,-0.30798,0.014,0.0054,0.0226,864.0,0.0002078,0.0002078,0.0002078
64,82.77,113.75,5.258,-0.30505,0.0238,0.0216,0.026,864.0,0.0002582,0.0002582,0.0002582
65,114.62,120.01,5.101,-0.30611,0.0033,0.0062,0.0004,864.0,0.0002291,0.0002291,0.0002291
66,69.16,71.33,5.234,-0.29458,0.0162,0.0208,0.0116,864.0,0.00265,0.00265,0.00265
67,81.14,130.79,4.912,-0.30058,0.0884,0.1024,0.0744,864.0,0.0003979,0.0003979,0.0003979
68,67.09,78.9,5.136,-0.30448,0.0088,0.0074,0.0102,864.0,0.0002307,0.0002307,0.0002307
69,153.45,187.34,4.944,-0.30828,0.0031,0.0054,0.0008,864.0,0.000196,0.000196,0.000196
70,104.09,96.13,5.155,-0.30506,0.0081,0.012,0.0042,864.0,0.0002318,0.0002318,0.0002318
71,125.0,111.61,5.119,-0.31568,0.08,0.079,0.081,864.0,0.0004923,0.0004923,0.0004923
72,115.85,95.22,5.145,-0.3059,0.0055,0.0084,0.0026,864.0,0.0003274,0.0003274,0.0003274
73,102.57,127.75,5.019,-0.30805,0.0439,0.0148,0.073,864.0,0.0004161,0.0004161,0.0004161
74,139.43,24.3,4.874,-0.32062,0.0805,0.0882,0.0728,864.0,0.0002471,0.0002471,0.0002471
75,113.5,98.14,5.008,-0.30781,0.0048,0.007,0.0026,864.0,0.0002303,0.0002303,0.0002303
76,74.8,143.28,4.904,-0.31017,0.003,0.0042,0.0018,864.0,0.0002082,0.0002082,0.0002082
77,82.16,102.27,5.071,-0.30801,0.0894,0.07,0.1088,864.0,0.0004962,0.0004962,0.0004962
78,91.7,15.7,5.277,-0.3036,0.0039,0.0054,0.0024,864.0,0.0002526,0.0002526,0.0002526
79,86.08,23.48,5.017,-0.30802,0.0298,0.0174,0.0422,864.0,0.000468,0.000468,0.000468
80,135.3,149.94,5.081,-0.30759,0.1221,0.1224,0.1218,864.0,0.0002165,0.0002165,0.0002165
81,153.59,68.06,4.945,-0.3096,0.105,0.1298,0.0802,864.0,0.0008188,0.0008188,0.0008188
82,115.78,36.51,5.08,-0.30778,0.0556,0.0454,0.0658,864.0,0.000456,0.000456,0.000456
83,117.6,162.22,5.052,-0.30815,0.0242,0.0256,0.0228,864.0,0.0004847,0.0004847,0.0004847
84,165.1,13.93,4.909,-0.30897,0.0046,0.0072,0.002,864.0,0.0002268,0.0002268,0.0002268
85,90.38,78.62,5.092,-0.30693,0.0038,0.0042,0.0034,864.0,0.0004451,0.0004451,0.0004451
86,110.94,128.03,4.931,-0.30902,0.0086,0.0126,0.0046,864.0,0.0002125,0.0002125,0.0002125
87,118.85,110.85,5.195,-0.30516,0.0131,0.0168,0.0094,864.0,0.0003749,0.0003749,0.0003749
88,120.32,128.97,5.097,-0.30661,0.0259,0.0282,0.0236,864.0,0.0002114,0.0002114,0.0002114
89,149.85,40.77,4.958,-0.30863,0.0036,0.006,0.0012,864.0,0.0001915,0.0001915,0.0001915
90,83.16,65.01,5.256,-0.3033,0.0053,0.0078,0.0028,864.0,0.0002783,0.0002783,0.0002783
91,39.93,31.67,5.056,-0.30788,0.0267,0.03,0.0234,864.0,0.00445,0.00445,0.00445
92,95.42,119.69,5.124,-0.30626,0.0044,0.008,0.0008,864.0,0.000248,0.000248,0.000248
93,101.91,116.17,5.14,-0.30575,0.006,0.0086,0.0034,864.0,0.0007052,0.0007052,0.0007052
94,93.83,37.39,5.176,-0.30523,0.0198,0.0246,0.015,864.0,0.0004314,0.0004314,0.0004314
95,73.0,100.32,5.221,-0.30548,0.2017,0.2058,0.1976,864.0,0.0007976,0.0007976,0.0007976
96,85.89,82.64,5.142,-0.30586,0.0521,0.0554,0.0488,864.0,0.0002448,0.0002448,0.0002448
97,100.89,90.58,5.052,-0.30754,0.0072,0.009,0.0054,864.0,0.0002658,0.0002658,0.0002658
98,89.46,48.3,5.122,-0.29461,0.0324,0.0384,0.0264,864.0,0.00824,0.00824,0.00824
99,78.55,39.83,5.175,-0.30474,0.0936,0.0964,0.0908,864.0,0.00272,0.00272,0.00272
100,117.5,54.97,5.028,-0.30765,0.0225,0.0266,0.0184,864.0,0.0001871,0.0001871,0.0001871
101,91.46,142.53,5.095,-0.30715,0.062,0.0616,0.0624,864.0,0.0002149,0.0002149,0.0002149
102,100.72,93.84,4.985,-0.30865,0.0049,0.0082,0.0016,864.0,0.0003871,0.0003871,0.0003871
103,90.28,92.32,5.227,-0.30411,0.0774,0.1408,0.014,864.0,0.00207,0.00207,0.00207
104,112.55,131.57,5.135,-0.30632,0.0019,0.0034,0.0004,864.0,0.0002119,0.0002119,0.0002119
105,115.79,114.16,4.985,-0.30863,0.0121,0.013,0.0112,864.0,0.0002058,0.0002058,0.0002058
106,101.5,75.23,5.04,-0.30814,0.0136,0.0158,0.0114,864.0,0.0002279,0.0002279,0.0002279
107,122.47,145.01,5.122,-0.30525,0.0048,0.008,0.0016,864.0,0.0002633,0.0002633,0.0002633
108,109.32,58.09,5.254,-0.30352,0.0886,0.0862,0.091,864.0,0.00093,0.00093,0.00093
109,102.15,94.13,5.027,-0.3249,0.1692,0.172,0.1664,864.0,0.0003643,0.0003643,0.0003643
