Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,527.63,442.66,4.656,-0.31111,0.003,0.002,0.004,1244.444,8.326e-05,8.326e-05,8.326e-05
1,239.16,239.78,4.535,0.0,0.0052,0.0074,0.003,1244.444,0.0002753,0.0002753,0.0002753
2,273.49,101.45,4.68,-0.31073,0.0099,0.017,0.0028,1244.444,0.0002487,0.0002487,0.0002487
3,433.64,154.07,4.607,0.0,0.0088,0.0098,0.0078,1244.444,0.0001126,0.0001126,0.0001126
4,497.58,81.16,4.462,-0.32295,0.0122,0.0174,0.007,1244.444,0.0003969,0.0003969,0.0003969
5,266.68,357.6,4.427,0.0,0.0052,0.0078,0.0026,1244.444,0.000146,0.000146,0.000146
6,381.93,173.17,4.64,-0.31059,0.0016,0.0022,0.001,1244.444,0.0001588,0.0001588,0.0001588
7,475.51,450.1,4.476,0.0,0.004,0.004,0.004,1244.444,0.0001016,0.0001016,0.0001016
8,569.88,271.7,4.402,-0.31475,0.0064,0.0054,0.0074,1244.444,0.0002827,0.0002827,0.0002827
9,462.9,319.79,4.519,0.0,0.005,0.0072,0.0028,1244.444,0.0001209,0.0001209,0.0001209
10,299.44,63.23,4.628,-0.31213,0.0042,0.005,0.0034,1244.444,0.0001341,0.0001341,0.0001341
11,338.73,413.49,4.572,0.0,0.0132,0.0118,0.0146,1244.444,0.0002573,0.0002573,0.0002573
12,41.36,226.26,4.464,-0.31549,0.0037,0.007,0.0004,1244.444,0.0003301,0.0003301,0.0003301
13,286.72,87.14,4.573,0.0,0.0038,0.0058,0.0018,1244.444,0.0002026,0.0002026,0.0002026
14,298.25,316.3,4.604,0.0,0.01,0.0134,0.0066,1244.444,0.0008212,0.0008212,0.0008212
15,205.33,56.17,4.497,0.0,0.0225,0.0222,0.0228,1244.444,0.0006706,0.0006706,0.0006706
16,468.17,132.67,4.513,0.0,0.0034,0.0022,0.0046,1244.444,0.000121,0.000121,0.000121
17,295.97,39.44,4.676,0.0,0.0083,0.0116,0.005,1244.444,0.0007033,0.0007033,0.0007033
18,255.44,53.4,4.515,-0.31437,0.002,0.0024,0.0016,1244.444,0.0001309,0.0001309,0.0001309
19,276.41,221.24,4.444,0.0,0.0026,0.0048,0.0004,1244.444,0.0001748,0.0001748,0.0001748
20,494.32,386.24,4.341,-0.31506,0.0237,0.0264,0.021,1244.444,9.723e-05,9.723e-05,9.723e-05
21,278.28,170.79,4.485,0.0,0.0119,0.0136,0.0102,1244.444,0.0001602,0.0001602,0.0001602
22,107.45,216.63,4.383,-0.3144,0.0058,0.0088,0.0028,1244.444,0.0005298,0.0005298,0.0005298
23,361.67,68.4,4.532,0.0,0.0025,0.0036,0.0014,1244.444,0.0001557,0.0001557,0.0001557
24,415.81,95.44,4.646,-0.31097,0.0033,0.0054,0.0012,1244.444,0.000349,0.000349,0.000349
25,65.25,101.54,4.702,0.0,0.0085,0.017,0.0,1244.444,0.00178,0.00178,0.00178
26,208.52,107.19,4.649,-0.3113,0.025,0.026,0.024,1244.444,0.0003148,0.0003148,0.0003148
27,353.37,24.74,4.604,0.0,0.0164,0.012,0.0208,1244.444,0.0003296,0.0003296,0.0003296
28,181.2,14.43,4.517,-0.31294,0.0086,0.0116,0.0056,1244.444,0.0001752,0.0001752,0.0001752
29,435.96,230.78,4.46,0.0,0.0086,0.009,0.0082,1244.444,0.0001824,0.0001824,0.0001824
30,355.67,38.92,4.646,0.0,0.0419,0.0468,0.037,1244.444,0.0007077,0.0007077,0.0007077
31,91.72,143.88,4.613,-0.3168,0.0152,0.0188,0.0116,1244.444,0.0004478,0.0004478,0.0004478
32,198.61,82.45,4.499,-0.31188,0.0092,0.012,0.0064,1244.444,0.0002247,0.0002247,0.0002247
33,312.43,175.4,4.597,0.0,0.0021,0.0026,0.0016,1244.444,0.000159,0.000159,0.000159
34,214.12,35.24,4.562,0.0,0.0047,0.0058,0.0036,1244.444,0.0003428,0.0003428,0.0003428
35,267.17,163.77,4.722,0.0,0.0082,0.012,0.0044,1244.444,0.0002936,0.0002936,0.0002936
36,315.62,283.58,4.608,0.0,0.0086,0.0118,0.0054,1244.444,0.0002124,0.0002124,0.0002124
37,470.96,252.99,4.498,-0.31322,0.0083,0.0076,0.009,1244.444,0.0002367,0.0002367,0.0002367
38,434.64,132.24,4.458,0.0,0.0285,0.0176,0.0394,1244.444,0.0004826,0.0004826,0.0004826
39,161.88,52.93,4.504,-0.31442,0.0048,0.0074,0.0022,1244.444,0.0004116,0.0004116,0.0004116
40,200.29,34.84,4.464,-0.31843,0.0087,0.0116,0.0058,1244.444,0.0003077,0.0003077,0.0003077
41,325.53,412.02,4.576,-0.31168,0.003,0.0056,0.0004,1244.444,8.367e-05,8.367e-05,8.367e-05
42,357.3,96.13,4.641,0.0,0.0057,0.0062,0.0052,1244.444,0.0001571,0.0001571,0.0001571
43,439.23,107.93,4.523,-0.32382,0.0033,0.0056,0.001,1244.444,0.0002198,0.0002198,0.0002198
44,491.79,165.43,4.595,-0.31574,0.0174,0.0198,0.015,1244.444,0.0003134,0.0003134,0.0003134
45,374.36,106.73,4.63,-0.35528,0.003,0.0056,0.0004,1244.444,0.0002258,0.0002258,0.0002258
46,184.72,39.89,4.71,0.0,0.0049,0.0082,0.0016,1244.444,0.0003821,0.0003821,0.0003821
47,361.21,88.47,4.676,0.0,0.0361,0.0358,0.0364,1244.444,0.0005144,0.0005144,0.0005144
48,181.37,36.69,4.625,0.0,0.0077,0.0146,0.0008,1244.444,0.0004293,0.0004293,0.0004293
49,207.29,80.91,4.582,-0.32008,0.019,0.0252,0.0128,1244.444,0.0001774,0.0001774,0.0001774
