Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,439.34,425.82,4.656,-0.31111,0.003,0.005,0.001,1244.444,9.73e-05,9.73e-05,9.73e-05
1,213.02,240.91,4.535,0.0,0.0017,0.0022,0.0012,1244.444,0.00014,0.00014,0.00014
2,355.41,108.49,4.68,-0.31073,0.0031,0.005,0.0012,1244.444,9.696e-05,9.696e-05,9.696e-05
3,312.3,93.42,4.607,0.0,0.0073,0.0094,0.0052,1244.444,0.0002898,0.0002898,0.0002898
4,506.93,58.11,4.462,-0.32295,0.0139,0.0216,0.0062,1244.444,0.0002878,0.0002878,0.0002878
5,206.69,196.49,4.427,0.0,0.0204,0.0182,0.0226,1244.444,0.0002832,0.0002832,0.0002832
6,319.0,163.07,4.64,-0.31059,0.0018,0.0028,0.0008,1244.444,8.612e-05,8.612e-05,8.612e-05
7,504.48,514.59,4.476,0.0,0.003,0.0048,0.0012,1244.444,0.0001472,0.0001472,0.0001472
8,469.42,213.88,4.402,-0.31475,0.0014,0.0012,0.0016,1244.444,0.0003022,0.0003022,0.0003022
9,479.34,339.66,4.519,0.0,0.0081,0.0078,0.0084,1244.444,0.0001051,0.0001051,0.0001051
10,314.2,56.84,4.628,-0.31213,0.0064,0.008,0.0048,1244.444,0.0002082,0.0002082,0.0002082
11,322.77,332.06,4.572,0.0,0.0295,0.0342,0.0248,1244.444,0.0002432,0.0002432,0.0002432
12,201.32,301.51,4.464,-0.31549,0.005,0.005,0.005,1244.444,0.0001585,0.0001585,0.0001585
13,351.78,78.99,4.573,0.0,0.0465,0.018,0.075,1244.444,0.00215,0.00215,0.00215
14,338.77,280.71,4.604,0.0,0.0135,0.0152,0.0118,1244.444,0.0005929,0.0005929,0.0005929
15,110.77,59.07,4.497,0.0,0.0197,0.0156,0.0238,1244.444,0.0011,0.0011,0.0011
16,410.52,131.1,4.513,0.0,0.0018,0.0022,0.0014,1244.444,0.0001687,0.0001687,0.0001687
17,213.62,36.48,4.676,0.0,0.0209,0.0196,0.0222,1244.444,0.0006448,0.0006448,0.0006448
18,376.29,56.7,4.515,-0.31437,0.0037,0.0054,0.002,1244.444,0.0001076,0.0001076,0.0001076
19,457.31,223.06,4.444,0.0,0.0011,0.0014,0.0008,1244.444,0.0001719,0.0001719,0.0001719
20,473.59,343.07,4.341,-0.31506,0.0263,0.0306,0.022,1244.444,0.0001371,0.0001371,0.0001371
