Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,110.45,12.35,5.088,-0.30783,0.0144,0.0078,0.021,864.0,0.0002249,0.0002249,0.0002249
1,148.39,106.84,4.981,-0.30902,0.0048,0.003,0.0066,864.0,0.0001691,0.0001691,0.0001691
2,98.35,97.25,4.892,-0.3104,0.0303,0.0342,0.0264,864.0,0.0003383,0.0003383,0.0003383
3,76.61,29.61,4.944,-0.27711,0.0924,0.0956,0.0892,864.0,0.0004111,0.0004111,0.0004111
4,114.14,103.78,4.987,-0.32195,0.3636,0.3098,0.4174,864.0,0.0012,0.0012,0.0012
5,110.0,121.06,4.882,-0.31039,0.0884,0.0968,0.08,864.0,0.000421,0.000421,0.000421
6,94.2,152.4,4.969,-0.30806,0.114,0.0784,0.1496,864.0,0.000301,0.000301,0.000301
7,64.83,54.06,5.015,-0.30824,0.0394,0.0092,0.0696,864.0,0.000533,0.000533,0.000533
8,90.08,84.25,5.111,-0.3073,0.0083,0.012,0.0046,864.0,0.0003437,0.0003437,0.0003437
9,88.38,14.97,4.972,-0.30941,0.2994,0.2778,0.321,864.0,0.00865,0.00865,0.00865
10,159.84,21.66,4.876,-0.31036,0.1242,0.1448,0.1036,864.0,0.00694,0.00694,0.00694
11,142.46,6.32,5.132,-0.30673,0.235,0.2358,0.2342,864.0,0.00337,0.00337,0.00337
12,144.18,35.72,4.831,-0.31113,0.4809,0.619,0.3428,864.0,0.00259,0.00259,0.00259
13,79.45,10.81,4.95,-0.30876,0.0581,0.0148,0.1014,864.0,0.000311,0.000311,0.000311
14,61.13,112.55,4.995,-0.30886,0.0219,0.0138,0.03,864.0,0.0002029,0.0002029,0.0002029
15,113.34,69.04,5.118,-0.30738,0.0082,0.0126,0.0038,864.0,0.00206,0.00206,0.00206
16,149.69,172.07,4.918,-0.3091,0.0035,0.006,0.001,864.0,0.0001768,0.0001768,0.0001768
17,146.23,29.06,5.003,-0.30763,0.0265,0.0272,0.0258,864.0,0.0003327,0.0003327,0.0003327
18,122.59,156.5,4.865,-0.31125,0.053,0.0576,0.0484,864.0,0.0002196,0.0002196,0.0002196
19,61.6,138.8,5.104,-0.30768,0.0025,0.004,0.001,864.0,0.0002363,0.0002363,0.0002363
20,66.69,133.38,4.902,-0.30965,0.0085,0.0114,0.0056,864.0,0.0003565,0.0003565,0.0003565
21,59.4,109.73,5.04,-0.30739,0.0051,0.0092,0.001,864.0,0.000845,0.000845,0.000845
22,84.04,50.32,4.979,-0.30076,0.0299,0.0402,0.0196,864.0,0.0009,0.0009,0.0009
23,94.33,112.41,5.033,-0.30851,0.0083,0.0102,0.0064,864.0,0.0002442,0.0002442,0.0002442
24,66.23,90.64,4.766,-0.30398,0.0397,0.0444,0.035,864.0,0.00315,0.00315,0.00315
25,68.8,163.38,4.87,-0.31089,0.0376,0.0514,0.0238,864.0,0.0002749,0.0002749,0.0002749
26,105.01,170.48,4.999,-0.30886,0.0049,0.008,0.0018,864.0,0.0002265,0.0002265,0.0002265
27,39.86,30.98,5.077,-0.30693,0.0902,0.1034,0.077,864.0,0.0008254,0.0008254,0.0008254
28,90.73,58.36,5.198,-0.30578,0.0036,0.0048,0.0024,864.0,0.0002359,0.0002359,0.0002359
29,28.07,13.5,4.994,-0.30757,0.1594,0.2598,0.059,864.0,0.00396,0.00396,0.00396
30,199.83,293.15,5.083,-0.30708,0.0029,0.0044,0.0014,864.0,0.0003649,0.0003649,0.0003649
31,110.31,70.4,5.129,-0.30656,0.002,0.0036,0.0004,864.0,0.000262,0.000262,0.000262
32,115.3,28.36,5.204,-0.30413,0.0023,0.0042,0.0004,864.0,0.0002284,0.0002284,0.0002284
33,98.24,64.2,4.953,-0.30938,0.017,0.0118,0.0222,864.0,0.0003155,0.0003155,0.0003155
34,84.57,124.09,4.937,-0.30923,0.0082,0.0118,0.0046,864.0,0.0004051,0.0004051,0.0004051
35,107.24,31.96,5.074,-0.30721,0.0065,0.0116,0.0014,864.0,0.0002309,0.0002309,0.0002309
36,125.41,187.41,5.102,-0.30593,0.0037,0.005,0.0024,864.0,0.0002442,0.0002442,0.0002442
37,79.44,71.27,5.168,-0.30222,0.028,0.0334,0.0226,864.0,0.00297,0.00297,0.00297
38,96.54,144.97,5.106,-0.30753,0.007,0.0108,0.0032,864.0,0.0002554,0.0002554,0.0002554
39,108.96,139.72,5.018,-0.30838,0.0124,0.0118,0.013,864.0,0.000232,0.000232,0.000232
40,64.07,15.03,5.163,-0.30613,0.051,0.0554,0.0466,864.0,0.0003068,0.0003068,0.0003068
41,84.27,47.98,5.093,-0.30775,0.0837,0.0778,0.0896,864.0,0.0003632,0.0003632,0.0003632
42,162.09,252.66,4.925,-0.30938,0.0164,0.0172,0.0156,864.0,0.0001577,0.0001577,0.0001577
43,80.54,148.0,5.033,-0.30812,0.029,0.0248,0.0332,864.0,0.0002857,0.0002857,0.0002857
44,53.32,164.01,5.116,-0.30753,0.0038,0.0054,0.0022,864.0,0.0001898,0.0001898,0.0001898
45,107.46,121.76,4.88,-0.30948,0.0553,0.0684,0.0422,864.0,0.0001954,0.0001954,0.0001954
46,97.98,119.61,5.145,-0.30658,0.0035,0.0066,0.0004,864.0,0.0002804,0.0002804,0.0002804
47,96.46,25.12,5.001,-0.30885,0.006,0.0094,0.0026,864.0,0.0002266,0.0002266,0.0002266
48,114.85,193.99,4.934,-0.309,0.0105,0.0114,0.0096,864.0,0.0001771,0.0001771,0.0001771
49,105.47,127.22,5.116,-0.30701,0.0043,0.0042,0.0044,864.0,0.0002351,0.0002351,0.0002351
50,156.8,152.71,5.017,-0.30795,0.003,0.0026,0.0034,864.0,0.0001666,0.0001666,0.0001666
51,163.96,100.29,5.209,-0.30446,0.003,0.0054,0.0006,864.0,0.0002053,0.0002053,0.0002053
52,85.06,68.33,5.016,-0.30785,0.0051,0.0068,0.0034,864.0,0.0002577,0.0002577,0.0002577
53,54.38,16.18,5.048,-0.30705,0.0534,0.0556,0.0512,864.0,0.00119,0.00119,0.00119
54,84.19,110.06,5.024,-0.30335,0.0191,0.0194,0.0188,864.0,0.0002831,0.0002831,0.0002831
55,97.51,156.89,5.197,-0.30556,0.0022,0.004,0.0004,864.0,0.0001856,0.0001856,0.0001856
56,35.06,88.68,5.188,-0.30564,0.004,0.0062,0.0018,864.0,0.0003073,0.0003073,0.0003073
57,97.97,52.75,5.093,-0.30621,0.0075,0.009,0.006,864.0,0.0002934,0.0002934,0.0002934
58,124.63,66.52,4.965,-0.30941,0.0397,0.0424,0.037,864.0,0.0002352,0.0002352,0.0002352
59,49.47,88.29,5.019,-0.30794,0.0157,0.0184,0.013,864.0,0.0004292,0.0004292,0.0004292
60,80.42,58.19,5.141,-0.30605,0.0162,0.0198,0.0126,864.0,0.00093,0.00093,0.00093
61,124.69,117.71,4.875,-0.3101,0.0576,0.0606,0.0546,864.0,0.0002266,0.0002266,0.0002266
62,115.03,141.2,4.961,-0.30931,0.009,0.0106,0.0074,864.0,0.0002219,0.0002219,0.0002219
63,138.85,144.78,5.045,-0.30798,0.0134,0.0112,0.0156,864.0,0.00097,0.00097,0.00097
64,108.94,99.52,5.258,-0.30505,0.0295,0.0304,0.0286,864.0,0.0002594,0.0002594,0.0002594
65,120.04,180.23,5.101,-0.30611,0.0055,0.0102,0.0008,864.0,0.0002175,0.0002175,0.0002175
66,81.33,51.7,5.234,-0.29458,0.0209,0.0266,0.0152,864.0,0.00263,0.00263,0.00263
