Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,468.12,242.92,4.636,-0.31328,0.0065,0.0088,0.0042,1244.444,0.0001825,0.0001825,0.0001825
1,388.84,294.59,4.736,-0.31292,0.0178,0.0182,0.0174,1244.444,0.0003244,0.0003244,0.0003244
2,240.34,101.98,4.819,-0.3113,0.0313,0.023,0.0396,1244.444,0.0005047,0.0005047,0.0005047
3,252.82,196.21,4.747,-0.31115,0.0061,0.008,0.0042,1244.444,0.0001569,0.0001569,0.0001569
4,402.1,233.67,4.788,-0.31095,0.0142,0.0142,0.0142,1244.444,0.0001429,0.0001429,0.0001429
5,193.79,127.05,4.851,-0.31057,0.0334,0.0156,0.0512,1244.444,0.000238,0.000238,0.000238
6,170.58,76.63,4.9,-0.30906,0.1018,0.084,0.1196,1244.444,0.0004768,0.0004768,0.0004768
7,212.21,59.99,4.756,-0.311,0.0081,0.0102,0.006,1244.444,0.0003334,0.0003334,0.0003334
8,357.7,46.25,4.813,-0.31335,0.0194,0.0202,0.0186,1244.444,0.0003776,0.0003776,0.0003776
9,558.27,59.91,4.637,-0.3224,0.0262,0.0274,0.025,1244.444,0.0002691,0.0002691,0.0002691
10,268.94,225.46,4.804,-0.31123,0.0125,0.018,0.007,1244.444,0.0001844,0.0001844,0.0001844
11,535.97,84.84,4.743,-0.31179,0.0095,0.012,0.007,1244.444,0.0001537,0.0001537,0.0001537
12,431.57,340.85,4.626,-0.31372,0.0115,0.0134,0.0096,1244.444,0.0001681,0.0001681,0.0001681
13,194.8,260.31,4.557,-0.31378,0.0415,0.0444,0.0386,1244.444,0.0001507,0.0001507,0.0001507
14,193.93,23.17,4.509,-0.31577,0.0135,0.0244,0.0026,1244.444,0.0004548,0.0004548,0.0004548
15,450.79,276.1,4.599,-0.32045,0.0238,0.0302,0.0174,1244.444,0.0002968,0.0002968,0.0002968
16,271.51,29.14,4.937,-0.30883,0.0822,0.064,0.1004,1244.444,0.00093,0.00093,0.00093
17,453.54,73.87,4.753,-0.31153,0.0111,0.0172,0.005,1244.444,0.0003965,0.0003965,0.0003965
18,402.52,57.66,4.659,-0.28926,0.043,0.044,0.042,1244.444,0.0002171,0.0002171,0.0002171
19,437.65,21.04,4.821,-0.31198,0.0406,0.0366,0.0446,1244.444,0.0002721,0.0002721,0.0002721
20,267.98,57.01,4.738,-0.31197,0.0315,0.0342,0.0288,1244.444,0.0001882,0.0001882,0.0001882
21,276.18,24.71,4.774,-0.31143,0.1147,0.1742,0.0552,1244.444,0.0004981,0.0004981,0.0004981
22,271.82,183.89,4.668,-0.31332,0.0053,0.0062,0.0044,1244.444,0.0001512,0.0001512,0.0001512
23,430.5,66.63,4.758,-0.31174,0.0183,0.016,0.0206,1244.444,0.0001969,0.0001969,0.0001969
24,175.05,17.83,4.611,-0.31355,0.0374,0.0238,0.051,1244.444,0.0003058,0.0003058,0.0003058
25,331.91,360.1,4.732,-0.31226,0.0235,0.017,0.03,1244.444,9.992e-05,9.992e-05,9.992e-05
26,291.1,156.49,4.777,-0.31228,0.0056,0.0072,0.004,1244.444,0.0001393,0.0001393,0.0001393
27,387.55,106.91,4.68,-0.31283,0.0108,0.0108,0.0108,1244.444,0.0001752,0.0001752,0.0001752
28,191.27,46.83,4.743,-0.27186,0.0801,0.0498,0.1104,1244.444,0.0004449,0.0004449,0.0004449
29,173.6,86.67,4.792,-0.32426,0.0129,0.0176,0.0082,1244.444,0.0003518,0.0003518,0.0003518
30,263.14,314.78,4.693,-0.31268,0.0113,0.0142,0.0084,1244.444,0.0001378,0.0001378,0.0001378
31,359.55,30.9,5.058,-0.30701,0.013,0.0158,0.0102,1244.444,0.0004052,0.0004052,0.0004052
32,196.0,307.36,4.93,-0.30828,0.0265,0.0268,0.0262,1244.444,0.000278,0.000278,0.000278
33,422.83,338.06,4.677,-0.31373,0.0111,0.0174,0.0048,1244.444,0.0008894,0.0008894,0.0008894
34,243.5,82.48,4.71,-0.2877,0.0592,0.054,0.0644,1244.444,0.0003033,0.0003033,0.0003033
35,244.68,47.34,4.915,-0.3092,0.0118,0.0122,0.0114,1244.444,0.0002114,0.0002114,0.0002114
