Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,542.13,261.59,4.636,-0.31328,0.008,0.013,0.003,1244.444,0.00114,0.00114,0.00114
1,240.98,236.66,4.736,-0.31292,0.0184,0.0194,0.0174,1244.444,0.0001805,0.0001805,0.0001805
2,248.37,169.32,4.819,-0.3113,0.0375,0.0312,0.0438,1244.444,0.0002382,0.0002382,0.0002382
3,89.24,71.96,4.747,-0.31115,0.0057,0.0064,0.005,1244.444,0.00096,0.00096,0.00096
4,165.83,215.62,4.788,-0.31095,0.013,0.01,0.016,1244.444,0.0001899,0.0001899,0.0001899
5,227.71,142.6,4.851,-0.31057,0.0372,0.0132,0.0612,1244.444,0.000183,0.000183,0.000183
6,264.14,106.84,4.9,-0.30906,0.1053,0.1074,0.1032,1244.444,0.0003875,0.0003875,0.0003875
7,285.49,53.6,4.756,-0.311,0.012,0.0166,0.0074,1244.444,0.0005397,0.0005397,0.0005397
8,385.97,49.55,4.813,-0.31335,0.0132,0.012,0.0144,1244.444,0.0003166,0.0003166,0.0003166
9,469.6,60.07,4.638,-0.3224,0.1446,0.2198,0.0694,1244.444,0.0003141,0.0003141,0.0003141
10,227.5,232.36,4.804,-0.31123,0.0083,0.0116,0.005,1244.444,0.0001646,0.0001646,0.0001646
11,274.51,83.01,4.743,-0.31179,0.0086,0.0112,0.006,1244.444,0.0001146,0.0001146,0.0001146
12,343.99,249.33,4.626,-0.31372,0.0365,0.0466,0.0264,1244.444,0.0001196,0.0001196,0.0001196
13,364.01,333.85,4.557,-0.31378,0.0439,0.0444,0.0434,1244.444,0.0001484,0.0001484,0.0001484
14,333.68,39.9,4.509,-0.31577,0.0159,0.0264,0.0054,1244.444,0.000338,0.000338,0.000338
15,272.89,223.35,4.599,-0.32045,0.0467,0.0416,0.0518,1244.444,0.0005677,0.0005677,0.0005677
16,318.31,27.07,4.937,-0.30883,0.065,0.0626,0.0674,1244.444,0.0007321,0.0007321,0.0007321
17,290.6,72.72,4.753,-0.31153,0.0055,0.0076,0.0034,1244.444,0.0005468,0.0005468,0.0005468
18,430.27,62.73,4.659,-0.28926,0.0261,0.0248,0.0274,1244.444,0.0001324,0.0001324,0.0001324
19,356.86,28.07,4.821,-0.31198,0.0377,0.0364,0.039,1244.444,0.0002115,0.0002115,0.0002115
20,377.31,59.69,4.738,-0.31197,0.0305,0.0268,0.0342,1244.444,0.0002147,0.0002147,0.0002147
21,404.18,18.86,4.774,-0.31143,0.0304,0.0316,0.0292,1244.444,0.0003043,0.0003043,0.0003043
22,400.84,251.77,4.668,-0.31332,0.0102,0.0112,0.0092,1244.444,0.0001684,0.0001684,0.0001684
23,424.93,55.13,4.758,-0.31174,0.011,0.0102,0.0118,1244.444,0.0002247,0.0002247,0.0002247
24,342.85,21.27,4.611,-0.31355,0.0266,0.0248,0.0284,1244.444,0.0002394,0.0002394,0.0002394
25,129.24,141.09,4.732,-0.31226,0.0228,0.0246,0.021,1244.444,0.0002698,0.0002698,0.0002698
26,127.68,78.45,4.777,-0.31228,0.0049,0.0074,0.0024,1244.444,0.000355,0.000355,0.000355
27,510.96,175.16,4.68,-0.31283,0.0131,0.0208,0.0054,1244.444,0.0001489,0.0001489,0.0001489
28,253.0,78.11,4.744,-0.27186,0.0437,0.0372,0.0502,1244.444,0.0002306,0.0002306,0.0002306
29,343.04,197.18,4.792,-0.32426,0.0119,0.0126,0.0112,1244.444,0.0002177,0.0002177,0.0002177
30,265.38,335.65,4.693,-0.31268,0.0067,0.0094,0.004,1244.444,0.0001963,0.0001963,0.0001963
31,342.81,32.7,5.058,-0.30701,0.0127,0.0142,0.0112,1244.444,0.0006076,0.0006076,0.0006076
