Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,369.76,293.52,4.656,-0.31111,0.0087,0.0128,0.0046,1244.444,0.00015,0.00015,0.00015
1,563.63,341.83,4.535,0.0,0.002,0.003,0.001,1244.444,0.0001446,0.0001446,0.0001446
2,322.53,95.71,4.68,-0.31073,0.0033,0.0038,0.0028,1244.444,0.0001192,0.0001192,0.0001192
3,415.86,177.3,4.607,0.0,0.0071,0.0088,0.0054,1244.444,0.0001089,0.0001089,0.0001089
4,459.66,98.66,4.462,-0.32295,0.0078,0.0098,0.0058,1244.444,0.0003653,0.0003653,0.0003653
5,121.64,170.66,4.427,0.0,0.0065,0.0096,0.0034,1244.444,0.000257,0.000257,0.000257
6,465.15,186.69,4.64,-0.31059,0.0031,0.0038,0.0024,1244.444,0.000163,0.000163,0.000163
7,449.27,527.47,4.476,0.0,0.0016,0.0022,0.001,1244.444,9.166e-05,9.166e-05,9.166e-05
8,274.34,260.43,4.402,-0.31475,0.0029,0.0034,0.0024,1244.444,0.0003441,0.0003441,0.0003441
9,118.64,150.33,4.519,0.0,0.0048,0.0076,0.002,1244.444,0.0003178,0.0003178,0.0003178
10,337.86,63.46,4.628,-0.31213,0.0029,0.0038,0.002,1244.444,0.000264,0.000264,0.000264
11,139.25,178.03,4.572,0.0,0.0942,0.1584,0.03,1244.444,0.0067,0.0067,0.0067
12,356.08,337.74,4.464,-0.31549,0.0142,0.0034,0.025,1244.444,0.0001211,0.0001211,0.0001211
13,361.44,90.59,4.573,0.0,0.0039,0.0046,0.0032,1244.444,0.0001698,0.0001698,0.0001698
14,399.86,414.88,4.604,0.0,0.0188,0.0148,0.0228,1244.444,0.0006904,0.0006904,0.0006904
15,356.66,58.74,4.497,0.0,0.1355,0.2144,0.0566,1244.444,0.04722,0.04722,0.04722
16,326.93,133.52,4.513,0.0,0.0086,0.0104,0.0068,1244.444,0.000285,0.000285,0.000285
17,117.51,41.45,4.676,0.0,0.0062,0.0082,0.0042,1244.444,0.0004363,0.0004363,0.0004363
18,188.62,55.84,4.515,-0.31437,0.0024,0.0038,0.001,1244.444,0.000132,0.000132,0.000132
19,330.83,236.05,4.444,0.0,0.0139,0.023,0.0048,1244.444,0.0003537,0.0003537,0.0003537
20,581.84,129.7,4.341,-0.31506,0.029,0.033,0.025,1244.444,0.000463,0.000463,0.000463
21,373.65,148.57,4.485,0.0,0.012,0.0076,0.0164,1244.444,0.0001107,0.0001107,0.0001107
22,579.24,285.87,4.383,-0.3144,0.0835,0.031,0.136,1244.444,0.0002963,0.0002963,0.0002963
23,3.53,44.44,4.532,0.0,0.058,0.014,0.102,1244.444,0.000143,0.000143,0.000143
24,387.79,82.55,4.646,-0.31097,0.035,0.017,0.053,1244.444,0.0003203,0.0003203,0.0003203
25,225.1,231.73,4.702,0.0,0.0091,0.0112,0.007,1244.444,0.0001889,0.0001889,0.0001889
26,247.09,116.42,4.649,-0.3113,0.0094,0.0118,0.007,1244.444,0.0003476,0.0003476,0.0003476
27,426.95,33.6,4.604,0.0,0.0249,0.0146,0.0352,1244.444,0.000211,0.000211,0.000211
28,169.76,14.43,4.517,-0.31294,0.0096,0.0106,0.0086,1244.444,0.0002239,0.0002239,0.0002239
29,512.24,266.65,4.46,0.0,0.0114,0.0116,0.0112,1244.444,0.0001254,0.0001254,0.0001254
30,360.75,85.54,4.645,0.0,0.0368,0.0354,0.0382,1244.444,0.0007894,0.0007894,0.0007894
31,256.46,322.95,4.613,-0.3168,0.0657,0.0892,0.0422,1244.444,0.0003711,0.0003711,0.0003711
32,187.84,85.44,4.499,-0.31188,0.0075,0.0108,0.0042,1244.444,0.0001673,0.0001673,0.0001673
33,127.55,186.4,4.597,0.0,0.009,0.0174,0.0006,1244.444,0.0001568,0.0001568,0.0001568
34,384.03,32.73,4.562,0.0,0.0026,0.0026,0.0026,1244.444,0.0002564,0.0002564,0.0002564
35,221.78,243.25,4.722,0.0,0.0069,0.0096,0.0042,1244.444,0.0001974,0.0001974,0.0001974
36,459.42,398.15,4.608,0.0,0.0091,0.007,0.0112,1244.444,0.0001631,0.0001631,0.0001631
37,440.89,228.88,4.498,-0.31322,0.0114,0.0118,0.011,1244.444,0.0002644,0.0002644,0.0002644
38,392.82,140.51,4.458,0.0,0.0163,0.011,0.0216,1244.444,0.0004451,0.0004451,0.0004451
39,149.22,51.12,4.504,-0.31442,0.0088,0.0112,0.0064,1244.444,0.0004625,0.0004625,0.0004625
40,170.27,37.58,4.464,-0.31843,0.0088,0.0126,0.005,1244.444,0.0002485,0.0002485,0.0002485
41,127.4,147.01,4.576,-0.31168,0.0015,0.003,0.0,1244.444,0.0002168,0.0002168,0.0002168
42,240.76,78.89,4.641,0.0,0.0027,0.0042,0.0012,1244.444,0.000383,0.000383,0.000383
43,464.27,145.81,4.523,-0.32382,0.0014,0.0024,0.0004,1244.444,0.0001515,0.0001515,0.0001515
44,421.17,219.8,4.595,-0.31574,0.0192,0.022,0.0164,1244.444,0.0003026,0.0003026,0.0003026
45,352.39,109.2,4.631,-0.35528,0.003,0.005,0.001,1244.444,0.0001877,0.0001877,0.0001877
46,288.6,38.4,4.71,0.0,0.0043,0.0062,0.0024,1244.444,0.0003394,0.0003394,0.0003394
47,357.67,89.11,4.676,0.0,0.0404,0.034,0.0468,1244.444,0.0002461,0.0002461,0.0002461
48,121.28,40.98,4.625,0.0,0.0037,0.0064,0.001,1244.444,0.0003371,0.0003371,0.0003371
49,221.98,108.63,4.582,-0.32008,0.013,0.015,0.011,1244.444,0.000199,0.000199,0.000199
50,92.44,112.63,4.457,0.0,0.0285,0.041,0.016,1244.444,0.000305,0.000305,0.000305
51,248.4,63.09,4.565,-0.29895,0.077,0.077,0.077,1244.444,0.0003104,0.0003104,0.0003104
52,284.38,29.67,4.444,0.0,0.0108,0.0104,0.0112,1244.444,0.0005026,0.0005026,0.0005026
53,314.89,324.86,4.622,0.0,0.006,0.0064,0.0056,1244.444,0.00021,0.00021,0.00021
54,240.68,22.05,4.501,0.0,0.0061,0.0068,0.0054,1244.444,0.000481,0.000481,0.000481
55,342.44,24.58,4.686,0.0,0.0075,0.01,0.005,1244.444,0.000158,0.000158,0.000158
56,36.86,70.34,4.554,-0.31304,0.0567,0.1118,0.0016,1244.444,0.00795,0.00795,0.00795
57,227.08,39.71,4.64,0.0,0.0045,0.0062,0.0028,1244.444,0.0007829,0.0007829,0.0007829
58,296.27,34.8,4.609,-0.31283,0.0046,0.005,0.0042,1244.444,0.0004739,0.0004739,0.0004739
59,226.48,61.89,4.77,0.0,0.0038,0.0066,0.001,1244.444,0.0002827,0.0002827,0.0002827
