Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,515.38,408.6,4.656,-0.31111,0.0018,0.0022,0.0014,1244.444,0.0001036,0.0001036,0.0001036
1,287.11,158.15,4.535,0.0,0.0026,0.004,0.0012,1244.444,0.0001837,0.0001837,0.0001837
2,351.19,98.94,4.68,-0.31073,0.0026,0.003,0.0022,1244.444,9.335e-05,9.335e-05,9.335e-05
3,430.92,167.42,4.607,0.0,0.0058,0.006,0.0056,1244.444,0.0001192,0.0001192,0.0001192
4,518.96,55.22,4.462,-0.32295,0.0715,0.026,0.117,1244.444,0.0005045,0.0005045,0.0005045
5,395.84,410.34,4.427,0.0,0.086,0.106,0.066,1244.444,0.0001189,0.0001189,0.0001189
6,345.26,172.85,4.64,-0.31059,0.0021,0.0032,0.001,1244.444,0.0001103,0.0001103,0.0001103
7,612.57,531.66,4.476,0.0,0.0735,0.017,0.13,1244.444,0.0001036,0.0001036,0.0001036
8,425.53,221.65,4.402,-0.31475,0.133,0.165,0.101,1244.444,0.0003567,0.0003567,0.0003567
9,371.94,228.22,4.519,0.0,0.054,0.026,0.082,1244.444,0.0001599,0.0001599,0.0001599
10,255.93,57.32,4.628,-0.31213,0.0068,0.0076,0.006,1244.444,0.0001382,0.0001382,0.0001382
11,323.77,257.1,4.572,0.0,0.0277,0.0256,0.0298,1244.444,0.0001413,0.0001413,0.0001413
12,292.93,331.2,4.464,-0.31549,0.0028,0.0046,0.001,1244.444,0.0001117,0.0001117,0.0001117
13,348.54,84.2,4.573,0.0,0.0126,0.0152,0.01,1244.444,0.000255,0.000255,0.000255
14,380.59,232.54,4.604,0.0,0.0082,0.009,0.0074,1244.444,0.0004123,0.0004123,0.0004123
15,279.56,44.45,4.497,0.0,0.0129,0.0142,0.0116,1244.444,0.000714,0.000714,0.000714
16,333.95,75.88,4.513,0.0,0.0685,0.025,0.112,1244.444,0.0002393,0.0002393,0.0002393
17,239.1,37.76,4.676,0.0,0.018,0.0238,0.0122,1244.444,0.0004608,0.0004608,0.0004608
18,437.18,54.72,4.515,-0.31437,0.0037,0.004,0.0034,1244.444,0.0001262,0.0001262,0.0001262
19,212.26,229.0,4.444,0.0,0.0067,0.008,0.0054,1244.444,0.0002587,0.0002587,0.0002587
20,360.01,345.87,4.341,-0.31506,0.0209,0.0202,0.0216,1244.444,0.0002526,0.0002526,0.0002526
21,435.12,191.5,4.485,0.0,0.0135,0.0144,0.0126,1244.444,0.0001066,0.0001066,0.0001066
22,395.31,408.66,4.383,-0.3144,0.0058,0.0084,0.0032,1244.444,0.0002967,0.0002967,0.0002967
23,353.19,91.99,4.532,0.0,0.0043,0.0084,0.0002,1244.444,0.0003868,0.0003868,0.0003868
24,110.75,82.46,4.646,-0.31097,0.0024,0.003,0.0018,1244.444,0.0003812,0.0003812,0.0003812
25,278.55,336.47,4.702,0.0,0.0076,0.009,0.0062,1244.444,0.0001217,0.0001217,0.0001217
