Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,346.03,146.23,4.636,-0.31328,0.0042,0.0058,0.0026,1244.444,0.0001936,0.0001936,0.0001936
1,309.54,262.22,4.736,-0.31292,0.0139,0.0156,0.0122,1244.444,0.0001376,0.0001376,0.0001376
2,244.23,139.34,4.819,-0.3113,0.0212,0.019,0.0234,1244.444,0.0002521,0.0002521,0.0002521
3,238.63,190.48,4.747,-0.31115,0.0108,0.0122,0.0094,1244.444,0.0001758,0.0001758,0.0001758
4,130.5,118.76,4.788,-0.31095,0.0182,0.0234,0.013,1244.444,0.0001528,0.0001528,0.0001528
5,258.31,133.68,4.851,-0.31057,0.0464,0.0214,0.0714,1244.444,0.0002267,0.0002267,0.0002267
6,303.22,65.36,4.9,-0.30906,0.0929,0.0808,0.105,1244.444,0.0004085,0.0004085,0.0004085
7,165.62,32.26,4.756,-0.311,0.0081,0.006,0.0102,1244.444,0.0004623,0.0004623,0.0004623
8,290.81,29.2,4.813,-0.31335,0.0128,0.0134,0.0122,1244.444,0.0005219,0.0005219,0.0005219
9,295.18,67.04,4.638,-0.3224,0.0502,0.0404,0.06,1244.444,0.0002173,0.0002173,0.0002173
10,249.27,207.75,4.804,-0.31123,0.0098,0.0124,0.0072,1244.444,0.0001144,0.0001144,0.0001144
11,347.51,72.35,4.743,-0.31179,0.0098,0.0118,0.0078,1244.444,0.0001356,0.0001356,0.0001356
12,173.21,255.2,4.626,-0.31372,0.0149,0.0158,0.014,1244.444,0.0002463,0.0002463,0.0002463
13,377.32,288.97,4.557,-0.31378,0.042,0.0368,0.0472,1244.444,0.0001078,0.0001078,0.0001078
14,218.34,69.12,4.509,-0.31577,0.0159,0.0218,0.01,1244.444,0.0002505,0.0002505,0.0002505
15,376.67,355.25,4.599,-0.32045,0.0228,0.0274,0.0182,1244.444,0.0004277,0.0004277,0.0004277
16,314.19,24.59,4.937,-0.30883,0.0806,0.057,0.1042,1244.444,0.00105,0.00105,0.00105
17,387.35,79.29,4.753,-0.31153,0.0087,0.0118,0.0056,1244.444,0.0006495,0.0006495,0.0006495
18,397.13,62.04,4.659,-0.28926,0.0396,0.033,0.0462,1244.444,0.0001534,0.0001534,0.0001534
19,334.82,63.31,4.821,-0.31198,0.0442,0.0454,0.043,1244.444,0.0001737,0.0001737,0.0001737
20,426.88,53.0,4.738,-0.31197,0.0314,0.0358,0.027,1244.444,0.0003276,0.0003276,0.0003276
21,294.57,25.45,4.774,-0.31143,0.0311,0.0394,0.0228,1244.444,0.000262,0.000262,0.000262
22,318.8,183.04,4.668,-0.31332,0.0123,0.0166,0.008,1244.444,0.0004004,0.0004004,0.0004004
23,184.0,36.26,4.758,-0.31174,0.0323,0.0244,0.0402,1244.444,0.0002294,0.0002294,0.0002294
24,258.7,12.23,4.611,-0.31355,0.0383,0.0298,0.0468,1244.444,0.0002964,0.0002964,0.0002964
25,287.12,276.89,4.732,-0.31226,0.0268,0.0268,0.0268,1244.444,0.0001436,0.0001436,0.0001436
26,252.07,97.62,4.777,-0.31228,0.0052,0.0068,0.0036,1244.444,0.0001523,0.0001523,0.0001523
27,484.72,149.48,4.68,-0.31283,0.0121,0.0188,0.0054,1244.444,0.000378,0.000378,0.000378
28,252.47,86.34,4.743,-0.27186,0.0303,0.03,0.0306,1244.444,0.0002803,0.0002803,0.0002803
29,293.38,122.2,4.792,-0.32426,0.0116,0.0158,0.0074,1244.444,0.0001938,0.0001938,0.0001938
30,287.82,364.49,4.693,-0.31268,0.0054,0.0068,0.004,1244.444,0.0001787,0.0001787,0.0001787
31,337.02,32.59,5.058,-0.30701,0.0124,0.0128,0.012,1244.444,0.0005276,0.0005276,0.0005276
32,263.5,159.73,4.93,-0.30828,0.0297,0.0244,0.035,1244.444,0.0001435,0.0001435,0.0001435
33,497.02,359.64,4.677,-0.31373,0.0109,0.013,0.0088,1244.444,0.0005315,0.0005315,0.0005315
34,294.16,73.33,4.71,-0.2877,0.0516,0.0268,0.0764,1244.444,0.0003201,0.0003201,0.0003201
35,201.71,57.85,4.915,-0.3092,0.0095,0.0104,0.0086,1244.444,0.0001671,0.0001671,0.0001671
36,368.69,56.28,4.854,-0.31028,0.0143,0.0226,0.006,1244.444,0.0003493,0.0003493,0.0003493
37,62.76,127.97,4.594,-0.31539,0.0236,0.0268,0.0204,1244.444,0.0004771,0.0004771,0.0004771
38,403.91,174.13,4.486,-0.31594,0.0276,0.0318,0.0234,1244.444,0.0002767,0.0002767,0.0002767
39,509.35,219.99,4.574,-0.31403,0.0055,0.0068,0.0042,1244.444,0.0001771,0.0001771,0.0001771
40,187.53,101.93,4.705,-0.31264,0.0118,0.0146,0.009,1244.444,0.000627,0.000627,0.000627
41,216.05,0.56,4.815,-0.31264,0.1161,0.2208,0.0114,1244.444,0.0001474,0.0001474,0.0001474
42,371.79,351.33,4.655,-0.31429,0.0276,0.0266,0.0286,1244.444,0.0001137,0.0001137,0.0001137
43,406.06,170.52,4.755,-0.31328,0.0067,0.0084,0.005,1244.444,0.0002329,0.0002329,0.0002329
44,235.76,282.05,4.868,-0.3105,0.0044,0.0036,0.0052,1244.444,0.0002099,0.0002099,0.0002099
45,371.14,165.02,4.763,-0.31105,0.0045,0.0062,0.0028,1244.444,0.0002426,0.0002426,0.0002426
46,390.03,477.81,4.674,-0.31335,0.0063,0.0074,0.0052,1244.444,0.0001048,0.0001048,0.0001048
47,373.94,141.79,4.795,-0.31225,0.0136,0.0162,0.011,1244.444,0.0001061,0.0001061,0.0001061
48,413.21,322.17,4.707,-0.31165,0.015,0.0188,0.0112,1244.444,0.0001207,0.0001207,0.0001207
49,223.85,174.54,4.811,-0.31113,0.0033,0.0038,0.0028,1244.444,0.0002114,0.0002114,0.0002114
50,335.9,174.27,4.879,-0.30969,0.0083,0.0042,0.0124,1244.444,0.0001654,0.0001654,0.0001654
51,343.57,314.91,4.767,-0.31094,0.0105,0.0098,0.0112,1244.444,0.0001009,0.0001009,0.0001009
52,117.9,60.57,4.855,-0.3096,0.0112,0.0112,0.0112,1244.444,0.0002586,0.0002586,0.0002586
53,158.08,316.25,4.768,-0.31056,0.0103,0.0096,0.011,1244.444,0.0001421,0.0001421,0.0001421
54,253.1,65.85,4.822,-0.31041,0.0071,0.0094,0.0048,1244.444,0.000195,0.000195,0.000195
55,144.73,299.16,4.907,-0.30999,0.1516,0.2818,0.0214,1244.444,0.0006462,0.0006462,0.0006462
56,333.69,16.0,4.455,-0.31804,0.0217,0.0148,0.0286,1244.444,0.0004147,0.0004147,0.0004147
57,280.89,63.83,4.835,-0.31002,0.0191,0.0146,0.0236,1244.444,0.0003184,0.0003184,0.0003184
58,400.46,183.63,4.709,-0.31367,0.0704,0.0122,0.1286,1244.444,0.0001117,0.0001117,0.0001117
59,334.16,329.81,4.811,-0.31024,0.0067,0.0072,0.0062,1244.444,0.0001234,0.0001234,0.0001234
60,361.08,244.52,4.672,-0.31324,0.0063,0.0082,0.0044,1244.444,0.0001498,0.0001498,0.0001498
61,252.91,473.72,4.902,-0.30996,0.0053,0.005,0.0056,1244.444,0.0001343,0.0001343,0.0001343
62,405.59,341.71,4.771,-0.31099,0.0221,0.024,0.0202,1244.444,0.0001409,0.0001409,0.0001409
63,411.56,286.97,4.995,-0.30845,0.0074,0.0066,0.0082,1244.444,0.00027,0.00027,0.00027
64,184.84,203.2,4.879,-0.31051,0.0214,0.0374,0.0054,1244.444,0.0003051,0.0003051,0.0003051
65,432.39,252.35,4.758,-0.31052,0.0164,0.0188,0.014,1244.444,0.0001624,0.0001624,0.0001624
66,357.32,323.01,4.81,-0.31092,0.006,0.0078,0.0042,1244.444,0.0003026,0.0003026,0.0003026
67,353.7,213.92,4.893,-0.31039,0.006,0.0038,0.0082,1244.444,0.0001651,0.0001651,0.0001651
68,279.91,108.95,4.741,-0.3118,0.0114,0.0102,0.0126,1244.444,0.0001885,0.0001885,0.0001885
69,348.91,19.21,4.837,-0.30965,0.0076,0.0052,0.01,1244.444,0.0002063,0.0002063,0.0002063
70,307.1,367.69,4.709,-0.31145,0.0064,0.0096,0.0032,1244.444,0.0002267,0.0002267,0.0002267
