Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,103.11,12.05,5.088,-0.30783,0.0062,0.0046,0.0078,864.0,0.0002858,0.0002858,0.0002858
1,60.66,101.53,4.981,-0.30902,0.003,0.0038,0.0022,864.0,0.0001784,0.0001784,0.0001784
2,92.32,14.87,4.892,-0.3104,0.03,0.0322,0.0278,864.0,0.0002617,0.0002617,0.0002617
3,114.67,35.37,4.944,-0.27711,0.0899,0.088,0.0918,864.0,0.0008236,0.0008236,0.0008236
4,58.33,42.31,4.987,-0.32195,0.3689,0.2764,0.4614,864.0,0.00152,0.00152,0.00152
5,84.5,147.85,4.882,-0.31039,0.076,0.0822,0.0698,864.0,0.0007037,0.0007037,0.0007037
6,109.5,169.21,4.969,-0.30806,0.0991,0.0534,0.1448,864.0,0.0002864,0.0002864,0.0002864
7,104.74,62.01,5.015,-0.30824,0.0072,0.0086,0.0058,864.0,0.0003406,0.0003406,0.0003406
8,124.79,153.32,5.111,-0.3073,0.0117,0.0152,0.0082,864.0,0.000331,0.000331,0.000331
9,141.78,11.78,4.972,-0.30941,0.287,0.2576,0.3164,864.0,0.00637,0.00637,0.00637
10,144.21,16.73,4.876,-0.31036,0.139,0.1538,0.1242,864.0,0.00477,0.00477,0.00477
11,151.4,32.24,5.132,-0.30673,0.289,0.2796,0.2984,864.0,0.00409,0.00409,0.00409
12,86.75,28.87,4.831,-0.31113,0.4766,0.3864,0.5668,864.0,0.00257,0.00257,0.00257
13,72.87,9.69,4.95,-0.30876,0.0218,0.0146,0.029,864.0,0.000308,0.000308,0.000308
14,94.11,79.56,4.995,-0.30886,0.0108,0.0156,0.006,864.0,0.0004159,0.0004159,0.0004159
15,70.74,46.41,5.118,-0.30738,0.0113,0.015,0.0076,864.0,0.00193,0.00193,0.00193
16,112.83,179.93,4.918,-0.3091,0.0107,0.0082,0.0132,864.0,0.0001653,0.0001653,0.0001653
17,90.75,11.19,5.003,-0.30763,0.0412,0.0474,0.035,864.0,0.000349,0.000349,0.000349
18,90.31,146.56,4.865,-0.31125,0.055,0.0584,0.0516,864.0,0.0001523,0.0001523,0.0001523
19,96.81,138.88,5.104,-0.30768,0.0124,0.0232,0.0016,864.0,0.00097,0.00097,0.00097
20,70.36,99.71,4.902,-0.30965,0.0304,0.0182,0.0426,864.0,0.0003877,0.0003877,0.0003877
21,86.19,62.88,5.04,-0.30739,0.0052,0.0094,0.001,864.0,0.0002353,0.0002353,0.0002353
22,86.55,45.62,4.979,-0.30076,0.0449,0.0204,0.0694,864.0,0.0002887,0.0002887,0.0002887
23,66.72,119.94,5.033,-0.30851,0.012,0.0142,0.0098,864.0,0.0003925,0.0003925,0.0003925
24,144.89,194.43,4.766,-0.30398,0.0404,0.0448,0.036,864.0,0.00203,0.00203,0.00203
25,110.59,102.52,4.87,-0.31089,0.0094,0.0134,0.0054,864.0,0.0002879,0.0002879,0.0002879
26,129.52,126.91,4.999,-0.30886,0.0049,0.0078,0.002,864.0,0.0001564,0.0001564,0.0001564
27,70.33,22.67,5.077,-0.30693,0.1077,0.1172,0.0982,864.0,0.0003287,0.0003287,0.0003287
28,110.51,65.43,5.198,-0.30578,0.007,0.0068,0.0072,864.0,0.0002268,0.0002268,0.0002268
29,119.82,13.77,4.994,-0.30757,0.0817,0.0806,0.0828,864.0,0.0003484,0.0003484,0.0003484
30,148.29,127.97,5.083,-0.30708,0.01,0.0046,0.0154,864.0,0.0002465,0.0002465,0.0002465
31,66.2,61.91,5.129,-0.30656,0.0047,0.0078,0.0016,864.0,0.0003183,0.0003183,0.0003183
32,97.62,36.15,5.204,-0.30413,0.005,0.0074,0.0026,864.0,0.0002246,0.0002246,0.0002246
33,85.47,49.59,4.953,-0.30938,0.1047,0.1448,0.0646,864.0,0.00142,0.00142,0.00142
34,104.36,127.37,4.937,-0.30923,0.0103,0.0112,0.0094,864.0,0.000222,0.000222,0.000222
35,48.91,26.35,5.074,-0.30721,0.0076,0.0114,0.0038,864.0,0.0003726,0.0003726,0.0003726
36,115.61,89.82,5.102,-0.30593,0.0044,0.0062,0.0026,864.0,0.0003274,0.0003274,0.0003274
37,65.62,65.2,5.168,-0.30222,0.0321,0.0382,0.026,864.0,0.00166,0.00166,0.00166
38,74.61,119.65,5.106,-0.30753,0.0117,0.0154,0.008,864.0,0.0002871,0.0002871,0.0002871
39,74.24,78.22,5.018,-0.30838,0.0165,0.0174,0.0156,864.0,0.0006665,0.0006665,0.0006665
40,76.53,14.03,5.163,-0.30613,0.0629,0.067,0.0588,864.0,0.0002286,0.0002286,0.0002286
41,94.17,42.35,5.093,-0.30775,0.0846,0.0954,0.0738,864.0,0.000466,0.000466,0.000466
42,144.95,203.06,4.925,-0.30938,0.0204,0.0248,0.016,864.0,0.0001891,0.0001891,0.0001891
43,136.98,159.51,5.033,-0.30812,0.025,0.0048,0.0452,864.0,0.0002594,0.0002594,0.0002594
44,100.98,113.63,5.116,-0.30753,0.0131,0.0232,0.003,864.0,0.0004858,0.0004858,0.0004858
45,116.11,137.14,4.88,-0.30948,0.0492,0.0638,0.0346,864.0,0.0002021,0.0002021,0.0002021
46,52.16,82.12,5.145,-0.30658,0.0049,0.0088,0.001,864.0,0.0003286,0.0003286,0.0003286
47,141.5,23.32,5.001,-0.30885,0.0201,0.0182,0.022,864.0,0.0002259,0.0002259,0.0002259
48,115.82,126.36,4.934,-0.309,0.0237,0.0122,0.0352,864.0,0.0001863,0.0001863,0.0001863
49,119.49,144.75,5.116,-0.30701,0.0034,0.0044,0.0024,864.0,0.0002304,0.0002304,0.0002304
50,84.91,187.03,5.017,-0.30795,0.0035,0.0044,0.0026,864.0,0.0002154,0.0002154,0.0002154
51,100.14,58.55,5.209,-0.30446,0.0037,0.0066,0.0008,864.0,0.0003164,0.0003164,0.0003164
52,69.68,64.02,5.016,-0.30785,0.0133,0.0082,0.0184,864.0,0.0002949,0.0002949,0.0002949
53,70.2,17.44,5.048,-0.30705,0.0612,0.0484,0.074,864.0,0.00116,0.00116,0.00116
54,84.29,130.2,5.024,-0.30335,0.0179,0.0172,0.0186,864.0,0.0002389,0.0002389,0.0002389
55,58.29,131.86,5.198,-0.30556,0.003,0.0038,0.0022,864.0,0.0003316,0.0003316,0.0003316
56,56.14,87.06,5.188,-0.30564,0.0063,0.0066,0.006,864.0,0.0002867,0.0002867,0.0002867
57,75.77,50.99,5.093,-0.30621,0.0091,0.0126,0.0056,864.0,0.0002492,0.0002492,0.0002492
58,109.43,89.95,4.965,-0.30941,0.0414,0.04,0.0428,864.0,0.0002841,0.0002841,0.0002841
59,74.26,73.73,5.019,-0.30794,0.0185,0.0246,0.0124,864.0,0.0004622,0.0004622,0.0004622
60,49.16,31.93,5.141,-0.30605,0.0396,0.0638,0.0154,864.0,0.00422,0.00422,0.00422
61,125.19,118.8,4.875,-0.3101,0.04,0.0476,0.0324,864.0,0.0001734,0.0001734,0.0001734
62,103.36,72.53,4.961,-0.30931,0.0173,0.0164,0.0182,864.0,0.0004174,0.0004174,0.0004174
63,120.76,135.24,5.045,-0.30798,0.0073,0.008,0.0066,864.0,0.000262,0.000262,0.000262
64,107.7,107.64,5.258,-0.30505,0.0299,0.0296,0.0302,864.0,0.0003218,0.0003218,0.0003218
65,122.0,156.82,5.101,-0.30611,0.0032,0.0064,0.0,864.0,0.0001938,0.0001938,0.0001938
66,76.44,64.48,5.234,-0.29458,0.019,0.0258,0.0122,864.0,0.00179,0.00179,0.00179
67,139.8,105.87,4.912,-0.30058,0.096,0.0982,0.0938,864.0,0.0003881,0.0003881,0.0003881
68,117.63,61.12,5.136,-0.30448,0.0069,0.009,0.0048,864.0,0.0002586,0.0002586,0.0002586
