Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),√x (sx) error,Pauli-X error
19,307.74,47.66,4.821,-0.31198,0.047,0.0514,0.0426,1244.444,0.0001961,0.0001961
20,410.63,48.97,4.738,-0.31197,0.0259,0.0234,0.0284,1244.444,0.0001908,0.0001908
21,401.04,23.92,4.774,-0.31143,0.0313,0.0328,0.0298,1244.444,0.0002311,0.0002311
22,328.98,257.23,4.668,-0.31332,0.0066,0.007,0.0062,1244.444,0.0001383,0.0001383
23,97.58,49.64,4.758,-0.31174,0.0217,0.0252,0.0182,1244.444,0.00159,0.00159
24,261.33,15.24,4.611,-0.31355,0.0388,0.0258,0.0518,1244.444,0.0002842,0.0002842
25,383.19,410.24,4.732,-0.31226,0.027,0.024,0.03,1244.444,0.0001095,0.0001095
26,309.68,128.03,4.777,-0.31228,0.0056,0.0064,0.0048,1244.444,0.000172,0.000172
27,453.75,125.65,4.68,-0.31283,0.0056,0.0062,0.005,1244.444,0.0001277,0.0001277
28,197.69,70.39,4.744,-0.27186,0.0299,0.0252,0.0346,1244.444,0.0002645,0.0002645
29,242.06,123.36,4.792,-0.32426,0.0112,0.0134,0.009,1244.444,0.0001729,0.0001729
30,340.25,290.64,4.693,-0.31268,0.0068,0.0088,0.0048,1244.444,0.0001204,0.0001204
31,249.43,34.63,5.058,-0.30701,0.0171,0.0146,0.0196,1244.444,0.000591,0.000591
32,261.34,286.73,4.93,-0.30828,0.0289,0.0318,0.026,1244.444,0.0002656,0.0002656
33,598.18,269.76,4.677,-0.31373,0.0061,0.008,0.0042,1244.444,0.0002499,0.0002499
34,227.86,81.83,4.71,-0.2877,0.0754,0.041,0.1098,1244.444,0.0002596,0.0002596
35,457.22,55.14,4.915,-0.3092,0.0144,0.0194,0.0094,1244.444,0.00118,0.00118
36,443.69,67.76,4.854,-0.31028,0.0061,0.0066,0.0056,1244.444,0.000114,0.000114
37,283.26,210.98,4.594,-0.31539,0.0226,0.0258,0.0194,1244.444,0.0001843,0.0001843
38,406.18,193.4,4.486,-0.31594,0.0285,0.0264,0.0306,1244.444,0.0001169,0.0001169
39,529.15,263.13,4.574,-0.31403,0.0089,0.013,0.0048,1244.444,0.0001056,0.0001056
40,398.17,273.9,4.706,-0.31264,0.0064,0.0092,0.0036,1244.444,0.0002988,0.0002988
41,298.89,387.24,4.815,-0.31264,0.0054,0.0064,0.0044,1244.444,0.0001415,0.0001415
42,368.87,403.37,4.655,-0.31429,0.0325,0.0316,0.0334,1244.444,0.000465,0.000465
43,381.02,171.86,4.755,-0.31328,0.0235,0.0324,0.0146,1244.444,0.0002006,0.0002006
44,291.34,209.27,4.868,-0.3105,0.0134,0.024,0.0028,1244.444,0.0014,0.0014
45,467.26,364.21,4.763,-0.31105,0.009,0.007,0.011,1244.444,0.0006386,0.0006386
46,183.34,94.65,4.674,-0.31335,0.0158,0.027,0.0046,1244.444,0.00135,0.00135
47,296.49,161.08,4.795,-0.31225,0.0094,0.007,0.0118,1244.444,0.0001357,0.0001357
48,385.14,76.21,4.707,-0.31165,0.013,0.0126,0.0134,1244.444,0.0001628,0.0001628
49,229.89,199.19,4.811,-0.31113,0.0042,0.005,0.0034,1244.444,0.0002039,0.0002039
50,323.92,188.74,4.879,-0.30969,0.0139,0.0078,0.02,1244.444,0.0001349,0.0001349
51,354.17,200.57,4.767,-0.31094,0.0138,0.0156,0.012,1244.444,0.0001758,0.0001758
52,311.28,71.5,4.855,-0.3096,0.016,0.0114,0.0206,1244.444,0.0002346,0.0002346
53,397.66,359.63,4.768,-0.31056,0.0116,0.0142,0.009,1244.444,7.996e-05,7.996e-05
54,294.52,58.58,4.822,-0.31041,0.0046,0.0058,0.0034,1244.444,0.000197,0.000197
55,312.4,358.9,4.907,-0.30999,0.005,0.0038,0.0062,1244.444,0.0001271,0.0001271
56,178.79,16.15,4.455,-0.31804,0.0301,0.0158,0.0444,1244.444,0.0001902,0.0001902
57,265.49,51.48,4.835,-0.31002,0.017,0.014,0.02,1244.444,0.0003356,0.0003356
58,419.29,279.56,4.709,-0.31367,0.0042,0.0044,0.004,1244.444,0.0001089,0.0001089
59,358.49,335.54,4.811,-0.31024,0.0064,0.0086,0.0042,1244.444,0.0001184,0.0001184
60,451.73,411.15,4.672,-0.31324,0.0054,0.0052,0.0056,1244.444,0.0001166,0.0001166
61,364.58,347.76,4.902,-0.30996,0.0066,0.0064,0.0068,1244.444,0.0001921,0.0001921
62,342.09,359.67,4.771,-0.31099,0.0219,0.025,0.0188,1244.444,0.0001136,0.0001136
63,177.32,136.83,4.995,-0.30845,0.0047,0.0062,0.0032,1244.444,0.0001857,0.0001857
64,73.65,135.54,4.879,-0.31051,0.0052,0.0056,0.0048,1244.444,0.0002272,0.0002272
65,368.61,359.64,4.758,-0.31052,0.0194,0.0208,0.018,1244.444,0.0001459,0.0001459
66,266.13,89.5,4.81,-0.31092,0.0054,0.006,0.0048,1244.444,0.000139,0.000139
67,115.94,167.43,4.893,-0.31039,0.0054,0.004,0.0068,1244.444,0.0001621,0.0001621
68,484.42,103.37,4.741,-0.3118,0.0073,0.0064,0.0082,1244.444,0.0001744,0.0001744
69,312.36,21.05,4.837,-0.30965,0.01,0.007,0.013,1244.444,0.0002118,0.0002118
70,405.33,330.74,4.709,-0.31145,0.0062,0.0068,0.0056,1244.444,0.0002297,0.0002297
71,314.62,118.02,4.846,-0.31011,0.0413,0.039,0.0436,1244.444,0.0001297,0.0001297
72,98.36,112.16,4.875,-0.3092,0.0703,0.0498,0.0908,1244.444,0.0002323,0.0002323
73,269.06,400.43,4.875,-0.31024,0.0156,0.015,0.0162,1244.444,0.0001508,0.0001508
74,374.87,247.58,4.814,-0.3113,0.008,0.007,0.009,1244.444,0.0001051,0.0001051
75,376.55,93.06,4.769,-0.31043,0.039,0.038,0.04,1244.444,0.0002874,0.0002874
76,465.4,15.69,4.702,-0.31292,0.0288,0.0316,0.026,1244.444,0.0002018,0.0002018
77,353.57,68.43,4.807,-0.31079,0.0112,0.0096,0.0128,1244.444,0.00156,0.00156
78,337.93,254.48,4.861,-0.30955,0.0249,0.0248,0.025,1244.444,0.0001441,0.0001441
79,335.53,34.4,4.786,-0.31151,0.0056,0.0078,0.0034,1244.444,0.0001763,0.0001763
80,150.93,191.93,5.043,-0.30792,0.0096,0.0092,0.01,1244.444,0.0002079,0.0002079
81,229.93,152.78,4.961,-0.30881,0.0055,0.0054,0.0056,1244.444,0.0001291,0.0001291
82,235.24,214.88,4.815,-0.31103,0.0039,0.0052,0.0026,1244.444,0.0002137,0.0002137
83,393.21,60.75,4.738,-0.3138,0.0224,0.0128,0.032,1244.444,0.0002076,0.0002076
84,340.43,228.12,4.666,-0.31335,0.006,0.0086,0.0034,1244.444,0.0001659,0.0001659
85,172.19,96.1,4.745,-0.31197,0.0162,0.0162,0.0162,1244.444,0.000345,0.000345
86,299.49,283.88,4.89,-0.30914,0.0059,0.0052,0.0066,1244.444,0.0001875,0.0001875
87,272.97,123.26,4.824,-0.30996,0.0078,0.0056,0.01,1244.444,0.000187,0.000187
88,238.91,55.99,4.69,-0.31918,0.0452,0.0476,0.0428,1244.444,0.0002314,0.0002314
89,206.23,45.57,4.948,-0.30883,0.1216,0.1078,0.1354,1244.444,0.000206,0.000206
90,187.1,75.48,4.803,-0.31023,0.0264,0.023,0.0298,1244.444,0.0004427,0.0004427
91,257.66,220.44,4.893,-0.30983,0.0035,0.005,0.002,1244.444,0.0001349,0.0001349
92,167.84,144.77,4.825,-0.31037,0.0191,0.0276,0.0106,1244.444,0.00107,0.00107
93,319.39,38.74,4.91,-0.30922,0.0399,0.0324,0.0474,1244.444,0.0008611,0.0008611
94,531.54,304.42,4.72,-0.31212,0.0032,0.0034,0.003,1244.444,0.0001392,0.0001392
95,104.76,129.88,4.802,-0.31134,0.0087,0.011,0.0064,1244.444,0.0005075,0.0005075
96,228.95,187.6,4.853,-0.3072,0.0085,0.0102,0.0068,1244.444,0.0002147,0.0002147
97,275.19,327.01,4.95,-0.30871,0.0079,0.004,0.0118,1244.444,0.0001527,0.0001527
98,439.48,282.12,4.775,-0.31129,0.0143,0.0152,0.0134,1244.444,0.0001647,0.0001647
99,347.34,121.13,4.832,-0.31021,0.0124,0.0146,0.0102,1244.444,0.0002413,0.0002413
100,434.07,258.31,4.649,-0.31432,0.0092,0.0116,0.0068,1244.444,0.0002135,0.0002135
101,319.24,77.6,4.844,-0.31062,0.0032,0.0022,0.0042,1244.444,0.0002344,0.0002344
102,313.1,251.43,4.787,-0.31093,0.0127,0.014,0.0114,1244.444,0.0002709,0.0002709
103,255.68,215.66,4.695,-0.31226,0.0106,0.0142,0.007,1244.444,0.0002409,0.0002409
104,333.16,188.25,4.784,-0.31223,0.0042,0.0052,0.0032,1244.444,0.0006634,0.0006634
105,253.73,60.27,4.883,-0.30992,0.0097,0.0102,0.0092,1244.444,0.0002025,0.0002025
106,325.33,26.69,4.775,-0.31271,0.2265,0.2188,0.2342,1244.444,0.0001565,0.0001565
107,210.03,40.21,4.986,-0.30744,0.0109,0.01,0.0118,1244.444,0.0004537,0.0004537
108,122.73,66.95,4.858,-0.30937,0.0158,0.0094,0.0222,1244.444,0.0001749,0.0001749
109,348.75,347.29,4.794,-0.30982,0.0224,0.0222,0.0226,1244.444,0.0002086,0.0002086
110,282.67,356.66,4.835,-0.30954,0.0087,0.0142,0.0032,1244.444,0.0002137,0.0002137
111,115.43,106.0,4.9,-0.30966,0.0041,0.0062,0.002,1244.444,0.0002043,0.0002043
112,403.57,54.49,4.931,-0.30828,0.0184,0.0126,0.0242,1244.444,0.0001114,0.0001114
113,355.61,67.43,4.964,-0.30844,0.0041,0.0052,0.003,1244.444,0.0001454,0.0001454
114,360.63,316.34,4.885,-0.30934,0.011,0.0086,0.0134,1244.444,0.0001022,0.0001022
115,178.31,240.59,4.743,-0.31098,0.0039,0.004,0.0038,1244.444,0.0001023,0.0001023
116,348.5,405.23,4.931,-0.30852,0.0067,0.0054,0.008,1244.444,0.0001315,0.0001315
117,278.99,83.36,4.793,-0.31084,0.0069,0.0088,0.005,1244.444,0.0005086,0.0005086
118,322.03,287.06,4.737,-0.31214,0.0051,0.0068,0.0034,1244.444,0.0005222,0.0005222
119,245.62,103.4,4.793,-0.3115,0.0086,0.0128,0.0044,1244.444,0.0005675,0.0005675
120,236.74,271.51,4.888,-0.30955,0.0103,0.0126,0.008,1244.444,0.0002634,0.0002634
121,207.51,26.87,4.848,-0.31085,0.006,0.006,0.006,1244.444,0.000282,0.000282
122,321.25,302.33,4.732,-0.3116,0.0057,0.0072,0.0042,1244.444,0.0001371,0.0001371
123,282.71,260.05,4.821,-0.31031,0.0036,0.005,0.0022,1244.444,0.0001908,0.0001908
124,299.59,197.21,4.881,-0.30921,0.0041,0.0064,0.0018,1244.444,0.000161,0.000161
125,229.26,93.37,4.977,-0.30776,0.0101,0.011,0.0092,1244.444,0.0002211,0.0002211
126,326.07,48.74,4.831,-0.3093,0.0231,0.0084,0.0378,1244.444,0.0001995,0.0001995
