Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,482.14,121.34,4.636,-0.31328,0.0516,0.0878,0.0154,1244.444,0.00148,0.00148,0.00148
1,260.4,225.28,4.736,-0.31292,0.0204,0.0228,0.018,1244.444,0.0001805,0.0001805,0.0001805
2,250.97,167.71,4.819,-0.3113,0.0412,0.0452,0.0372,1244.444,0.0002004,0.0002004,0.0002004
3,359.14,188.88,4.747,-0.31115,0.0044,0.0044,0.0044,1244.444,0.00096,0.00096,0.00096
4,248.61,32.92,4.788,-0.31095,0.0187,0.021,0.0164,1244.444,0.0008939,0.0008939,0.0008939
5,194.56,280.55,4.851,-0.31057,0.0323,0.0154,0.0492,1244.444,0.000183,0.000183,0.000183
6,298.05,74.56,4.9,-0.30906,0.0976,0.0832,0.112,1244.444,0.0002438,0.0002438,0.0002438
7,66.46,57.31,4.756,-0.311,0.0064,0.0078,0.005,1244.444,0.0005397,0.0005397,0.0005397
8,68.87,29.06,4.813,-0.31335,0.0114,0.0134,0.0094,1244.444,0.0005876,0.0005876,0.0005876
9,237.31,61.89,4.638,-0.3224,0.132,0.147,0.117,1244.444,0.0003141,0.0003141,0.0003141
10,305.37,185.29,4.804,-0.31123,0.0095,0.0114,0.0076,1244.444,0.0001558,0.0001558,0.0001558
11,296.77,83.94,4.743,-0.31179,0.0089,0.0092,0.0086,1244.444,0.0001146,0.0001146,0.0001146
12,437.17,275.39,4.626,-0.31372,0.0104,0.012,0.0088,1244.444,0.0001616,0.0001616,0.0001616
13,215.51,290.42,4.557,-0.31378,0.0458,0.0506,0.041,1244.444,0.0001484,0.0001484,0.0001484
14,390.52,27.75,4.509,-0.31577,0.0174,0.0274,0.0074,1244.444,0.000338,0.000338,0.000338
15,214.47,302.59,4.599,-0.32045,0.0241,0.0202,0.028,1244.444,0.0005677,0.0005677,0.0005677
16,350.59,29.81,4.937,-0.30883,0.0605,0.0484,0.0726,1244.444,0.0007321,0.0007321,0.0007321
17,434.03,72.72,4.753,-0.31153,0.0084,0.0116,0.0052,1244.444,0.0005468,0.0005468,0.0005468
18,396.09,58.92,4.659,-0.28926,0.0262,0.0246,0.0278,1244.444,0.0001743,0.0001743,0.0001743
19,444.25,20.06,4.821,-0.31198,0.0362,0.0328,0.0396,1244.444,0.0002115,0.0002115,0.0002115
20,403.7,56.41,4.738,-0.31197,0.0332,0.035,0.0314,1244.444,0.0001959,0.0001959,0.0001959
21,408.02,27.23,4.774,-0.31143,0.0345,0.0328,0.0362,1244.444,0.0003043,0.0003043,0.0003043
22,452.95,283.4,4.668,-0.31332,0.0061,0.0046,0.0076,1244.444,0.0001137,0.0001137,0.0001137
23,475.02,68.41,4.758,-0.31174,0.012,0.0116,0.0124,1244.444,0.0002247,0.0002247,0.0002247
24,307.55,20.73,4.611,-0.31355,0.0283,0.02,0.0366,1244.444,0.0002589,0.0002589,0.0002589
25,258.47,365.17,4.732,-0.31226,0.0219,0.0246,0.0192,1244.444,0.0002698,0.0002698,0.0002698
26,322.11,135.09,4.777,-0.31228,0.0061,0.0082,0.004,1244.444,0.0001293,0.0001293,0.0001293
27,514.5,105.38,4.68,-0.31283,0.0068,0.0084,0.0052,1244.444,0.0001489,0.0001489,0.0001489
28,301.07,74.68,4.744,-0.27186,0.0548,0.0396,0.07,1244.444,0.000457,0.000457,0.000457
29,359.52,113.64,4.792,-0.32426,0.0119,0.0092,0.0146,1244.444,0.0002177,0.0002177,0.0002177
30,433.82,282.68,4.693,-0.31268,0.0171,0.0132,0.021,1244.444,0.0002134,0.0002134,0.0002134
31,290.27,31.89,5.058,-0.30701,0.0137,0.0114,0.016,1244.444,0.0006076,0.0006076,0.0006076
32,301.25,190.09,4.93,-0.30828,0.0268,0.0248,0.0288,1244.444,0.0001762,0.0001762,0.0001762
33,359.85,219.24,4.677,-0.31373,0.0111,0.0138,0.0084,1244.444,0.0001501,0.0001501,0.0001501
34,205.02,87.63,4.71,-0.2877,0.0552,0.039,0.0714,1244.444,0.0002552,0.0002552,0.0002552
35,288.39,54.67,4.915,-0.3092,0.0131,0.0126,0.0136,1244.444,0.0002482,0.0002482,0.0002482
36,192.42,56.22,4.854,-0.31028,0.0058,0.0052,0.0064,1244.444,0.0001453,0.0001453,0.0001453
37,508.56,307.7,4.594,-0.31539,0.0103,0.0118,0.0088,1244.444,0.0001228,0.0001228,0.0001228
38,324.62,214.82,4.486,-0.31594,0.0098,0.0128,0.0068,1244.444,0.0003297,0.0003297,0.0003297
39,468.1,224.62,4.574,-0.31403,0.0054,0.0054,0.0054,1244.444,0.0001586,0.0001586,0.0001586
40,318.87,352.38,4.706,-0.31264,0.0061,0.0068,0.0054,1244.444,0.0003718,0.0003718,0.0003718
41,220.07,271.95,4.815,-0.31264,0.0051,0.0058,0.0044,1244.444,0.0001347,0.0001347,0.0001347
42,304.0,416.06,4.655,-0.31429,0.0339,0.0308,0.037,1244.444,0.0001713,0.0001713,0.0001713
43,322.99,224.95,4.755,-0.31328,0.0146,0.0218,0.0074,1244.444,0.0002396,0.0002396,0.0002396
