Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,113.7,11.57,5.088,-0.30783,0.0062,0.007,0.0054,864.0,0.0002443,0.0002443,0.0002443
1,151.36,102.51,4.981,-0.30902,0.0144,0.006,0.0228,864.0,0.0002155,0.0002155,0.0002155
2,85.32,65.62,4.892,-0.3104,0.0374,0.0388,0.036,864.0,0.0002775,0.0002775,0.0002775
3,93.28,30.77,4.944,-0.27711,0.1012,0.0934,0.109,864.0,0.0004052,0.0004052,0.0004052
4,103.79,72.14,4.987,-0.32195,0.3265,0.306,0.347,864.0,0.00127,0.00127,0.00127
5,111.94,232.03,4.882,-0.31039,0.0896,0.0936,0.0856,864.0,0.000551,0.000551,0.000551
6,113.35,168.62,4.969,-0.30806,0.0527,0.0606,0.0448,864.0,0.0003194,0.0003194,0.0003194
7,100.07,64.55,5.015,-0.30824,0.0036,0.0052,0.002,864.0,0.0004022,0.0004022,0.0004022
8,101.17,125.72,5.111,-0.3073,0.0158,0.0174,0.0142,864.0,0.0002584,0.0002584,0.0002584
9,99.06,16.72,4.972,-0.30941,0.2799,0.2292,0.3306,864.0,0.00744,0.00744,0.00744
10,128.47,15.01,4.876,-0.31036,0.128,0.1434,0.1126,864.0,0.00683,0.00683,0.00683
11,136.62,28.88,5.132,-0.30673,0.2482,0.2266,0.2698,864.0,0.00564,0.00564,0.00564
12,151.48,42.03,4.83,-0.31113,0.4805,0.4622,0.4988,864.0,0.00247,0.00247,0.00247
13,52.39,10.1,4.95,-0.30876,0.0194,0.0152,0.0236,864.0,0.0003015,0.0003015,0.0003015
14,109.09,131.34,4.995,-0.30886,0.0087,0.0074,0.01,864.0,0.0001873,0.0001873,0.0001873
15,83.59,72.21,5.118,-0.30738,0.0069,0.0086,0.0052,864.0,0.00142,0.00142,0.00142
16,127.56,201.56,4.918,-0.3091,0.0163,0.0104,0.0222,864.0,0.0001692,0.0001692,0.0001692
17,166.07,27.36,5.003,-0.30763,0.035,0.0316,0.0384,864.0,0.0003702,0.0003702,0.0003702
18,113.99,116.76,4.865,-0.31125,0.0421,0.0486,0.0356,864.0,0.0003388,0.0003388,0.0003388
19,86.0,101.15,5.104,-0.30768,0.0061,0.0094,0.0028,864.0,0.000612,0.000612,0.000612
20,94.92,144.31,4.902,-0.30965,0.0068,0.0106,0.003,864.0,0.0002121,0.0002121,0.0002121
21,101.69,149.4,5.04,-0.30739,0.0054,0.0084,0.0024,864.0,0.0003801,0.0003801,0.0003801
22,87.67,43.77,4.979,-0.30076,0.0314,0.031,0.0318,864.0,0.00094,0.00094,0.00094
23,108.9,136.17,5.033,-0.30851,0.0101,0.0128,0.0074,864.0,0.000224,0.000224,0.000224
24,128.17,117.7,4.766,-0.30398,0.04,0.0444,0.0356,864.0,0.00143,0.00143,0.00143
25,95.25,134.35,4.87,-0.31089,0.0115,0.015,0.008,864.0,0.0002832,0.0002832,0.0002832
26,104.12,140.14,4.999,-0.30886,0.003,0.0044,0.0016,864.0,0.0002099,0.0002099,0.0002099
27,51.16,28.12,5.077,-0.30693,0.0971,0.1036,0.0906,864.0,0.0008462,0.0008462,0.0008462
28,117.63,81.6,5.198,-0.30578,0.0066,0.0082,0.005,864.0,0.0001887,0.0001887,0.0001887
29,46.48,17.69,4.994,-0.30757,0.1551,0.2314,0.0788,864.0,0.00102,0.00102,0.00102
30,143.79,138.32,5.083,-0.30708,0.0032,0.0058,0.0006,864.0,0.0002704,0.0002704,0.0002704
31,109.75,74.72,5.129,-0.30656,0.0029,0.005,0.0008,864.0,0.0003074,0.0003074,0.0003074
32,98.21,28.93,5.204,-0.30413,0.0035,0.0048,0.0022,864.0,0.0002072,0.0002072,0.0002072
33,130.73,70.48,4.953,-0.30938,0.0283,0.019,0.0376,864.0,0.0002712,0.0002712,0.0002712
34,110.75,143.88,4.937,-0.30923,0.0126,0.0116,0.0136,864.0,0.0001997,0.0001997,0.0001997
35,128.37,32.68,5.074,-0.30721,0.0063,0.0114,0.0012,864.0,0.0001977,0.0001977,0.0001977
36,130.07,177.01,5.102,-0.30593,0.007,0.008,0.006,864.0,0.0002904,0.0002904,0.0002904
37,80.84,65.02,5.168,-0.30222,0.0286,0.0322,0.025,864.0,0.00237,0.00237,0.00237
38,78.96,119.46,5.106,-0.30753,0.0115,0.0168,0.0062,864.0,0.0006037,0.0006037,0.0006037
39,94.36,125.71,5.018,-0.30838,0.0029,0.0044,0.0014,864.0,0.0002436,0.0002436,0.0002436
40,59.65,13.89,5.163,-0.30613,0.0718,0.0662,0.0774,864.0,0.0003029,0.0003029,0.0003029
41,92.37,40.6,5.093,-0.30775,0.0977,0.1082,0.0872,864.0,0.000371,0.000371,0.000371
