Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,444.81,460.82,4.656,-0.31111,0.003,0.005,0.001,1244.444,0.0001188,0.0001188,0.0001188
1,283.03,221.07,4.535,0.0,0.0017,0.0022,0.0012,1244.444,0.0001194,0.0001194,0.0001194
2,318.44,111.83,4.68,-0.31073,0.0031,0.005,0.0012,1244.444,9.13e-05,9.13e-05,9.13e-05
3,367.66,163.37,4.607,0.0,0.0073,0.0094,0.0052,1244.444,0.0002103,0.0002103,0.0002103
4,442.43,57.06,4.462,-0.32295,0.0139,0.0216,0.0062,1244.444,0.0003603,0.0003603,0.0003603
5,206.69,246.97,4.427,0.0,0.0204,0.0182,0.0226,1244.444,0.0002328,0.0002328,0.0002328
6,418.86,169.51,4.64,-0.31059,0.0018,0.0028,0.0008,1244.444,0.0001195,0.0001195,0.0001195
7,493.22,474.85,4.476,0.0,0.003,0.0048,0.0012,1244.444,0.0001599,0.0001599,0.0001599
8,368.11,271.37,4.402,-0.31475,0.0014,0.0012,0.0016,1244.444,0.0002675,0.0002675,0.0002675
9,496.58,291.39,4.519,0.0,0.0081,0.0078,0.0084,1244.444,0.0001119,0.0001119,0.0001119
10,327.58,56.05,4.628,-0.31213,0.0064,0.008,0.0048,1244.444,0.0002478,0.0002478,0.0002478
11,345.93,348.77,4.572,0.0,0.0295,0.0342,0.0248,1244.444,0.000156,0.000156,0.000156
12,248.54,271.86,4.464,-0.31549,0.0047,0.0056,0.0038,1244.444,0.0001415,0.0001415,0.0001415
13,127.17,46.34,4.573,0.0,0.0177,0.024,0.0114,1244.444,0.06087,0.06087,0.06087
14,243.31,264.39,4.604,0.0,0.0135,0.0152,0.0118,1244.444,0.00072,0.00072,0.00072
15,282.98,61.31,4.497,0.0,0.0197,0.0156,0.0238,1244.444,0.0006857,0.0006857,0.0006857
16,410.52,126.67,4.513,0.0,0.0018,0.0022,0.0014,1244.444,0.0003382,0.0003382,0.0003382
17,181.07,33.77,4.676,0.0,0.0209,0.0196,0.0222,1244.444,0.0006748,0.0006748,0.0006748
18,321.48,54.15,4.515,-0.31437,0.0037,0.0054,0.002,1244.444,0.0001143,0.0001143,0.0001143
19,403.1,185.92,4.444,0.0,0.0011,0.0014,0.0008,1244.444,0.0002197,0.0002197,0.0002197
20,331.52,342.23,4.341,-0.31506,0.0263,0.0306,0.022,1244.444,0.0001436,0.0001436,0.0001436
21,364.17,198.16,4.485,0.0,0.0161,0.0154,0.0168,1244.444,0.0001079,0.0001079,0.0001079
22,365.02,389.03,4.383,-0.3144,0.0093,0.01,0.0086,1244.444,0.00025,0.00025,0.00025
23,63.09,72.86,4.532,0.0,0.0056,0.0094,0.0018,1244.444,0.0008759,0.0008759,0.0008759
24,260.59,85.89,4.646,-0.31097,0.0025,0.0042,0.0008,1244.444,0.0004349,0.0004349,0.0004349
25,264.0,294.94,4.702,0.0,0.0094,0.0114,0.0074,1244.444,0.0001436,0.0001436,0.0001436
26,206.31,118.32,4.649,-0.3113,0.006,0.008,0.004,1244.444,0.0005246,0.0005246,0.0005246
27,274.88,36.85,4.604,0.0,0.0433,0.0366,0.05,1244.444,0.0002085,0.0002085,0.0002085
28,169.91,0.0,4.517,-0.31294,0.0095,0.0114,0.0076,1244.444,0.0001914,0.0001914,0.0001914
29,389.0,221.93,4.46,0.0,0.0345,0.0346,0.0344,1244.444,0.0002314,0.0002314,0.0002314
30,182.48,48.41,4.645,0.0,0.0593,0.0442,0.0744,1244.444,0.0005456,0.0005456,0.0005456
31,361.92,332.46,4.613,-0.3168,0.0204,0.023,0.0178,1244.444,0.0002731,0.0002731,0.0002731
32,137.77,76.33,4.499,-0.31188,0.0083,0.0084,0.0082,1244.444,0.0003095,0.0003095,0.0003095
33,391.53,259.67,4.597,0.0,0.0025,0.0028,0.0022,1244.444,0.0001414,0.0001414,0.0001414
34,206.2,33.35,4.562,0.0,0.0034,0.0054,0.0014,1244.444,0.0002374,0.0002374,0.0002374
35,13.79,276.18,4.722,0.0,0.227,0.4428,0.0112,1244.444,0.11239,0.11239,0.11239
36,98.88,179.48,4.608,0.0,0.0083,0.0112,0.0054,1244.444,0.0002149,0.0002149,0.0002149
37,386.34,256.03,4.498,-0.31322,0.0073,0.008,0.0066,1244.444,0.0002701,0.0002701,0.0002701
38,188.93,108.13,4.458,0.0,0.0084,0.0104,0.0064,1244.444,0.0005359,0.0005359,0.0005359
39,131.17,54.11,4.504,-0.31442,0.0084,0.0114,0.0054,1244.444,0.0003753,0.0003753,0.0003753
40,390.67,37.81,4.464,-0.31843,0.006,0.008,0.004,1244.444,0.0002911,0.0002911,0.0002911
41,223.84,267.85,4.576,-0.31168,0.0019,0.003,0.0008,1244.444,0.0001732,0.0001732,0.0001732
