Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,92.28,12.06,5.088,-0.30783,0.0231,0.0072,0.039,864.0,0.0002246,0.0002246,0.0002246
1,138.84,86.74,4.981,-0.30902,0.0425,0.0434,0.0416,864.0,0.0001862,0.0001862,0.0001862
2,90.64,36.87,4.892,-0.3104,0.0117,0.0146,0.0088,864.0,0.0003223,0.0003223,0.0003223
3,85.75,31.08,4.944,-0.27711,0.0993,0.1096,0.089,864.0,0.0005121,0.0005121,0.0005121
4,145.42,90.43,4.987,-0.32195,0.3341,0.3706,0.2976,864.0,0.000785,0.000785,0.000785
5,72.15,203.7,4.882,-0.31039,0.0948,0.0936,0.096,864.0,0.0006059,0.0006059,0.0006059
6,97.91,103.11,4.969,-0.30806,0.0987,0.077,0.1204,864.0,0.000304,0.000304,0.000304
7,80.72,64.1,5.015,-0.30824,0.0097,0.0102,0.0092,864.0,0.0003877,0.0003877,0.0003877
8,126.84,141.68,5.111,-0.3073,0.0181,0.0216,0.0146,864.0,0.0003015,0.0003015,0.0003015
9,85.78,71.9,4.972,-0.30941,0.2541,0.2696,0.2386,864.0,0.00626,0.00626,0.00626
10,134.06,114.64,4.876,-0.31036,0.0522,0.0574,0.047,864.0,0.00478,0.00478,0.00478
11,144.19,53.44,5.132,-0.30673,0.0255,0.0196,0.0314,864.0,0.00343,0.00343,0.00343
12,159.76,55.88,4.831,-0.31113,0.4059,0.4142,0.3976,864.0,0.00173,0.00173,0.00173
13,98.75,12.54,4.95,-0.30876,0.0073,0.0056,0.009,864.0,0.0002688,0.0002688,0.0002688
14,100.9,121.07,4.995,-0.30886,0.0461,0.0178,0.0744,864.0,0.0003029,0.0003029,0.0003029
15,69.17,54.93,5.118,-0.30738,0.0071,0.0098,0.0044,864.0,0.00303,0.00303,0.00303
16,128.84,141.65,4.918,-0.3091,0.0097,0.01,0.0094,864.0,0.000168,0.000168,0.000168
17,172.95,139.56,5.003,-0.30763,0.0077,0.0152,0.0002,864.0,0.0002437,0.0002437,0.0002437
18,107.45,130.75,4.865,-0.31125,0.0491,0.0488,0.0494,864.0,0.0002644,0.0002644,0.0002644
19,97.74,130.24,5.104,-0.30768,0.0093,0.0102,0.0084,864.0,0.0006372,0.0006372,0.0006372
20,115.85,131.61,4.902,-0.30965,0.0175,0.0134,0.0216,864.0,0.0002172,0.0002172,0.0002172
21,73.97,65.92,5.04,-0.30739,0.003,0.0054,0.0006,864.0,0.0003212,0.0003212,0.0003212
22,73.98,43.3,4.979,-0.30076,0.0332,0.0214,0.045,864.0,0.00096,0.00096,0.00096
23,83.05,140.61,5.033,-0.30851,0.0363,0.0472,0.0254,864.0,0.00168,0.00168,0.00168
24,133.94,154.0,4.766,-0.30398,0.0477,0.057,0.0384,864.0,0.0016,0.0016,0.0016
25,129.98,174.06,4.87,-0.31089,0.0066,0.0082,0.005,864.0,0.0001889,0.0001889,0.0001889
26,107.61,218.14,4.999,-0.30886,0.0037,0.0056,0.0018,864.0,0.0002234,0.0002234,0.0002234
27,125.83,63.83,5.077,-0.30693,0.0561,0.0596,0.0526,864.0,0.0001819,0.0001819,0.0001819
28,105.52,72.35,5.198,-0.30578,0.0033,0.0054,0.0012,864.0,0.0001892,0.0001892,0.0001892
29,121.0,19.21,4.994,-0.30757,0.0053,0.0064,0.0042,864.0,0.0001762,0.0001762,0.0001762
30,187.06,171.43,5.083,-0.30708,0.01,0.0046,0.0154,864.0,0.0002495,0.0002495,0.0002495
31,89.47,58.67,5.129,-0.30656,0.0026,0.0024,0.0028,864.0,0.0002923,0.0002923,0.0002923
32,108.62,40.18,5.204,-0.30413,0.0041,0.0052,0.003,864.0,0.000243,0.000243,0.000243
33,105.58,57.95,4.953,-0.30938,0.0269,0.0256,0.0282,864.0,0.0007923,0.0007923,0.0007923
34,39.56,94.37,4.937,-0.30923,0.0067,0.0086,0.0048,864.0,0.0003134,0.0003134,0.0003134
35,115.28,28.01,5.074,-0.30721,0.0072,0.0074,0.007,864.0,0.0002571,0.0002571,0.0002571
36,107.99,164.99,5.102,-0.30593,0.0061,0.007,0.0052,864.0,0.0002583,0.0002583,0.0002583
37,94.16,67.57,5.168,-0.30222,0.0309,0.036,0.0258,864.0,0.00148,0.00148,0.00148
38,80.59,129.88,5.106,-0.30753,0.0089,0.0128,0.005,864.0,0.0002575,0.0002575,0.0002575
39,67.74,99.01,5.018,-0.30838,0.0157,0.011,0.0204,864.0,0.000336,0.000336,0.000336
40,78.28,16.25,5.163,-0.30613,0.0089,0.0106,0.0072,864.0,0.0003579,0.0003579,0.0003579
41,86.65,43.74,5.093,-0.30775,0.0187,0.0214,0.016,864.0,0.0003789,0.0003789,0.0003789
42,151.19,264.36,4.925,-0.30938,0.0335,0.0538,0.0132,864.0,0.0002719,0.0002719,0.0002719
43,112.54,146.21,5.033,-0.30812,0.0331,0.0148,0.0514,864.0,0.0002368,0.0002368,0.0002368
44,47.59,97.21,5.116,-0.30753,0.0161,0.029,0.0032,864.0,0.00259,0.00259,0.00259
45,108.51,128.13,4.88,-0.30948,0.051,0.0574,0.0446,864.0,0.0001934,0.0001934,0.0001934
46,46.37,54.55,5.145,-0.30658,0.0243,0.048,0.0006,864.0,0.00218,0.00218,0.00218
47,115.74,20.65,5.001,-0.30885,0.0055,0.0072,0.0038,864.0,0.0006281,0.0006281,0.0006281
48,96.02,64.63,4.934,-0.309,0.0086,0.0076,0.0096,864.0,0.000206,0.000206,0.000206
49,77.76,93.97,5.116,-0.30701,0.0035,0.0044,0.0026,864.0,0.0003116,0.0003116,0.0003116
50,113.45,114.72,5.017,-0.30795,0.0036,0.0058,0.0014,864.0,0.000235,0.000235,0.000235
51,134.57,80.62,5.209,-0.30446,0.0045,0.0076,0.0014,864.0,0.0002852,0.0002852,0.0002852
52,68.14,61.61,5.016,-0.30785,0.0051,0.0088,0.0014,864.0,0.0002301,0.0002301,0.0002301
53,72.72,17.99,5.048,-0.30705,0.0213,0.0194,0.0232,864.0,0.00133,0.00133,0.00133
