Qubit,T1 (us),T2 (us),Frequency (GHz),Anharmonicity (GHz),Readout assignment error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,√x (sx) error,Pauli-X error
0,390.35,397.38,4.656,-0.31111,0.0049,0.0078,0.002,1244.444,8.649e-05,8.649e-05,8.649e-05
1,267.66,218.33,4.535,0.0,0.0026,0.0032,0.002,1244.444,0.0002953,0.0002953,0.0002953
2,324.26,95.71,4.68,-0.31073,0.0051,0.0056,0.0046,1244.444,0.0001756,0.0001756,0.0001756
3,295.15,163.37,4.607,0.0,0.0069,0.0068,0.007,1244.444,9.692e-05,9.692e-05,9.692e-05
4,406.02,59.32,4.462,-0.32295,0.0085,0.0106,0.0064,1244.444,0.0004209,0.0004209,0.0004209
5,395.84,276.77,4.427,0.0,0.0075,0.0088,0.0062,1244.444,0.0003136,0.0003136,0.0003136
6,344.49,165.35,4.64,-0.31059,0.0037,0.0064,0.001,1244.444,0.0001112,0.0001112,0.0001112
7,234.26,254.55,4.476,0.0,0.0036,0.0054,0.0018,1244.444,0.0001131,0.0001131,0.0001131
8,582.19,175.29,4.402,-0.31475,0.0048,0.0084,0.0012,1244.444,0.0005008,0.0005008,0.0005008
9,418.88,343.12,4.519,0.0,0.0084,0.0094,0.0074,1244.444,0.0001149,0.0001149,0.0001149
10,247.17,48.64,4.628,-0.31213,0.0067,0.0078,0.0056,1244.444,0.0002087,0.0002087,0.0002087
11,348.27,309.71,4.572,0.0,0.028,0.0286,0.0274,1244.444,0.0001195,0.0001195,0.0001195
12,174.44,283.2,4.464,-0.31549,0.003,0.0036,0.0024,1244.444,0.0001624,0.0001624,0.0001624
13,307.64,101.95,4.573,0.0,0.0167,0.0178,0.0156,1244.444,0.0001703,0.0001703,0.0001703
14,229.39,283.45,4.604,0.0,0.0261,0.0246,0.0276,1244.444,0.0006497,0.0006497,0.0006497
15,167.69,52.62,4.497,0.0,0.0174,0.0162,0.0186,1244.444,0.0006423,0.0006423,0.0006423
16,391.95,96.18,4.513,0.0,0.0059,0.0084,0.0034,1244.444,0.0001992,0.0001992,0.0001992
17,230.25,33.88,4.676,0.0,0.0174,0.0176,0.0172,1244.444,0.0005621,0.0005621,0.0005621
